Course Number,Course Name,Department,Prerequisites,Corequesites,Description
CULT 69530 ,"MULTICULTURAL THEORIES AND SCHOLARSHIP IN EDUCATION
",CULT,graduate standing.,None,"(Cross-listed with CULT 79530) An investigation of multicultural theories in education, the social sciences and
humanities as articulated in the works of major scholars. Approaches to research and scholarship and
contemporary issues in public discourse is explored."
CULT 69560 ,"CONTEMPORARY PHILOSOPHY OF EDUCATION
",CULT,"graduatestanding. 
",None,"(Cross-listed with CULT 79560) Explores a range of contemporary philosophical perspectives on the moral and
political dimensions of education. Students will be introduced to the philosophical frameworks through which
these questions are discussed within the field of philosophy of education and they will have opportunity to
engage these debates in the course of carefully structured writing assignments."
CULT 69564 ,"HISTORY OF AMERICAN EDUCATION
",CULT,Graduate standing.,None,"(Cross-listed with CULT 79564) European origins and American innovations in colonial education, rise of
common school, completion of education ladder. Emphasis is on present status and recent developments."
CULT 69568 ,"GREAT IDEAS IN EDUCATION
",CULT,Special approval of instructor and graduate standing.,None,"(Cross-listed with CULT 79568) An examination of major influential ideas in education through original sources
from Plato to Skinner."
CULT 69569 ,"INTERNATIONAL EDUCATION: FOUNDATIONAL ISSUES
",CULT,graduate standing.,None,"(Cross-listed with CULT 79569) An introductory seminar to explore current foundational issues and challenges
in education worldwide (nonformal, formal PK-advanced post-secondary education). Students gain an
understanding of the socio-political, historical context of education worldwide and implications for local policy
formation. An international-comparative approach connects and integrates cross-cultural literature, theoretical
and research scholarship, on the impact of world dynamics on education. Students also explore the impact of
education on economies and social compacts worldwide, with attention to inequalities or marginalities based
on region, social status, ethnicity, race, religion, gender and disability."
CULT 69570 ,"MULTICULTURAL EDUCATION: THEORY AND POLICY
",CULT,Graduate standing.,None,"(Cross-listed with CULT 79570) Theoretical foundations of cultural pluralism, structural marginalization
processes, knowledge construction, equity pedagogy and praxis in intercultural relations, democratic change
processes and policy addressing inequities in institutional practices."
CULT 69571 ,"GLOBALIZATION AND EDUCATION
",CULT,Graduate standing.,None,"(Cross-listed with CULT 79571) A multi-disciplinary exploration of the impact of globalization/localization on
the delivery and uses of education and the dynamics of power and resistance in globalized education."
CULT 69575 ,"ANTHROPOLOGY AND EDUCATION
",CULT,graduate standing.,None,"(Cross-listed with CULT 79575) Students explore the contributions that cultural and social anthropologists
have made to the study of education broadly conceived, focusing particularly on studies addressing the
interrelationships among education, culture and forms of social inequity. Through engaging in critical readings
of classic and contemporary educational ethnographics, students explore the myriad ways in which ""culture""
has been theoretically conceptualized as well as the implications of those conceptualizations for educational
inquiry and practice."
CULT 69591 ,"SEMINAR IN CULTURAL FOUNDATIONS
",CULT,Graduate standing and special approval.,None,"(Repeatable for credit) (Cross-listed with CULT 89591) Variable topic seminar for advanced study of
specialized topics and areas; in cultural foundations; emphasis on theory and research findings as related to
educational practice."
CULT 69592 ,"ADVANCED PRACTICUM AND INTERNSHIP IN CULTURAL FOUNDATIONS
",CULT,Graduate standing and special approval.,None,"(Repeatable for credit) (Cross-listed with CULT 89592) Supervised program in field setting involving application
of theories, principles and methodology in cultural foundations of education; planned with and supervised by
graduate faculty member."
CULT 69595 ,"SPECIAL TOPICS IN CULTURAL FOUNDATIONS
",CULT,graduate standing.,None,"(Repeatable for credit) (Cross-listed with CULT 89595) Specific topic course offering in response to emerging
student or program needs in cultural foundations of education."
CULT 69596 ,"INDIVIDUAL INVESTIGATION IN CULTURAL FOUNDATIONS
",CULT,Graduate standing and special approval.,None,"(Repeatable for credit) (Cross-listed with CULT 89596) Students pursue an individual project on a specific
topic in cultural foundations of education with approval and under direction of instructor."
CULT 69598 ,"RESEARCH IN CULTURAL FOUNDATIONS
",CULT,Graduate standing and special approval.,None,"(Repeatable for credit) (Cross-listed with CULT 89598) Students pursue an individual research project on a
specific topic in cultural foundations of education with approval and under direction of instructor."
CULT 70093 ,"VARIABLE TOPIC WORKSHOP IN CULTURAL FOUNDATIONS
",CULT,doctoral standing and special approval.,None,"(Repeatable for credit) (Cross-listed with CULT 40093 and CULT 50093) Offered on request of school system.
Enrollment limited to teachers, administrators or supervisors who are employed in sponsoring system and who
are accepted to the university. May be repeated once for total maximum credit of six hours."
CULT 79510 ,"PHILOSOPHY OF EDUCATION
",CULT,CULT 6/79560 or 6/79568. Doctoral standing.,None,Analysis of selected philosophies of education through examination of philosophical problems of education.
CULT 79530 ,"MULTICULTURAL THEORIES AND SCHOLARSHIP IN EDUCATION
",CULT,doctoral standing.,None,"(Cross-listed with CULT 69530) An investigation of multicultural theories in education, the social sciences and
humanities as articulated in the works of major scholars. Approaches to research and scholarship and
contemporary issues in public discourse is explored."
CULT 79560 ,"CONTEMPORARY PHILOSOPHY OF EDUCATION
",CULT,"doctoralstanding. 
",None,"(Cross-listed with CULT 69560) Explores a range of contemporary philosophical perspectives on the moral and
political dimensions of education. Students will be introduced to the philosophical frameworks through which
these questions are discussed within the field of philosophy of education and they will have opportunity to
engage these debates in the course of carefully structured writing assignments."
CULT 79564 ,"HISTORY OF AMERICAN EDUCATION
",CULT,doctoral standing.,None,"(Cross-listed with CULT 69564) European origins and American innovations in colonial education, rise of
common school, completion of education ladder. Emphasis is on present status and recent developments."
CULT 79568 ,"GREAT IDEAS IN EDUCATION
",CULT,Special approval of instructor and doctoral standing.,None,"(Cross-listed with CULT 69568) An examination of major influential ideas in education through original sources
from Plato to Skinner."
CULT 79569 ,"INTERNATIONAL EDUCATION: FOUNDATIONAL ISSUES
",CULT,doctoral standing.,None,"(Cross-listed with CULT 69569) An introductory seminar to explore current foundational issues and challenges
in education worldwide (nonformal, formal PK-advanced post-secondary education). Students gain an
understanding of the socio-political, historical context of education worldwide and implications for local policy
formation. An international-comparative approach connects and integrates cross-cultural literature, theoretical
and research scholarship, on the impact of world dynamics on education. Students also explore the impact of
education on economies and social compacts worldwide, with attention to inequalities or marginalities based
on region, social status, ethnicity, race, religion, gender and disability. Gaining a broad understanding of the
place of education in a rapidly changing world is essential for 21st century educational leadership and the
formation of constructive policies for the future of both developed and developing countries."
CULT 79570 ,"MULTICULTURAL EDUCATION: THEORY AND POLICY
",CULT,Doctoral standing.,None,"(Cross-listed with CULT 69570) Theoretical foundations of cultural pluralism, structural marginalization
processes, knowledge construction, equity pedagogy and praxis in intercultural relations, democratic change
processes and policy addressing inequities in institutional practices."
CULT 79571 ,"GLOBALIZATION AND EDUCATION
",CULT,doctoral standing.,None,"(Cross-listed with CULT 69571) A multi-disciplinary exploration of the impact of globalization/localization on
the delivery and uses of education and the dynamics of power and resistance in globalized education."
CULT 79575 ,"ANTHROPOLOGY AND EDUCATION
",CULT,doctoral standing.,None,"(Cross-listed with CULT 69575) Students explore the contributions that cultural and social anthropologists
have made to the study of education broadly conceived, focusing particularly on studies addressing the
interrelationships among education, culture and forms of social inequity. Through engaging in critical readings
of classic and contemporary educational ethnographies, students explore the myriad ways in which ""culture""
had been theoretically conceptualized, as well as the implications of those conceptualizations for educational
inquiry and practice."
CULT 80090 ,"DOCTORAL RESIDENCY SEMINAR
",CULT,Doctoral standing.,None,"Advanced doctoral residency seminar for students in all areas of educational foundations. Focus on current
and emergent issues research and trends in education in multiple settings."
CULT 80091 ,"SEMINAR: GREAT ISSUES IN EDUCATION
",CULT,"Open to doctoral students from anyfield. 
",None,"(Repeatable for credit)Interdisciplinary review of current great issues in education that are catalogs for
presentation after discussion with membership of the course."
CULT 80199 ,"DISSERTATION I
",CULT,Doctoral standing and special approval.,None,"(Repeatable for credit)Doctoral dissertation for which registration in at least two semesters is required,first of
which will be semester in which dissertation work is begun and continuing until the completion of 30 hours."
CULT 80299 ,"DISSERTATION II
",CULT,"Doctoral standing;CULT 80199. 
",None,"(Repeatable for credit)Continuing registration required of doctoral students who have completed the initial 30
hours of dissertation and continuing until all degree requirements are met."
CULT 85535 ,"INTERPROFESSIONAL STUDIES
",CULT,Doctoral standing.,None,"Comprehensive analysis of issues affecting professional practice in education and human service resource
settings. Examination of questions related to interprofessional collaboration on policy, research and practice."
CULT 89571 ,"COMPARATIVE AND INTERNATIONAL EDUCATION
",CULT,Doctoral standing.,None,"Comparative analysis of contemporary educational policies and structures in large-and small scale societies
throughout the world."
CULT 89581 ,"PROSEMINAR IN CULTURAL FOUNDATIONS
",CULT,Doctoral standing,None,"Doctoral seminar to familiarize Ph.D students with cultural and social foundations of education as a field of
study so that they may locate their inquiry within the relevant knowledge base and academic disciplines that
comprise the cultural foundations of education."
CULT 89582 ,"SOCIAL PERSPECTIVES OF EDUCATION
",CULT,Doctoral standing.,None,"Examines selected social factors that influence the development of educational policies and patterns of
research relating to school and non-school educational settings."
CULT 89591 ,"SEMINAR IN CULTURAL FOUNDATIONS
",CULT,Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with CULT 69591) Variable topic seminar for advanced study of
specialized topics and areas in cultural foundations; emphasis on theory and research findings as related to
educational practice."
CULT 89592 ,"ADVANCED PRACTICUM AND INTERNSHIP IN CULTURAL FOUNDATIONS
",CULT,doctoral standing and special approval.,None,"(Repeatable for credit) (Cross-listed with CULT 69592) Supervised program in field setting involving application
of theories, principles and methodology in cultural foundations of education; planned with and supervised by
graduate faculty member."
CULT 89595 ,"SPECIAL TOPICS IN CULTURAL FOUNDATIONS
",CULT,doctoral standing.,None,"(Repeatable for credit) (Cross-listed with CULT 69595) Specific topic course offering in response to emerging
student or program needs in cultural foundations of education."
CULT 89596 ,"INDIVIDUAL INVESTIGATION IN CULTURAL FOUNDATIONS
",CULT,"doctoralstanding and special approval. 
",None,"(Repeatable for credit) (Cross-listed with CULT 69596) Students pursue an individual project on a specific
topic in cultural foundations of education with approval and under direction of instructor."
CULT 89598 ,"RESEARCH IN CULTURAL FOUNDATIONS
",CULT,doctoral standing and special approval.,None,"(Repeatable for credit) (Cross-listed with CULT 69598) Students pursue an individual research project on a
specific topic in cultural foundations of education with approval and under direction of instructor."
