Course Number,Course Name,Department,Prerequisites,Corequesites,Description
SPSY 67920 ,"DIAGNOSIS OF CHILDHOOD DISORDERS IN SCHOOLS
",SPSY,Graduate standing.,None,"Provides overview of diagnosis of child and adolescent behavior disorders (ADHD, conduct problems)
emotional and social disorders (depression, anxiety, phobias) and developmental acquired disorders (autism,
mental retardation)."
SPSY 67925 ,"INTRODUCTION TO NEUROPSYCHOLOGY FOR SCHOOL PSYCHOLOGISTS
",SPSY,Graduate standing.,None,"Introduces basic concepts in child neuropsychology with relevance for applied school psychological practice.
Topics include biological bases of behavior and implications for educational interventions."
SPSY 67928 ,"GROUP COUNSELING TECHNIQUES FOR REHABILITATION COUNSELORS AND SCHOOL
",SPSY,Graduate standing.,None,"PSYCHOLOGISTS
Review of group counseling techniques for rehab counselors and school psychologists. Skills developed in
group process and group leadership. A variety of group interventions will be examined including techniques for
persons with disabilities."
SPSY 67929 ,"INDIVIDUAL COUNSELING TECHNIQUES FOR REHABILITATION COUNSELORS AND
",SPSY,Graduate standing.,None,"SCHOOL PSYCHOLOGISTS
Review of individual counseling techniques. Skills developed in communication, interviewing, problem
identification, goal setting and program development are fostered by lecture, video feedback and simulation."
SPSY 67931 ,"PROGRAM DEVELOPMENT AND ETHICAL APPLICATION OF APPLIED BEHAVIOR
",SPSY,SPED 53030 and graduate standing.,None,"ANALYSIS
Describe and apply methodology and research design in monitoring the effectiveness of behavioral
interventions and to use such information to evaluate overall program efficacy. Consideration is given to
student characteristics (e.g., underlying disability) when developing and evaluating behavior programs based.
Use of specific tools for prioritizing behaviors, evaluating progress, and making treatment program decisions
are presented. Issues related to ethics, treatment implementation fidelity, and behavioral program
development are also emphasized."
SPSY 67932 ,"ADVANCED INTERVENTIONS FOR ADDRESSING SEVERE BEHAVIOR
",SPSY,SPED 53030 and SPSY 67920/77920 and graduate standing.,None,"Use and interpretation of functional behavioral assessment sin educational settings to lead to the identification
of empirically-supported interventions to address the behavioral needs of children. The development,
implementation and analysis of functional analysis procedures. Special emphasis given to
identifying/designing, implementing and assessing the effectiveness of advanced behavioral interventions in
consultation. 20 field hrs."
SPSY 67951 ,"COGNITIVE ASSESSMENT OF CHILDREN IN SCHOOLS
",SPSY,Graduate standing.,None,"Training and experience in administrating, scoring and interpreting cognitive measures for children and
adolescents and writing reports. 30 clinical/field hours."
SPSY 67955 ,"INSTRUCTIONAL ASSESSMENT FOR SCHOOL PSYCHOLOGISTS
",SPSY,Graduate standing.,None,"Training in administration, scoring and interpretation of normative and non-normative measures of academic
achievement, instructional environment and writing psychoeducational and team reports. 25 clinical/field
hours."
SPSY 67960 ,"INTERVENTIONS WITH CULTURALLY DIVERSE STUDENTS
",SPSY,Graduate standing.,None,"Introduces skills to effectively and ethically implement educational and psychological interventions with
culturally diverse children in educational settings. 5 clinical/field hours."
SPSY 67965 ,"INSTRUCTIONAL INTERVENTIONS FOR SCHOOL PSYCHOLOGISTS
",SPSY,SPSY 67955 and graduate standing.,None,"Describes design and implementation of evidence-based interventions, methods of data collection and
progress monitoring for school based academic referrals within a problem solving model. Requires 25 clinical
field hours."
SPSY 67970 ,"LEGAL, ETHICAL AND PROFESSIONAL ISSUES IN SCHOOL PSYCHOLOGY
",SPSY,Graduate standing.,None,"Ethical, legal and professional issues of school psychologists and counselors will be explored. Considerations of
law, regulations, ethical standards and codes of professional practice of related professional organizations will
be addressed."
SPSY 67971 ,"ISSUES AND APPROACHES IN SCHOOL PSYCHOLOGY
",SPSY,Graduate standing and special approval.,None,"(Repeatable for a maximum of 6 credit hours) This course describes and illustrates contemporary elements
and forces that impact professional service in school psychology practice. Students register for two
consecutive semesters in conjunction with internship."
SPSY 67972 ,"SOCIAL-EMOTIONAL ASSESSMENT FOR SCHOOL PSYCHOLOGISTS
",SPSY,Graduate standing.,None,"Training in administration, scoring and interpretation of techniques for assessment of social emotional
functioning and adaptive behavior and writing evaluation team reports. 25 clinical/field hours. Students are
required to complete Bureau of Criminal Investigation and Identification (BCII) and Federal Bureau of
Investigation (FBI) background checks and submit the results to authorized personnel at their assigned
""school/agency"" before the first day of the semester in which student teaching/ internship will take
place."
SPSY 67973 ,"CONSULTATION IN THE HELPING PROFESSIONS
",SPSY,Graduate standing.,None,"Students learn consultation skills and processes utilizing a number of professional models such as Caplan's
model, behavior and problem solving models and crisis consultation. 20 clinical/field hours. Students are
required to complete Bureau of Criminal Investigation and Identification (BCII) and Federal Bureau of
Investigation (FBI) background checks and submit the results to authorized personnel at their assigned
""school/agency"" before the first day of the semester in which student teaching/ internship will take
place."
SPSY 67974 ,"SOCIAL-EMOTIONAL INTERVENTIONS IN SCHOOL PSYCHOLOGY
",SPSY,SPSY 67972 and graduate standing.,None,"Describes design and implementation of social-emotional interventions for childhood disorders. Reviews
progress monitoring for school-based social and emotional referrals within an eco- behavioral problem-solving
model. 25 clinical field hours."
SPSY 67995 ,"SPECIAL TOPICS IN SCHOOL PSYCHOLOGY
",SPSY,Graduate standing and special approval.,None,"(Repeatable for credit)Presentations of special interest to students. Offered irregularly. Topics will be
announced in schedule of classes booklet."
SPSY 67996 ,"INDIVIDUAL INVESTIGATION IN SCHOOL PSYCHOLOGY
",SPSY,Graduate standing.,None,(Repeatable for credit)Independent reading and/or research directed by a graduate faculty member.
SPSY 67998 ,"INDIVIDUAL RESEARCH IN SCHOOL PSYCHOLOGY
",SPSY,Graduate standing and special approval.,None,"(Repeatable for credit)Student pursues research project on selected aspect of school psychology under
supervision of instructor. Arrangements with instructor must be made prior to registration."
SPSY 70093 ,"VARIABLE TITLE WORKSHOP IN SCHOOL PSYCHOLOGY
",SPSY,Doctoral standing and special approval.,None,(Repeatable for credit)
SPSY 70094 ,"COLLEGE TEACHING
",SPSY,Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with EPSY 70094 and SPED 70094 and SPSY 60094) Discusses major
aspects of teaching in higher education, including such topics as students philosophy of teaching, principles of
adult learning, instructional strategies, students assessment and others."
SPSY 70162 ,"DEVELOPMENTAL ASSESSMENT
",SPSY,Doctoral standing.,None,"Reviews the educational, family and regulatory forces that influence success at each significant transition for
preschool kindergarten and primary grade children. 24 clinical field hours."
SPSY 70165 ,"PRINCIPLES OF SOCIAL LEARNING
",SPSY,Doctoral standing.,None,"The main focus is to provide students with an understanding of behavioral and social learning principles within
the context of the school psychologist's professional practice."
SPSY 70191 ,"SEMINAR:SCHOOL PSYCHOLOGY
",SPSY,"Doctoral standing and specialapproval. 
",None,(Repeatable for credit)Seminar in school psychology. Varied topics.
SPSY 77592 ,"FIELD EXPERIENCE IN EDUCATION FOR SCHOOL PSYCHOLOGISTS
",SPSY,doctoral standing and school psychology (SPSY) major.,None,"This field experience provides students with the opportunity to observe various school and educational settings
that reflect the typical work scope for school psychologists. Required for those students in school psychology
who do not have teaching certificates and have not spent extensive time in public schools. Students are
required to complete Bureau of Criminal Investigation and Identification (BCII) and Federal Bureau of
Investigation (FBI) background checks and submit the results to authorized personnel at their assigned
""school-agency"" before the first day of the semester in which student teaching internship will take place."
SPSY 77692 ,"PRACTICUM I IN SCHOOL PSYCHOLOGY
",SPSY,"Doctoral standing andschool psychology (SPSY) maor. 
",None,"(Repeatable for credit) (Cross-listed with SPSY 67692) This course provides students with experience, support,
and opportunities for reflection related to the foundational domains of the practice of school psychology and
ongoing professional development. Students are required to complete Bureau of Criminal Investigation and
Identification (BCII) and Federal Bureau of Investigation (FBI) background checks and submit the results to
authorized personnel prior to the beginning of any field-based activities."
SPSY 77792 ,"PRACTICUM II IN SCHOOL PSYCHOLOGY
",SPSY,"SPSY 677692 or SPSY 77692; and doctoral standing; and school psychology (SPSY)major. 
",None,"(Repeatable for credit) (Cross-listed with SPSY 67792) Provides students with applied experience and
professional development related to foundational domains of school psychology practice. Students are required
to complete Bureau of Criminal Investigation and Identification (BCII) and Federal Bureau of Investigation
(FBI) background checks and submit the results to authorized personnel prior to beginning any field-based
activities."
SPSY 77892 ,"ADVANCED PRACTICUM IN SCHOOL PSYCHOLOGY
",SPSY,"SPSY 77792 and special approval and doctoral standing; and schoolpsychology (SPSY) major. 
",None,"(Repeatable for credit) (Cross-listed with SPSY 67892) Provides students with advanced applied experience in
educational, mental health, or behavioral health settings. 60 clock hours per credit hour. Students are
required to complete Bureau of Criminal Investigation and Identification (BCII) and Federal Bureau of
Investigation (FBI) background checks and submit the results to authorized personnel prior to beginning any
field-based activities."
SPSY 77912 ,"ROLE OF THE SCHOOL PSYCHOLOGIST
",SPSY,Doctoral standing.,None,"Study of role and functions of school psychologists in American education. Includes history of school
psychology and future orientation. Five clinical field hours."
SPSY 77920 ,"DIAGNOSIS OF CHILDHOOD DISORDERS IN SCHOOLS
",SPSY,Doctoral standing.,None,"Provides overview of diagnosis of child and adolescent behavior disorders (ADHD,conduct problems) emotional
and social disorders (depression, anxiety, phobias) and developmental acquired disorders (autism, mental
retardation)."
SPSY 77925 ,"INTRODUCTION TO NEUROPSYCHOLOGY FOR SCHOOL PSYCHOLOGISTS
",SPSY,Doctoral standing.,None,"Introduces basic concepts in child neuropsychology with relevance for applied school psychological practice.
Topics include biological bases of behavior and implications for educational interventions."
SPSY 77928 ,"GROUP COUNSELING TECHNIQUES FOR REHABILITATION COUNSELORS AND SCHOOL
",SPSY,Doctoral standing.,None,"PSYCHOLOGISTS
Review of group counseling techniques for rehab counselors and school psychologists. Skills developed in
group process and group leadership. A variety of group interventions will be examined including techniques for
persons with disabilities."
SPSY 77929 ,"INDIVIDUAL COUNSELING TECHNIQUES FOR REHABILITATION COUNSELORS AND
",SPSY,Doctoral standing.,None,"SCHOOL PSYCHOLOGISTS
Review of individual counseling techniques. Skills developed in communication interviewing problem
identification goal setting and program development are fostered by lecture, video feedback and simulation."
SPSY 77932 ,"ADVANCED INTERVENTIONS FOR ADDRESSING SEVERE BEHAVIOR
",SPSY,SPED 53030 and SPSY 67920/77920 and doctoral standing.,None,"Use and interpretation of functional behavioral assessment sin educational settings to lead to the identification
of empirically-supported interventions to address the behavioral needs of children. The development,
implementation and analysis of functional analysis procedures. Special emphasis given to
identifying/designing, implementing and assessing the effectiveness of advanced behavioral interventions in
consultation. 20 field hrs."
SPSY 77951 ,"COGNITIVE ASSESSMENT OF CHILDREN IN SCHOOLS
",SPSY,Doctoral standing.,None,"Training and experience in administrating, scoring and interpreting cognitive measures for children and
adolescents and writing reports. 30 clinical/field hours."
SPSY 77955 ,"INSTRUCTIONAL ASSESSMENT FOR SCHOOL PSYCHOLOGISTS
",SPSY,Doctoral standing.,None,"Training in administration, scoring and interpretation of normative and non-normative measures of academic
achievement instructional environment and writing psychoeducational and team reports. 25 clinical field hours."
SPSY 77960 ,"INTERVENTIONS WITH CULTURALLY DIVERSE STUDENTS
",SPSY,Doctoral standing.,None,"Introduces skills to effectively and ethically implement educational and psychological interventions with
culturally diverse children in educational settings. 5 clinical/field hours."
SPSY 77965 ,"INSTRUCTIONAL INTERVENTIONS FOR SCHOOL PSYCHOLOGISTS
",SPSY,SPSY 77955 and doctoral standing.,None,"Describes design and implementation of evidence-based interventions, methods of data collection and
progress monitoring for school-based academic referrals within a problem-solving model. Requires 25 clinical
field hours."
SPSY 77970 ,"LEGAL, ETHICAL AND PROFESSIONAL ISSUES IN SCHOOL PSYCHOLOGY
",SPSY,Doctoral standing.,None,"Ethical, legal and professional issues of school psychologists and counselors will be explored. Considerations of
law, regulations, ethical standards and codes of professional practice of related professional organizations will
be addressed."
SPSY 77971 ,"ISSUES AND APPROACHES IN SCHOOL PSYCHOLOGY
",SPSY,Doctoral standing and permission.,None,"(Repeatable for a maximum of 6 credit hours) This course describes and illustrates contemporary elements
and forces that impact professional service in school psychology practice. Students register for two
consecutive semesters in conjunction with internship."
SPSY 77972 ,"SOCIAL-EMOTIONAL ASSESSMENT FOR SCHOOL PSYCHOLOGISTS
",SPSY,Doctoral standing.,None,"Training in administration, scoring and interpretation of techniques for assessment of social, emotional
functioning and adaptive behavior and writing evaluation team reports. 25 clinical/field hours. Students are
required to complete Bureau of Criminal Investigation and Identification (BCII) and Federal Bureau of
Investigation (FBI) background checks and submit the results to authorized personnel at their assigned
""school/agency"" before the first day of the semester in which student teaching/ internship will take place."
SPSY 77973 ,"CONSULTATION IN THE HELPING PROFESSIONS
",SPSY,Doctoral standing.,None,"Students learn consultation skills and processes utilizing a number of professional models such as Caplan's
model, behavior and problem-solving models and crisis consultation. 20 clinical/field hours. Students are
required to complete Bureau of Criminal Investigation and Identification (BCII) and Federal Bureau of
Investigation (FBI) background checks and submit the results to authorized personnel at their assigned
""school/agency"" before the first day of the semester in which student teaching/ internship will take place."
SPSY 77974 ,"SOCIAL-EMOTIONAL INTERVENTIONS IN SCHOOL PSYCHOLOGY
",SPSY,SPSY 77972 and doctoral standing.,None,"Describes design and implementation of social-emotional interventions for childhood disorders. Reviews
progress monitoring for school-based social and emotional referrals within an eco- behavioral problem-solving
model. 25 clinical/field hours."
SPSY 77980 ,"INTEGRATING EXPERIENCE IN SCHOOL PSYCHOLOGY
",SPSY,"Doctoral standing and specialapproval. 
",None,"This course requires student to research, study and develop expertise in a particular facet of school
psychology and to present these findings at the conclusion of his her training program. Restricted to students
in school psychology Ed.S. program. 38 clinical field hours."
SPSY 77992 ,"SPECIALIST INTERNSHIP IN SCHOOL PSYCHOLOGY
",SPSY,"Doctoral Standing and SPSY major; Guest Students with Permission. Prerequisite: Doctoralstanding and school psychology (SPSY) majorl. 
",None,"(Repeatable for credit) The internship experience provides students with the opportunity to develop and
practice the professional roles and functions of a school psychologist in an approved school setting. Students
complete one academic year of internship in schools (minimum of 1,200 clock hours) under the supervision of
a university supervisor and a certified school psychologist who is employed by a school system. Students are
required to complete Bureau of Criminal Investigation and Identification (BCII) and Federal Bureau of
Investigation (FBI) background checks and submit the results to authorized personnel at their assigned
""school-agency"" before the first day of the semester in which student teaching internship will take place."
SPSY 77995 ,"SPECIAL TOPICS IN SCHOOL PSYCHOLOGY
",SPSY,Doctoral standing and special approval.,None,"(Repeatable for credit)Presentations of special interest to students. Offered irregularly. Topics will be
announced in schedule of classes booklet."
SPSY 77996 ,"INDIVIDUAL INVESTIGATION IN SCHOOL PSYCHOLOGY
",SPSY,Doctoral standing.,None,(Repeatable for credit)Independent reading and/or research directed by a graduate faculty member.
SPSY 77998 ,"INDIVIDUAL RESEARCH IN SCHOOL PSYCHOLOGY
",SPSY,Doctoral standing and special approval.,None,"(Repeatable for credit)Student pursues research project on selected aspect of school psychology under
supervision of instructor. Arrangements with instructor must be made prior to registration."
SPSY 80090 ,"DOCTORAL RESIDENCY SEMINAR
",SPSY,Doctoral standing.,None,"Exploration of philosophical, definitional and attitudinal issues in the helping professions. Involvement in
current activities of professional life through collaborative work with professors other students and
practitioners."
SPSY 80199 ,"DISSERTATION I
",SPSY,Doctoral standing.,None,"(Repeatable for credit)Doctoral dissertation for which registration in at least two semesters is required,first of
which will be semester in which dissertation work is begun and continuing until the completion of 30 hours."
SPSY 80299 ,"DISSERTATION II
",SPSY,"Doctoral standingand SPSY 80199. 
",None,"(Repeatable for credit)Continuing registration required of doctoral students who have completed the initial 30
hours of dissertation and continuing until all dissertation requirements are met."
SPSY 87987 ,"PROFESSIONAL SEMINAR IN SCHOOL PSYCHOLOGY
",SPSY,Doctoral standing.,None,"A professional seminar focused on the identity, history and development of school psychology with special
emphasis on current professional issues."
SPSY 87992 ,"DOCTORAL INTERNSHIP IN SCHOOL PSYCHOLOGY
",SPSY,doctoral standing and school psychology (SPSY) major.,None,"Repeatable for credit) The internship experience provides students with the opportunity to develop and
practice the professional roles and functions of a school psychologist in an approved school setting. Students
complete one academic year of internship in schools (minimum of 1,500 clock hours) under the supervision of
a university supervisor and a licensed school psychologist who is employed by a school system. Students are
required to complete Bureau of Criminal Investigation and Identification (BCII) and Federal Bureau of
Investigation (FBI) background checks and submit the results to authorized personnel at their assigned
""school-agency"" before the first day of the semester in which student teaching internship will take place."
SPSY 87998 ,"RESEARCH SEMINAR IN SCHOOL PSYCHOLOGY
",SPSY,Doctoral standing.,None,"(Repeatable for credit)Selected research topics in school psychology. Significant research literature is
reviewed; research design methods and issues are presented and small research projects are conducted."
