Course Number,Course Name,Department,Prerequisites,Corequesites,Description
MUS 33214 ,"MUSIC TECHNOLOGY FOR MUSIC EDUCATORS
",MUS,none.,None,"The application of technologies specific to music instruction and learning for music education majors. Emphasis
is placed on project-based instruction focusing on the practical uses of technology in school settings."
MUS 33231 ,"ELEMENTARY AND SECONDARY CHORAL MUSIC
",MUS,"grade of C (2.000)or better in MUS 23241 and 34111; and junior standing. 
",None,"Methods, materials, and literature used in elementary and secondary choral music programs; designing a
choral curriculum, advocacy and assessment, lesson planning, program organization, budget. Clinical
experience in the teaching of choral music. Forty (40) field hours required."
MUS 34111 ,"ELEMENTARY CONDUCTING
",MUS,"MUS 21121with a minimum grade of C(2.000). 
",None,"Introduction to and study of conducting: beat patterns, baton techniques, score reading, analysis and
interpretive elements. Six field/clinical hours are required."
MUS 35213 ,"STUDIO ENSEMBLE
",MUS,special approval.,None,"(Repeatable for a maximium of 16 credit hours) Development of ensemble skills through small group
experience performing diverse popular styles from notation, developing improvisation skills and creating
arrangements from lead charts. Students must audition for the director prior to registration for the course."
MUS 36011 ,"APPLIED MUSIC - JAZZ
",MUS,"audition and specialapproval. 
",None,(Repeatable for credit)Private instrumental instruction in Jazz techniques.
MUS 36111 ,"APPLIED MUSIC-PIANO
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36311 ,"APPLIED MUSIC-VOICE
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36411 ,"APPLIED MUSIC-VIOLIN
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36412 ,"APPLIED MUSIC-VIOLA
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36413 ,"APPLIED MUSIC-CELLO
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36414 ,"APPLIED MUSIC-DOUBLE BASS
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36511 ,"APPLIED MUSIC-FLUTE
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36512 ,"APPLIED MUSIC-OBOE
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36513 ,"APPLIED MUSIC-CLARINET
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36514 ,"APPLIED MUSIC-BASSOON
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36515 ,"APPLIED MUSIC-SAXOPHONE
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36611 ,"APPLIED MUSIC-TRUMPET
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36612 ,"APPLIED MUSIC-HORN
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36613 ,"APPLIED MUSIC-TROMBONE
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36614 ,"APPLIED MUSIC-EUPHONIUM
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36615 ,"APPLIED MUSIC-TUBA
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36711 ,"APPLIED MUSIC-PERCUSSION
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36912 ,"APPLIED MUSIC-GUITAR
",MUS,"Music (MUS), music technology (MUST) or music education (MUED) major.2.000 OR ",None,"(Repeatable for credit) A comprehensive study of performance, technique and repertoire appropriate to music
majors and minors. Individual study. Students must audition to be accepted into this course."
MUS 36913 ,"APPLIED STUDIO MUSICIANSHIP
",MUS,special approval.,None,"(Repeatable for a maximum of 16 credit hours) Development of performance proficiency in contemporary
popular music styles appropriate for the performance idiom through individual instruction. Students must
audition for the director prior to registration for the course."
MUS 37111 ,"FUNCTIONAL PIANO
",MUS,"MUS 21122 with aminimum C (2.000) grade. 
",None,Development of keyboard facility for practical purposes in classroom.
MUS 37113 ,"PIANO SKILLS FOR THE CHORAL/GENERAL MUSIC EDUCATOR
",MUS,MUS 21122 and 36111 with a minimum grade of C (2.000).,None,Development of keyboard skills for practical purposes in the classroom and ensemble rehearsals.
MUS 37114 ,"PIANO SKILLS FOR THE INSTRUMENTAL MUSIC EDUCATOR
",MUS,"MUS 17112 and 21122 with a minimum grade of C (2.000) in both courses; or minimum scoreof 80 on piano placement test. 
",None,Development of keyboard skills for practical purposes in the classroom and ensemble rehearsals.
MUS 40092 ,"MUSIC TECHNOLOGY INTERNSHIP
",MUS,"Minimum grade of C(2.000) in MUS 31114 or 31222; and a cumulative 2.250 GPA; and music technology (MUST) major and
special approval. 
",None,"(Repeatable for a maximum of 4 credit hours) On-the-job experience with cooperating business in the field of
music technology and preparation of a final report or an applicable project."
MUS 40295 ,"SPECIAL TOPICS IN MUSIC
",MUS,None.,None,"(repeatable for a total of 12 hours) Academic study in areas not offered adequately in the music curriculum.
Topic areas are of special interest to the faculty member."
MUS 40296 ,"INDEPENDENT STUDY:MUSIC
",MUS,"Music (MUS) or music education (MUED)major and special approval. 
",None,"(Repeatable for credit)Individual investigation in music topics not offered as either regular coursework or
beyond the scope of existing music major courses."
MUS 41111 ,"PRACTICUM IN MUSIC THEORY
",MUS,Permission.,None,"Ear training,sight singing and analysis in preparation for graduate level music theory course work."
MUS 41113 ,"MUSIC PRODUCTION V
",MUS,"Minimum grade of C (2.000) in MUS 31114; andmusic technology (MUST) major. 
",None,"Continuation of Music Production IV, advanced sequencing, synthesis and audio editing techniques as applied
to music production. Focus is on original music."
MUS 41114 ,"MUSIC PRODUCTION VI
",MUS,Minimum grade of C (2.000) in MUS 41113.,None,"Continuation of Music Production V, create music to accompany a visual medium by learning fundamental to
more advanced film scoring techniques."
MUS 41131 ,"KEYBOARD HARMONY
",MUS,"MUS 21122 with a minimum grade ofC (2.000). 
",None,"Theoretical skills demonstrated at the keyboard: harmonization of melodies in homophonic style, realization of
figured bass, score reading, modulation and improvisation."
MUS 41141 ,"SIXTEENTH-CENTURY COUNTERPOINT
",MUS,"MUS 21122 with a minimumgrade of C (2.000). 
",None,"Two-, three -and four part vocal counterpoint in 16th century style."
MUS 41151 ,"EIGHTEENTH-CENTURY COUNTERPOINT
",MUS,"MUS 21122with a minimum grade of C (2.000). 
",None,"Technique of writing counterpoint in 18th-century style, especially that of J. S. Bach."
MUS 41161 ,"ADVANCED MUSICAL ANALYSIS
",MUS,"MUS 31121 with a minimum grade ofC (2.000). 
",None,"A study of 20th-century approaches to tonal and nontonal musical analysis. Emphasis on familiarity with
styles, nomenclature and appropriate graphic techniques."
MUS 41181 ,"ACOUSTICS AND TECHNOLOGY IN MUSIC
",MUS,"musictechnology (MUST) major. 
",None,"An introduction to acoustics and psychoacoustics in direct relationship to music, and an introduction to uses of
technology in music composition, performance, notation, theory, history and pedagogy."
MUS 41199 ,"SENIOR PROJECT:MUSIC THEORY
",MUS,Permission.,None,(Repeatable for credit)Preparation and presentation of a senior thesis in the student's area of expertise.
MUS 41211 ,"COMPOSITION
",MUS,"Composition (COMP) or music (MUS) or musiceducation (MUED) major. 
2.000 OR ",None,"Study of the materials and techniques of musical composition culminating in original works based upon
observable principles of unity and variety."
MUS 41221 ,"AUDIO RECORDING V
",MUS,"Minimum grade of C (2.000) in MUS31222; and music technology (MUST) major. 
",None,"A detailed study in digital audio production techniques and procedures, including project management, final
product editing and assembly, and digital audio mastering."
MUS 41222 ,"AUDIO RECORDING VI
",MUS,"minimum grade of C(2.000) in MUS 41221. 
",None,"A comprehensive project experience in digital audio from pre-production through the recording, mixing,
mastering, assembly and post-production of a complete audio project."
MUS 41299 ,"SENIOR PROJECT:MUSIC COMPOSITION
",MUS,MUS 41211 with a minimum grade of C (2.000).,None,"(Repeatable for credit)The final composition experience prior to graduation: a recital of individually composed
works must be presented."
MUS 41321 ,"ORCHESTRATION
",MUS,"MUS 21122 with aminimum grade of C (2.000). 
",None,"Ranges, tonal possibilities, technical limitations and transpositions for all orchestral instruments. Scoring
techniques and analysis of representative instrumental ensemble repertoire."
MUS 41341 ,"JAZZ IMPROVISATION I
",MUS,special approval.,None,"(Repeatable for a total of 4 credit hours) A beginner's introduction to Jazz improvisation. Theory and daily
playing will be enhanced by ear training."
MUS 41342 ,"JAZZ COMPOSING AND ARRANGING
",MUS,special approval.,None,"(Repeatable for a maximum of 4 credit hours) Composing and arranging for the large and small jazz
ensemble."
MUS 41351 ,"JAZZ IMPROVISATION II
",MUS,"MUS 41341 witha minimum grade of C (2.000) or special approval via audition. 
",None,The presentation of a methodical approach to learning standard Jazz repertoire.
MUS 42101 ,"ROOTS OF ROCK
",MUS,none.,None,"Roots of Rock is a comprehensive survey of the various genres of American music in the 20th century that
contributed to the development of rock music. Important performers in various styles and their contributions
to the art form are explored. Pioneers in the fields of recording, artist management and production are
studied. Rock music’s contributions to the emergence of American culture are viewed in the context of social,
racial and political changes. The impact of technological advances in radio, recording and television are also
studied."
MUS 42111 ,"AFRICAN MUSIC AND CULTURES
",MUS,None.,None,"African music as related to social sciences and humanities. Oral traditions. Use of music recordings, tapes,
musical instruments, participation in performance and group work involvement."
MUS 42131 ,"AMERICA'S MUSIC
",MUS,None.,None,Historical survey of music in America from new England psalmody to present-day compositional trends.
MUS 42141 ,"FOLK AND TRADITIONAL MUSIC OF WESTERN CONTINENTS
",MUS,None.,None,"Study of selected music cultures of Eastern and Western Europe, and South, Central and North America."
MUS 42151 ,"ASIAN MUSICS
",MUS,None.,None,"Survey of Asian musics. Emphasis on art, folk and popular musics and relationships of these musics to their
respective cultures."
MUS 42161 ,"HISTORY OF JAZZ
",MUS,None.,None,The evolution of jazz from its origin to present.
MUS 42181 ,"POPULAR WORLD MUSIC
",MUS,none.,None,"A survey of popular world music genres from North America, the Caribbean, South America, Europe, Africa
and Asia. Emphasis is on recognizing music literature, prominent artists and music styles, as well as related
cultural events. Modern media, especially the Internet, is an integral component of the course."
MUS 42221 ,"SYMPHONIC LITERATURE
",MUS,"MUS 21122 with aminimum grade of C (2.000). 
",None,Historical and stylistic survey of music for large instrumental ensemble.
MUS 42241 ,"PIANO LITERATURE
",MUS,Special approval.,None,"Survey of keyboard and piano literature from the 16th century to the present ;study of related forms and
styles. Emphasis on performing listening and analysis."
MUS 42251 ,"SONG LITERATURE
",MUS,"MUS 22111 minimum grade of C(2.000) grade; and junior standing. 
",None,"A study of vocal literature from the 16th century to the present. Emphasis upon the style, interpretation and
presentation of solo materials for all voice classifications."
MUS 42261 ,"OPERA LITERATURE
",MUS,MUS 22111 with a minimum C (2.000) grade; and junior standing.,None,"The historical development of opera from the 17th century to the present. Detailed analysis of representative
works."
MUS 42271 ,"CHORAL LITERATURE I
",MUS,"MUS 31121with a minimum grade of C (2.000) andspecial approval of instructor. 
",None,"Study of Western European choral literature from approximately 1450 to the early nineteenth century, i.e.,
Renaissance, Baroque and Classical periods."
MUS 42272 ,"CHORAL LITERATURE II
",MUS,"MUS31121 with a minimum grade of C (2.000); and special approval from the instructor. 
",None,"Choral Literature II, a continuation of Choral Literature I, is a study of Western European and North American
choral music of the early nineteenth century to the present (roughly 1830 to the present)."
MUS 42357 ,"STUDENT TEACHING
",MUS,"Music education (MUED) majorand special approval; and Official valid certification of Child Safety Training, approved Basic Life Support and
A.L.I.C.E. Training must be presented to the campus office of clinical experience or designated faculty/staff at
Regional campuses as prerequisite for student teaching. ",MUS 49525.,"Provides a 16-week student teaching experience. Off-campus arrangements are handled by the College of
Education, Health and Human Services and the School of Music."
MUS 43211 ,"INSTRUMENTAL METHODS II
",MUS,"grade of C (2.000) or better in MUS 23241 and 34111 and 43231; and 3 credits witha C (2.000) or better in MUS 47411 or 47511 or 47611 or 47711; and junior standing. 
",None,"Secondary instrumental instruction; program organization, budget, advocacy, assessment, rehearsal planning,
literature and teaching techniques. Clinical experience in the teaching of music. Forty (40) field hours
required."
MUS 43231 ,"INSTRUMENTAL METHODS I
",MUS,"grade of C (2.000) or betterin MUS 23241; and 2 credits with a C or better in MUS 47411 or 47511 or 47611 or 47711; music (MUS) or
music education (MUED) major; and junior standing. 
",None,"Elementary and middle school instrumental instruction, program organization, rehearsal teaching techniques,
lesson plans, literature, assessment, scheduling, recruiting, modeling and interactive teaching. Clinical
experience in the teaching of music. Forty (40) field hours required."
MUS 43241 ,"MARCHING BAND TECHNIQUES AND LITERATURE
",MUS,music education (MUED) major and sophomore standing.,None,"anization, administration and techniques of marching bands in the schools. Topics covered include musical
styles, literature and show design."
MUS 43242 ,"JAZZ ENSEMBLE TECHNIQUES AND LITERATURE
",MUS,special approval.,None,"Study of the curriculum for the jazz ensemble,including organizational and administrative procedures.
Emphasis on music interpretation jazz styles and rehearsal techniques taught through laboratory experience."
MUS 43243 ,"VOCAL JAZZ AND MUSICAL THEATRE IN THE SCHOOLS
",MUS,Music (MUS) major and junior standing.,None,"History, vocal technique, style characteristics and repertoire necessary for teaching vocal jazz and African-
American spirituals. Repertoire organization and publicity for school productions of American musical theatre."
MUS 44111 ,"CHORAL CONDUCTING AND ARRANGING
",MUS,MUS 34111.,None,"Continued development of conducting technique, score reading analysis, styles, interpretation, rehearsal
procedure, language pronunciation and arranging for voices and instruments. Six field/ clinical hours are
required."
MUS 44121 ,"INSTRUMENTAL CONDUCTING AND ARRANGING
",MUS,MUS 34111 with a minimum grade of C (2.000).,None,"Continued development of conducting technique, score reading analysis, styles, interpretation, rehearsal
procedure and arranging for instrumental organizations. Twelve field/clinical hours are required."
MUS 45111 ,"UNIVERSITY CHOIR
",MUS,Special approval.,None,"(Repeatable for credit) Study and performance of choral music from Renaissance through contemporary styles,
large and small forms with appropriate accompaniment."
MUS 45121 ,"KENT CHORUS
",MUS,Special approval.,None,"(Repeatable for credit) Study and performance of choral music from Renaissance through contemporary styles,
large and small forms with appropriate accompaniment."
MUS 45131 ,"OPERA:SINGER-ACTOR TECHNIQUES
",MUS,Audition.,None,"(Repeatable for credit) Training in methods and skills necessary to the art of the singer-actor. Opera
performed and prepared via study observation and rehearsal."
MUS 45141 ,"KENT STATE UNIVERSITY CHORALE
",MUS,special approval.,None,"(Repeatable for credit) Study and performance of literature for vocal chamber ensemble from medieval
through contemporary styles with appropriate accompaniment sung in the original language. An audition is
required before registering for this course."
MUS 45142 ,"MEN'S CHORUS
",MUS,special approval.,None,"(Repeatable for credit) A chorus of male voices. Emphasis on music literacy, vocal production instruction study
and performance of music written for male voices. All western music periods are represented. Experience with
mixed voice choirs also occurs."
MUS 45143 ,"WOMEN'S CHORUS
",MUS,special approval.,None,"(Repeatable for credit) A chorus of women's voices. Emphasis on music literacy, vocal production instruction
study and performance of music written for women's voices. All western music periods are represented.
Experience with mixed voice choirs also occurs."
MUS 45151 ,"KENT STATE UNIVERSITY GOSPEL CHOIR
",MUS,None.,None,"(Repeatable for credit) Study and performance of choral music in the gospel tradition, including works by
contemporary artists. One weekly rehearsal and a minimum of one concert per semester. Off-campus concerts
are possible."
MUS 45212 ,"ORCHESTRA
",MUS,special approval.,None,"(Repeatable for credit) A select group of instrumentalists for the purpose of studying and performing music
written specifically for chamber orchestra including works of the 17th,18th and 20th centuries. An audition is
required before registering for this course."
MUS 45221 ,"CONCERT BAND
",MUS,Audition.,None,(Repeatable for credit) Study and performance of music literature for wind band.
MUS 45222 ,"MARCHING BAND
",MUS,Audition.,None,(Repeatable for credit) Study and performance of literature and maneuvers for marching band.
MUS 45223 ,"WIND ENSEMBLE
",MUS,special approval.,None,"(Repeatable for credit) A select concert ensemble that performs the finest in wind instrument literature with
emphasis on major original works. An audition is required before registering for this course."
MUS 45224 ,"BASKETBALL BAND
",MUS,Audition.,None,(Repeatable for credit) Study and performance of music for the basketball band.
MUS 45225 ,"UNIVERSITY BAND
",MUS,None.,None,"(Repeatable for credit) Study and performance of music literature for wind band appropriate for non-music
majors, and for music education majors performing on secondary instruments."
MUS 45231 ,"JAZZ ENSEMBLE
",MUS,Audition.,None,(Repeatable for credit) Study and performance of music literature in the jazz idiom.
MUS 45241 ,"TROMBONE ENSEMBLE
",MUS,Audition.,None,"(Repeatable for credit) A thorough study of trombone performance in various sized ensembles. Emphasis on
original literature from over four centuries."
MUS 45251 ,"PERCUSSION ENSEMBLE
",MUS,Audition.,None,"(Repeatable for credit) A comprehensive study of percussion performance in various-sized ensembles. Use of
keyboard percussion instruments along with drums and accessories. Study of percussion ensemble literature."
MUS 45261 ,"BASSOON ENSEMBLE
",MUS,Permission audition.,None,"(Repeatable for credit) Study and performance of music for multiple bassoons;emphasis upon refined
ensemble playing interpretation leadership skills and arranging techniques."
MUS 45271 ,"NEW MUSIC ENSEMBLE
",MUS,Permission.,None,"(Repeatable for credit) Study and performance of 20th-century chamber music with an emphasis on works by
contemporary composers."
MUS 45281 ,"FLUTE ENSEMBLE
",MUS,Permission audition.,None,"(Repeatable for credit) Study and performance of music for multiple flutes;emphasis upon all aspects of
ensemble playing and style considerations will be addressed in both chamber and conducted formats."
MUS 45311 ,"CHAMBER MUSIC
",MUS,Permission.1.000 OR ,None,(Repeatable for credit) The study and performance of music for small ensembles.
