Course Number,Course Name,Department,Prerequisites,Corequesites,Description
BMS 60440 ,"CELLULAR AND MOLECULAR SIGNALING
",BMS,"BSCI 40143 or BSCI 50143 or BSCI70143; and graduate standing. 
",None,"(Cross-listed with BSCI 60440 and BSCI 70440 and BMS 70440) The relevant and current topics associated
with cellular signaling is covered. Topics include receptor pharmacology, classes, and regulation, transcription
factors, cell cycle signaling, and cell-cell communication."
BMS 60449 ,"MEDICAL PHYSIOLOGY I
",BMS,"BSCI40430 and special approval. Graduate standing. 
",None,"(Cross-listed with BMS 70449) Biophysical and biochemical concepts of integrative organ system physiology in
the human: cardiovascular, pulmonary, exercise and temperature regulation physiology."
BMS 60450 ,"MEDICAL PHYSIOLOGY II
",BMS,"BSCI 40430 and special approval.Graduate standing. 
",None,"(Cross-listed with BMS 70450) Biophysical and biochemical concepts of integrative organ system physiology in
the human: renal, gastrointestinal and endocrine physiology."
BMS 60491 ,"SEMINAR IN MEDICAL PHYSIOLOGY
",BMS,Special approval and graduate standing.,None,"(Repeatable for credit) (Cross-listed with BMS 70491) Credits may be applied toward degree if department
approves."
BMS 60495 ,"SPECIAL TOPICS IN MEDICAL PHYSIOLOGY
",BMS,"Specialapproval and graduate standing. 
",None,"(Repeatable for credit) (Cross-listed with BMS 70495) Study of subject or problem of current importance.
Content dependent upon student requirements and on recent developments in field."
BMS 60550 ,"MEDICAL PHARMACOLOGY I
",BMS,Graduate standing.,None,"(Cross-listed with BMS 70550) General principles of pharmacology including metabolism, action, interactions,
side effects, toxicity and therapeutic use of drugs."
BMS 60551 ,"MEDICAL PHARMACOLOGY II
",BMS,"BMS 6/70550. Graduatestanding. 
",None,(Cross-listed with BMS 70551) Continuation of BMS 60550/70550.
BMS 60591 ,"SEMINAR IN PHARMACOLOGY
",BMS,Special approval and graduate standing.,None,"(Repeatable for credit) (Cross-listed with BMS 70591) Credits may be applied toward degree if department
approves. Repeated registration permitted."
BMS 60595 ,"SPECIAL TOPICS IN PHARMACOLOGY
",BMS,"Specialapproval and graduate standing. 
",None,"(Repeatable for credit) (Cross-listed with BMS 70595) Study of subject or problem of current importance.
Content dependent upon student requirements and on recent developments in field."
BMS 60596 ,"INDIVIDUAL INVESTIGATION IN PHARMACOLOGY
",BMS,"Specialapproval and graduate standing. 
",None,"(Repeatable for credit) (Cross-listed with BMS 70596) Experience with various laboratory techniques and
procedures used in pharmacological research with application to experimental designs."
BMS 60729 ,"CELLULAR AND MOLECULAR NEUROSCIENCE
",BMS,"graduate standingand special approval of instructor. 
",None,"The relation of aspects of the neurosciences to the fundamental properties of nervous tissue, establishing a
firm base in experimental neurobiology. Lecture, discussion and laboratory."
BMS 60791 ,"SEMINAR IN NEUROBIOLOGY
",BMS,Special approval and graduate standing.,None,"(Repeatable for credit) (Cross-listed with BMS 70791) Credits may be applied toward degree if department
approves."
BMS 60795 ,"SPECIAL TOPICS IN NEUROBIOLOGY
",BMS,"Special approval and graduatestanding. 
2.000 OR ",None,"(Repeatable for credit) (Cross-listed with BMS 70795) Study of problems of current importance. Content
dependent on student requirements and on developments in field."
BMS 61000 ,"RESPONSIBLE CONDUCT OF RESEARCH
",BMS,graduate standing.,None,"(Cross-listed with PHIL 61000) Introduction to professional and ethical conduct of research. Topics include
codes and laws governing research, identification of scientific misconduct, plagiarism, authorship and
intellectual properties, ethical animal and human research."
BMS 61001 ,"INTRODUCTION TO BIOMEDICAL SCIENCES
",BMS,"GraduateStanding in the School of Biomedical Sciences; biological anthropology (BANT), biomedical mathematics
(BMTH), cellular and molecular biology (CMBI), Neurosciences (NEUR), Pharmacology (PHRM), physiology
interdisciplinary (PSII). 
",None,Seminar for all students in Biomedical Sciences. Repeat registration permitted.
BMS 68610 ,"HUMAN GROSS ANATOMY I
",BMS,Special approval and graduate standing.,None,"(Cross-listed with BMS 78610) An intensive survey of human macromorphology. Lecture two hours per week.
Laboratory six hours per week."
BMS 68611 ,"HUMAN GROSS ANATOMY II
",BMS,"BMS6/78610. Graduate standing. 
",None,"(Cross-listed with BMS 78611) An intensive survey of human macromorphology;a 10 week course which
continues BMS 6/78610. Lecture two hours per week. Laboratory six hours per week."
BMS 70120 ,"LABORATORY TECHNIQUES IN BIOMEDICAL SCIENCES
",BMS,"Doctoral standing andspecial approval. 
",None,"(Repeatable once for credit) (Cross-listed with BMS 60120) Minimum of two laboratory rotations per semester
by arrangement with individual faculty members. May be repeated once."
BMS 70196 ,"INDIVIDUAL INVESTIGATION
",BMS,Doctoral standing and special approval.,None,"(Repeatable for credit) (Cross-listed with BMS 60196) Directed investigation under supervision of faculty
member in biomedical sciences and with prior approval."
BMS 70220 ,"HUMAN MICROSCOPIC ANATOMY
",BMS,BSCI 5/70517 or special approval of instructor. Doctoral standing.,None,"(Cross-listed with BMS 60220) Morphological basis for normal and disturbed functions; structure-function
relationships in human microscopic anatomy. Lectures, special laboratory and learning techniques using human
tissues."
BMS 70251 ,"THEORY AND PRACTICE OF CLONING AND GENETIC ENGINEERING
",BMS,"BSCI 5/70158 andCHEM 5/70247 or BMS 6/70268. Doctoral standing. 
",None,"(Cross-listed with BMS 60251) Recent advances in the development and understanding of genetic
engineering,genomic DNA organization and gene therapy will be discussed."
BMS 70291 ,"SEMINAR IN CELLULAR AND MOLECULAR BIOLOGY
",BMS,Special approval. Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with BMS 60291) Credits may be applied toward degree if department
approves."
BMS 70295 ,"SPECIAL TOPICS IN CELLULAR AND MOLECULAR BIOLOGY
",BMS,"Specialapproval. Doctoral standing. 
",None,"(Repeatable for credit) (Cross-listed with BMS 60295) Study of subject or problem of current importance.
Content dependent upon student requirements and on recent developments in field."
BMS 70491 ,"SEMINAR IN MEDICAL PHYSIOLOGY
",BMS,Special approval. Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with BMS 60491) Credits may be applied toward degree if department
approves."
BMS 70495 ,"SPECIAL TOPICS IN MEDICAL PHYSIOLOGY
",BMS,"Specialapproval. Doctoral standing. 
",None,"(Repeatable for credit) (Cross-listed with BMS 60495) Study of subject or problem of current importance.
Content dependent upon student requirements and on recent developments in field."
BMS 70550 ,"MEDICAL PHARMACOLOGY I
",BMS,Doctoral standing.,None,"(Cross-listed with BMS 60550) General principles of pharmacology including metabolism, action, interactions,
side effects, toxicity and therapeutic use of drugs."
BMS 70591 ,"SEMINAR IN PHARMACOLOGY
",BMS,Special approval. Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with BMS 60591) Credits may be applied toward degree if department
approves."
BMS 70595 ,"SPECIAL TOPICS IN PHARMACOLOGY
",BMS,"Specialapproval. Doctoral standing. 
",None,"(Repeatable for credit) (Cross-listed with BMS 60595) Study of subject or problem of current importance.
Content dependent upon student requirements and on recent developments in field."
BMS 70596 ,"INDIVIDUAL INVESTIGATION IN PHARMACOLOGY
",BMS,"Specialapproval. Doctoral standing. 
",None,"(Repeatable for credit) (Cross-listed with BMS 60596) Experience with various laboratory techniques and
procedures used in pharmacological research with application to experimental designs."
BMS 70729 ,"CELLULAR AND MOLECULAR NEUROSCIENCE
",BMS,"BMS 6/70710, doctoral standing and special approval of instructor.",None,"(Cross-listed with BMS 60729) The relation of aspects of the neurosciences to the fundamental properties of
nervous tissue,establishing a firm base in experimental neurobiology. Lecture, discussion and laboratory."
BMS 70791 ,"SEMINAR IN NEUROBIOLOGY
",BMS,Special approval. Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with BMS 60791) Credits may be applied toward degree if department
approves."
BMS 70795 ,"SPECIAL TOPICS IN NEUROBIOLOGY
",BMS,"Special approval. Doctoralstanding. 
2.000 OR ",None,"(Repeatable for credit) (Cross-listed with BMS 60795) Study of problems of current importance. Content
dependent on student requirements and on developments in field."
BMS 78610 ,"HUMAN GROSS ANATOMY I
",BMS,Special approval. Doctoral standing.,None,"(Cross-listed with BMS 68610) An intensive survey of human macromorphology. Lecture two hours per week.
Laboratory six hours per week."
BMS 78611 ,"HUMAN GROSS ANATOMY II
",BMS,"BMS6/78610. Doctoral standing. 
",None,"(Cross-listed with BMS 68611) An intensive survey of human macromorphology; a 10 week course which
continues BMS 6/78610. Lecture two hours per week. Laboratory six hours per week."
BMS 78624 ,"PRIMATE ETHOLOGY
",BMS,Special approval. Doctoral standing.,None,"Detailed examination of the principles of primate ethology, including evolutionary trends in ecology,
dominance, locomotion and social behavior."
BMS 78630 ,"PRINCIPLES OF BIOLOGICAL ANTHROPOLOGY
",BMS,Special approval. Doctoral standing.,None,"Graduate-level introduction to the field of biological anthropology. Topics include genetics, human variation,
fossil and modern primates and early man."
BMS 78637 ,"BIOANTHROPOLOGICAL DATA ANALYSIS I
",BMS,"Doctoralstanding. 
",None,"Examination of methods of univariate and bivariate experimental design. This survey emphasizes tests of
hypothesis and estimation techniques with both classical and nonparametric procedures."
BMS 78638 ,"BIOANTHROPOLOGICAL DATA ANALYSIS II
",BMS,"BMS 78637. Doctoralstanding. 
",None,"This survey of multivariate analysis in anthropology includes one-sample data exploration, multiple sample
problems and regression methods. It also includes computer applications."
BMS 78691 ,"SEMINAR IN BIOLOGICAL ANTHROPOLOGY
",BMS,"Specialapproval. Doctoral standing. 
",None,(Repeatable for credit)Credits may be applied toward degree if department approves.
BMS 78692 ,"FIELD WORK IN PALEOANTHROPOLOGY
",BMS,Special approval. Doctoral standing.,None,(Repeatable for credit)Excavation and/or field survey of miocene and/or plio-pleistocene hominid localities.
BMS 78695 ,"SPECIAL TOPICS IN BIOLOGICAL ANTHROPOLOGY
",BMS,Special approval. Doctoral standing.,None,"(Repeatable for credit)Study of subject or problem of current importance. Content dependent upon student
requirements and on recent developments in field."
BMS 80198 ,"RESEARCH
",BMS,Special approval of adviser. Doctoral standing.,None,"(Repeatable for credit)Research for doctoral students who have not yet passed candidacy
examination."
BMS 80199 ,"DISSERTATION I
",BMS,"Doctoralstanding and special approval. 
",None,"(Repeatable for credit)Doctoral dissertation, for which registration in at least two semesters is required, first of
which will be semester in which dissertation work is begun and continuing until the completion of 30 hours.
Students must successfully complete the doctoral exam before taking this course."
BMS 80299 ,"DISSERTATION II
",BMS,"30 hours of BMS 80199 anddoctoral standing. 
",None,"(Repeatable for credit)Continuing registration of doctoral students who have completed the initial 30 hours of
dissertation and continuing until all degree requirements are met."
