Course Number,Course Name,Department,Prerequisites,Corequesites,Description
MCLS 40525 ,"INQUIRY INTO PROFESSIONAL PRACTICE
",MCLS,Special approval.,None,"Foreign language teaching as a profession and the teacher as disciplined investigator. The final seminar of four
it is conducted during the student teaching semester with emphasis on collaborative and individual classroom
problem solving."
MCLS 40654 ,"COMPUTERS IN SECOND LANGUAGE TEACHING
",MCLS,MCLS 30660.,None,"(Cross-listed with ENG 41002+ ENG 63035+MCLS 50654) Designed for future teachers of language and
culture, this course explores the availability of technology, its implementation in the classroom and its
integration with second language skills."
MCLS 40657 ,"STUDENT TEACHING OF A SECOND LANGUAGE
",MCLS,"Special approval; andOfficial valid certification of Child Safety Training, approved Basic Life Support and A.L.I.C.E. Training must be
presented to the campus office of clinical experience or designated faculty/staff at Regional campuses as
prerequisite for student teaching. 
",None,"Supervised practicum in the teaching of a second language, grades K-12."
MCLS 40660 ,"METHODS OF TEACHING FOREIGN LANGUAGE
",MCLS,"MCLS30660 and special approval. 
",None,"Theoretical bases, approaches, methods, materials and techniques of foreign language instruction at the
elementary and secondary levels. Peer-teaching and 30 hours of field experience required."
MCLS 50093 ,"VARIABLE TITLE WORKSHOP IN MODERN AND CLASSICAL LANGUAGE STUDIES
",MCLS,Special approval and graduate standing.,None,"(Repeatable for credit)Workshops individually designed to provide instruction and training in specific areas of
modern and classical language studies."
MCLS 50095 ,"SELECTED TOPICS
",MCLS,Graduate standing.,None,(Repeatable for credit when topic varies)Topic to be announced in the schedule of classes.
MCLS 50654 ,"COMPUTERS IN SECOND LANGUAGE TEACHING
",MCLS,Graduate standing.,None,"(Cross-listed with ENG 41002 + ENG 63035+ MCLS40654)Designed for teachers of language and culture, this
course explores the availability of technology, its implementation in the classroom and its integration with
foreign language skills."
MCLS 50660 ,"METHODS OF TEACHING FOREIGN LANGUAGES
",MCLS,Special approval and graduate standing.,None,"Theoretical bases, approaches, methods, materials and techniques of foreign language instruction at the
elementary and secondary levels. Peer teaching 30 hours of field experience and curriculum guide required."
MCLS 60020 ,"SEMEIOTICS
",MCLS,Graduate standing.,None,"(Cross-listed with ENG 65057 + ENG 75057 + PHIL 61055)An introduction to contemporary theories of
semeiotics and to the application of those theories to linguistics, literature, translation and technology."
MCLS 60094 ,"COLLEGE TEACHING OF FOREIGN LANGUAGES
",MCLS,Graduate standing.,None,"(Repeatable for credit)An introduction to current principles and issues in the teaching of foreign languages at
the college elementary and intermediate levels. Required of departmental teaching assistants."
MCLS 60601 ,"LINGUISTICS FOR THE LANGUAGE PROFESSIONS
",MCLS,Graduate standing.,None,"(Cross-listed with ENG 63040) Students will be introduced to basic linguistic issues and how these relate to
the language professions. Course focuses on functional principles, especially on options to express textual,
interpersonal and ideational/experiential meaning."
MCLS 60621 ,"THE PRAGMATICS OF CONVERSATION
",MCLS,"Graduatestanding. 
",None,"(Cross-listed with ENG 63037) Theories of pragmatics, conversational structure and strategies with practical
applications for teaching conversation strategies to foreign/second language learners."
MCLS 60622 ,"TEACHING LITERATURE AND CULTURE
",MCLS,Graduate standing.,None,"(Cross-listed with ENG 63038) Students will explore theories of literature and culture teaching as well as
strategies for teaching literature and culture."
MCLS 60623 ,"SOCIOCULTURAL THEORY AND FOREIGN AND SECOND LANGUAGE ACQUISITION
",MCLS,Graduate standing.,None,The foundations of sociocultural theory and its applications to the second and foreign language classroom.
MCLS 60624 ,"HERITAGE LANGUAGE SPEAKERS IN THE FOREIGN LANGUAGE CLASSROOM
",MCLS,graduate standing.,None,"Provides an understanding of the unique needs of heritage language speakers in the foreign language
classroom and explores theoretical approaches and practical applications toward development of their literacy
skills."
MCLS 60661 ,"THEORIES IN SECOND LANGUAGE ACQUISITION
",MCLS,Graduate standing.,None,"(Cross-listed with ENG 63033 + ENG 73033) This course surveys the major theoretical approaches to
language acquisition,concentrating on second language acquisition and the relationship between
acquisition/learning research and second language teaching approaches."
MCLS 60663 ,"SECOND LANGUAGE CURRICULUM AND TESTING
",MCLS,Graduate standing.,None,"(Cross-listed with ENG 63039) Students will study second language curriculum and testing design and current
issues, including oral proficiency testing."
MCLS 60664 ,"SECOND LANGUAGE READING
",MCLS,graduate standing.,None,"(Cross-listed with ENG 63044) This course addresses a wide variety of topics related to second langauge
reading, including theoretical perspectives, the process of learning to read, models of how reading happens,
comprehension, fluency, discourse structures, strategy use, and vocabulary acquisition. Teaching issues
related to second language reading will also be addressed directly, namely assessment and curriculum
building."
MCLS 60665 ,"SECOND LANGUAGE WRITING
",MCLS,graduate standing.,None,"(Cross-listed with ENG 63043) Theory and practice in teaching second language writing. Topics will include
current and historic approaches to second language writing, approaches to tutoring international students in
writing centers, teacher and peer response, error correction and technology in second language writing
instruction."
MCLS 60698 ,"SECOND LANGUAGE RESEARCH METHODS
",MCLS,graduate standing.,None,"(Cross-listed with ENG 63098) Students learn how second language research influences their teaching
practices by studying research texts and recent journal articles and conducting a research project."
