Course Number,Course Name,Department,Prerequisites,Corequesites,Description
RUSS 42211 ,"ADVANCED COMPOSITION AND CONVERSATION
",RUSS,RUSS 32211.,None,A continuation of RUSS 32211.
RUSS 42230 ,"ADVANCED TRANSLATION PRACTICE:RUSSIAN
",RUSS,RUSS 32231.,None,"Theory and practice course that discusses translation theory and emphasizes Russian-to-English translation of
selected texts in business, technology, medicine and law."
RUSS 42240 ,"BUSINESS AND SPECIAL TEXTS:RUSSIAN
",RUSS,RUSS 32211.,None,"Survey of the typical text types of business in the Russian culture and language. Practice sessions focus on
reading and understanding specialized texts and on the translation and composition of selected special texts in
Russian."
RUSS 42351 ,"SURVEY OF RUSSIAN AND SOVIET LITERATURE
",RUSS,"6 hours of upper-division Russian(RUSS) courses. 
",None,"Introduces students to the major movements and authors of Russian, Soviet and post-Soviet literature
beginning with Karamizin and ending with Boris Akunin."
RUSS 42399 ,"RESEARCH PROJECT IN RUSSIAN LANGUAGE AND LITERATURE
",RUSS,"6 hours of 40000-level Russian (RUSS) courses and specialapproval. 
",None,Thesis or other independent study.
RUSS 52211 ,"ADVANCED COMPOSITION AND CONVERSATION
",RUSS,Graduate standing.,None,Advanced practice in written and oral expression in Russian.
RUSS 62010 ,"THE PRACTICE OF RUSSIAN TRANSLATION
",RUSS,graduate standing. ,TRST 60010.,Students apply linguistic and communication science concepts to case studies of language mediation.
RUSS 62091 ,"SEMINAR
",RUSS,"Graduatestanding. 
",None,(Repeatable for credit when topic varies)Topic announced in schedule of classes.
RUSS 62098 ,"RESEARCH
",RUSS,Graduate standing and departmental special approval.,None,"(Repeatable for credit)Research or individual investigation for master's level graduate students. Credits earned
applied toward degree requirements if department approves repeat registration permitted."
RUSS 62240 ,"LITERARY AND CULTURAL TRANSLATION
",RUSS,Graduate standing.,None,"Translation of documents from a variety of literary and cultural sources, including literature, expository and
journalistic prose, scholarly treaties and essays. Translation into Russian will also be emphasized."
RUSS 62250 ,"COMMERCIAL, LEGAL AND DIPLOMATIC TRANSLATION
",RUSS,TRST 60010 and graduate standing.,None,"An introduction to methods and resources for the translation of commercial, economic, financial, legal,
diplomatic and governmental documents."
RUSS 62251 ,"SCIENTIFIC, TECHNICAL AND MEDICAL TRANSLATION
",RUSS,TRST 60010 and graduate standing.,None,"An introduction to methods and resource for the translation of scientific, technical, industrial and medical
documents."
RUSS 62979 ,"CASE STUDY IN TRANSLATION
",RUSS,Special approval and graduate standing.,None,"Students will be responsible for a major translation and a terminology glossary as well as a critical analysis of
the source text, the problems encountered during the translation process and the strategies used to solve
them."
