Course Number,Course Name,Department,Prerequisites,Corequesites,Description
CLI 80370 ,"HISTORY AND PHYSICAL ROTATION
",CLI,"student must beenrolled in the Podiatric Medicine program.
",None,"The history and physical rotation is a one month experience in one of the several area hospitals, which is
 designed to provide experience in history and physical examinations. Each rotation site will provide the same
 core experiences, (based on the goals and objectives), in patient assessment techniques (i.e., history and
 physical examination), the understanding of disease processes and management strategies. In addition to the
 core experiences, each rotation site may add additional exposures and training."
CLI 80380 ,"SIMULATED PATIENTS I
",CLI,"student must be enrolled in thePodiatric Medicine program.
",None,"Clinical course offered as part of the core clinical rotations in the third year. Covers general medicine rotation,
2015 Kent State University Catalog - Spring 2016 Course Descriptions
simulated patients interactions and clinical skills exam exposure."
CLI 80381 ,"SIMULATED PATIENTS II
",CLI,"student must be enrolled in thePodiatric Medicine program.
",None,"Clinical course offered as part of the core clinical rotations in the third year. Covers general medicine rotation,
 simulated patients interactions and clinical skills exam exposure."
CLI 80440 ,"SENIOR CLINICAL ROTATION
",CLI,"student must be enrolled in the PodiatricMedicine program.
",None,"The senior podiatric rotation is a two-month rotation at the Cleveland Foot and Ankle Institute, which
 emphasizes competencies needed to enter hospital residency training. Experiences are gained in primary clinical
 sites and external sites affiliated with the college."
CLI 80441 ,"SENIOR CLINICAL ROTATION I
",CLI,"Students must be enrolled in the PodiatricMedicine program in order to register for this course.
",None,"The senior podiatric rotation is a one-month rotation at the Cleveland Foot and Ankle Institute, which
 emphasizes competencies needed to enter hospital residency training. Experiences are gained in primary clinical
 sites and external sites affiliated with the college."
CLI 80442 ,"SENIOR CLINICAL ROTATION II
",CLI,"Students must be enrolled in the PodiatricMedicine program in order to register for this course.
2015 Kent State University Catalog - Spring 2016 Course Descriptions
",None,"The senior podiatric rotation is a one-month rotation at the Cleveland Foot and Ankle Institute, whcih
 emphasized competencies needed to enter hospital residency traning. Experiences are gained in primary clinical
 sites and external sites affiliated with the college."
CLI 80445 ,"SENIOR ROTATION VETERANS ADMINISTRATION HOSPITAL
",CLI,"student must be enrolledin the Podiatric Medicine program.
",None,"Designed to provide clinical experiences in primary care management, treatment, and problem solving for that
 special population in the VA medical center, Brecksville nursing home environment and extended care facilities.
 This rotation also gives the students the opportunity to gain experience by providing care to the medically
 disenfranchised veterans. Additionally, intensive educational opportunities are offered to evaluate and treat
 various degrees of chronic and acute wounds, as well as offer some surgical experience. Finally all students are
 offered
an opportunity to participate in a specialized surgical clinic, designed to be interactive and skills
 oriented, followed by surgical case presentations and group discussions."
CLI 80455 ,"COMMUNITY MEDICINE/MEDICAL IMAGING ROTATION
",CLI,student must be enrolled in the Podiatric Medicine program.,None,"In addition to the rotations on campus, the college operates several community medicine clinics in various sites
 throughout the city of Cleveland to full the college’s commitment to serve the community.
Students are
 assigned to these clinics and treat patients under the supervision of members of the clinical faculty. Students
 are afforded the opportunity to provide care and develop an understanding and appreciation of community
 based health problems. Also included is training in various imagining modalities including plain film radiography,
 MRI and CT scanning."
CLI 80460 ,"CLERKSHIP ROTATION I
",CLI,"student must be enrolled inthe Podiatric Medicine program.
",None,"Designed to enhance the clinical education and patient exposure of the podiatric medical student. This
 interdisciplinary training affords students an opportunity to share and expand their knowledge with experience
 members of the health care team in Cleveland and around the country. Office and hospital based programs
 available in almost every state, offer a diversity of clinical experiences. Students are expected to participate in a
 minimum of five months of external rotations during their fourth year. An orientation is conducted and a
 complete handbook of information is provided to the third year student to assist in this important educational
 process."
CLI 80465 ,"CLERKSHIP ROTATION II
",CLI,"student must be enrolled inthe Podiatric Medicine program.
",None,"Designed to enhance the clinical education and patient exposure of the podiatric medical student. This
 interdisciplinary training affords students an opportunity to share and expand their knowledge with experience
 members of the health care team in Cleveland and around the country. Office and hospital based programs
 available in almost every state, offer a diversity of clinical experiences. Students are expected to participate in a
 minimum of five months of external rotations during their fourth year. An orientation is conducted and a
 complete handbook of information is provided to the third year student to assist in this important educational
 process."
CLI 80470 ,"CLERKSHIP ROTATION III
",CLI,"student must be enrolled inthe Podiatric Medicine program.
",None,"Designed to enhance the clinical education and patient exposure of the podiatric medical student. This
 interdisciplinary training affords students an opportunity to share and expand their knowledge with experience
 members of the health care team in Cleveland and around the country. Office and hospital based programs
 available in almost every state, offer a diversity of clinical experiences. Students are expected to participate in a
 minimum of five months of external rotations during their fourth year. An orientation is conducted and a
 complete handbook of information is provided to the third year student to assist in this important educational
 process."
CLI 80475 ,"CLERKSHIP ROTATION IV
",CLI,"student must be enrolled inthe Podiatric Medicine program.
",None,"Designed to enhance the clinical education and patient exposure of the podiatric medical student. This
 interdisciplinary training affords students an opportunity to share and expand their knowledge with experience
 members of the health care team in Cleveland and around the country. Office and hospital based programs
 available in almost every state, offer a diversity of clinical experiences. Students are expected to participate in a
 minimum of five months of external rotations during their fourth year. An orientation is conducted and a
 complete handbook of information is provided to the third year student to assist in this important educational
 process."
CLI 80480 ,"CLERKSHIP ROTATION V
",CLI,"student must be enrolled inthe Podiatric Medicine program.
",None,"Designed to enhance the clinical education and patient exposure of the podiatric medical student. This
 interdisciplinary training affords students an opportunity to share and expand their knowledge with experience
 members of the health care team in Cleveland and around the country. Office and hospital based programs
2015 Kent State University Catalog - Spring 2016 Course Descriptions
available in almost every state, offer a diversity of clinical experiences. Students are expected to participate in a
 minimum of five months of external rotations during their fourth year. An orientation is conducted and a
 complete handbook of information is provided to the third year student to assist in this important educational
 process."
CLI 80485 ,"CLERKSHIP ROTATION VI
",CLI,"student must be enrolled inthe Podiatric Medicine program.
",None,"Designed to enhance the clinical education and patient exposure of the podiatric medical student. This
 interdisciplinary training affords students an opportunity to share and expand their knowledge with experience
 members of the health care team in Cleveland and around the country. Office and hospital based programs
 available in almost every state, offer a diversity of clinical experiences. Students are expected to participate in a
 minimum of five months of external rotations during their fourth year. An orientation is conducted and a
 complete handbook of information is provided to the third year student to assist in this important educational
 process."
CLI 80491 ,"SENIOR MEDICINE ROTATION
",CLI,"student must be enrolled in thePodiatric Medicine program.
",None,"Two-month external rotation at an area hospital. Students are instructed
in skills, values and knowledge
 necessary to perform a complete medical
history and physical."
CLI 80521 ,"SENIOR MEDICINE ROTATION I
",CLI,Students must be enrolled in the Podiatric Medicine program in order to register for this course.,None,"One month external rotation at an area hospital. Students are instructed
in skills, values and knowledge
 necessary to perform a complete medical
history and physical. Satisfactory/Unsatisfactory (S/U) graded."
CLI 80522 ,"SENIOR MEDICINE ROTATION II
",CLI,Students must be enrolled in the Podiatric Medicine program in order to register for this course.,None,"2015 Kent State University Catalog - Spring 2016 Course Descriptions
One-month external rotation at an area hospital. Students are instructed
in skills, values and knowledge
 necessary to perform a complete medical
history and physical. Satisfactory/Unsatisfactory (S/U) graded."
CLI 80585 ,"SENIOR COMPETENCY
",CLI,"student must be enrolled in thePodiatric Medicine program.
",None,"A multiple station Objective Structured Clinical Examination (OSCE), to be held during March, April and May at
 the end of the M4 medical year. Students are required to take the exam. Students are expected to correctly
 answer or achieve a minimum of 75 percent of all questions/cases/skills to achieve mastery. Any student failing
 to achieve 75 percent of the total questions is required to repeat the entire exam. Students failing to
 demonstrate mastery of the material after two exams receive an unsatisfactory grade on their transcript for CLI
 440 and CLI 498. Satisfactory/Unsatisfactory (S/U) graded."
