Course Number,Course Name,Department,Prerequisites,Corequesites,Description
PSYC 31684 ,"QUANTITATIVE METHODS IN PSYCHOLOGY II
",PSYC,"PSYC21621.
",None,"Small sample theory, analysis of variance, linear regression and nonparametric statistics (e.g. Chi Square). This
 course may include qualitative analyses and computer based data analyses with SPSS."
PSYC 31773 ,"INDUSTRIAL PSYCHOLOGY
",PSYC,"PSYC11762.
",None,"Application of principles, facts and theories of psychology to people at
work. Includes motivation and
 satisfaction at work, personnel selection
and placement, training and development, performance appraisal,
organizational development, quality of work life, ergonomics and consumer psychology."
PSYC 40111 ,"ABNORMAL PSYCHOLOGY
",PSYC,PSYC 11762.,None,"Survey of the definitions as well as the biological, psychological and sociocultural causes of various
 psychological disorders. Illustrations of these disorders with cases. Overview of treatment approaches to these
 disorders may be included."
PSYC 40112 ,"PSYCHOLOGICAL DISORDERS OF CHILDHOOD AND ADOLESCENCE
",PSYC,"PSYC 11762; andPSYC 20651 or PSYC 30651 or HDFS 24012; and junior or senior standing.
",None,"Covers the biological, psychological, and socio-cultural factors influencing the development of psychological
 disorders in children and adolescents. Emphasis is placed on conceptual and research issues and the application
 of knowledge to understanding diagnosis and case studies
of specific disorders."
PSYC 40231 ,"PSYCHOLOGICAL ASSESSMENT
",PSYC,PSYC 11762 and PSYC 21621.,None,"Introduction to psychometrics and test theory. Use and basic interpretation of intellectual and personality tests.
 Skills in using tests at a professional level not given."
PSYC 40383 ,"INTRODUCTION TO CLINICAL PSYCHOLOGY
",PSYC,PSYC 11762.,None,"Application of psychological principles and techniques to the problems of the individual. This course is designed
 to introduce the field of clinical psychology,including models of understanding abnormal behavior,
treatment of
 individuals and ethics and professional issues."
PSYC 40445 ,"COGNITIVE PSYCHOLOGY
",PSYC,PSYC 11762.,None,"Covers the mental processes that underline human thought and behavior, such as attention, memory,
 comprehension, reasoning, problem-solving and
language. Considers established and current theoretical
 models, research methods and experimental results."
PSYC 40446 ,"COGNITIVE NEUROSCIENCE
",PSYC,PSYC 11762.,None,"Covers the cognitive and neural processes that underlie vision, attention, spatial processing, memory,
 language, social processes, executive functioning, and action. Introduces basic brain structure and the
 behavioral and functional imaging techniques used to study the brain
bases of cognition. Data from patients
 with neurological disorders such
as Alzheimer's, aphasia, amnesia and others are also be examined."
PSYC 40461 ,"PSYCHOLOGY OF LANGUAGE
",PSYC,"PSYC 11762and PSYC 40445.
",None,"Investigates psychological processes involved in language production,comprehension and development. Within
 each broad area emphasis is on theories, psychological experiments, key findings and the
relationships between
 theory, method and data."
PSYC 40625 ,"DEVELOPMENT OF GENDER ROLE AND IDENTITY
",PSYC,PSYC 11762.,None,"A life-span, developmental model is used to analyze the changes which occur with age in gender-related role
 performance and identity formation."
PSYC 40974 ,"HISTORY OF PSYCHOLOGY
",PSYC,"PSYC 11762 and SpecialApproval.
",None,"Course examines the historical context, influences and individuals instrumental in the development of
 psychology. Course organization is designed to compare and contrast systems, theories and fundamental issues
 with which psychologists have concerned themselves in past and contemporary stages of the science."
PSYC 41043 ,"BASIC LEARNING PROCESSES
",PSYC,PSYC 11762.,None,"Examination of basic principles of Pavlovian conditioning, instrumental conditioning, animal learning and
 memory processes, and animal cognition. Emphasis on major empirical phenomena derived from research with
 animals with reference to related psychological processes in humans."
PSYC 41363 ,"BIOPSYCHOLOGY
",PSYC,"PSYC 11762; andsophomore standing.
",None,"Rigorous course covering the relationship between brain and behavior at the physiological, chemical and
 anatomical levels. Focuses on the association between the central nervous system and various processes and
 behaviors such as learning, emotions, neurological disorders and psychopathology. Students with no
 background or coursework in biological
science should plan to devote considerable time to mastering the
relevant concepts for this course (e.g., structure and function of neurons)."
PSYC 41364 ,"DRUGS AND BEHAVIOR
",PSYC,PSYC 11762.,None,"Provides an overview of drug taking in society, the actions of drugs in the body, and the effects of drugs on
 behavior. Focus is on drugs and the nervous system, psychopharmacology, and actions and side effects of such
 drugs as alcohol, opiates, stimulants, marijuana, hallucinogens, depressants, and performance-enhancing
 drugs. Particular focus is on medications for psychiatric disorders, abuse-potential and the causes of
addiction,
 dependence and relapse."
PSYC 41492 ,"INTERNSHIP IN PSYCHOLOGY
",PSYC,"Musthave junior standing and 9 credit hours in
 psychology and 3.000 GPA overall. Open to psychology majors only. Special approval required.
",None,"(Repeatable for credit)Application of psychological knowledge and skills
in applied settings. Allows academic
 credit for participation as an intern at approved internship sites including social service, non-profit
agencies,
 government agencies and hospital settings."
PSYC 41495 ,"SPECIAL TOPICS IN PSYCHOLOGY
",PSYC,Junior standing and special approval.,None,"(Repeatable for credit)In-depth examination of particular topics of current interest to faculty and students.
 Specialized areas of research theory or methodology may be covered. Specific topics announced."
PSYC 41498 ,"INDIVIDUAL INVESTIGATION
",PSYC,"PSYC 11762 and specialapproval.
",None,"(Repeatable for a maximum of 16 credit hours)Involves participation in empirical research, review of
 psychological literature and preparation of a paper or annotated bibliography. See Arts and Sciences and
psychology major/minor requirements for applicability repeatable limits."
PSYC 41573 ,"LABORATORY EXPERIENCE IN PSYCHOLOGICAL RESEARCH:SOCIAL/CLINICAL
",PSYC,3.200 GPA and PSYC 11762 and PSYC 21621 and PSYC 31574.,None,"Intensive experience in the conduct, analysis and reporting of empirical
research in social or clinical psychology.
 Specific content varies with
instructor. Repeatable once with instructor, and departmental permission if topic is
 different."
PSYC 41574 ,"LABORATORY EXPERIENCE IN PSYCHOLOGICAL RESEARCH:COGNITIVE/LEARNING
",PSYC,"3.200GPA and PSYC 11762 and
 PSYC 21621 and PSYC 31574 and special approval.
",None,"(Repeatable once for credit with instructor and departmental permission if topic is different) Intensive
 experience in the conduct, analysis and
reporting of empirical research in cognitive psychology or
 human/animal
learning. Specific content varies with instructor."
PSYC 41581 ,"HEALTH PSYCHOLOGY
",PSYC,PSYC 11762.,None,"Role of psychological and social factors in health and illness, typically covering three general areas: (1)
 psychological factors affecting disease, (2) psychological and social consequences of illness and (3)
 psychotherapeutic interventions."
PSYC 41990 ,"WRITING IN PSYCHOLOGY
",PSYC,special approval.,None,"Writing-intensive course taken in conjunction with a 3-credit-hour, upper-division psychology course (except
 PSYC 31498, 41498, 41573, 41574
or 41993)."
PSYC 41993 ,"VARIABLE TITLE WORKSHOP IN PSYCHOLOGY
",PSYC,"PSYC11762 and special approval.
",None,"(Repeatable for credit)Variable topic offered as need arises. Specific topics will be announced in the schedule of
 classes."
PSYC 43001 ,"CLINICAL NEUROANATOMY
",PSYC,"Junior standing; minimum 3.250 cumulativeGPA; and special approval.
",None,"(Slashed with PSYC 53001 and PSYC 73001; Cross-listed with BMS 50701 and
70701) This course examines the
 anatomical organization of the human brain, emphasizing functional aspects of various neural systems,
neuroimaging, and topics of clinical relevance. A conceptual understanding of central nervous system
 organization and memorization of
specific neural structures and pathways, as well as knowledge of the impact
 of structure and systems dysfunction is required."
PSYC 43002 ,"CURRENT TECHNIQUES IN BEHAVIORAL NEUROSCIENCE
",PSYC,"PSYC 41363 with a minimum grade of B(3.000) or BSCI 30140 with a minimum grade of
 B (3.000) or BSCI 30156 with a minimum grade of B (3.000) or BSCI 30520 with a minimum grade of B
 (3.000); and minimum cumulative GPA of 3.250; and Junior standing; and special approval.
",None,"(Slashed with PSYC 53002 and 73002; Cross-listed with BMS 50702 and BMS 70702) This course details current
 and advanced techniques used in behavioral neuroscience research. Emphasis is placed on understanding the
 theory behind each technique, and its use in understanding the neural mechanisms of behavior. Detailed
 protocols for each technique will also be covered. Students should contact the instructor for permission to
 enroll."
PSYC 43003 ,"NEURAL MECHANISMS OF LEARNING AND MEMORY
",PSYC,"PSYC 41363 with a minimum grade of B (3.000) or BSCI30520 with a minimum grade of B (3.000); minimum cumulative GPA of 3.250; Junior standing; and special
 approval.
",None,"(Slashed with PSYC 53003 and PSYC 73003; Cross-listed with BMS 50703 and
BMS 70703) This course
 examines the neural and molecular mechanisms underlying learning and memory formation. Cellular
 mechanisms of learning, including long-term potentiation and basic electrophysiology in invertebrate and
 mammalian preps are covered. Transcriptional and post-translational modifications required for learning and
 memory formation, genomic signaling and protein synthesis. The course covers structural changes of neurons
 associated with memory formation, and the different behavioral methods for studying memory. Contact the
 instructor
for permission to enroll."
PSYC 51993 ,"VARIABLE TITLE WORKSHOP IN PSYCHOLOGY
",PSYC,Special approval and graduate standing.,None,"(Repeatable for credit)Variable topics offered as need arises to train in specific area of field. Specific topics will
 be announced in schedule
of classes."
PSYC 53001 ,"CLINICAL NEUROANATOMY
",PSYC,Graduate standing.,None,"(Slashed with PSYC 43001 and PSYC 73001; Cross-listed with BMS 50701 and
BMS 70701) This course
 examines the anatomical organization of the human brain, emphasizing functional aspects of various neural
 systems, neuroimaging, and topics of clinical relevance. A conceptual understanding of central nervous system
 organization and memorization of
specific neural structures and pathways, as well as knowledge of the impact
 of structure and systems dysfunction is required."
PSYC 53002 ,"CURRENT TECHNIQUES IN BEHAVIORAL NEUROSCIENCE
",PSYC,Graduate standing; and special approval.,None,"(Slashed with PSYC 43002 and PSYC 73002; Cross-listed with BMS 50702 and
BMS 70702) This course details
 current and advanced techniques used in behavioral neuroscience research. Emphasis is placed on
 understanding the theory behind each technique, and its use in understanding the neural mechanisms of
 behavior. Detailed protocols for each technique will also be covered. Students should contact the instructor for
permission to enroll."
PSYC 53003 ,"NEURAL MECHANISMS OF LEARNING AND MEMORY
",PSYC,Graduate standing; and special approval.,None,"(Slashed with PSYC 43003 and PSYC 73003; Cross-listed with BMS 50703 and
BMS 70703) This course
 examines the neural and molecular mechanisms underlying learning and memory formation. Cellular
 mechanisms of learning, including long-term potentiation and basic electrophysiology in invertebrate and
 mammalian preps are covered. Transcriptional and post-translational modifications required for learning and
 memory formation, genomic signaling and protein synthesis. The course covers structural changes of neurons
 associated with memory formation, and the different behavioral methods for studying memory."
PSYC 60110 ,"INTRODUCTION TO PSYCHOPATHOLOGY:CHILD
",PSYC,Graduate standing in psychology.,None,"Introduction to psychopathology from a developmental perspective. Covers
models of classification and specific
 disorders of childhood."
PSYC 60170 ,"INTRODUCTION TO PSYCHOPATHOLOGY:ADULT
",PSYC,Graduate status in psychology.,None,"An examination of the etiology,symptomology and theoretical models of adult psychopathology."
PSYC 60192 ,"INTEGRATION PRACTICUM
",PSYC,PSYC 6/70292 and PSYC 6/70792 and graduate standing in psychology.,None,"(Repeatable for credit)Integration of assessment, psychopathology and psychotherapy coursework. Emphasis
 on learning how to conceptualize cases in general and from differing theoretical perspectives."
PSYC 60272 ,"INTRODUCTION TO PSYCHOLOGICAL ASSESSMENT
",PSYC,Graduate standing in psychology.,None,"Introduction to psychological assessment as a process for solving important clinical problems. Theoretical
 methodological and research issues are emphasized. Students will also become familiar with major
psychological tests."
PSYC 60273 ,"ADVANCED PSYCHOLOGICAL ASSESSMENT:ADULT
",PSYC,"PSYC2015 Kent State University Catalog - Spring 2016 Course Descriptions
6/70272 and graduate standing in psychology.
",None,"Examines psychodiagnosis within a context of ""personality-as-a-coherent-whole."" Emphasizes an ideographic
 approach with a theoretical framework, which organizes and gives meaning to observations."
PSYC 60274 ,"ADVANCED PSYCHOLOGICAL ASSESSMENT:CHILD
",PSYC,"PSYC 6/70272 and PSYC 6/70292; and graduate standing inpsychology.
",None,"Interviewing, developmental and intellectual assessments personality evaluations behavioral assessments and
 assessment of special child populations. Emphasis on the rationale and integration of research relevant to
 appropriate use and interpretation."
PSYC 60275 ,"BEHAVIORAL ASSESSMENT
",PSYC,"PSYC 6/70272 andPSYC 6/70292; and graduate standing in psychology.
",None,"Considers behavioral assessment from an empirical as well as an applied perspective. Intended for persons
 familiar with general assessment,psychopathology and psychotherapy issues."
PSYC 60276 ,"NEUROPSYCHOLOGICAL ASSESSMENT
",PSYC,"PSYC 6/70272 andPSYC 6/70292; graduate standing in psychology.
",None,"Introduction to the conceptual foundations of neuropsychological assessment and practical knowledge in
 assessment procedures, methods of interpretation and differential diagnosis."
PSYC 60292 ,"PSYCHOLOGICAL ASSESSMENT PRACTICUM
",PSYC,"Concurrent enrollment in PSYC 6/70272; andgraduate standing in psychology.
",None,"(Repeatable for credit)Applied aspects of material presented in PSYC 6/70272. Emphasis on administering,
 scoring and interpreting major assessment tools."
PSYC 60324 ,"PROFESSIONAL ISSUES AND ETHICS IN CLINICAL PSYCHOLOGY
",PSYC,"Graduate standing inpsychology.
",None,"Review of professional concerns in the field, including training, ethics, client rights, economics, legal issues,
 relationship to other professions and professional organization and policy."
PSYC 60326 ,"CLINICAL ASPECTS OF HEALTH PSYCHOLOGY
",PSYC,Graduate standing in psychology.,None,"Consideration of psychosocial influences on health status that are relevant to the clinician. Attention is given to
 interventions on both individual and community levels. Emphasis on approaches to prevention treatment and
 public policy."
PSYC 60371 ,"INTRODUCTION TO PSYCHOLOGICAL THERAPY
",PSYC,"PSYC 6/70170 and PSYC 6/71260; andgraduate standing in psychology.
",None,"Introduction to psychotherapy with special emphasis on psychodynamic and
phenomenological approaches with
 theory, technique and major research findings considered."
PSYC 60375 ,"COGNITIVE BEHAVIOR THERAPY
",PSYC,"PSYC 6/70371 and PSYC 6/70292; andgraduate standing in psychology.
",None,"Empirical and clinical aspects of cognitive and behavioral interventions. Intended for students familiar with basic
 psychotherapy assessment and psychopathology issues."
PSYC 60376 ,"CHILD PSYCHOTHERAPY
",PSYC,PSYC 6/70371 and PSYC 6/70792; and graduate standing in psychology.,None,"Consideration of various aspects of child psychotherapy, including general issues, traditional therapies, behavior
 and cognitive behavior therapies, and child therapy research. Emphasis on integration of theory, technique and
 research."
PSYC 60395 ,"ADVANCED TOPICS-CLINICAL PSYCHOLOGY
",PSYC,Permission and graduate standing.,None,"(Repeatable for credit) Advanced-level consideration of selected content
areas in assessment,psychotherapy
 psycho pathology professional issues and community psychology. Specific topics will be announced in schedule
of classes."
PSYC 60453 ,"INTRODUCTION TO COGNITIVE PSYCHOLOGY
",PSYC,Graduate standing in psychology.,None,"Information-processing approaches to human thought. Focus on processes used to transform store manipulate
 and retrieve sensory input. Topics include attention pattern recognition memory and language."
PSYC 60792 ,"PSYCHOTHERAPY PRACTICUM
",PSYC,"PSYC 6/70292; concurrent enrollment in PSYC 6/70371; and graduatestanding in psychology.
",None,"(Repeatable for credit)Basic training in applied aspects of psychotherapy. Through didactic and experiential
 methods students learn basic listening and communication skills that are then applied to specific techniques,
 situations and issues."
PSYC 60895 ,"ADVANCED TOPICS-EXPERIMENTAL PSYCHOLOGY
",PSYC,Special approval and graduate standing.,None,"(Repeatable for credit)Advanced-level consideration of selected content areas in experimental psychology.
2015 Kent State University Catalog - Spring 2016 Course Descriptions
Specific topics will be announced in schedule of classes."
PSYC 60950 ,"HISTORY AND CONTEMPORARY SYSTEMS
",PSYC,Graduate standing in psychology.,None,Relationships between historical antecedents and the major contemporary systems and theories of psychology.
PSYC 61054 ,"LEARNING AND CONDITIONING
",PSYC,"Graduate standing inpsychology.
",None,"Introduction to basic conditioning processes. Emphasis on Pavlovian and instrumental learning phenomena
 particularly as these are exemplified in
animal models of behavior."
PSYC 61199 ,"THESIS I
",PSYC,Special approval and graduate standing.,None,"Thesis students must register for a total of 6 hours, 2 to 6 hours in a single semester distributed over several
 semesters if desired."
PSYC 61260 ,"THEORIES OF PERSONALITY
",PSYC,"Graduatestanding in psychology.
",None,"Consideration of major theoretical orientations including psychoanalysis, phenomenology and those stressing
 learning. Emphasis on principal concepts deals less with research methods and findings."
PSYC 61299 ,"THESIS II
",PSYC,PSYC 61199 and graduate standing.,None,Thesis students must continue registration each semester until all degree requirements are met.
PSYC 61350 ,"PHYSIOLOGICAL PSYCHOLOGY
",PSYC,"Graduate standing inpsychology.
",None,"Neurophysiological, neurochemical and neuroanatomical factors in the control of cognitive processes motivation
 and behavior. Emphasis is on the broad coverage of major topics in the field."
PSYC 61496 ,"INDIVIDUAL INVESTIGATION
",PSYC,Special approval and graduate standing.,None,"(Repeatable for credit)Intensive pursuit of a subject matter beyond normal course coverage with possibility of
 associated research."
PSYC 61498 ,"RESEARCH
",PSYC,Graduate standing and special approval.,None,"(Repeatable for credit) Research or individual investigation for master's level graduate students. Credits may be
 applied toward meeting degree requirements if department approves and if letter grade or ""S"" is
given."
PSYC 61548 ,"PSYCHOLOGY OF GENDER AND MINORITIES
",PSYC,"Graduate standing in2015 Kent State University Catalog - Spring 2016 Course Descriptions
psychology.
",None,"Neurophysiological, neurochemical and neuroanatomical factors in the control of cognitive processes motivation
 and behavior. Emphasis is on the broad coverage of major topics in the field."
PSYC 61580 ,"SOCIAL PSYCHOLOGY
",PSYC,Graduate standing in psychology.,None,"Introduction to empirical research and theories on the psychological processes related to interpersonal and
 small group behavior."
PSYC 61651 ,"QUANTITATIVE STATISTICAL ANALYSIS I
",PSYC,"Graduatestanding in psychology and special approval.
",None,"(Slashed with PSYC 71651) Review of univariate statistics and an introduction to using bivariate and
 multivariate statistics. Part one of
a two semester sequence on statistical analysis."
PSYC 61654 ,"QUANTITATIVE STATISTICAL ANALYSIS II
",PSYC,PSYC 61651 or 71651 and graduate standing in psychology.,None,"(Slashed with PSYC 71654) Multivariate statistics for classifying individuals and variables. Additional topics
 include power/effect size and handling missing data. Part two of a two-semester sequence on statistical
 analysis."
PSYC 61685 ,"CLINICAL RESEARCH METHODS
",PSYC,"Graduatestanding in psychology.
",None,"Consideration of research methodologies relevant to clinical psychology with emphasis on strengths and
 weaknesses of research designs and issues
related to collection and evaluation of data."
PSYC 61993 ,"VARIABLE TITLE WORKSHOP IN PSYCHOLOGY
",PSYC,Graduate standing in psychology (PSYC).,None,(Repeatable for a maximum of 6 credit hours)Training and experience in college teaching.
PSYC 62392 ,"CLINICAL PRACTICUM
",PSYC,Special approval and graduate standing.,None,"(Repeatable for credit)Beginning practicum in psychological clinic involving selection, administration and
 evaluation of tests of ability and personality."
PSYC 62492 ,"ADVANCED PRACTICUM
",PSYC,"PSYC 6/70192 and PSYC 6/70292 and PSYC 6/70792; and graduatestanding in psychology.
",None,"(Repeatable for credit)Intensified experience in the diagnosis and treatment of specific disorders from the
 scientist-practitioner model."
PSYC 62685 ,"RESEARCH METHODS IN PSYCHOLOGICAL SCIENCE
",PSYC,Graduate standing in psychology.,None,"(Slashed with PSYC 72685) This course fosters the development of graduate students as independent
 researchers by helping them acquire knowledge of and facility with quantitative research methods in
psychology. The course covers a range of topics that are essential for successful research in psychology,
 including formulating research questions, measurement, research design, sampling, ethics, writing, replication,
 and validity."
PSYC 70110 ,"INTRODUCTION TO PSYCHOPATHOLOGY:CHILD
",PSYC,Doctoral standing in psychology.,None,"2015 Kent State University Catalog - Spring 2016 Course Descriptions
Introduction to psychopathology from a developmental perspective. Covers
models of classification and specific
 disorders of childhood."
PSYC 70170 ,"INTRODUCTION TO PSYCHOPATHOLOGY:ADULT
",PSYC,Doctoral status in psychology.,None,"An examination of the etiology, symptomology and theoretical models of adult psychopathology."
PSYC 70192 ,"INTEGRATION PRACTICUM
",PSYC,PSYC 6/70292 and PSYC 6/70792; and doctoral standing in psychology.,None,"(Repeatable for credit)Integration of assessment, psychopathology and psychotherapy coursework. Emphasis
 on learning how to conceptualize cases in general and from differing theoretical perspectives."
PSYC 70272 ,"INTRODUCTION TO PSYCHOLOGICAL ASSESSMENT
",PSYC,Doctoral standing in psychology.,None,"Introduction to psychological assessment as a process for solving important clinical problems. Theoretical
 methodological and research issues are emphasized. Students will also become familiar with major
psychological tests."
PSYC 70273 ,"ADVANCED PSYCHOLOGICAL ASSESSMENT:ADULT
",PSYC,"PSYC6/70272 and doctoral standing in psychology.
",None,"Examines psychodiagnosis within a context of ""personality-as-a-coherent-whole."" Emphasizes an ideographic
 approach with a theoretical framework, which organizes and gives meaning to observations."
PSYC 70274 ,"ADVANCED PSYCHOLOGICAL ASSESSMENT:CHILD
",PSYC,"PSYC 6/70272 and PSYC 6/70292; and doctoral standing inpsychology.
",None,"Interviewing, developmental and intellectual assessments, personality evaluations, behavioral assessments, and
 assessment of special child populations. Emphasis on the rationale and integration of research relevant to
 appropriate use and interpretation."
PSYC 70275 ,"BEHAVIORAL ASSESSMENT
",PSYC,"PSYC 6/70272 andPSYC 6/70292; and doctoral standing in psychology.
",None,"Considers behavioral assessment from an empirical as well as an applied perspective. Intended for persons
 familiar with general assessment, psychopathology and psychotherapy issues."
PSYC 70276 ,"NEUROPSYCHOLOGICAL ASSESSMENT
",PSYC,"PSYC 6/70272 andPSYC 6/70292 and doctoral standing in psychology.
",None,"Introduction to the conceptual foundations of neuropsychological assessment and practical knowledge in
 assessment procedures, methods of interpretation and differential diagnosis."
PSYC 70292 ,"PSYCHOLOGICAL ASSESSMENT PRACTICUM
",PSYC,"Concurrent enrollment in PSYC 6/70272 anddoctoral standing in psychology.
",None,"(Repeatable for credit)Applied aspects of material presented in PSYC 6/70272. Emphasis on administering,
 scoring and interpreting major assessment tools."
PSYC 70324 ,"PROFESSIONAL ISSUES AND ETHICS IN CLINICAL PSYCHOLOGY
",PSYC,"Doctoral standing inpsychology.
",None,"Review of professional concerns in the field, including training, ethics, client rights, economics, legal issues,
 relationship to other professions and professional organization and policy."
PSYC 70326 ,"CLINICAL ASPECTS OF HEALTH PSYCHOLOGY
",PSYC,Doctoral standing in psychology.,None,"Consideration of psychosocial influences on health status that are relevant to the clinician. Attention is given to
 interventions on both individual and community levels. Emphasis on approaches to prevention treatment and
 public policy."
PSYC 70371 ,"INTRODUCTION TO PSYCHOLOGICAL THERAPY
",PSYC,"PSYC 6/70170 and PSYC 6/71260 anddoctoral standing in psychology.
",None,"Introduction to psychotherapy with special emphasis on psychodynamic and
phenomenological approaches with
 theory, technique and major research findings considered."
PSYC 70375 ,"COGNITIVE BEHAVIOR THERAPY
",PSYC,"PSYC 6/70371 and PSYC 6/70292; anddoctoral standing in psychology.
",None,"Empirical and clinical aspects of cognitive and behavioral interventions. Intended for students familiar with basic
 psychotherapy assessment and psychopathology issues."
PSYC 70376 ,"CHILD PSYCHOTHERAPY
",PSYC,PSYC 6/70371 and PSYC 6/70792; and doctoral standing in psychology.,None,"Consideration of various aspects of child psychotherapy, including general issues, traditional therapies, behavior
 and cognitive behavior therapies, and child therapy research. Emphasis on integration of theory
technique and
2015 Kent State University Catalog - Spring 2016 Course Descriptions
research."
PSYC 70392 ,"SUPERVISED CLINICAL EXPERIENCE
",PSYC,"PSYC 6/72392 and special approval; and doctoralstanding.
",None,"(Repeatable for credit)Post-practicum, psychological service provision and/or research activities in institution or
 agency under supervision of
licensed psychologist and by arrangement of department of psychology. Requires
 successful completion of PSYC 6/72392."
PSYC 70395 ,"ADVANCED TOPICS-CLINICAL PSYCHOLOGY
",PSYC,Special approval and doctoral standing.,None,"(Repeatable for credit)Advanced-level consideration of selected content areas in assessment, psychotherapy,
 psychopathology, professional issues
and community psychology. Specific topics will be announced in schedule
 of classes."
PSYC 70413 ,"COGNITIVE NEUROPSYCHOLOGY
",PSYC,Doctoral standing in psychology.,None,"The effect of brain injury and anomalous neurological development on cognitive skills such as language,
 perception and memory are explored."
PSYC 70453 ,"INTRODUCTION TO COGNITIVE PSYCHOLOGY
",PSYC,Doctoral standing in psychology.,None,"Information-processing approaches to human thought. Focus on processes used to transform, store, manipulate
 and retrieve sensory input. Topics include attention, pattern recognition, memory and language."
PSYC 70485 ,"READING PROCESSES
",PSYC,Doctoral standing in psychology.,None,"Analysis of basic psychological processes involved in reading with emphasis on models of the skilled reader and
 of learning to read. Current research is surveyed."
PSYC 70604 ,"COGNITIVE DEVELOPMENT
",PSYC,Doctoral standing in psychology.,None,"Examination of theories and research concerning changes in memory, perception, thought and language over
 the life span."
PSYC 70615 ,"SOCIAL AND PERSONALITY DEVELOPMENT
",PSYC,Doctoral standing in psychology.,None,"Examination of theories and research in social development, with a focus
on how personal relationships
 influence personality development."
