Course Number,Course Name,Department,Prerequisites,Corequesites,Description
ARTC 45092 ,"FIELD EXPERIENCE:TRAVEL STUDIES IN CRAFTS
",ARTC,Major in crafts (ARTC).,None,"(Repeatable for credit) (Cross-listed with ARTC 55092) Travel-based study/field experience in crafts disciplines
 to and at a site or sites away from Kent State University."
ARTC 45095 ,"CRAFTS:SELECTED TOPICS
",ARTC,Junior standing.,None,"(Repeatable for credit) (Cross-listed with ARTC 35095 and ARTC 55095 ) Specialized courses in crafts that focus
 on specific techniques and media."
ARTC 45096 ,"INDIVIDUAL STUDY:CRAFTS
",ARTC,special approval.,None,"(Repeatable for a total of 12 hours) Additional study and/or special topics in ceramics,enameling glass jewelry
 metals or fiber arts."
ARTC 45098 ,"SENIOR THESIS RESEARCH AND PROPOSAL
",ARTC,Senior standing in Crafts [CRFT] and special approval.,None,"(Repeatable for credit) Preparatory course upon its successful completion a student may continue with Senior
 Thesis Exhibition. Acts as
an exploratory period for the student to develop his or her ideas, conceptually,
 thematically and materially through research, writing, and
through physical material studies."
ARTC 45099 ,"SENIOR THESIS EXHIBITION
",ARTC,ARTC 45098.,None,"Required of all B.F.A. students in Crafts preparing them for the challenges of a creative professional practice in
 their chosen discipline. It is the culmination of undergraduate studies and serves as
a cap-stone experience in
 one of the sub-major areas of concentration -
Ceramics, Glass, Jewelry, Metals, Enamels and Textile Art.
 Provides students an opportunity to independently develop and create a body of work for exhibition and faculty
 review and requires the completion of undergraduate thesis, and professional caliber photo documentation of
the exhibition."
ARTC 45300 ,"TEXTILE ART: JACQUARD WEAVING
",ARTC,ARTC 35350.,None,"(Repeatable for a maximum of 6 credit hours) (Cross-listed with ARTC 55300) Introduction to digital design and
 production of jacquard woven cloth on our state-of-the-art TC1 hand looms. The use of Pointcarré®, a
 specialized weave software and Photoshop® provides a foundation of professional design knowledge for
 application in a studio or industry context. Historic and contemporary examples are studied as a foundation to
 enhance individual exploration of this distinctive woven language for art and design."
ARTC 45301 ,"TEXTILE ARTS:ADVANCED STUDIO
",ARTC,"Senior standing in crafts; and ARTF 14000, ART 10022, ART 10023 and ART 20024",None,"Structured time for individual investigations in textiles. Emphasis on self designed study. Bi-weekly
 presentations of contemporary work in textiles and weekly discussions or critiques with open studio."
ARTC 45304 ,"TEXTILE ARTS: PICTORIAL WEAVING
",ARTC,"ART 10022, ART 10023, ART 20024 and ARTF 14000",None,"(Cross-listed with ARTC 55304) Introduction to a range of weaving processes traditionally associated with the
 creation of figured or pictorial cloth. Techniques such as warp painting, supplementary weft and warp, pick-up
 doubleweave and tapestry are explored as a means of creating a well-composed art cloth. Textile history is
 presented as an important resource for the development of woven studies and individually
conceived projects."
ARTC 45400 ,"ADVANCED CERAMICS
",ARTC,ARTC 35400.,None,(Repeatable for credit) Individual problems in ceramics.
ARTC 45600 ,"ADVANCED GLASS WORKING
",ARTC,ARTC 35600 and ARTC 35601.,None,"(Repeatable for a maximum of 40 credit hours) Individual exploration of sculptural and hot glass techniques.
 Design, form, content and execution
strongly emphasized. Introduction to studio facility design, construction
 and maintenance."
ARTC 45700 ,"DESIGN AND PRODUCTION
",ARTC,"ARTC35700 and 35701.
",None,"Course prepares students to enter the marketplace by examining production processes for creating multiples,
 industrial applications and
marketing. Traditional rendering techniques are taught as a method for
communicating with clientele in the custom design market. Design skills are emphasized."
ARTC 45701 ,"TABLEWARE
",ARTC,ARTC 35700 and 35701.,None,"Course explores forms made for the table such as flatware, serving sets and containers. Traditional and
 experimental approaches will be examined."
ARTC 45702 ,"ADVANCED ENAMELING
",ARTC,ARTC 35702.,None,"Course offers advanced vitreous enameling techniques on two-and three-dimensional surfaces. Conceptual
 development and design skills are
emphasized. To gain a deeper understanding of the subject, historical and
 contemporary works will be viewed and discussed."
ARTC 45704 ,"ADVANCED STUDIO JEWELRY METALS ENAMELING
",ARTC,"ARTC35700 and 35701 and senior standing.
",None,"(Repeatable for a maximum of 9 credit hours) Course offers structured time for individual investigations in
 jewelry, metalsmithing and enameling. Emphasis on self-directed study with frequent critiques and technical
 demos as needed. Regular viewing and discussion of historical and contemporary works."
ARTC 55092 ,"FIELD EXPERIENCE:TRAVEL STUDIES IN CRAFTS
",ARTC,"Graduate standing in crafts or specialapproval of instructor.
",None,"(Repeatable for credit) (Cross-listed with ARTC 45092) Travel-based study/field experience in crafts disciplines
 to and at a site or sites away from Kent State University."
ARTC 55095 ,"CRAFTS:SELECTED TOPICS
",ARTC,Special approval and graduate standing.,None,"(Repeatable for credit) (Cross-listed with ARTC 35095 and ARTC 45095) Specialized courses in crafts that focus
 on specific techniques and media."
ARTC 55300 ,"TEXTILE ART: JACQUARD WEAVING
",ARTC,"graduatestanding.
",None,"(Repeatable for a maximum of 6 credit hours) (Cross-listed with ARTC 45300) Introduction to digital design and
 production of jacquard woven cloth on our state-of-the-art TC1 hand looms. The use of Pointcarré®, a
 specialized weave software and Photoshop® provides a foundation of professional design knowledge for
 application in a studio or industry context. Historic and contemporary examples are studied as a foundation to
 enhance individual exploration of this distinctive woven language for art and design."
ARTC 55304 ,"TEXTILE ART: PICTORIAL WEAVING
",ARTC,graduate standing.,None,"(Cross-listed with ARTC 45304) Introduction to a range of weaving processes traditionally associated with the
 creation of figured or pictorial cloth. Techniques such as warp painting, supplementary weft and warp, pick-up
 doubleweave and tapestry will be explored as a means of creating a well composed art cloth. Textile history is
 presented as an important resource for the development of woven studies and individually conceived projects."
ARTC 65095 ,"CRAFTS:SELECTED TOPICS
",ARTC,Special approval and graduate standing.,None,(Repeatable for credit)Specialized courses in crafts that focus on specific techniques and media.
ARTC 65991 ,"SEMINAR IN CRAFTS
",ARTC,Graduate standing.,None,"(Repeatable for credit)Contemporary issues and professional concerns in the crafts explored through
 presentations, lectures and discussion. Graduate faculty and guest speakers."
ARTC 65996 ,"INDIVIDUAL STUDY:CRAFTS
",ARTC,Graduate standing.,None,"(Repeatable for credit)Independent study in ceramics, glass, enamels, jewelry metals or fiber arts."
