Course Number,Course Name,Department,Prerequisites,Corequesites,Description
RHAB 67731 ,"INDIVIDUAL COUNSELING TECHNIQUES FOR REHABILITATION COUNSELORS AND
",RHAB,Graduate standing.,None,"SCHOOL PSYCHOLOGISTS
(Slashed with RHAB 77731) (Cross-listed with SPSY 67929 and SPSY 77929) Review of individual counseling
 techniques. Skills developed in communication, interviewing, problem identification, goal-setting and program
 development are fostered by lecture, video feedback and simulation."
RHAB 67732 ,"OCCUPATIONAL ASPECTS OF DISABILITY
",RHAB,"RHAB 67729 or77729; and graduate standing.
",None,"An introduction to a wide range of occupational and vocational analysis through job analysis, job seeking, job
 placement, job restructuring, work adjustment and independent living approaches."
RHAB 67743 ,"PSYCHIATRIC REHABILITATION
",RHAB,Graduate standing.,None,"Review of psychiatric, alcohol and other drug related disabilities and their treatment. Topics include
 psychosocial rehabilitation, case management, and psychotropic medication."
RHAB 67744 ,"DRUG AND ALCOHOL REHABILITATION
",RHAB,Graduate standing.,None,"Review of substance abuse treatments, trends, modalities and community agencies; vocational implications of
 substance abuse; vocational assessment issues and job placement options."
RHAB 67776 ,"SEMINAR ON RESEARCH IN DISABILITIES
",RHAB,graduate standing. ,EVAL 65510.,"Survey of the research literature in disabilities. Guidelines for evaluating and implementing research findings.
 Acquaints students with current research. Evaluation of design statistical analysis and conclusions."
RHAB 67792 ,"INDIVIDUAL COUNSELING PRACTICUM IN REHABILITATION
",RHAB,"RHAB 67731 or RHAB 77731;and graduate standing.
",None,"Supervised, controlled exposure to rehabilitation clients; examine alternative modes of intervention; group and
 individual feedback sessions using audio and videotape recordings."
RHAB 67795 ,"SPECIAL TOPICS IN REHABILITATION
",RHAB,Graduate standing and special approval.,None,"2015 Kent State University Catalog - Spring 2016 Course Descriptions
(Repeatable for credit)Presentation of special interest to students. Offered irregularly. Topic will be announced
 in schedule of classes booklet."
RHAB 67796 ,"INDIVIDUAL INVESTIGATION IN REHABILITATION COUNSELING
",RHAB,Graduate standing.,None,"(Repeatable for credit)Independent reading and/or research directed by a
graduate faculty member."
RHAB 67798 ,"INDIVIDUAL RESEARCH IN REHABILITATION
",RHAB,"Graduate standing and specialapproval.
",None,"(Repeatable for credit)Research project on an aspect of rehabilitation under supervision of instructor.
 Arrangements with instructor must be made prior to registration."
RHAB 70093 ,"VARIABLE TITLE WORKSHOP IN REHABILITATION COUNSELING
",RHAB,Doctoral standing and special approval.,None,(Repeatable for credit)
RHAB 77712 ,"INTRODUCTION TO REHABILITATION
",RHAB,Doctoral standing.,None,"Introductory course surveys philosophy, history and legislation in rehabilitation which is defined as a process,
 social movement and public
mandate. Particular emphasis is given to the role and function of the rehabilitation
 counselor in the private and public sectors."
RHAB 77725 ,"PSYCHOSOCIAL IMPACT OF DISABILITY
",RHAB,Doctoral standing.,None,"Introduction to major concepts in rehabilitation regarding the impact of
disability on the individual, the family
 and the community. Normalization, stigma and adjustment to loss emphasized."
RHAB 77729 ,"MEASUREMENT AND APPRAISAL IN REHABILITATION
",RHAB,Doctoral standing.,None,"Review of measurement theory and principles as applied in rehabilitation. Demonstration of instruments used in
 vocational assessment. Simulation of psychological consultation."
RHAB 77732 ,"OCCUPATIONAL ASPECTS OF DISABILITY
",RHAB,"RHAB 67729 or77729 and doctoral standing.
",None,"An introduction to a wide range of occupational and vocational analysis through job analysis, job seeking, job
 placement, job restructuring, work adjustment and independent living approaches."
RHAB 77776 ,"SEMINAR ON RESEARCH IN DISABILITIES
",RHAB,doctoral standing. ,EVAL 66510.,"Survey of the research literature in disabilities. Guidelines for evaluating and implementing research findings.
 Acquaints students with current research. Evaluation of design statistical analysis and conclusions. IP grade
 permissible."
RHAB 77792 ,"INTERNSHIP REHABILITATION
",RHAB,RHAB 6/77736 and doctoral standing.,None,"(Repeatable for credit)Assignment to rehabilitation agency for extensive
and intensive applications appropriate
2015 Kent State University Catalog - Spring 2016 Course Descriptions
for rehabilitation counseling, consulting and coordinating. Supervision of internships shared jointly by
 rehabilitation agency and university instructor. Credit hour reduction for prior experience may be granted."
RHAB 77795 ,"SPECIAL TOPICS IN REHABILITATION
",RHAB,Doctoral standing and special approval.,None,"(Repeatable for credit)Presentation of special interest to students. Offered irregularly. Topic will be announced
 in schedule of classes booklet."
RHAB 77796 ,"INDIVIDUAL INVESTIGATION IN REHABILITATION COUNSELING
",RHAB,Doctoral standing.,None,"(Repeatable for credit)Independent reading and/or research directed by a
graduate faculty member."
RHAB 77798 ,"INDIVIDUAL RESEARCH IN REHABILITATION
",RHAB,"Doctoral standing and specialapproval.
",None,"(Repeatable for credit)Research project on an aspect of rehabilitation under supervision of instructor.
 Arrangements with instructor must be made prior to registration."
