Course Number,Course Name,Department,Prerequisites,Corequesites,Description
CTTE 46020 ,"CURRICULUM GUIDE:DESIGN AND APPLICATION
",CTTE,None.,None,"Methods and techniques involved in developing and utilizing a curriculum
guide in career and technical
 education subjects. This course includes 15 field/clinical hours. Students are required to complete Bureau of
Criminal Investigation and Identification (BCII) and Federal Bureau of Investigation (FBI) background checks
 and submit the results to authorized personnel at their assigned ¿school/agency¿ before the first day of the
 semester in which student teaching/ internship will take place."
CTTE 46031 ,"STUDENT TEACHING IN CAREER TECHNICAL EDUCATION
",CTTE,"admission toadvanced study; and Trade and Industrial Education (TIED) major; and official valid certification of Child Safety
 Training, approved Basic Life Support and A.L.I.C.E. Training must be presented to the campus office of clinical
 experience or designated faculty-staff at regional campuses as prerequisite for student teaching. ",CTTE 49525.,"Provides a 12 week student teaching experience in a career-technical program setting. Students are required to
 complete Bureau of Criminal Investigation and Identification (BCII) and Federal Bureau of Investigation (FBI)
 background checks and submit the results to authorized personnel at their assigned school-agency before the
 first day of the semester in which student teaching internship will take place."
CTTE 46095 ,"SPECIAL TOPICS IN CAREER TECHNICAL EDUCATION
",CTTE,None.,None,"(Repeatable for credit)Specialized offerings in response to emerging or selected program needs in career-
technical education."
CTTE 46096 ,"INDIVIDUAL INVESTIGATION IN CAREER TECHNICAL EDUCATION
",CTTE,None.,None,"(Repeatable for credit) (Cross-listed with CTTE 56096) An individual investigation into problems and topics in
 career technical education. The investigation is pursued on an individual basis with an assigned faculty member."
CTTE 49525 ,"INQUIRY INTO PROFESSIONAL PRACTICE
",CTTE,Admission to advanced study.,None,"Interdisciplinary inquiry into career/technical teaching as a professional practice in education;emphasis on
 teacher as disciplined investigator. Final course of four. Combination of themes utilization of
teaching learning
 technologies."
CTTE 50093 ,"VARIABLE TOPIC WORKSHOP IN CAREER TECHNICAL EDUCATION
",CTTE,Graduate standing and special approval.,None,"(Repeatable for credit) (Cross-listed with CTTE 40093 and CTTE 70093) Topics of special interest to students
 desiring to intensify their knowledge in a particular area or areas of career technical education."
CTTE 55372 ,"ISSUES IN CAREER TECHNICAL EDUCATION SUBJECTS
",CTTE,Graduate standing.,None,"(Cross-listed with CTTE 45372) Exploration of issues and trends unique to specific career-technical education
 subjects."
CTTE 55377 ,"CAREER AND TECHNICAL EDUCATION:ADVANCED METHODOLOGIES
",CTTE,Graduate standing.,None,"(Cross-listed with CTTE 45377) Selection, organization and presentation of subject matter pertaining to specific
 subjects in career and technical education. Emphasis on methods and techniques through theory and practice.
 Course includes 30 field clinical hours."
CTTE 56001 ,"ORGANIZATION OF CAREER AND TECHNICAL EDUCATION
",CTTE,Graduate standing.,None,"(Cross-listed with CTTE 46001) Study of the principles and subject areas
related to career and technical
 education at middle school,s econdary and adult education levels."
CTTE 56002 ,"IN-SERVICE TEACHING
",CTTE,Graduate standing.,None,"(Cross-listed with CTTE 46002) Overview of teaching process in career technical teacher education. Emphasizes
 techniques of skill development and assessment, includes organizing for instruction, individual behavior,
 organizational relationships and application steps."
CTTE 56015 ,"METHODS OF CAREER AND TECHNICAL EDUCATION
",CTTE,Graduate standing.,None,"(Cross-listed with CTTE 46015) Organization and management of classroom and laboratory; includes purchasing
 equipment and supplies, safety instruction planning, establishing policies, maintaining records, and individual
 and group instructional strategies."
CTTE 56017 ,"STUDENT-CENTERED LEADERSHIP IN CAREER TECHNICAL EDUCATION
",CTTE,none.,None,"Study of the role of leadership and youth organizations in Career Technical Education with emphasis on the
 organization and purpose of student leadership and the role of the advisor related to leadership in career
 technical education."
CTTE 56018 ,"DISADVANTAGED YOUTH IN CAREER TECHNICAL EDUCATION
",CTTE,Graduate standing.,None,"(Cross-listed with CTTE 46018) Developing an understanding of disadvantaged youth stressing their
 characteristics as they pertain to career technical education programs."
CTTE 56019 ,"COORDINATION OF CAREER TECHNICAL COOPERATIVE EDUCATION PROGRAMS
",CTTE,Graduate standing.,None,"(Cross-listed with CTTE 46019) Reviews duties, problems, techniques of home, school and work coordination.
 Internship site selection, job development ,servicing the job station, coordinating classroom and work
experience. A study of important linkage to local business/ industry and
education support agencies for career
 and technical development."
CTTE 56020 ,"CURRICULUM GUIDE:DESIGN AND APPLICATION
",CTTE,"Graduatestanding.
",None,"(Cross-listed with CTTE 46020) Methods and techniques involved in developing and utilizing a curriculum guide
 in career and technical education subjects. This course includes 15 field clinical hours."
CTTE 56031 ,"STUDENT TEACHING IN CAREER TECHNICAL EDUCATION
",CTTE,"special approval; andgraduate standing; and major in career and technical teacher education (CTTE); and official valid certification of
 Child Safety Training, approved Basic Life Support and A.L.I.C.E. Training must be presented to the campus
 office of clinical experience or designated faculty/staff at regional campuses as prerequisite for student
 teaching. ",CTTE 59525.,"Provides a 12 week student teaching experience in a career-technical program setting. Students are required to
2015 Kent State University Catalog - Spring 2016 Course Descriptions
complete Bureau of Criminal Investigation and Identification (BCII) and Federal Bureau of Investigation (FBI)
 background checks and submit the results to authorized personnel at their assigned school-agency before the
 first day of the semester in which student teaching internship will take place."
CTTE 56095 ,"SPECIAL TOPICS IN CAREER TECHNICAL EDUCATION
",CTTE,Graduate standing and special approval.,None,"(Repeatable for credit)Specialized offerings in response to emerging or selected program needs in career-
technical education."
CTTE 56096 ,"INDIVIDUAL INVESTIGATION IN CAREER TECHNICAL EDUCATION
",CTTE,Special approval and graduate standing.,None,"(Repeatable for credit) (Cross-listed with CTTE 46096) An individual investigation into problems and topics in
 career technical education. The investigation is pursued on an individual basis with an assigned faculty member."
CTTE 59525 ,"INQUIRY INTO PROFESSIONAL PRACTICE
",CTTE,Graduate standing.,None,"(Cross-listed with CTTE 49525) Interdisciplinary inquiry into career/technical teaching as a professional practice
 in education; emphasis on teacher as disciplined investigator. Final course of four. Combination of themes;
 utilization of teaching/learning technologies."
CTTE 60199 ,"THESIS I
",CTTE,"Graduate standing and special approval.2015 Kent State University Catalog - Spring 2016 Course Descriptions
",None,"Thesis students must register for a total of 6 hours, 2 to 6 hours in a single semester distributed over several
 semesters if desired."
CTTE 60299 ,"THESIS II
",CTTE,CTTE 60199 and graduate standing.,None,Thesis students must continue registration each semester until all degree requirements are met.
CTTE 66001 ,"PRINCIPLES AND PRACTICES IN CAREER TECHNICAL EDUCATION
",CTTE,Graduate standing.,None,"Study of principles, current practices and trends relating to modern programs of career technical education and
 relationships to the total plan of public education."
CTTE 66003 ,"ANALYSIS OF HUMAN RESOURCE DEVELOPMENT
",CTTE,Graduate standing.,None,"Provides analysis of human resource development from global,national state and local perspectives including
 social economic political and emo
graphic influences. Includes the application of the contemporary workforce to
 engage in life long learning to keep career and technical skills updated."
CTTE 66004 ,"PROGRAM EVALUATION IN CAREER TECHNICAL EDUCATION
",CTTE,Graduate standing.,None,"Designed to provide the skills and knowledge necessary to evaluate the effectiveness and efficiency of career-
technical education curriculum programs personnel."
CTTE 66005 ,"SPECIAL POPULATIONS IN CAREER TECHNICAL EDUCATION
",CTTE,Graduate standing.,None,"A study of the special populations student in career technical education
programs emphasizing characteristics,
 curriculum modification, instruction and job placement."
CTTE 66095 ,"SPECIAL TOPICS IN CAREER-TECHNICAL EDUCATION
",CTTE,Graduate standing.,None,"(Repeatable for credit)Specialized offerings in response to emerging or selected program needs in career-
technical education."
CTTE 66096 ,"INDIVIDUAL INVESTIGATION IN CAREER-TECHNICAL EDUCATION
",CTTE,Graduate standing and special approval.,None,"(Repeatable for credit) (Cross-listed with CTTE 76096) An investigation into problems and topics in career
 technical education. The investigation is pursued on an individual basis with an assigned faculty
member."
CTTE 70093 ,"VARIABLE TOPIC WORKSHOP IN CAREER TECHNICAL EDUCATION
",CTTE,Doctoral standing and special approval.,None,"(Repeatable for credit) (Cross-listed with CTTE 40093 and CTTE 50093) Topics of special interest to students
 desiring to intensify their knowledge in a particular area or areas of career technical education."
CTTE 76095 ,"SPECIAL TOPICS IN CAREER-TECHNICAL EDUCATION
",CTTE,Doctoral standing.,None,"(Repeatable for credit)Specialized offerings in response to emerging or selected program needs in career-
technical education."
CTTE 76096 ,"INDIVIDUAL INVESTIGATION IN CAREER-TECHNICAL EDUCATION
",CTTE,Doctoral standing and special approval.,None,"(Repeatable for credit) (Cross-listed with CTTE 66096) An investigation into problems and topics in career
 technical education. The investigation is pursued on an individual basis with an assigned faculty
member."
CTTE 86098 ,"ADVANCED RESEARCH IN CAREER-TECHNICAL EDUCATION
",CTTE,"Doctoral standing andspecial approval.
",None,"(Repeatable for credit)Student pursues an individual research project on
a specialized career technical
 education topic with approval and under the direction of an instructor."
