Course Number,Course Name,Department,Prerequisites,Corequesites,Description
HDFS 44292 ,"INTERNSHIP IN HUMAN DEVELOPMENT AND FAMILY STUDIES-CASE MANAGEMENT II
",HDFS,"HDFS44192; and junior standing; and admission into the HDFS Professional
Phase. ",HDFS 44036.,"(Repeatable for credit) Continued supervised field experience in a human
service agency. Joint university-
agency supervision."
HDFS 51093 ,"VARIABLE TITLE WORKSHOP IN HUMAN DEVELOPMENT AND FAMILY STUDIES
",HDFS,Graduate standing.,None,"(Repeatable for credit) (Cross-listed with HDFS 41093) Workshop setting dealing with a topic or topics in human
 development and family studies. Learning experiences are provided in a wide range of areas."
HDFS 51095 ,"SPECIAL TOPICS IN HUMAN DEVELOPMENT AND FAMILY STUDIES
",HDFS,graduate standing.,None,"(Repeatable for credit) (Cross-listed with HDFS 41095) Discussion of a major topic within human development
 and family studies."
HDFS 51096 ,"INDIVIDUAL INVESTIGATION
",HDFS,Graduate standing and special approval.,None,"(Repeatable for credit) (Cross-listed with HDFS 41096) Independent study
in human development and/or family
 studies."
HDFS 52092 ,"HUMAN DEVELOPMENT AND FAMILY STUDIES STUDY AWAY EXPERIENCE
",HDFS,graduate standing and special approval.,None,"(Repeatable twice for credit) Exploration of human development and family studies-related topics while visiting
 various cultural contexts."
HDFS 54020 ,"ADOLESCENT DEVELOPMENT
",HDFS,"Human Development and Family Studies (HDFS) majorand graduate standing.
",None,"(Cross-listed with HDFS 44020) Adolescent development with emphasis on forces related to adolescent
 behavior. Evaluation of current research."
HDFS 54021 ,"FAMILY INTERVENTION ACROSS THE LIFE SPAN
",HDFS,Human Development and Family Studies (HDFS) major and graduate standing.,None,"(Cross-listed with HDFS 44021) Evaluation of research and theoretical models in the area of family intervention.
 Focus on strategies for assisting families in coping with a variety of critical issues over the family life cycle."
HDFS 54023 ,"BUILDING FAMILY STRENGTHS
",HDFS,Graduate standing.,None,"(Cross-listed with HDFS 44023) The building family strengths model builds upon family life potential, based on
 extensive research emphasizing identified family strengths."
HDFS 54028 ,"PARENT-CHILD RELATIONSHIPS
",HDFS,"HumandDevelopment and Family Studies (HDFS) major and graduate standing.
2015 Kent State University Catalog - Spring 2016 Course Descriptions
",None,"Study of parent-child relationships across the life span and within various contexts. Emphasis on the process of
 socialization and determinants of parent-child relationships based on current research."
HDFS 54029 ,"FAMILY POLICY
",HDFS,"HumanDevelopment and Family Studies (HDFS) major and graduate standing.
",None,"(Cross-listed with HDFS 44029) Understanding federal, state and local policy issues affecting families. Role of
 family life educator in promoting a family-friendly perspective in policy making."
HDFS 54037 ,"POSITIVE YOUTH DEVELOPMENT
",HDFS,"HDFS 54020 and graduatestanding.
",None,"Examines individual, family, school and community characteristics that comprise developmental assets
 contributing to positive youth development
(PYD). Definitions and descriptions of PYD approaches are examined
 as well as evaluations of program effectiveness. Common elements of PYD programs are explored, such as
 emphasizing youths' strengths, providing opportunities to learn health behaviors, promoting positive peer
relationships, connecting youth with caring adults, empowering youth to assume leadership roles, and
 challenging youth in ways that build their competence. Implications for professional child and youth work are
discussed. Students complete a program development project."
HDFS 54038 ,"PROFESSIONAL CHILD AND YOUTH WORK PRACTICE
",HDFS,"HDFS major,graduate standing.
",None,"Provides students with an understanding of the historical and current methodologies and organizational
 structures of professional child and youth work practice emphasizing a synthesis of previous and new learning
 regarding five domains of competence (professionalism, culture and human diversity, applied human
 development, relationship and communication and developmental practice methods). Practice issues in
community-based an out of home care settings as well as work with various child and youth populations are to
 be explored. Students complete a program development and evaluation project."
HDFS 54039 ,"BEREAVEMENT, TRAUMA AND OTHER LOSSES
",HDFS,graduate standing.,None,"2015 Kent State University Catalog - Spring 2016 Course Descriptions
Exploration of the impact of death, trauma and other losses on individuals and families across the lifespan.
 Consideration of gender, social and cultural context. Implications for human services professionals."
HDFS 54092 ,"PRACTICUM IN HUMAN DEVELOPMENT AND FAMILY STUDIES
",HDFS,Human Development and Family Studies (HDFS) major and graduate standing.,None,"(Repeatable for credit) (Cross-listed with HDFS 44092) Observation and participation in child, family and human
 service agencies."
HDFS 61091 ,"SEMINAR
",HDFS,"Graduatestanding.
2.000 OR ",None,"(Repeatable for credit)Evaluation and interpretation of recent literature in human development and/or family
 studies. Topic selected for semester will be indicated in the schedule of classes."
HDFS 61098 ,"RESEARCH
",HDFS,Graduate standing.,None,"(Repeatable for credit)Research for master's level graduate students. Credits earned may be applied toward
 meeting degree requirements if school approves."
HDFS 61198 ,"MASTER'S PROJECT
",HDFS,Special approval and graduate standing.,None,"(Repeatable for credit) (Cross-listed with NUTR 61198) Completion and successful defense of a master's
 project. Master's project students must
register for a total of 6 hours, 2 to 6 hours in a single semester
distributed over several semesters if desired."
HDFS 61199 ,"THESIS I
",HDFS,Special approval and graduate standing.,None,"Thesis students must register for total of 6 hours, 2 to 6 hours in a single semester distributed over several
 semesters if desired."
HDFS 61299 ,"THESIS II
",HDFS,HDFS 61199 and graduate standing.,None,Thesis II students must continue registration each semester until all degree requirements are met.
HDFS 64023 ,"FAMILY THEORIES AND PROCESSES
",HDFS,graduate standing.,None,"An examination of theories and research for understanding family dynamics and changes in families across the
 lifespan. Includes attention
to diverse family structures, dyadic and group processes applicable to families, and
 social and cultural contexts."
HDFS 64024 ,"FAMILY LIFE EDUCATION
",HDFS,Graduate standing.,None,"Developing community acceptance, teaching aids and techniques and curriculum for family life education."
HDFS 64027 ,"EARLY ADOLESCENCE
",HDFS,Graduate standing.,None,"2015 Kent State University Catalog - Spring 2016 Course Descriptions
Examines the fundamental changes, social contexts and psychosocial processes involved in human development
 from ages eight through 15. Implications for working with this age group within schools and human service
 agencies."
