Course Number,Course Name,Department,Prerequisites,Corequesites,Description
ENG 02103 ,"ESL READING LEVEL III
",ENG,"none, placement and registration doneby the department.
",None,"Practice in reading strategies such as recognizing and differentiating between main and supporting ideas of
 paragraphs and entire texts; skimming and scanning and making inferences. Support of vocabulary
development. Course does not count toward graduation."
ENG 02104 ,"ESL READING LEVEL IV
",ENG,"none, placement and registration doneby the department.
",None,"Practice of reading and summarizing strategies; skimming and scanning texts; support of vocabulary
development. Course does not count toward graduation."
ENG 02105 ,"ESL READING LEVEL V
",ENG,"none, placement and registration done by the department.",None,"Practice of reading strategies; skimming and scanning; focus on inferences from background information and
 culturally specific references. Support of vocabulary development. Course does not count toward graduation."
ENG 02106 ,"ESL READING LEVEL VI
",ENG,"none, placement and registrationdone by the department.
",None,"Practice of reading strategies; skimming and scanning texts; inferences in non-explicit contexts using
 background information. Culturally specific references and cultural schemata. Support of vocabulary
development; strengthening awareness of word-formation. Course does not count toward graduation."
ENG 02107 ,"ESL READING LEVEL VII
",ENG,"none, placement and registration done by the department.",None,"Practice identifying communicative functions of texts; reading strategies such as recognizing and differentiating
 between main and supporting ideas; skimming and scanning. Support of vocabulary development. Course does
 not count toward graduation."
ENG 02201 ,"ESL LISTENING LEVEL I
",ENG,"none,placement and registration done by the department.
",None,"Practice in basic listening strategies, including listening for detail and gist, key words, names, formal and
 informal forms of address, greetings and conversation endings, acceptance and refusals, etc. Students are place
 in the appropriate course based on test scores. Course does not count toward graduation."
ENG 02202 ,"ESL LISTENING LEVEL II
",ENG,"none, placement and registration done by the department.",None,"Practice in basic listening strategies, including listening for detail and gist, key words, locations, numbers,
 acceptances and refusals, opinions, etc. as appropriate to level. Course does not count toward graduation."
ENG 02203 ,"ESL LISTENING LEVEL III
",ENG,"none, placement andregistration done by the department.
",None,"Practice in listening strategies through predicting, using background knowledge and contextual information in
 order to listen for detail and gist, key words, connecting themes; comparing and summarizing as well as
note-
taking as appropriate to level. Course does not count toward graduation."
ENG 02204 ,"ESL LISTENING LEVEL IV
",ENG,"none, placement and registration done by the department.",None,"Practice in listening strategies through predicting, using background knowledge and contextual information in
 order to listen for detail and gist, key words, emphasis, stance and speaker’s feelings; comparing and
 summarizing as well as note-taking as appropriate to level. Course does not count toward graduation."
ENG 02205 ,"ESL LISTENING LEVEL V
",ENG,"none, placement and registration done by thedepartment.
",None,"Practice in listening strategies through predicting, using background knowledge and contextual information in
 order to listen for detail and gist, key words; comparing and summarizing as well as note-taking as appropriate
 to level. Course does not count toward graduation."
ENG 02206 ,"ESL LISTENING LEVEL VI
",ENG,"none, placement and registration done by thedepartment.
",None,"Practice in listening strategies through predicting, using background knowledge and contextual information;
 focus on detail and gist, key words, and meanings from stress, rhythm and intonation. Includes colloquial
 English. Course does not count toward graduation."
ENG 02207 ,"ESL LISTENING LEVEL VII
",ENG,"none, placement andregistration done by the department.
",None,"Practice in listening strategies through predicting, using background knowledge and contextual information;
 focus on detail and gist, key words, stance and speaker’s feelings; comparing and summarizing as
well as note-
taking as appropriate to level. Course does not count toward graduation."
ENG 02301 ,"ESL SPEAKING LEVEL I
",ENG,"none, placement and registration done by thedepartment.
",None,"Development of basic speaking skills while processing verbal and nonverbal information in both formal and
 informal contexts. Focus on fluency building using simple sentences. Support of vocabulary building when
 receiving and producing oral messages. Students are enrolled in the
appropriate course based on test score.
 Course does not count toward graduation."
ENG 02302 ,"ESL SPEAKING LEVEL II
",ENG,"none,placement and registration done by the department.
",None,"Practice of basic speaking skills while processing verbal and nonverbal information in both formal and informal
 contexts. Focus on fluency building using simple sentences. Support of vocabulary building when receiving and
 producing oral messages as appropriate to level. Course does not count toward graduation."
ENG 02303 ,"ESL SPEAKING LEVEL III
",ENG,"none, placement and registrationdone by the department.
",None,"Practices basic speaking skills while processing verbal and nonverbal information in both formal and informal
 contexts. Focus on fluency building using more complex sentences. Support of vocabulary building when
 receiving and producing oral messages as appropriate to level."
ENG 02304 ,"ESL SPEAKING LEVEL IV
",ENG,"none, placement and registration done by the department.",None,"Practice of speaking skills while processing verbal and nonverbal information in both formal and informal
 contexts. Focus on fluency building using more complex sentences. Support of vocabulary building when
 receiving and producing oral messages as appropriate to level. Course does not count toward graduation."
ENG 02305 ,"ESL SPEAKING LEVEL V
",ENG,"none, placement and registration done by the department.",None,"Practice of speaking skills while processing verbal and nonverbal information in both formal and informal
 contexts. Focus on fluency building using more complex sentences and improvement in accuracy. Support of
 vocabulary building when receiving and producing oral messages as appropriate to level. Course does not count
 toward graduation."
ENG 02306 ,"ESL SPEAKING LEVEL VI
",ENG,"none, placement and registration done by the department.",None,"Practice of speaking skills while processing verbal and nonverbal information in both formal and informal
 contexts. Focus on fluency building using more complex sentences and improvement in accuracy. Support of
 vocabulary building when receiving and producing oral messages as appropriate to level. Course does not count
 toward graduation."
ENG 02307 ,"ESL SPEAKING LEVEL VII
",ENG,"none, placement and registration done by the department.",None,"Practice of speaking skills while processing verbal and nonverbal information in both formal and informal
contexts. Focus on fluency building using more complex sentences and improvement in accuracy. Support of
 vocabulary building when receiving and producing oral messages as appropriate to level. Course does not count
 toward graduation."
ENG 02401 ,"ESL GRAMMAR LEVEL I
",ENG,"none, placement andregistration done by the department.
",None,"Introduction to word classes, especially verbs (including regular and irregular forms, tense and aspect,
 imperative), statement and question syntax, positive and negative clauses. Students are placed in appropriate
 course based on test score. Course does not count toward graduation."
ENG 02402 ,"ESL GRAMMAR LEVEL II
",ENG,"none, placement and registrationdone by the department.
",None,"Application of word classes, especially verbs (including tense and aspect), modal verbs, gerunds and infinitives,
 nouns (count and non-count), adjectives and adverbs (comparison), statement and question syntax, positive
 and negative clauses. Course does not count toward graduation."
ENG 02403 ,"ESL GRAMMAR LEVEL III
",ENG,"none, placement and registrationdone by the department.
",None,"Application of word classes, especially verbs and phrasal verbs (tense and aspect), present and future modal
 verbs, nouns, and pronouns as well
as statement and question syntax, positive and negative clauses at
appropriate level. Course does not count toward graduation."
ENG 02404 ,"ESL GRAMMAR LEVEL IV
",ENG,"none, placement and registrationdone by the department.
",None,"Application of word classes, especially verbs and phrasal verbs (tense and aspect), gerunds and infinitives,
 nouns, articles, adjectives, adverbs, statement and question syntax, positive and negative clauses at
 appropriate level. Course does not count toward graduation."
ENG 02405 ,"ESL GRAMMAR LEVEL V
",ENG,"none, placement and registrationdone by the department.
",None,"Application of word classes, especially verbs (tense and aspect), causal
and phrasal verb syntax, verbal nouns,
 conjoiners as well as statement and question syntax, positive and negative clauses, and question tags as
 appropriate to level. Course does not count toward graduation."
ENG 02406 ,"ESL GRAMMAR LEVEL VI
",ENG,"none, placement and registration done by the department.",None,"Application of verb tenses and aspects, modality, passive voice as well as clause structures and functions (noun
 clauses, adjective clauses) as appropriate to level. Course does not count toward graduation."
ENG 02407 ,"ESL GRAMMAR LEVEL VII
",ENG,"none, placement and registration done by thedepartment.
",None,"Application of verb tenses and aspects, passive voice, modal verbs, noun
phrases, subject-verb agreement,
 clause structures and functions (interrogative clauses, noun clauses, adjective clauses) as appropriate to level.
 Course does not count toward graduation."
ENG 02500 ,"ESL PRONUNCIATION
",ENG,"none, placement and registration done by the department.",None,"(Repeatable for a maximum of 2 credit hours) Study of English pronunciation with practice in segmental and
 suprasegmental features (sounds, sound combinations, syllables, stress, rhythm, and intonation). Students are
 placed in the appropriate course based on test score. Course does not count toward graduation."
ENG 11002 ,"COLLEGE WRITING I-STRETCH
",ENG,grade of C (2.000) or better in ENG 01001 and special approval.,None,"Continues the instruction and practice necessary to write for college, with emphasis on the reading, thinking,
 writing and technological skills
necessary for writing college level texts. Completion of this course is
the same
 as ENG 11011. All Kent Campus students begin the College Writing sequence with ENG 11011."
ENG 11011 ,"COLLEGE WRITING I
",ENG,"ACT English score of 18-25; or SAT writing score of 430-590; orCompass writing score of 69-94
",None,"The study and practice of academic writing, including an introduction to
rhetorical principles, the writing
 process, critical reading, research,
and technology. All Kent campus students begin the College Writing
sequence with ENG 11011."
ENG 12002 ,"ESL WRITING LEVEL II
",ENG,"none,placement and registration done by the department.
",None,"Introduction to basic knowledge of sentence structure and development of
ability to write with more sentence
 variety. Practice of standard paragraph format. Course does not count toward graduation."
ENG 12008 ,"ESL WRITING LEVEL VIII
",ENG,"none, placement and registration done by the department.",None,"Review and practice of formatting and structuring essays depending on varying content and audience. Focus on
 persuasive and response essays; practice of outlining, summarizing and citation; review of selected text-type
 specific grammatical features."
ENG 12009 ,"ESL WRITING LEVEL IX
",ENG,"none, placement and registration done by the department.",None,"Review and practice of formatting and structuring essays for academic vs. non-academic purposes. Practice of
 paraphrasing, summarizing and citation; review of selected text-type specific grammatical features."
ENG 12010 ,"ESL WRITING LEVEL X
",ENG,"none, placement andregistration done by the department.
",None,"Review and practice of formatting and structuring essays for academic vs. non-academic purposes. Practice
 with cause and effect, compare and contrast and argumentation. Practice of paraphrasing, summarizing and
citation and review of selected text-type specific grammatical features."
ENG 12095 ,"SPECIAL TOPICS IN ESL
",ENG,"none,placement and registration
done by the department.
",None,(Repeatable twice) Overview of skills related to a special topic in second language learning.
ENG 12108 ,"ESL READING LEVEL VIII
",ENG,"none, placement and registration done by the department.",None,"Practice identifying communicative functions of texts; practice reading strategies. Support of vocabulary
 development and extensive reading."
ENG 12109 ,"ESL READING LEVEL IX
",ENG,"none, placement and registration done by thedepartment.
",None,"Identifying communicative functions of texts; reading strategies; skimming and scanning. Support of
 vocabulary development and extensive reading."
ENG 12110 ,"ESL READING LEVEL X
",ENG,"none, placement and registration done by the department.",None,"Practice with communicative functions of texts; strategies for academic reading. Support of vocabulary
 development and extensive reading."
ENG 12208 ,"ESL LISTENING LEVEL VIII
",ENG,"none, placementand registration done by the department.
",None,"Practice in listening strategies through predicting, using background knowledge and contextual information;
 focus on detail and gist, key words, stance and speaker’s feelings; comparing and summarizing as
well as note-
taking and meanings from stress, rhythm and intonation as appropriate to level."
ENG 12209 ,"ESL LISTENING LEVEL IX
",ENG,"none, placement and registration done by the department.",None,"Practice in listening strategies through predicting, using background knowledge and contextual information;
 focus on detail and gist, key words, stance and schemata. Emphasis on listening for academic purposes;
 practice in note-taking."
ENG 12210 ,"ESL LISTENING LEVEL X
",ENG,"none, placement and registration done by the department.",None,"Practice in listening strategies through predicting, using background knowledge and contextual information;
 focus on detail and gist, key words, stance and schemata. Emphasis on listening for academic purposes;
 practice in note-taking."
ENG 12308 ,"ESL SPEAKING LEVEL VIII
",ENG,"none, placementand registration done by the department.
",None,"Practice of speaking skills while processing verbal and nonverbal information in both formal and informal
 contexts. Focus on natural fluency and accuracy as well as pragmatic appropriateness. Support of vocabulary
 building when receiving and producing oral messages as appropriate to level."
ENG 12309 ,"ESL SPEAKING LEVEL IX
",ENG,"none, placementand registration done by the department.
",None,"Practice of speaking skills while processing verbal and nonverbal information in both formal and informal
 contexts. Focus on natural fluency and accuracy as well as pragmatic appropriateness. Support of vocabulary
 building when receiving and producing oral messages as appropriate to level."
ENG 12310 ,"ESL SPEAKING LEVEL X
",ENG,"none, placementand registration done by the department.
",None,"Practice of speaking skills while processing verbal and nonverbal information in both formal and informal
 contexts. Focus on natural fluency and accuracy as well as pragmatic appropriateness. Support of vocabulary
 building when receiving and producing oral messages as appropriate to level."
ENG 12408 ,"ESL GRAMMAR LEVEL VIII
",ENG,"none, placement and registration done by the department.",None,"Application of verb tenses and aspects, passive voice, modal verbs, gerunds and infinitives, coordinating
 conjunctions as well as clause structures and functions (noun clauses, adjective clauses, adverbial clauses) as
 appropriate to level."
ENG 12409 ,"ESL GRAMMAR LEVEL IX
",ENG,"none, placement and registration done by the department.",None,"Application of verb tenses and aspects, passive voice, nominals, interrogative syntax as well as clause
 structures and functions (dependent vs. independent clauses; reducing dependent clauses; conditional clauses)
 as appropriate to level."
ENG 12410 ,"ESL GRAMMAR LEVEL X
",ENG,"none, placement and registration done by the department.",None,"Application of verb tenses and aspects, passive voice, nominals, adverbials, interrogative syntax as well as
 clause structures and functions (dependent vs. independent clauses; clause reductions; conditional clauses) as
 appropriate to level."
ENG 12507 ,"ESL DEBATE
",ENG,"none, placement and registration done by the department.",None,"(Repeatable for a maximum of 2 credit hours) Practice of skills for persuasive speaking, making effective
 arguments, and active listening. Engagement in formal and informal debates and presentations. Must score
level 7 or higher on test."
ENG 12508 ,"ESL PUBLIC SPEAKING
",ENG,"none, placement and registrationdone by the department.
",None,"(Repeatable for a maximum of 2 credit hours) Preparation for continued academic study and professional
 advancement, including effective techniques for speaking in public. Design and analysis of speeches and
presentations. Must score level 8 or higher on proficiency test."
ENG 12605 ,"ESL AMERICAN CULTURE I
",ENG,"none, placement and registration done by thedepartment.
",None,"Overview of basic American values and beliefs related to history, immigration, diversity, and geography. Must
 have a level 5 or higher score on proficiency test."
ENG 12606 ,"ESL AMERICAN CULTURE II
",ENG,"none, placement and registration done bythe department.
",None,"Overview of basic American values and beliefs related to education, holidays, government and politics, the
 criminal justice system, America in the 21st century, et cetera. Must score level 6 or higher on proficiency test."
ENG 12707 ,"ESL BUSINESS ENGLISH I
",ENG,special approval.,None,"Overview of business communication, business writing strategies, and computer skills in the workplace. Must
 score level 7 or higher on proficiency test."
ENG 12708 ,"ESL BUSINESS ENGLISH II
",ENG,"minimum grade of C- (1.700) inENG 12707; and special approval.
",None,Development of oral and written business communication skills.
ENG 20002 ,"INTRODUCTION TO TECHNICAL WRITING
",ENG,ENG 11011 or HONR 10197.,None,"Introduction to communication practices within technical communities. Planning, drafting, revising and editing.
 Process descriptions, object descriptions, instructional texts, technical correspondence, problem reports, critical
 reflection."
ENG 20021 ,"INTRODUCTION TO CREATIVE WRITING
",ENG,"ENG 11011 or 11002 or HONR 10197 or ACT combined English/Writing score of 26 orhigher or SAT Writing score of 600 or higher.
",None,"Practice in various forms of creative writing with some emphasis on student interests and on sources of
 creativity."
ENG 21001 ,"INTRODUCTION TO ETHNIC LITERATURE OF THE UNITED STATES
",ENG,"ENG 11011 or 11002 or HONR 10197 or ACT combinedEnglish/Writing score of 26 or higher or SAT Writing score of 600 or higher.
",None,"Study of selected ethnic American writers; may include works by African,
Asian, Hispanic, Jewish, Native
 Americans and other groups."
ENG 21002 ,"INTRODUCTION TO WOMEN'S LITERATURE
",ENG,"ENG 11011 or 11002 or HONR 10197or ACT combined English/Writing score of 26 or higher or SAT Writing
score of 600 or higher.
",None,"Introduction to works by women writing in English, and to literary and gender issues they raise."
ENG 21003 ,"INTRODUCTION TO LGBT LITERATURE
",ENG,"ENG 11011 or 11002 or HONR 10197 or ACT combinedEnglish/Writing score of 26 or higher or SAT Writing score of 600 or higher.
",None,"Introduction to lesbian, gay, bisexual and transgendered literature in English and to issues of gender ,sexuality
 and culture raised by this literature."
ENG 21011 ,"COLLEGE WRITING II
",ENG,"ENG 11011 or ENG 11002 or HONR 10197with a grade of C-
 (1.700) or above; or ACT English score 26 and above;
or SAT Writing score of 600 and above.
",None,"Continuation of college-level writing instruction with emphasis on research and inquiry, culminating in a lengthy
 written and/or multi-modal project."
ENG 21054 ,"INTRODUCTION TO SHAKESPEARE
",ENG,none.,None,"Study of representative plays and poems in the context of Shakespeare's age, his language and his cultural
 influence."
ENG 22071 ,"GREAT BOOKS TO 1700
",ENG,none.,None,"Great works of world literature read in English, from ancient world to 1700, covering a wide range of ethnic and
 national voices, genres and traditions."
ENG 22072 ,"GREAT BOOKS SINCE 1700
",ENG,none.,None,"Great works of world literature read in English, from 1700 to today, covering a wide range of ethnic and
 national voices, genres and traditions."
ENG 22073 ,"MAJOR MODERN WRITERS:BRITISH AND UNITED STATES
",ENG,none.,None,"Introduction to British and U.S. writers of the 20th and 21st centuries; study of their works in their literary and
cultural contexts."
ENG 24001 ,"INTRODUCTION TO LITERARY STUDY
",ENG,none.,None,"Introduction to techniques for reading and writing about literature, with emphasis on reading strategies for
 prose, poetry and drama. Literary terms, composition of interpretive essays, and literary research is also
 studied."
ENG 25001 ,"LITERATURE IN ENGLISH I
",ENG,None,None,"British literature written before 1800 studied within a broad historical
context. Comprehensive introduction to
 knowledge and skills that serve as a foundation for further study in literature. Pre/corequisite: ENG 11011 or
 ENG 11002 or HONR 10197; or English ACT score of 26; or English
SAT score of 600.."
ENG 25002 ,"LITERATURE IN ENGLISH II
",ENG,"ENG 11011or
 11002 or HONR 10197 with minimum C- grade; or ACT combined English/Writing score of 26; or SAT Writing
 score of 600.
",None,"British literature written since 1800 studied within a broad historical context. Comprehensive introduction to
 knowledge and skills that serve as a foundation for further study in literature."
ENG 25004 ,"LITERATURE IN THE UNITED STATES I
",ENG,"ENG11011 or ENG 11002 or HONR 10197; or English ACT score
of 26; or English SAT score of 600.
",None,"U.S. literature from the colonial period until 1865 studies within a broad historical context. Comprehensive
 introduction to knowledge and skills that serve as a foundation for further study in literature."
ENG 25005 ,"LITERATURE IN THE UNITED STATES II
",ENG,"ENG 11011 orENG 11002 or HONR 10197; or English ACT score
of 26; or English SAT score of 600.
",None,"U.S. literature from 1865 to the present studied within a broad historical context. Comprehensive introduction
 to knowledge and skills that serve as a foundation for further study in literature."
ENG 26001 ,"POPULAR FORMS OF LITERATURE
",ENG,"ENG 11011 or 11002 or HONR 10197 or ACT combined English/Writing scoreof 26 or higher or SAT Writing score of 600 or higher..
",None,"Introduction to popular forms of literature such as the western, the detective story, science fiction, fantasy, the
 war story and others."
ENG 26095 ,"SOPHOMORE SPECIAL TOPICS
",ENG,"ENG 11011 or 11002 or HONR 10197 or ACT combined English/Writing scoreof 26 or higher or SAT Writing score of 600 or higher.
",None,"(Repeatable for credit)In-depth study of a particular writer, theme or literary movement, such as literature and
 film, gothic novels."
ENG 30001 ,"ENGLISH STUDIES
",ENG,ENG 21011 or HONR 10297.,None,"Writing about and reading in a variety of texts and critical modes as an
introduction to critical thinking and
 writing. Emphasis on the application of principles and methods of literary study to selected texts."
ENG 30050 ,"WRITING AND RHETORIC IN A DIGITAL AGE
",ENG,ENG 21011 or HONR 10297.,None,"Writing course with a focus on learning and using a variety of tools available within contemporary digital
 composing environments."
ENG 30051 ,"WRITING, RHETORIC AND NEW MEDIA
",ENG,"ENG21011 or HONR 10297.
",None,"Rhetorical principles for multimodal writing to produce rhetorically effective professional, scholarly, personal,
 and civic texts that integrate some blend of written word, visuals, images, audio and video."
ENG 30061 ,"WRITING IN BUSINESS
",ENG,ENG 21011 and COMM 15000 and BUS 10123; andspecial approval. ,BUS 30061.,"Introduces students to writing practices in business settings, helping students to understand several of the
 ways that business writing differs
from academic writing. Students learn practical skills related to addressing
 audience expectations relative to the purpose of the message,
applying appropriate formats to business
 documents, integrating graphics commonly used in business documents, and using principles of rhetoric to
 convey a message effectively and concisely."
ENG 30062 ,"PRINCIPLES OF TECHNICAL WRITING
",ENG,21011 and junior standing.,None,"Introduces theoretical principles of technical communication. Extensive practice in the use, evaluation and
 production of complex technical documents including research reports/research proposals. Emphasis on oral,
 written and electronic communication."
ENG 30063 ,"PROFESSIONAL WRITING
",ENG,"ENG 21011 or HONR 10297with a minimum grade of C- (1.700); and junior standing. 
",None,Practice norms and strategies of effective workplace communication.
ENG 30064 ,"ARGUMENTATIVE PROSE WRITING
",ENG,"ENG 21011or HONR 10297.
",None,"Practice in writing argumentative essays, with emphasis on discussion of student work."
ENG 30065 ,"EXPOSITORY PROSE WRITING
",ENG,"ENG21011 or HONR 10297.
",None,Practice in prose composition with emphasis on exposition and discussion of student work.
ENG 30066 ,"WRITING IN THE PUBLIC SPHERE
",ENG,"grade of C- (1.700) in ENG 21011 orENG 10002 or HONR 10297.
",None,"Writing course focusing on a multimodal service-learning project collaborating with peer and community
partners in an online, hybrid or face-to-face delivery system."
ENG 30067 ,"FICTION WRITING I
",ENG,ENG 20021.,None,"Instruction and practice in writing fiction with specific models and discussions of student work on a weekly
 basis."
ENG 30068 ,"FICTION WRITING II
",ENG,ENG 30067.,None,"Continued instruction and practice in writing of fiction with specific models and discussion of student work on a
 weekly basis."
ENG 30069 ,"POETRY WRITING I
",ENG,ENG 20021.,None,"Instruction in and practice of writing poetry with specific models and discussion of student work on a weekly
 basis."
ENG 30070 ,"POETRY WRITING II
",ENG,ENG 30069.,None,Continued practice in writing of poetry with specific models and discussion of student work on a weekly basis.
ENG 30071 ,"CREATIVE NONFICTION
",ENG,ENG 21011 or HONR 10297.,None,"Instruction and practice in writing creative nonfiction with specific models and discussions of student work on a
 weekly basis."
ENG 30072 ,"EDITING AND PUBLISHING: FICTION AND NONFICTION
",ENG,ENG 21011 or HONR 10297.,None,"Provides students with an overview of the editing and publishing industry. Provides practice, instruction, and
 feedback on document editing and book production and publishing."
ENG 30095 ,"JUNIOR SPECIAL TOPICS
",ENG,"Juniorstanding.
",None,"(Repeatable for credit)An opportunity to focus on important issues in literature, writing, criticism or cultural
 studies."
ENG 31001 ,"FUNDAMENTAL ENGLISH GRAMMAR
",ENG,none.,None,Study of grammatical structures and matters of usage and style in edited U.S. English.
ENG 31002 ,"HISTORY OF THE ENGLISH LANGUAGE
",ENG,none.,None,Study of the development of the English language from the Indo-European period to the present.
ENG 31003 ,"LINGUISTICS
",ENG,none.,None,"Survey of language study including linguistic tools of analysis such as phonetics, morphology and syntax, and
 selected topics in applied linguistics."
ENG 31004 ,"LEXICOLOGY/LEXICOGRAPHY
",ENG,ENG 31003.,None,"In-depth study of the lexicon in language use and the reasons for its expansion and continuous change. Study
 of tools in lexicography and analysis of the role of lexicography in language education."
ENG 31005 ,"CHILD SECOND LANGUAGE ACQUISITION
",ENG,none.,None,"Explores theory, research and teaching/learning applications of second language acquisition in children."
ENG 31006 ,"WORLD ENGLISHES
",ENG,ENG 21011 or HONR 10297.,None,"Explores English varieties in the context of world languages, examining language politics with a focus on
 first/second language education and literacy in an electronic age."
ENG 31007 ,"TESL PEDAGOGY
",ENG,none.,None,"Theoretical bases, approaches, techniques of second language pedagogy at
the elementary and secondary
 levels. Inquiry into ESLl methods, materials and lesson planning."
ENG 31008 ,"GRAMMAR FOR TEACHING ENGLISH AS A SECOND LANGUAGE/TEACHING ENGLISH AS A
",ENG,ENG 31001.,None,"FOREIGN LANGUAGE
Introduces students to grammars of spoken and written English and pedagogical grammar. Topics include parts
 of speech, tense and aspect, clause and phrase types, grammar in genre and pedagogical applications relevant
 to the English as a second/foreign language profession."
ENG 31095 ,"SPECIAL TOPICS IN LINGUISTICS
",ENG,ENG 21011 or HONR 10297.,None,"(Repeatable for credit) Study of specific topics in linguistics such as sociolinguistics, phonetics and phonology or
 bi- and multi-lingualism."
ENG 32001 ,"CHILDREN'S LITERATURE
",ENG,"ENG 11011 or 11002or HONR 10197 or ACT combined English/Writing score of 26 or higher or
SAT Writing score of 600 or higher.
",None,Survey of children's literature from Mother Goose rhymes and picture books through modern realistic fiction.
ENG 32002 ,"LITERATURE FOR YOUNG ADULTS
",ENG,"ENG 11011 or 11002 or HONR 10197 or ACTcombined English/Writing score of 26 or higher or SAT Writing score of 600 or higher.
",None,Study of literature appropriate to young adults.
ENG 33001 ,"U.S. LITERATURE TO 1865
",ENG,ENG 21011 or HONR 10297.,None,"U.S. literary themes, genres and authors studied in their historical and
cultural contexts. Selections from the
 Colonial period through the Civil War."
ENG 33002 ,"U.S. LITERATURE FROM 1865 TO 1945
",ENG,ENG 21011 or HONR 10297.,None,"U.S. literary themes, genres and authors studied in their historical and
cultural contexts. Selections from the
 close of the Civil War through World War II."
ENG 33003 ,"U.S. LITERATURE FROM 1945 TO PRESENT
",ENG,ENG 21011 or HONR 10297.,None,"U.S. literary themes, genres and authors studied in their historical and
cultural contexts. Selections from the
 close of World War II to the present."
ENG 33010 ,"AFRICAN-AMERICAN LITERATURE TO 1900
",ENG,ENG 21011 or HONR 10297.,None,"(Cross-listed with PAS 32001) Study of African-American literature from its beginning to 1900, including such
 writers as Wheatley, J. Hammon, Terry, B. Hammon, Jones, Marrant, Allen, Hall, Walker, Truth, Garnet,
Douglass, Delany, Harper, Stewart, Turner, Jacobs, Keckley, Brown, Wilson, Griggs, Chesnutt and Dunbar."
ENG 33012 ,"MODERN AFRICAN-AMERICAN LITERATURE
",ENG,"ENG 21011 or HONR10297.
",None,"(Cross-listed with PAS 32002) Study of African-American literature from the early twentieth century to the
 present. The authors include Toomer, Hughes, Larsen, Wright, Baldwin, Hansberry, Jones, Lorde, Walker,
Morrison, Mosley, Youngblood and Carter."
ENG 33013 ,"PAN-AFRICAN WOMEN'S LITERATURE
",ENG,ENG 11011.,None,(Cross-listed with PAS 37100) Introduces students to literary works by African and Caribbean women.
ENG 33014 ,"AFRICAN-AMERICAN WOMEN'S LITERATURE
",ENG,ENG 11011.,None,(Cross-listed with PAS 37200) Introduces students to literary works by African-American women.
ENG 33015 ,"AFRICAN LITERATURES
",ENG,ENG 11011 or HONR 10197.,None,"(Cross-listed with PAS 32050) Examines works of major 20th-century African, African American and Caribbean
 writers and intellectuals. Authors include Niane, Achebe, Emecheta, Prince, Hurston, Hughes, Cesaire, Senghor,
 Soyinka and many others."
ENG 34001 ,"MEDIEVAL LITERATURE
",ENG,ENG 21011 or HONR 10297.,None,"Medieval literary themes, genres, and authors studied in their historical and cultural contexts.Selections from
 Anglo-Saxon and Middle English literature."
