Course Number,Course Name,Department,Prerequisites,Corequesites,Description
NURS 25040 ,"LPN 20030 PREPARATION COURSE-FOUNDATIONS OF NURSING INTERVENTIONS
",NURS,nursing (NURS) major and special approval.,None,"Designed to assist the licensed practical nurse enrolled in the KSU Baccalaureate Nursing (BSN) Program of
 study. The specific content includes: health, wellness, safety and mobility issues; infection control; care of the
 surgical client; electrolyte and acid-base imbalances; and sensory, sleep and cognition issues. Students have
optional practice in the nursing lab and perform selected nursing skills, including physical assessment and
 medication calculations."
NURS 30010 ,"PARENT AND NEWBORN NURSING
",NURS,NURS 20030 and NURS 20950 with minimum C (2.000) grade. ,"NURS30020.
","A study of nursing assessment, need identification and evaluation for individuals and families during the child
 bearing cycle."
NURS 30015 ,"PHARMACOLOGY FOR INFANTS, CHILDREN AND MATERNAL CHILD HEALTH
",NURS,None,None,"Provides additional information to better understand the complexity of pediatric medications and their safe
 delivery to pediatric patients of all ages . Also, identifies safe practices for medication administration
to mothers
 and their newborns. Pre/corequisite: NURS 30010 or NURS 30020."
NURS 30020 ,"HEALTH CARE OF CHILDREN
",NURS,NURS 20020 and NURS 20030 with minimum C (2.000) grade.,NURS 30010.,"Nursing process in family-centered care of children including health and
developmental promotion and illness
 and restorative intervention."
NURS 30025 ,"PHARAMACOLOGY AND ALERATIONS IN PHYSIOLOGICAL FUNCTIONING II
",NURS,sophomore standing; andnursing (NURS) major. ,NURS 20030.,"This course is a continuation of the study of pathophysiology and pharmacology for nursing students. It
 provides a deeper understanding of
pathophysiologic processes of body systems, the management of disease
states, interpretation of lab values, and the analysis of symptomology and nursing indicators to allow students
 to initiate appropriate nursing
actions as related to pharmacology and pathophysiology. This course explores
 assessment of therapeutic effects, side effects, and adverse reactions of medications and presents teaching
 skills needed to enhance patient education and pharmacologic literacy."
NURS 30030 ,"NURSING OF ADULTS
",NURS,NURS 20030 and NURS 20950 and BSCI 30030 with minimum C (2.000) grade. ,NURS 30040.,"Emphasizes health promotion and prevention of episodic illness and maintenance of health status. Utilizes
 nursing process as foundation to provide nursing care composed of clinical experience in acute care settings."
NURS 30035 ,"NURSING OF ADULTS ACROSS THE LIFESPAN
",NURS,"minimum C (2.000) grade in NURS 20020, NURS 20030,NURS 20950 and BSCI 30030.
",None,"Emphasizes the care of adults, focused on health promotion, prevention of episodic illness, and maintenance of
 health status. Gerontologic changes and rehabilitation needs will be addressed. Utilizes nursing process as a
 foundation to provide nursing care. Course is composed of classroom and clinical experience in the acute,
 chronic, and rehabilitation care settings."
NURS 30040 ,"NURSING OF ADULTS WITH REHAB NEEDS AND/OR GERONTOLOGIC CHANGES
",NURS,NURS 20030 with minimum C (2.000) grade. ,NURS 30030.,"This course encompasses care of persons and families dealing with gerontologic changes and/or rehabilitation
 needs."
NURS 30050 ,"BASIC NURSING INFORMATICS
",NURS,NURS 20020 with a grade of C (2.000) or better.,None,"Focuses on the use of nursing informatics for clinical nursing practice,
inquiry and communication."
NURS 30060 ,"BASIC PHARMACOLOGY FOR NURSING PRACTICE
",NURS,NURS 20020 with minimum C grade.,None,"Introduction to general principles of pharmacology. Major classes of pharmacotherapeutic agents, mechanisms
 of action, pharmacokinetics, dosage and administration; effects and nursing responsibilities."
NURS 30070 ,"HEALTH CARE POLICY
",NURS,"NURS 20030 with aminimum C (2.000)
 grade.
",None,"This course looks at the organizational and societal context in which health care is delivered in the U.S. A
 historical perspective is developed early in the semester. Building on this, the course explores existing health
 care policy early in the semester. Building on this, the
course explores existing health networks, forms of care
 delivery, consumer needs and economics and funding."
NURS 31010 ,"APPLICATION OF STATISTICAL FINDINGS FOR EVIDENCE - BASED PRACTICE IN
",NURS,none.,None,"NURSING
This is a three credit course focusing on an introduction to statistical
techniques with an emphasis on
 application in the health care setting."
NURS 31095 ,"SPECIAL TOPICS IN NURSING
",NURS,NURS 20950.,None,(Repeatable for credit)Scheduled topics of interest to faculty and students.
NURS 31096 ,"INDIVIDUAL INVESTIGATION
",NURS,special approval.,None,"(Repeatable for credit)Designed for the student interested in exploration and research of material not covered in
 required nursing courses."
NURS 35020 ,"TRANSCULTURAL NURSING AND HEALTH CARE
",NURS,junior standing.,None,"Provides students with the opportunity to explore and understand the role of the transcultural nurse in the care
 of patients from multiple and diverse cultural groups."
NURS 35030 ,"PATHOPHYSIOLOGY: ANALYSIS AND APPLICATION OF THE NURSING PROCESS
",NURS,"minimum grade of C (2.000) in NURS 20020 and 20030 and 30030 and 30040 and 30060; nursing(NURS) major; and junior or senior standing.
",None,"Enhances the understanding of pathophysiologic processes, the management
of disease states, and analysis of
 related concepts of pharmacology, symptomology and lab interpretation of data for the purpose of identification
 of priority nursing diagnosis and formulation of care plans appropriate for individual disease processes."
NURS 35040 ,"COMPLEMENTARY AND ALTERNATIVE MEDICINE
",NURS,none.,None,"(Repeatable for credit) Explores and critically analyzes complementary and alternative medicines (CAM)
 primarily being used in the United States through the review of evidenced based research compared to CAM
practitioners’ case studies. Synthesizing the exploration of CAM with traditional Western medicine, students
 examine a new evolving medicine called Integrative Medicine."
NURS 35050 ,"ADVANCED MEDICAL SURGICAL SIMULATION
",NURS,"NURS 30030 and NURS30040 with a minimum C (2.000) grade.
",None,"Provides students opportunities for critical thinking and decision making through the use of human patient
 simulation. Theory, content and hands on application advance students' clinical judgement and competence
in
 caring for patients of advancing complexity and those in crisis situations."
NURS 35060 ,"CRITICAL THINKING AND TEST TAKING SKILLS
",NURS,enrolled in the College of Nursing.,None,"(Repeatable once for credit) The focus of this course is to understand the art of analyzing and evaluating one’s
 thinking. The focus is on how a person thinks and how they can improve their thinking. This course is designed
 for nursing students seeking to expand their critical
thinking ability and improve studying and test taking skills.
 This course promotes analysis and evaluation of problem solving abilities and
requires self-directed, self-
disciplined and corrective thinking. The student will explore and develop individual plans with the course faculty
 person to improve their studying and test taking skills."
NURS 35065 ,"STUDENTS HELPING STUDENTS: A STUDNET MENTORING COURSE
",NURS,"junior orsenior standing; and nursing (NURS) major.
",None,"(Repeatable once for credit) This course is designed for the junior or senior student that has demonstrated a
 strong understanding of one or more course topics and who desires to function in the role of a mentor or tutor.
 Throughout the course the student will utilize skills learned in the course while engaging in a mentortutor
 relationship with students
of a lower class rank in need of mentoring andor tutoring."
NURS 40003 ,"COMPARATIVE HEALTH CARE: NURSING IN NORTHERN IRELAND
",NURS,2.750 cumulative GPA; and special approval.,None,"Includes a 2 week intensive study abroad that is conducted in Northern Ireland and includes seminars at the
 University of Ulster and in select clinical settings. Students examine the cultural, political and economic
forces
 influencing health care and nursing needs; status of nursing education, licensure and practice; and health
 disparities in Northern Ireland and compare them to the United states. An additional 1 credit hour web-based
 option is offered the week immediately following the 2 weeks in Northern Ireland for students who choose the 3
 credit hour option."
NURS 40005 ,"PROFESSIONAL NURSING DEVELOPMENT
",NURS,"NURS20010 or NURS 25010 and NURS 30010 and NURS 30030 and NURS 30040 and NURS 30050 and NURS 30060
 - all with a minimum C grade.
",None,"Course focuses on professional development and the transition from student to graduate nurse, including
 interviewing techniques and resume preparation. Explores health care economics and policy, political activism,
 cultural competence, nursing theory, leadership of meetings and managing group dynamics, the future of
 nursing and health care, nursing practice opportunities, role development, professional nursing organizations,
 graduate education and specialty certification. Professional skill development continues from NURS 20010.
 Students have the opportunity to attend a professional nursing organization meeting."
NURS 40010 ,"NURSING OF THE CRITICALLY ILL
",NURS,"NURS 30010 and NURS 30030 and NURS 30040 and NURS30050 and NURS 30060 - all with minimum C (2.000) grade.
",None,"Holistic approach to assessing, intervening and evaluating critically ill persons. Nursing practice in critical care
settings with diverse populations."
NURS 40020 ,"COMMUNITY HEALTH NURSING
",NURS,"NURS30010 and NURS 30020 and NURS 30030 and NURS 30040 and NURS 30050 and NURS 30060 - all with
 minimum C grade. ",NURS 40030.,"Concepts of community health nursing with emphasis on health promotion and prevention of population-based
 health problems. Students are responsible for their transportation to field experience."
NURS 40030 ,"PSYCHIATRIC NURSING AND MENTAL HEALTH NURSING CARE
",NURS,"NURS 30010 and NURS 30020 and NURS 30030 andNURS 30040 and NURS 30050 and NURS 30060 - all with minimum C grade.
",None,"Focuses on the development of therapeutic relationships with individuals, families and vulnerable populations
 across the lifespan who
have potential and or identified mental health needs. Students will learn and apply
 theory about mental health and illness."
NURS 40045 ,"INTEGRATION OF LEADERSHIP AND MANAGEMENT IN NURSING
",NURS,"NURS 30020 and NURS 30030 andNURS 30040 - all with minimum C (2.000) grade; and senior standing.
",None,"Course provides students with the knowledge and skills for a beginning leadership position (team leader,
 module leader and primary nurse), applicable to the care of patients in a health care environment. Course
provides students with opportunities to synthesize their nursing knowledge and collaborate with their clinical
 preceptor in preparation for their professional nursing role."
NURS 40075 ,"INFORMATION AND PATIENT CARE TECHNOLOGY FOR HEALTHCARE PROFESSIONALS
",NURS,nursing (NURS) major.,None,"(Cross-listed with RSPC 40075). Focuses on the use of information management and information systems,
 technology and the human technology interface utilized in healthcare. Students taking this course must be
registered nurses."
NURS 40085 ,"INQUIRY AND RESEARCH FOR PROFESSIONAL NURSING PRACTICE
",NURS,None,None,"Introduction to clinical inquiry and research for the professional nurse. Theoretical frameworks appropriate to
 nursing are addressed in relation to research development. A nursing Evidence Based Practice project is
 developed. Pre/corequisite:MATH 10041 or PSYC 21621; or SOC 32220 and 32221; GEOG 39002, BMRT 21004,
 MATH 30011,MIS 24056 and PH 30002; and nursing (NURS) major."
NURS 40872 ,"INTRODUCTION TO EVIDENCE BASED PRACTICE
",NURS,"PSYC 21621 or SOC 32200 or PH 30002or NURS 31010.
",None,"This course introduces the student to the process of identifying quality
research studies and applying the
 findings to nursing practice to improve patient outcomes."
NURS 41000 ,"CONCEPTS AND ISSUES FOR PROFESSIONAL NURSING PRACTICE
",NURS,nursing (NURS) major.,None,"Focuses on nursing concepts and theory, nursing process and the history of nursing as it relates to the
 development of professional nursing and the role of the professional nurse. Students taking this course must be
 registered nurses."
NURS 41095 ,"SPECIAL TOPICS
",NURS,none.,None,"(Repeatable for credit)Scheduled topics of interest to faculty and students. Topics to be announced when
 scheduled."
NURS 41096 ,"INDIVIDUAL INVESTIGATION
",NURS,none.,None,"(Repeatable for credit)Designed for the student interested in exploration and research of material not covered in
 required nursing courses."
NURS 42000 ,"LEADERSHIP AND MANAGEMENT FOR PROFESSIONAL NURSING PRACTICE
",NURS,nursing (NURS) major.,None,"Allows the registered nurse (RN) to utilize personal and professional knowledge and experiences in the study of
 leadership and management. Facilitates discovery of how nursing and leadership theories define and enhance
 practice. Assists the RN in analyzing the relationship between nursing, the professional nurse's
 leadership/management roles, and the articulation between nursing research and practice. Students taking the
course must be registered nurses."
NURS 43000 ,"HEALTH PROMOTION IN PROFESSIONAL NURSING PRACTICE
",NURS,"BSCI 20020 and 20021 and CHEM 10050 and 10052 andnursing (NURS) major.
",None,"Utilizes the nursing process to explore health promotion and disease prevention across the lifespan and health
 care settings. Theories and models are used to understand health behaviors. Includes role of the nurse;
 national health objectives (Health People 2010); health literacy,
education and counseling; transcultural
 considerations; factors affecting health promotion; and specific health promotion strategies. Students taking
 this course must be registered nurses."
NURS 44000 ,"POPULATION-BASED NURSING FOR PROFESSIONAL NURSING PRACTICE
",NURS,"BSCI 20020and BSCI
20021 and CHEM 10050 and CHEM 10052 and nursing (NURS) major.
",None,"Focuses on concepts of population-based nursing practice with emphasis on improving the health of
 communities and populations. Students taking the course must be registered nurses."
NURS 44002 ,"GLOBAL HEALTH IMMERSION: GENEVA, SWITZERLAND
",NURS,"sophomore standing in theNursing (NURS) major;
 and special approval.
",None,"(Slashed with NURS 54002) Participants explore a number of health concerns, policies, and challenges with
 global importance and implications. Students will investigate current global health policies and themes, and
 become familiar with experts in global health including governmental and nongovernmental organizations and
 multinational agencies. Presentation are given by experts currently working in various
regions of the world to
 solve global problems such as HIV AIDS, post-war trauma, tuberculosis, and non-communicable disease
 prevention, and environmental contamination."
NURS 45000 ,"HEALTH MAINTENANCE AND RESTORATION FOR PROFESSIONAL NURSING PRACTICE
",NURS,"BSCI 20020 and 20021 and CHEM10050 and 10052 and nursing (NURS) major.
",None,"Focuses on issues related to health maintenance and restoration for individuals and families experiencing
 illness. Students taking this course must be registered nurses."
NURS 45010 ,"HEALTHCARE POLICY AND DELIVERY SYSTEMS
",NURS,none.,None,"Web-based course looks at the organizational and societal context in which health care is delivered in the U.S.
 An historical perspective is developed early in the semester. Building on this, the course explores existing
 health care policy and delivery systems, including legislation,
the professional disciplines, organizations and
 health networks, forms of care delivery, consumer needs, and economics and funding. The ability
of the current
 health care system to serve all segments of the U.S. population is examined in depth. Global health needs are
 examined as a minor theme. Ends with a focus on future forms of delivery that would improve the health care
 status of the American population as a whole."
NURS 45020 ,"CRITICAL APPLICATION OF NURSING IN PHARMACOLOGY
",NURS,NURS 20020 and 20030 and 30060; and nursing (NURS) major; and junior or senior standing.,None,"Enhances application and analysis of pharmacology in nursing. Explores assessment of therapeutic effect, side
 effects and adverse reactions of medications. Analyzes pathophysiological symptoms, lab values and nursing
 indicators in order to allow students to initiate appropriate nursing actions as related to pharmacology. Further,
 course presents teaching skills needed to enhance patient education and pharmacologic literacy."
NURS 45030 ,"PROFESSIONAL LITERACY: SKILLS TO CAREER ADVANCEMENT
",NURS,none.,None,"Explores career and professional growth through processes such as writing, publishing, presenting and portfolio
 development."
NURS 45060 ,"NCLEX REVIEW PREPARATION
",NURS,senior standing.,None,"(Repeatable for a maximum of 6 credit hours) This course reviews nursing
concepts and content important for a
 registered nurse to make safe clincal judgments. Specific study strategies for passing the national licensure
 exam will be reviewed. Students will practice answering NCLEX style questions."
NURS 46000 ,"HEALTH CARE POLICY
",NURS,junior level standing.,None,"Examines the organizational and societal context in which health care is
delivered. Existing health care policy
 and delivery systems are examined, including historical perspectives, legislation, professional disciplines,
 organizations, health networks, forms of care delivery, consumer needs and economics and funding. The ability
 of the current health care system to serve all segments of the U.S. population is examined in depth as well as
 future forms of health care delivery. Global perspectives are also studied."
NURS 47000 ,"CAPSTONE CLINICAL FOR PROFESSIONAL NURSING PRACTICE
",NURS,NURS40075 and 41000. Pre/,None,"Allows RNs to apply previously learned nursing theory and clinical knowledge with their baccalaureate education
 in the identification and implementation of a scholarly nursing project. This project utilizes, but is not limited to,
 previously learned knowledge of leadership skills, principles of teaching/learning, health care policy, change
process, group process, team building, collaboration, healthcare policy and delivery systems, quality
 improvement, evidence-based care, diversity, nursing roles, information technology and systems, population-
based care and ethical/legal issues. Students taking this course must be registered nurses."
NURS 50003 ,"COMPARATIVE HEALTH CARE: NURSING IN NORTHERN IRELAND
",NURS,3.000 cumulative GPA; graduate standing; and special approval.,None,"Includes a 2 week intensive study abroad that is conducted in Northern Ireland and includes seminars at the
 University of Ulster and in select clinical settings. Students examine the cultural, political and economic
forces
 influencing health care and nursing needs; status of nursing education, licensure and practice; and health
 disparities in Northern Ireland and compare them to the United states. An additional 1 credit hour web-based
 option is offered the week immediately following the 2 weeks in Northern Ireland for students who choose the 3
 credit hour option."
NURS 50093 ,"VARIABLE TOPIC WORKSHOP IN NURSING
",NURS,graduate standing and special approval.,None,"(Repeatable 15 times for credit)Topics of special interest to intensify knowledge in a particular area of graduate
 nursing."
NURS 54002 ,"GLOBAL HEALTH IMMERSION: GENEVA, SWITZERLAND
",NURS,Nursing graduate standing.,None,"(Slashed with NURS 44002) Participants explore a number of health concerns, policies and challenges with
 global importance and implications. Students investigate current global health policies and themes, and become
familiar with experts in global health including governmental and nongovernmental organizations, and
 multinational agencies. Presentations are given by experts working in various regions of the world to solve
 global problems such as HIVAIDS, post-war trauma, tuberculosis, refugee health, non-communicable disease
 prevention, and environmental contamination."
NURS 60004 ,"PSYCHIATRIC MENTAL HEALTH ADVANCED PRACTICE NURSING CHILD/ADOLESCENT
",NURS,graduate standing. ,NURS 60208.,"I: INDIVIDUAL AND FAMILY
Study of theoretical approaches to advanced psychiatric mental health nursing practice with children,
 adolescents and families who are experiencing identified mental health problems. Clinical interviewing and
 assessment skills related to individuals and families are emphasized, as are basic elements related to individual
 and family/couple psychotherapy."
NURS 60006 ,"INTRODUCTION TO FAMILY ASSESSMENT AND COUNSELING IN NURSING
",NURS,Graduate standing.,None,"Study of theoretical approaches to counseling interventions with families and couples. Current status of
 research and evaluation of care is examined. Only students admitted to the family NP, Women's Health NP and
 Pediatric NP concentrations or post-master's certificate programs may register for this course."
NURS 60007 ,"ADVANCED ASSESSMENT ACROSS THE LIFESPAN
",NURS,graduate standing. Pre/,NURS 60045.,"Advanced health assessment across the lifespan includes foundational skills including the comprehensive
 history, physical, and psychological assessment of the patient. The course will address skills of effective
communication and patient interaction which serve as a basis for further
clinical experiences."
NURS 60008 ,"ADVANCED HEALTH ASSESSMENT ACROSS THE LIFESPAN LABORATORY
",NURS,graduate standing. Pre/,NURS 60045. Corequisite: NURS 60007.,"This course is the laboratory application of concepts introduced Advanced Health Assessment Across the
 Lifespan."
NURS 60011 ,"ADVANCED ASSESSMENT ACROSS THE LIFESPAN LABORATORY FOR ADVANCE
",NURS,graduate standing. ,NURS 60007,"PRACTICE REGISTERED NURSES
This laboratory course will augment the objectives for Advanced Assessment Across the Lifespan didactic
 course. A hands-on approach to mastering skills necessary for thorough physical and functional examinations
 and patient interviewing techniques."
NURS 60012 ,"ADVANCED MENTAL HEALTH ASSESSMENT AND PSYCHOPATHOLOGY ACROSS THE
",NURS,"graduate standing; and Psychiatric Mental Health NursingFamily Nurse Practitioner [PMNF] concentration.
",None,"LIFESPAN
Focuses on developing skills related to conducting a holistic mental health assessment and making psychiatric
 diagnoses across the lifespan. Develops understanding of psychopathology across the lifespan, which is integral
 to assessment and diagnosis processes."
NURS 60013 ,"ADVANCED HEALTH AND PHYSICAL ASSESSMENT ACROSS THE LIFESPAN
",NURS,graduate standing; and Advanced Practice Registered Nurse: Nurse Practitioner Family[APNF] or Psychiatric Mental Health Nursing Family Nurse Practitioner [PMNF] concentration. ,"NURS60007.
","LABORATORY FOR FAMILY ADV PRACTICE RN
This laboratory course will augment the objectives for Advanced Assessment Across the Lifespan didactic
 course."
NURS 60015 ,"ADVANCED HEALTH ASSESSMENT
",NURS,graduate standing.,None,"Advanced Health Assessment comprises foundational skills including the comprehensive history, physical and
psychological assessment of the patient. Students apply the diagnostic reasoning process to develop a
comprehensive plan of care for patients in a variety of settings. Pre/corequisite: NURS 60045."
NURS 60030 ,"HEALTH PROMOTION ACROSS THE LIFESPAN FOR FAMILY PRACTICE
",NURS,graduatestanding. ,NURS 60007 and NURS 60013.,"This lecture course will augment both the lecture course and Advanced Assessment Across the Lifespan and
 Advanced Physical and Health Assessment Laboratory for Family Practice. Focus on the anticipatory guidance
 and health promotional activities which are age and developmentally appropriate acorss the lifespan."
NURS 60045 ,"PATHOPHYSIOLOGY FOR THE ADVANCED PRACTICE REGISTERED NURSE
",NURS,"graduate standing in nursing. Prerequisite: graduate standing; andnursing (NURS) major.
",None,"Provides graduate nursing students with a theoretic foundation of human physiology and the phenomena that
 produce alterations or pathology in human physiologic function; and an understanding of the basis of disease
 processes across the lifespan."
NURS 60050 ,"PHARMACOLOGY FOR WOMEN'S HEALTH NURSE PRACTITIONERS
",NURS,"NURS 60340, 60441 and 63492 and graduate standing. ","NURS 60440 andNURS 64892.
","Web-based course focuses on pharmacology related specifically to women throughout their lifespan. Prepares
 Advanced Nurse Practitioners to meet
the pharmacological healthcare needs of women in primary healthcare
settings."
NURS 60051 ,"NEUROBIOLOGY AND PSYCHOPHARMACOLOGY OF MAJOR PSYCHIATRIC DISORDERS
",NURS,"Graduatestanding; and Psychiatric Mental Health Nursing Family Nurse Practitioner [PMNF] concentration.
",None,"ACROSS THE LIFESPAN
Focuses on the neurobiology of severe and persistent psychiatric disorders across the lifespan. Addresses
fundamental principles underlying psychopharmacology related to these disorders."
NURS 60101 ,"THEORETICAL BASIS FOR NURSING PRACTICE I
",NURS,Graduate standing in nursing.,None,"This course will be used to study concepts and theories common to all specialty areas of nursing. It provides a
 firm basis for advanced clinical nursing practice. Progress in theory development for nursing practice is
 addressed."
NURS 60110 ,"ADULT GERONTOLOGY CLINICAL NURSE SPECIALIST I
",NURS,"graduate standing; andNURS 60007, NURS 60008 and NURS 60045. Pre/",NURS 61192.,"Introduction to the clinical nurse specialist role with adults and older
adults experiencing common health and
 illness conditions. The focus is on developing a foundation for evidence-based, patient-centered advanced
 nursing care, including teaching, coaching and identification and management of symptoms, functional
 problems and risk behaviors. The scientific and theoretical basis for interventions to achieve clinical outcomes in
 health promotion and illness care for adults and older persons across the care continuum are explored. This
 course is taken concurrently with NURS 61192 for clinical application."
NURS 60120 ,"PRIMARY CARE I: ADULTS ACROSS THE LIFESPAN
",NURS,"graduate standing; andNURS 60007 and NURS 60011 or NURS 60013 with a minimum ""B-"" (2.700) grade. ",NURS 61292.,"Introduction to the Advanced Practice Registered Nurse (APRN) role with adult patients across the lifespan.
 Identification and examination of evidence-based primary health care problems, needs, and interventions. The
 course will focus on biological and behavioral parameters at primary, secondary and tertiary levels of
 prevention. Students need to achieve a ""B-"" (2.7) or higher to progress."
NURS 60125 ,"ADVANCED PRACTICE REGISTERED NURSE ROLE
",NURS,"graduate standing; and NURS 60120and NURS 61292 with a minimum B- (2.700) grade; and advanced
 practice registered nurse: nurse practitioner family(APNF) concentration or advanced practice registered nurse:
 nurse practitioner adult-gerontology
primary care (APNG) concentration. ",NURS 61892.,"This course continues to develop competencies of the Advanced Practice Registered Nurse including
 requirements for practice, and prescribing. Quality of health care delivery across the lifespan through Advanced
Practice Registered Nurse is examined. Student must achieve a ""B-"" (2.7)
or higher to progress."
NURS 60130 ,"ADULT GERONOTLOGY ACUTE CARE NURSE PRACTITIONER ROLE
",NURS,"graduatestanding; and NURS 60045,
 NURS 60120, NURS 60441 and NURS 61292 with a minimum ""B"" (3.000) grade; and Adult Gerontology Acute
 Care Nurse Practitioner (AGPN) concentration. ",NURS 61392.,"This course introduces the acute care nurse practitioner student to the role of inpatient medical management,
 utilizing evidence based practice,
working with the multidisciplinary team members. The student will also have
 an experience caring for the underserved in the hospital andor community setting. Additionally, the student will
 participate in an on-hands simulation workshop, demonstrating common inpatient procedures.
The student will
 also be introduced to the role of the nurse practitioner, the professional responsibilities and stewardship.
 Student
must achieve a ""B"" (3.0) or higher to progress."
NURS 60140 ,"WOMEN'S HEALTH CARE NURSE PRACTITIONER I
",NURS,Women's Health Care Nurse Practitioner[WHNP] concentration; and graduate standing. Pre/,"NURS 60007 and NURS 60008 with a minimumof a ""B"" (3.000) grade; and NURS 60045. Corequisite: NURS 61492 and NURS 60101.
","Development of foundational basis for competent clinical practice of women within a health care setting is the
 basis for this course. Emphasis is placed on the menstrual cycle, fertility control, and normal
and abnormal
 gynecological conditions. Course also emphasizes the coordination of care needed within the clinical setting
 through the diagnostic, planning and evolutional components pertinent to clinical practice. Only students
 admitted to the Women's Health NP concentration or post-master's certificate program may register for this
 course. A ""B""
(3.0) or higher is required to progress."
NURS 60151 ,"PSYCHIATRIC MENTAL HEALTH ADVANCED PRACTICE NURSE I: INDIVIDUAL
",NURS,NURS 60011 and NURS60012; and graduate standing. ,NURS 61592.,"PSYCHOTHERAPY ACROSS THE LIFESPAN
Study of theoretical approaches to advanced psychiatric mental health nursing practice with individuals who are
 experiencing identified mental
health problems. Basic elements related to individual psychotherapy, as
well as
 various theoretical approaches to individual psychotherapy are examined."
NURS 60160 ,"PRIMARY CARE PEDIATRICS
",NURS,"graduate standing; and Advanced Practice Registered Nurse: Nurse Practitioner Family [APNF]concentration; and NURS 60007, 60013 and NURS 60030 with a minimum ""B-"" (2.700) grade. ",NURS 60441 and NURS 61692.,"Addresses the care of pediatric patients in a primary care setting. Focus will be on the acute illnesses and
 management of age and developmentally appropriate anticipatory guidance for infants and children."
