Course Number,Course Name,Department,Prerequisites,Corequesites,Description
ATTR 45292 ,"INTERNSHIP IN ATHLETIC TRAINING I
",ATTR,ATTR 45192 and special approval.,None,"Internship in approved athletic training setting under the direct supervision of a certified athletic trainer.
 Students complete 20 hours per week in a clinical experience."
ATTR 45392 ,"INTERNSHIP IN ATHLETIC TRAINING II
",ATTR,"ATTR 45292and special approval.
",None,"Internship in an approved athletic training setting under the supervision of a certified and licensed athletic
 trainer. Students are required to perform 20 hours per week in clinical experience."
ATTR 46095 ,"SPECIAL TOPICS IN ATHLETIC TRAINING
",ATTR,none.,None,(Repeatable for credit)Selected topics in athletic training dependent upon interest.
ATTR 55038 ,"ORGANIZATION AND ADMINISTRATION OF ATHLETIC TRAINING
",ATTR,"ATTR 25036 andgraduate standing.
",None,"(Cross-listed with ATTR 45038) Investigation into current philosophies and legal aspects of athletic training.
 Organization and administration of all aspects of athletic training programs."
ATTR 55039 ,"THERAPEUTIC REHABILITATION
",ATTR,graduate standing.,None,"(Cross-listed with ATTR 45039) The study and clinical application of rehabilitation techniques including
 strategies for proper exercise selection based on anatomical and physiological considerations, program
administration, and guidelines for program progression."
ATTR 55040 ,"PATHOLOGY AND PHARMACOLOGY FOR ALLIED HEALTH CARE PROVIDERS
",ATTR,ATTR 25058 or EXSC 25058,None,"Investigation of specific pathological conditions presented by professionals, including physicians and
 pharmacists. Will discuss common
pathologies, associated pharmacological treatments and physiologic effects
 for various afflictions."
ATTR 62010 ,"CONTEMPORARY ISSUES IN ATHLETIC TRAINING
",ATTR,Graduate standing.,None,"A comprehensive examination of contemporary issues, trends and problems affecting athletic training
 professionals related to the domains of practice for athletic trainers."
ATTR 62012 ,"EDUCATION AND SUPERVISION PROCESSES IN ATHLETIC TRAINING
",ATTR,Graduate standing.,None,"A comprehensive examination of educational learning theories, curriculum
design, evaluation and supervision
 strategies in athletic training education programs from didactic and clinical perspectives. Additional applications
 for continuing education programs will be included."
ATTR 62014 ,"ADVANCED CLINICAL PRACTICE IN ATHLETIC TRAINING
",ATTR,Graduate standing.,None,"A comprehensive examination of advanced topics in athletic training such
as advanced evaluation skills, multi-
dimensional approaches to therapeutic rehabilitation skills and applications in non-traditional athletic training
 settings such as industrial medicine and physician extender."
ATTR 62016 ,"CLINICAL INQUIRY IN ATHLETIC TRAINING
",ATTR,Graduate standing.,None,"Principles of athletic training research methodologies with a focus on clinical athletic training research.
 Completion of a clinical research project will be required in this course."
ATTR 63018 ,"ETHICS FOR ALLIED HEALTH PROFESSIONALS
",ATTR,graduate standing.,None,"Examination of specific situations in the allied health professions of athletic training and exercise science from
 an ethical sensitivity, reasoning and decision making perspective. A problem-oriented case study
approach
 based upon contemporary moral issues and moral theory related to clinical and academic health professionals."
ATTR 63094 ,"COLLEGE TEACHING IN HEALTH SCIENCES
",ATTR,graduate standing and special approval.,None,"Guided teaching experiences in the Health Sciences. Specific emphasis on
establishing and implementing a
 teaching philosophy in an instructional
setting in the Health Sciences. Development of Professional Teaching
Behaviors will be addressed. A comprehensive teaching experience rooted in contemporary teaching literature
 will guide this course."
ATTR 63095 ,"RESEARCH SEMINAR
",ATTR,Graduate standing.,None,"(Repeatable for credit) (Cross-listed with ATTR 73095 and EXPH 63095 and
EXPH 73095 and SRM 63095 and
 SRM 73095) Presentation and discussion of research by faculty and students. A total of 2 credits may be applied
 toward degree requirements."
ATTR 63096 ,"INDIVIDUAL INVESTIGATION IN ATHLETIC TRAINING
",ATTR,graduate standing and special approval.,None,"(Repeatable for a maximum of 6 credit hours)Independent study completed under the supervision of a faculty
 member. Written approval of supervising faculty member and School director required prior to registration.
 Repeatable to 6 credit hours."
ATTR 63098 ,"RESEARCH
",ATTR,"Graduatestanding.
",None,"(Repeatable for credit) (Cross-listed with EXPH 63098 and SRM 63098 and EXPH 83098) Research or individual
 investigation."
ATTR 63193 ,"VARIABLE TITLE WORKSHOP IN ATHLETIC TRAINING
",ATTR,graduate standing.,None,(Repeatable for credit)Workshop in athletic training; topics vary. Maximum 4 hours applied to the degree.
ATTR 63195 ,"SPECIAL TOPICS IN ATHLETIC TRAINING
",ATTR,graduate standing.,None,(Repeatable for a maximum of 6 credit hours)Selected and varied topics of relevance in athletic training.
ATTR 63199 ,"THESIS I
",ATTR,Graduate standing.,None,"(Cross-listed with EXPH 63199 and SRM 63199) Thesis students must register for a total of 6 hours, 2 to 6
 hours in a semester distributed over several semesters if desired."
ATTR 63299 ,"THESIS II
",ATTR,ATTR 63199 and graduate standing.,None,"(Cross-listed with EXPH 63299 and SRM 63299)Thesis students must continue registration each semester until
 all degree requirements are met."
ATTR 65004 ,"BIOMECHANICS
",ATTR,graduate standing,None,"(Cross-listed with EXPH 75004) Survey of biomechanics, with particular emphasis on skeletal muscle
 mechanics."
ATTR 73094 ,"COLLEGE TEACHING IN HEALTH SCIENCES
",ATTR,doctoral standing and special approval.,None,"Guided teaching experiences in health sciences. Specific emphasis on establishing and implementing a teaching
 philosophy in an instructional setting in the health sciences. Development of Professional Teaching Behaviors
 will be addressed. A comprehensive teaching experience rooting
in contemporary literature will guide this
 course."
ATTR 73095 ,"RESEARCH SEMINAR
",ATTR,Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with ATTR 63095 and EXPH 63095 and
EXPH 73095 and SRM 63095 and
 SRM 73095) Presentation and discussion of research by faculty and students. A total of 2 credits may be applied
 toward degree requirements."
