Course Number,Course Name,Department,Prerequisites,Corequesites,Description
HED 52575 ,"HEALTH AND LEARNING:STRATEGIES FOR STUDENTS AND TEACHERS
",HED,Graduate standing.,None,"(Cross-listed with HED 42575) Focus on health issues/education/environment policy and practice/community
 strategies to
respond to threats confronting students, utilizing a coordinated school
community strategy to
 promote health and improve academic outcomes. CPR
first aid certification required for completion of course."
HED 54025 ,"WOMEN'S HEALTH ISSUES
",HED,Graduate standing.,None,"(Cross-listed with HED 44025) Traditional and feminist analysis of women's health issues and the health
 educational responses to those issues."
HED 54096 ,"INDIVIDUAL INVESTIGATION IN HEALTH EDUCATION AND PROMOTION
",HED,Graduate standing and special approval.,None,"(Repeatable for credit) (Cross-listed with HED 44096 and 74096) Independent reading and/or research directed
 by a graduate faculty member. Students are required to complete Bureau of Criminal Investigation and
 Identification (BCII) and Federal Bureau of Investigation (FBI) background checks and submit the results to
authorized personnel at their assigned school/agency before the first day of the semester in which student
 teaching/ internship will take place."
HED 54543 ,"ADMINISTRATION OF SCHOOL HEALTH PROGRAMS
",HED,Graduate standing.,None,"(Cross-listed with HED 44543) Organizational design and administration of a comprehensive school health
 program including health services, instruction and environment. This course includes 25 field/clinical hours. CPR
 and first aid certification required for completion of course."
HED 54544 ,"SEXUALITY EDUCATION PROGRAMS
",HED,Graduate standing.,None,"(Cross-listed with HED 44544) This course prepares the student to develop, implement and evaluate sexuality
 education programs in school and community settings."
HED 54550 ,"DRUG ABUSE AND VIOLENCE EDUCATION PROGRAMS
",HED,graduate standing.,None,"(Cross-listed with HED 44550) Drug abuse and violence prevention from theoretical, philosophical, empirical,
 and practical perspectives. Application of theories to plan, implement, and evaluate drug and violence education
 programs."
HED 56057 ,"ADVANCED HUMAN SEXUALITY
",HED,Graduate standing.,None,"(Cross-listed with HED 46057) Selected aspects of human sexuality: history, cross-cultural perspectives,
 medical/surgical therapy and counseling."
HED 56070 ,"HEALTH RELATED ASPECTS OF AGING
",HED,Graduate standing.,None,"(Cross-listed with HED 46070) Theories of biological aging and identification of major health hazards, age-
related diseases and age changes, their prevention and control. The health care delivery system for the elderly."
HED 57070 ,"AIDS:ISSUES, EDUCATION AND PREVENTION
",HED,Graduate standing.,None,"(Cross-listed with HED 47070) This course provides an extensive overview
of the human immunodeficiency
 virus epidemic as it has developed and exists today. A particular emphasis will be given to AIDS education and
prevention issues and strategies."
HED 57091 ,"CURRENT ISSUES IN HEALTH EDUCATION AND PROMOTION
",HED,Graduate standing.,None,"(Repeatable for credit) (Cross-listed with HED 47091 and 77091) Public health issues facing professionals in
 communities, schools, health care settings and the worksite."
HED 58092 ,"FIELD EXPERIENCE IN HEALTH EDUCATION AND PROMOTION
",HED,Special approval and graduate standing.,None,"(Repeatable for credit) (Cross-listed with HED 48092 and 78092) Observation and participation in educational
 and promotional activities of a public health agency,school, or health care facility joint university-agency
 supervision. Students are required to complete Bureau of Criminal Investigation and Identification (BCII) and
 Federal Bureau of Investigation (FBI) background checks and submit the results to authorized personnel at their
 assigned school/agency before the first day of the semester in which student teaching/ internship will take
place."
HED 60199 ,"THESIS I
",HED,Graduate standing.,None,"Thesis students must register for a total of 6 hours, 2 to 6 hours in a single semester distributed over several
 semesters if desired."
HED 60299 ,"THESIS II
",HED,HED 60199 and graduate standing.,None,Thesis students must continue registration each semester until all degree requirements are met.
HED 64030 ,"INTRODUCTION TO RESEARCH AND DATA ANALYSIS IN HEALTH EDUCATION AND
",HED,Graduate standing.,None,"PROMOTION
Introduction of research methods in the field of health education and health promotion. Includes basic
 knowledge and skills in research design
and concepts of descriptive and inferential statistics."
HED 64050 ,"HEALTH BEHAVIOR
",HED,graduate standing.,None,"(Cross-listed with HED 84050) Analysis of a broad range of theoretical and empirical models of health and
 illness behavior."
HED 64051 ,"BIOBEHAVIORAL ASPECTS OF DISEASE PREVENTION IN HEALTH EDUCATION AND
",HED,graduate standing.,None,"PROMOTION
The etiology and pathogenesis of major diseases are studied from a biopsychosocial perspective with an
 emphasis on implications for disease
prevention, health promotion and behavioral intervention."
HED 64055 ,"NEEDS ASSESSMENT AND PROGRAM PLANNING IN HEALTH PROMOTION
",HED,HED 64061 and HED 64050 and HED 64063 and HED 64059 and graduate standing.,None,"(Cross-listed with HED 84055) Students will assess individual and community needs for health promotion
 programs based on multiple sources of health data. Students will develop a rational plan to meet identified
 needs."
HED 64057 ,"EVALUATION OF HEALTH PROMOTION PROGRAMS
",HED,"HED 64050 andHED 64055 and HED 64061 and HED 64063 and graduate standing.
",None,"(Cross-listed with HED 84057) Reviews basic principles and types of evaluations. Students will develop an
 evaluation plan to determine effectiveness of program developed in HED 6/74055."
HED 64058 ,"DEVELOPMENTAL APPROACH TO CONTENT AND RESOURCES IN HEALTH EDUCATION
",HED,Graduate standing.,None,"(Cross-listed with HED 84058) Focus on examination of six CDC problem priority areas through the lens of
 developmentally appropriate practice parameters for children and youth."
HED 64059 ,"COMMUNICATION AND MARKETING IN HEALTH EDUCATION AND PROMOTION
",HED,"HED 64050 and HED64061 and
graduate standing.
",None,"(Cross-listed with HED 84059) Introduction to the theory and practice of
planning, implementing, and
 evaluating marketing and communication programs in health promotion."
HED 64061 ,"FOUNDATIONS OF HEALTH EDUCATION AND PROMOTION
",HED,Graduate standing.,None,"(Cross-listed with HED 84061) Historical, sociological and philosophical
factors that have influenced definitions
 and the practice of health education and promotion are studied. Professional associations/leadership,
 government initiatives, standards of practice and accreditations are examined."
HED 64062 ,"ADMINISTRATION OF HEALTH PROMOTION PROGRAMS
",HED,HED 64061 and graduate standing.,None,"(Cross-listed with HED 84062) Basic concepts in the administration of health education/promotion programs.
 Coordination of program services, consultative relationships, management of human and fiscal resources and
 organizational leadership are addressed."
HED 64063 ,"STRATEGIES IN HEALTH EDUCATION AND PROMOTION
",HED,"Graduatestanding.
",None,"(Cross-listed with HED 84063) Health education and promotion methods, techniques and strategies are
 presented for a variety of audiences, learning environments and intervention levels."
HED 64070 ,"WORKSITE HEALTH PROMOTION
",HED,Graduate standing.,None,"(Cross-listed with HED 84070) Program planning and evaluation of health promotion programs in business and
 industry with an emphasis on the role
of health educators."
HED 64080 ,"ADVOCACY AND POLICY ISSUES IN HEALTH EDUCATION AND PROMOTION
",HED,Graduate standing.,None,"(Cross-listed with HED 84080) Emphasizes the advocacy role of health educators. Includes use of research
 results to develop, analyze and influence health policy."
HED 64082 ,"READINGS IN HEALTH EDUCATION AND PROMOTION
",HED,Graduate standing and Health Education (HED) or Public Health (PH) major.,None,"(Cross-listed with HED 84082) Independent study of approved topics in health and safety education related to
 the student's special interests. Adviser's permission required to repeat registration one time."
HED 64094 ,"COLLEGE TEACHING OF HEALTH EDUCATION AND PROMOTION
",HED,Graduate standing and special approval.,None,"(Repeatable for credit) (Cross-listed with HED 84094) Guided experiences
in teaching selected undergraduate
 courses."
HED 64098 ,"PROJECT IN HEALTH EDUCATION AND PROMOTION
",HED,Grading standing and special approval.,None,"(Repeatable for credit) (Cross-listed with HED 84098) Research or individual investigation for master's level
 graduate students."
HED 70093 ,"VARIABLE TITLE WORKSHOP IN HEALTH EDUCATION AND PROMOTION
",HED,"Doctoralstanding.
",None,"(Repeatable for credit) (Cross-listed with HED 40093 and 50093) Discussion of major issues in health and
 safety education. Content emphasis and prerequisites vary depending on workshop."
HED 74096 ,"INDIVIDUAL INVESTIGATION IN HEALTH EDUCATION AND PROMOTION
",HED,Doctoral standing; special approval.,None,"(Repeatable for credit) (Cross-listed with HED 44096 and 54096) Independent reading and/or research directed
 by a graduate faculty member. Students are required to complete Bureau of Criminal Investigation and
 Identification (BCII) and Federal Bureau of Investigation (FBI) background checks and submit the results to
authorized personnel at their assigned school/agency before the first day of the semester in which student
 teaching/ internship will take place."
HED 77091 ,"CURRENT ISSUES IN HEALTH EDUCATION AND PROMOTION
",HED,Graduate standing.,None,"(Repeatable for credit) (Cross-listed with HED 47091 and 57091) Public health issues facing professionals in
 communities, schools, health care settings and the worksite."
HED 78092 ,"FIELD EXPERIENCE IN HEALTH EDUCATION AND PROMOTION
",HED,Doctoral standing; special approval.,None,"(Repeatable for credit) (Cross-listed with HED 48092 and 58092) Observation and participation in educational
 and promotional activities of a public health agency,school or health care facility joint university-agency
 supervision. Students are required to complete Bureau of Criminal Investigation and Identification (BCII) and
 Federal Bureau of Investigation (FBI) background checks and submit the results to authorized personnel at their
 assigned ¿school/agency¿ before the first day of the semester in which student teaching/ internship will take
 place."
HED 80199 ,"DISSERTATION I
",HED,Doctoral standing.,None,"(Repeatable for credit)Registration for two semesters required, first semester dissertation work begins and
 continues until completion of 30 hours."
HED 80292 ,"PRACTICUM IN HEALTH EDUCATION AND PROMOTION
",HED,doctoral standing and special approval.,None,"(Repeatable for credit) In this course, students obtain permission to work with an individual faculty member on
 research, community projects, or other professional activities in various health education settings (school,
 community, medical care, worksite). Assignments are individualized to meet the needs of the practicum
 experience."
HED 80299 ,"DISSERTATION II
",HED,Doctoral standing.,None,"(Repeatable for credit) Continuing registration required of doctoral students who have completed the initial 30
 hours of dissertation and continuing until degree requirements are met."
HED 81100 ,"RESIDENCY SEMINAR: SYNTHESIS OF LITERATURE IN HEALTH EDUCATION AND
",HED,"doctoralstanding and special approval of instructor.
",None,"PROMOTION
Exploration of philosophical, theoretical and empirical issues in health
education and promotion. Students
 synthesize courses, research and practice in preparation for comprehensive examinations."
HED 81150 ,"SEMINAR:PROFESSIONAL DEVELOPMENT IN HEALTH EDUCATION AND PROMOTION
",HED,"Doctoralstanding.
",None,"Focuses on the process, practice and documentation of professional development in health education and
 promotion in the areas of instruction, program development, research and evaluation."
HED 81200 ,"RESIDENCY SEMINAR: RESEARCH PROPOSAL, DEVELOPMENT AND PRESENTATION
",HED,"Doctoralstanding and special approval of instructor.
",None,"Review of the role of research and scholarly pursuits in the professorate, the professional health education
 literature, and in the development and dissemination of a range of scholarly products. Identification of requisite
 elements of a dissertation in health education and promotion. Refinement of a professional vita, updating of
doctoral program prospectus, specification of dissertation topic, identification of potential dissertation
 committee members, development and presentation of draft dissertation proposal."
HED 81300 ,"HEALTH EDUCATION PRACTICE
",HED,doctoral standing.,None,"Investigation of various health education settings including analysis of
agency programming efforts and
 comparison to evidence-based practice. Application of community assessment, socioecological model, and
community-based participatory research principles. Analysis of how health education theory and research are
 implemented in various practice
settings."
HED 81400 ,"RESEARCH DISSEMINATION AND TECHNICAL WRITING IN HEALTH EDUCATION AND
",HED,doctoral standing.,None,"PROMOTION
Examination and practice of technical writing for research proposals, technical reports, and journal publications
 in health education and promotion. Other methods of disseminating research such as preparation and
 submission of conference presentation applications and writing as part of consultative relationships with
 community agencies is explored."
HED 81450 ,"ADVANCED PROGRAM EVALUATION IN HEALTH EDUCATION AND PROMOTION
",HED,HED 64055 or HED 74055; and HED 64057 or HED 74057; and doctoral standing.,None,"A review of evaluation methods used in health education programs. Emphasis is placed on data collection
 procedures, linking program activities to outcomes, participant attrition and reporting of the results."
HED 81550 ,"APPLIED THEORY IN HEALTH EDUCATION RESEARCH AND PRACTICE
",HED,HED 6/74050.,None,"Examination of theory/models/hypotheses applied to specific health behaviors. Emphasis on operationalization
 of theoretical constructs."
HED 84030 ,"INTRODUCTION TO RESEARCH AND DATA ANALYSIS IN HEALTH EDUCATION AND
",HED,doctoral standing.,None,"PROMOTION
Introduction of research methods in the field of health education and health promotion. Includes basic
 knowledge and skills in research design
and concepts of descriptive and inferential statistics."
HED 84050 ,"HEALTH BEHAVIOR
",HED,doctoral standing.,None,"(Cross-listed with HED 64050) Analysis of a broad range of theoretical and empirical models of health and
 illness behavior."
HED 84051 ,"BIOBEHAVIORAL ASPECTS OF DISEASE PREVENTION IN HEALTH EDUCATION AND
",HED,doctoral standing.,None,"PROMOTION
(Cross-listed with HED 64051) The etiology and pathogenesis of major diseases are studied from a
 biopsychosocial perspective with an emphasis
on implications for disease prevention, health promotion and
 behavioral
intervention."
HED 84055 ,"NEEDS ASSESSMENT AND PROGRAM PLANNING IN HEALTH PROMOTION
",HED,"HED 64050 or 84050; and HED 64059 or 84059; and HED 64061 or 84061; and HED64063 or 84063; and doctoral standing.
",None,"(Cross-listed with HED 64055) Students will assess individual and community needs for health promotion
 programs based on multiple sources of health data. Students will develop a rational plan to meet identified
 needs."
HED 84057 ,"EVALUATION OF HEALTH PROMOTION PROGRAMS
",HED,"HED 64050 or84050; and HED 64055 or 84055; and HED 64061 or 84061; and HED 64063 or 84063; and doctoral standing.
",None,"(Cross-listed with HED 64057) Reviews basic principles and types of evaluations. Students will develop an
 evaluation plan to determine effectiveness of program developed in HED 6/84055."
HED 84058 ,"DEVELOPMENTAL APPROACH TO CONTENT AND RESOURCES IN HEALTH EDUCATION
",HED,doctoral standing.,None,"(Cross-listed with HED 64058) Focus on examination of six CDC problem priority areas through the lens of
 developmentally appropriate practice parameters for children and youth."
HED 84059 ,"COMMUNICATION AND MARKETING IN HEALTH EDUCATION AND PROMOTION
",HED,"HED 64050 or 84050;and HED
64061 or 84061; and doctoral standing.
",None,"(Cross-listed with HED 64059) Introduction to the theory and practice of
planning, implementing, and
 evaluating marketing and communication programs in health promotion."
HED 84061 ,"FOUNDATIONS OF HEALTH EDUCATION AND PROMOTION
",HED,doctoral standing.,None,"(Cross-listed with HED 64061) Historical, sociological and philosophical
factors that have influenced definitions
 and the practice of health education and promotion are studied. Professional associations/ leadership,
 government initiatives, standards of practice and accreditations are examined."
HED 84062 ,"ADMINISTRATION OF HEALTH PROMOTION PROGRAMS
",HED,HED 64061 or 84061; and doctoral standing.,None,"(Cross-listed with HED 64062) Basic concepts in the administration of health education/promotion programs.
 Coordination of program services, consultative relationships management of human and fiscal resources and
organizational leadership are addressed."
HED 84063 ,"STRATEGIES IN HEALTH EDUCATION AND PROMOTION
",HED,"doctoralstanding.
",None,"(Cross-listed with HED 64063) Health education and promotion methods, techniques and strategies are
 presented for a variety of audiences, learning environments and intervention levels."
HED 84066 ,"HEALTH IN THE DEVELOPING NATIONS
",HED,doctoral standing.,None,"(Cross-listed with HED 64066) Overview of national development, review of problems process and strategy of
 health development."
HED 84070 ,"WORKSITE HEALTH PROMOTION
",HED,doctoral standing.,None,"(Cross-listed with HED 64070) Program planning and evaluation of health promotion programs in business and
 industry with an emphasis on the role
of health educators."
HED 84080 ,"ADVOCACY AND POLICY ISSUES IN HEALTH EDUCATION AND PROMOTION
",HED,doctoral standing.,None,"(Cross-listed with HED 64080) Emphasizes the advocacy role of health educators. Includes use of research
 results to develop analyze and influence health policy."
HED 84082 ,"READINGS IN HEALTH EDUCATION AND PROMOTION
",HED,doctoral standing.,None,"(Cross-listed with HED 64082) Independent study of approved topics in health and safety education related to
 the student's special interests. Adviser's permission required to repeat registration one time."
HED 84094 ,"COLLEGE TEACHING OF HEALTH EDUCATION AND PROMOTION
",HED,doctoral standing and special approval.,None,"(Repeatable for credit) (Cross-listed with HED 64094) Guided experiences
in teaching selected undergraduate
 courses."
HED 84098 ,"PROJECT IN HEALTH EDUCATION AND PROMOTION
",HED,doctoral standing and special approval.,None,"(Repeatable for credit) (Cross-listed with HED 64098) Research or individual investigation for doctoral level
 graduate students."
