Course Number,Course Name,Department,Prerequisites,Corequesites,Description
BMS 60291 ,"SEMINAR IN CELLULAR AND MOLECULAR BIOLOGY
",BMS,Special approval and graduate standing.,None,"(Repeatable for credit) (Cross-listed with BMS 70291) Credits may be applied toward degree if department
approves."
BMS 60295 ,"SPECIAL TOPICS IN CELLULAR AND MOLECULAR BIOLOGY
",BMS,Graduate standing; and special approval.,None,"(Repeatable for credit) (Slashed with BMS 70295) Study of subject or problem of current importance. Content
dependent upon student requirements and on recent developments in field. Sections may be standard letter or
satisfactory/unsatisfactory (S/U) graded."
BMS 60299 ,"THESIS II
",BMS,"6hours of BMS 60199. Graduate standing. 
",None,Thesis students must continue registration each semester until all degree requirements are met.
BMS 60440 ,"CELLULAR AND MOLECULAR SIGNALING
",BMS,"BSCI 40143 or BSCI 50143 or BSCI 70143; andgraduate standing. 
",None,"(Cross-listed with BSCI 60440 and BSCI 70440 and BMS 70440) The relevant and current topics associated with
cellular signaling is covered. Topics include receptor pharmacology, classes, and regulation, transcription factors,
cell cycle signaling, and cell-cell communication."
BMS 60441 ,"MEDICAL PHYSIOLOGY
",BMS,Graduate standing.,None,"(Slashed with BMS 70441) Investigation of how the integration of biophysics, biochemistry and structure induces
organ function in the cardiovascular, renal, respiratory, endocrine and gastrointestinal systems. Limited
discussion of how pathologies alter normal organ function."
BMS 60450 ,"MEDICAL PHYSIOLOGY II
",BMS,"BSCI 40430 and special approval.Graduate standing. 
",None,"(Cross-listed with BMS 70450) Biophysical and biochemical concepts of integrative organ system physiology in
the human: renal, gastrointestinal and endocrine physiology."
BMS 60462 ,"NEUROBIOLOGY: SYSTEMS AND BEHAVIOR
",BMS,BMS 60729 or BMS 70729; and graduate standing.,None,"(Slashed with BMS 70462; Cross-listed with BSCI 60462 and BSCI 80462). Provides broad coverage of the parts
of the central nervous systems and how they integrate sensory information, drive motor function and regulate
behavior."
BMS 60465 ,"BRAIN, MIND AND BEHAVIOR
",BMS,Graduate standing; and special approval.,None,(Slashed with BMS 70465) Detailed examination of human neuroanatomy and nervous system function.
BMS 60491 ,"SEMINAR IN MEDICAL PHYSIOLOGY
",BMS,Special approval and graduate standing.,None,"(Repeatable for credit) (Cross-listed with BMS 70491) Credits may be applied toward degree if department
approves."
BMS 60495 ,"SPECIAL TOPICS IN PHYSIOLOGY
",BMS,Graduate standing; and special approval.,None,"(Repeatable for credit) (Slashed with BMS 70495) Study of subject or problem of current importance. Content
dependent upon student requirements and on recent developments in field. Sections may be standard letter or
satisfactory/unsatisfactory (S/U) graded."
BMS 60501 ,"INTRODUCTION TO PHARMACOLOGY
",BMS,Graduate standing.,None,"(Slashed with BMS 70501) Satisfactory/Unsatisfactory (S/U) graded. Basic aspects of pharmacology. Intended to
provide a general understanding of fundamental concepts in pharmacology and opportunities for students to
read and present peer-reviewed manuscripts covering introductory pharmacological concepts."
BMS 60502 ,"MOLECULAR PHARMACOLOGY
",BMS,Graduate standing; and special approval.,None,"(Slashed with BMS 70502) General principles of pharmacology including metabolism, action, interactions, side
effects, toxicity and therapeutic use of select drug topics. Focus is placed on the molecular and cellular targets of
drug action."
BMS 60503 ,"PHARMACOLOGY JOURNAL REVIEW
",BMS,Graduate standing.,None,"(Repeatable maximum four times) (Slashed with BMS 70503) Satisfactory/Unsatisfactory (S/U) graded. Review
and discussion of advanced pharmacology journal articles. Students will present and critique articles from peer-
viewed publications and actively participate in discussions. Background in physiology and biochemistry required."
BMS 60504 ,"CHEMOTHERAPHY AND TOXICOLOGY
",BMS,Graduate standing; and special approval.,None,"(Slashed with BMS 70504) Specialized topics in chemotherapy of microbial and neoplastic diseases as well as
principles of toxicology."
BMS 60505 ,"DRUG DISCOVERY AND CLINICAL PHARMACOLOGY
",BMS,"Graduatestanding; and special approval. 
",None,"(Slashed with BMS 70505) Basic concepts underlying drug discovery and clinical pharmacology including
principles of pharmacokinetics, metabolism, pharmacogenomics and drug design."
BMS 60506 ,"HERBALS AND SUPPLEMENTS
",BMS,Graduate standing; and special approval.,None,"(Slashed with BMS 70506) Provides an understanding of the basic scientific, therapeutic and pharmacological
principles underlying the use of medicinal plants, herbal medications, natural products, vitamins, minerals and
supplements."
BMS 60550 ,"MEDICAL PHARMACOLOGY I
",BMS,Graduate standing.,None,"(Cross-listed with BMS 70550) General principles of pharmacology including metabolism, action, interactions,
side effects, toxicity and therapeutic use of drugs."
BMS 60551 ,"MEDICAL PHARMACOLOGY II
",BMS,"BMS 6/70550. Graduatestanding. 
",None,(Cross-listed with BMS 70551) Continuation of BMS 60550/70550.
BMS 60591 ,"SEMINAR IN PHARMACOLOGY
",BMS,Special approval and graduate standing.,None,"(Repeatable for credit) (Cross-listed with BMS 70591) Credits may be applied toward degree if department
approves. Repeated registration permitted."
BMS 60595 ,"SPECIAL TOPICS IN PHARMACOLOGY
",BMS,Graduate standing; and special approval.,None,"(Repeatable for credit) (Slashed with BMS 70595) Study of subject or problem of current importance. Content
dependent upon student requirements and on recent developments in field. Sections may be standard letter or
satisfactory/unsatisfactory (S/U) graded."
BMS 60596 ,"INDIVIDUAL INVESTIGATION IN PHARMACOLOGY
",BMS,"Specialapproval and graduate standing. 
",None,"(Repeatable for credit) (Cross-listed with BMS 70596) Experience with various laboratory techniques and
procedures used in pharmacological research with application to experimental designs."
BMS 60729 ,"CELLULAR AND MOLECULAR NEUROSCIENCE
",BMS,"Graduate standing; and specialapproval of instructor. 
",None,"(Slashed with BMS 70729) The relation of aspects of the neurosciences to the fundamental properties of nervous
tissue, establishing a firm base in experimental neurobiology."
BMS 60751 ,"CURRENT RESEARCH IN AUDITORY NEUROBIOLOGY
",BMS,Graduate standing; and special approval.,None,"(Slashed with BMS 70751) (Repeatable for a maximum of four credit hours) Presentation-based by faculty in the
Auditory Neuroscience Group. Topics will vary each semester. Each class presentation will highlight recent
advances in auditory neurobiology, cover relevant background, and involve discussion of methodology,
experimental design, and interpretive issues related to the research. Students will prepare a presentation on a
topic chosen in conjunction with one of the faculty members. Assessment is based on presentation quality and
active participation throughout the semester."
BMS 60791 ,"SEMINAR IN NEUROBIOLOGY
",BMS,Special approval and graduate standing.,None,"(Repeatable for credit) (Cross-listed with BMS 70791) Credits may be applied toward degree if department
approves."
BMS 60795 ,"SPECIAL TOPICS IN NEUROBIOLOGY
",BMS,Graduate standing; and special approval.,None,"(Repeatable for credit) (Slashedwith BMS 70795) Study of problems of current importance. Content dependent
on student requirements and on developments in field. Sections may be standard letter or
satisfactory/unsatisfactory (S/U) graded."
BMS 61000 ,"RESPONSIBLE CONDUCT OF RESEARCH
",BMS,Graduate standing.,None,"(Slashed with BMS 71000; Cross-listed with PHIL 61000) Introduction to professional and ethical conduct of
research. Topics include codes and laws governing research, identification of scientific misconduct, plagiarism,
authorship and intellectual properties, ethical animal and human research."
BMS 61001 ,"INTRODUCTION TO BIOMEDICAL SCIENCES
",BMS,"Graduate Standing in the School of Biomedical Sciences; biological anthropology (BANT),biomedical mathematics (BMTH), cellular and molecular biology (CMBI), Neurosciences (NEUR), Pharmacology
(PHRM), physiology interdisciplinary (PSII). 
",None,(Slashed with BMS 71001) Seminar for all students in Biomedical Sciences. Repeat registration permitted.
BMS 68610 ,"HUMAN GROSS ANATOMY I
",BMS,Special approval and graduate standing.,None,"(Cross-listed with BMS 78610) An intensive survey of human macromorphology. Lecture two hours per week.
Laboratory six hours per week."
BMS 68611 ,"HUMAN GROSS ANATOMY II
",BMS,"BMS6/78610. Graduate standing. 
",None,"(Cross-listed with BMS 78611) An intensive survey of human macromorphology;a 10 week course which
continues BMS 6/78610. Lecture two hours per week. Laboratory six hours per week."
BMS 70120 ,"LABORATORY TECHNIQUES IN BIOMEDICAL SCIENCES
",BMS,"Doctoral standing andspecial approval. 
",None,"(Repeatable once for credit) (Cross-listed with BMS 60120) Minimum of two laboratory rotations per semester
by arrangement with individual faculty members. May be repeated once."
BMS 70196 ,"INDIVIDUAL INVESTIGATION
",BMS,Doctoral standing and special approval.,None,"(Repeatable for credit) (Cross-listed with BMS 60196) Directed investigation under supervision of faculty
member in biomedical sciences and with prior approval."
BMS 70220 ,"HUMAN MICROSCOPIC ANATOMY
",BMS,BSCI 5/70517 or special approval of instructor. Doctoral standing.,None,"(Cross-listed with BMS 60220) Morphological basis for normal and disturbed functions; structure-function
relationships in human microscopic anatomy. Lectures, special laboratory and learning techniques using human
tissues."
BMS 70251 ,"THEORY AND PRACTICE OF CLONING AND GENETIC ENGINEERING
",BMS,"BSCI 5/70158 andCHEM 5/70247 or BMS 6/70268. Doctoral standing. 
",None,"(Cross-listed with BMS 60251) Recent advances in the development and understanding of genetic
engineering,genomic DNA organization and gene therapy will be discussed."
BMS 70291 ,"SEMINAR IN CELLULAR AND MOLECULAR BIOLOGY
",BMS,Special approval. Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with BMS 60291) Credits may be applied toward degree if department
approves."
BMS 70295 ,"SPECIAL TOPICS IN CELLULAR AND MOLECULAR BIOLOGY
",BMS,"Doctoral standing; and specialapproval. 
",None,"(Repeatable maximum ten times for credit) (Slashed with BMS 60295) Study of subject or problem of current
importance. Content dependent upon student requirements and on recent developments in field. Sections may
be standard letter or satisfactory/unsatisfactory (S/U) graded."
BMS 70440 ,"CELLULAR AND MOLECULAR SIGNALING
",BMS,"BSCI 40143 or BSCI 50143 or BSCI70143; and doctoral standing. 
",None,"(Cross-listed with BSCI 60440 and BSCI 70440 and BMS 60440) The relevant and current topics associated with
cellular signaling will be covered. Topics include receptor pharmacology, classes and regulation, transcription
factors, cell cycle signaling and cell-cell communication."
BMS 70441 ,"MEDICAL PHYSIOLOGY
",BMS,Doctoral standing.,None,"(Slashed with BMS 60441) Investigation of how the integration of biophysics, biochemistry and structure induces
organ function in the cardiovascular, renal, respiratory, endocrine and gastrointestinal systems. Limited
discussion of how pathologies alter normal organ function."
BMS 70450 ,"MEDICAL PHYSIOLOGY II
",BMS,"BSCI 40430;one year college physicsand college chemistry (including organic) and special approval. Doctoral standing. 
",None,"(Cross-listed with BMS 60450) Biophysical and biochemical concepts of integrative organ system physiology in
the human: renal, gastrointestinal and endocrine physiology."
BMS 70462 ,"NEUROBIOLOGY: SYSTEMS AND BEHAVIOR
",BMS,BMS 60729 or BMS 70729; and doctoral standing.,None,"(Slashed with BMS 60462; Cross-listed with BSCI 60462 and BSCI 80462) Provides broad coverage of the parts
of the central nervous systems and how they integrate sensory information, drive motor function and regulate
behavior."
BMS 70465 ,"BRAIN, MIND AND BEHAVIOR
",BMS,Doctoral standing; and special approval.,None,(Slashed with BMS 60465) Detailed examination of human neuroanatomy and nervous system function.
BMS 70491 ,"SEMINAR IN MEDICAL PHYSIOLOGY
",BMS,Special approval. Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with BMS 60491) Credits may be applied toward degree if department
approves."
BMS 70495 ,"SPECIAL TOPICS IN PHYSIOLOGY
",BMS,Doctoral standing; and special approval.,None,"(Repeatable for credit) (Slashed with BMS 60495) Study of subject or problem of current importance. Content
dependent upon student requirements and on recent developments in field. Sections may be standard letter or
satisfactory/unsatisfactory (S/U) graded."
BMS 70501 ,"INTRODUCTION TO PHARMACOLOGY
",BMS,Doctoral standing.,None,"(Slashed with BMS 60501) Satisfactory/Unsatisfactory (S/U) graded. Basic aspects of pharmacology. Intended to
provide a general understanding of fundamental concepts in pharmacology and opportunities for students to
read and present peer-reviewed manuscripts covering introductory pharmacological concepts."
BMS 70502 ,"MOLECULAR PHARMACOLOGY
",BMS,Doctoral standing; and special approval.,None,"(Slashed with BMS 60502) General principles of pharmacology including metabolism, action, interactions, side
effects, toxicity and therapeutic use of select drug topics. Focus is placed on the molecular and cellular targets of
drug action."
BMS 70503 ,"PHARMACOLOGY JOURNAL REVIEW
",BMS,Doctoral standing.,None,"(Repeatable maximum four times) (Slashed with BMS 60503) Satisfactory/Unsatisfactory (S/U) graded. Review
and discussion of advanced pharmacology journal articles. Students will present and critique articles from peer-
viewed publications and actively participate in discussions. Background in physiology and biochemistry required."
BMS 70504 ,"CHEMOTHERAPY AND TOXICOLOGY
",BMS,Doctoral standing; and special approval.,None,"(Slashed with BMS 60504) Specialized topics in chemotherapy of microbial and neoplastic diseases as well as
principles of toxicology."
BMS 70505 ,"DRUG DISCOVERY AND CLINICAL PHARMACOLOGY
",BMS,"Doctoralstanding; and special approval. 
",None,"(Slashed with BMS 60505) Basic concepts underlying drug discovery and clinical pharmacology including
principles of pharmacokinetics, metabolism, pharmacogenomics and drug design."
BMS 70506 ,"HERBALS AND SUPPLEMENTS
",BMS,Doctoral standing; and special approval.,None,"(Slashed with BMS 60506) Provides an understanding of the basic scientific, therapeutic and pharmacological
principles underlying the use of medicinal plants, herbal medications, natural products, vitamins, minerals and
supplements."
BMS 70550 ,"MEDICAL PHARMACOLOGY I
",BMS,Doctoral standing.,None,"(Cross-listed with BMS 60550) General principles of pharmacology including metabolism, action, interactions,
side effects, toxicity and therapeutic use of drugs."
BMS 70551 ,"MEDICAL PHARMACOLOGY II
",BMS,"BMS 6/70550. Doctoralstanding. 
",None,(Cross-listed with BMS 60551) Continuation of BMS 60550/70550.
BMS 70591 ,"SEMINAR IN PHARMACOLOGY
",BMS,Special approval. Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with BMS 60591) Credits may be applied toward degree if department
approves."
BMS 70595 ,"SPECIAL TOPICS IN PHARMACOLOGY
",BMS,Doctoral standing; and special approval.,None,"(Repeatable for credit) (Slashed with BMS 60595) Study of subject or problem of current importance. Content
dependent upon student requirements and on recent developments in field. Sections may be standard letter or
satisfactory/unsatisfactory (S/U) graded."
BMS 70596 ,"INDIVIDUAL INVESTIGATION IN PHARMACOLOGY
",BMS,"Specialapproval. Doctoral standing. 
",None,"(Repeatable for credit) (Cross-listed with BMS 60596) Experience with various laboratory techniques and
procedures used in pharmacological research with application to experimental designs."
BMS 70701 ,"CLINICAL NEUROANATOMY
",BMS,Doctoral standing; and special approval.,None,"(Slashed with BMS 50701; Cross-listed with PSYC 43001, PSYC 53001, and PSYC 73001). This course examines
the anatomical organization of the human brain, emphasizing functional aspects of various neural systems,
neuroimaging, and topics of clinical relevance. A conceptual understanding of central nervous system
organization and memorization of specific neural structures and pathways, as well as knowledge of the impact of
structure and systems dysfunction is required."
BMS 70702 ,"CURRENT TECHNIQUES IN BEHAVIORAL NEUROSCIENCE
",BMS,"Doctoral standing; andspecial approval. 
",None,"(Slashed with BMS 50702; Cross-listed with PSYC 43002, PSYC 53002, and PSYC 73002) This course details
current and advanced techniques used in behavioral neuroscience research. Emphasis is placed on
understanding the theory behind each technique, and its use in understanding the neural mechanisms of
behavior. Detailed protocols for each technique will also be covered."
BMS 70703 ,"NEURAL MECHANISMS OF LEARNING AND MEMORY
",BMS,Doctoral standing.,None,"(Slashed with BMS 50703; Cross-listed with PSYC 43003, PSYC 53003, and PSYC 73003) Examines the neural
and molecular mechanisms underlying learning and memory formation. Cellular mechanisms of learning,
including long-term potentiation and basic electrophysiology in invertebrate and mammalian preps are covered.
Transcriptional and post-translational modifications required for learning and memory formation, genomic
signaling and protein synthesis. The course covers structural changes of neurons associated with memory
formation, and the different behavioral methods for studying memory."
BMS 70729 ,"CELLULAR AND MOLECULAR NEUROSCIENCE
",BMS,"Doctoral standing; and specialapproval of instructor. 
",None,"(Slashed with BMS 60729) The relation of aspects of the neurosciences to the fundamental properties of nervous
tissue,establishing a firm base in experimental neurobiology."
BMS 70751 ,"CURRENT RESEARCH IN AUDITORY NEUROBIOLOGY
",BMS,Doctoral standing; and special approval.,None,"(Slashed with BMS 60751) (Repeatable for a maximum of four credit hours) Presentation-based by faculty in the
Auditory Neuroscience Group. Topics will vary each semester. Each class presentation will highlight recent
advances in auditory neurobiology, cover relevant background, and involve discussion of methodology,
experimental design, and interpretive issues related to the research. Students will prepare a presentation on a
topic chosen in conjunction with one of the faculty members. Assessment is based on presentation quality and
active participation throughout the semester."
BMS 70791 ,"SEMINAR IN NEUROBIOLOGY
",BMS,Special approval. Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with BMS 60791) Credits may be applied toward degree if department
approves."
BMS 70795 ,"SPECIAL TOPICS IN NEUROBIOLOGY
",BMS,Special approval. Doctoral standing.,None,"(Repeatable for credit) (Slashed with BMS 60795) Study of problems of current importance. Content dependent
on student requirements and on developments in field. Sections may be standard letter or
satisfactory/unsatisfactory (S/U) graded"
BMS 71000 ,"RESPONSIBLE CONDUCT OF RESEARCH
",BMS,Doctoral standing.,None,"(Slashed with BMS 61000; Cross-listed with PHIL 61000) Introduction to professional and ethical conduct of
research. Topics include codes and laws governing research, identification of scientific misconduct, plagiarism,
authorship and intellectual properties, ethical animal and human research."
BMS 71001 ,"INTRODUCTION TO BIOMEDICAL SCIENCES
",BMS,Doctoral standing in Biomedical Sciences.,None,"(Slashed with BMS 61001) Introductory seminar for new students in Biomedical Sciences graduate programs.
This seminar will expose students to the different faculty research programs available in the program."
BMS 78610 ,"HUMAN GROSS ANATOMY I
",BMS,Special approval. Doctoral standing.,None,"(Cross-listed with BMS 68610) An intensive survey of human macromorphology. Lecture two hours per week.
Laboratory six hours per week."
BMS 78611 ,"HUMAN GROSS ANATOMY II
",BMS,"BMS6/78610. Doctoral standing. 
",None,"(Cross-listed with BMS 68611) An intensive survey of human macromorphology; a 10 week course which
continues BMS 6/78610. Lecture two hours per week. Laboratory six hours per week."
BMS 78637 ,"BIOANTHROPOLOGICAL DATA ANALYSIS I
",BMS,Doctoral standing.,None,"(Cross-listed with ANTH 68637) Examination of methods of univariate and bivariate experimental design. This
survey emphasizes tests of hypothesis and estimation techniques with both classical and nonparametric
procedures."
BMS 78638 ,"BIOANTHROPOLOGICAL DATA ANALYSIS II
",BMS,BMS 78637. Doctoral standing.,None,"(Cross-listed with ANTH 68638) This survey of multivariate analysis in anthropology includes one-sample data
exploration, multiple sample problems and regression methods. It also includes computer applications."
BMS 78691 ,"SEMINAR IN BIOLOGICAL ANTHROPOLOGY
",BMS,"Specialapproval. Doctoral standing. 
",None,(Repeatable for credit)Credits may be applied toward degree if department approves.
BMS 78692 ,"FIELD WORK IN PALEOANTHROPOLOGY
",BMS,Special approval. Doctoral standing.,None,(Repeatable for credit)Excavation and/or field survey of miocene and/or plio-pleistocene hominid localities.
BMS 78695 ,"SPECIAL TOPICS IN BIOLOGICAL ANTHROPOLOGY
",BMS,Doctoral standing; and special approval.,None,"(Repeatable for credit) Study of subject or problem of current importance. Content dependent upon student
requirements and on recent developments in field. Sections may be standard letter or satisfactory/unsatisfactory
(S/U) graded."
BMS 80198 ,"RESEARCH
",BMS,Special approval of adviser. Doctoral standing.,None,"(Repeatable for credit)Research for doctoral students who have not yet passed candidacy
examination."
BMS 80199 ,"DISSERTATION I
",BMS,"Doctoralstanding and special approval. 
",None,"(Repeatable for credit)Doctoral dissertation, for which registration in at least two semesters is required, first of
which will be semester in which dissertation work is begun and continuing until the completion of 30 hours.
Students must successfully complete the doctoral exam before taking this course."
BMS 80299 ,"DISSERTATION II
",BMS,"30 hours of BMS 80199 anddoctoral standing. 
",None,"(Repeatable for credit)Continuing registration of doctoral students who have completed the initial 30 hours of
dissertation and continuing until all degree requirements are met."
