Course Number,Course Name,Department,Prerequisites,Corequesites,Description
LIS 60003 ,"INFORMATION TECHNOLOGY FOR LIBRARY AND INFORMATION PROFESSIONALS
",LIS,"Graduate standing.This course is not open to students in non-degreeprograms. 
",None,"(Slashed with LIS 80003) Provides basic information technology concepts and skills necessary for library and
information professionals. Topics include computer hardware and software basics; operating systems; file
management; software installation and configuration; basic PC applications; information systems concepts,
development and evaluation; search skills; Internet and the Web concepts, tools and applications; emerging
technologies and skills."
LIS 60010 ,"THE INFORMATION LANDSCAPE
",LIS,Graduate standing.,None,"Exploration of the nature of information and technology in information-intensive environments. Topics to be
addressed include information lifecycle processes such as production, storage, sharing, and consumption; social,
cultural, economic, legal, and technological contexts for understanding information processes; the roles of
information professionals and agencies, and their place in the larger information marketplace; current and
emerging information technologies that shape the information economy."
LIS 60020 ,"INFORMATION ORGANIZATION
",LIS,Graduate standing. Pre or co-requisite: LIS 60010.,None,"Introduction to the theory and practice of information organization and retrieval in various information
environments. Familiarity with principles, standards, tools and current systems relating to organization of
information and retrieval. Exploration of supported information system functions such as searching, browsing,
and navigation. Assessment and evaluation of information organization and retrieval systems."
LIS 60030 ,"PEOPLE IN THE INFORMATION ECOLOGY
",LIS,"Graduate standing. Pre or co-requisite:LIS 60010. 
",None,"Takes a user-centered approach in exploring the information needs and behaviors of people (as individuals and
in groups, communities, and institutions) in relation to the larger information ecology that surrounds them.
Topics covered include an overview of information ecology; the user-centered paradigm; major information
needs and information behavior theories, models, and findings; the landscape of information sources and
services for users; factors that influence people’s information needs and behaviors; and user empowerment,
information ethics, information fluency, and related issues."
LIS 60040 ,"INFORMATION INSTITUTIONS AND PROFESSIONS
",LIS,"Graduate standing. Pre or co-requisite: LIS 60010. 
",None,"Examines the political, social, economic, and technical forces that influence the larger environments in which
information institutions are situated. This course explores characteristics of the environments in which
information professionals may work, including but not limited to academic, school, public, and special libraries,
museums, archives, cultural heritage institutions, government organizations, corporations across all industries,
and information creators and publishers. The course explores characteristics of the information profession
including core values and principles, emerging professions, and understanding possible futures in profession, and
explores ideas of organizational behavior in information institutions that operate across the institution as a
whole, within groups, and within individuals in the organization."
LIS 60050 ,"RESEARCH AND ASSESSMENT IN LIBRARY AND INFORMATION SCIENCE
",LIS,"Graduatestanding. Pre or co-requisite: LIS 60010. 
",None,"Focuses on quantitative and qualitative research methods applicable to information settings and environments.
Explores research design, data analysis, proposal development, and ethical issues."
LIS 60092 ,"MASTER'S INTERNSHIP IN LIBRARY AND INFORMATION SCIENCE
",LIS,"LIS 60000 and 60001 and 60002 and 60003 and 60600 and 60610; or LIS 60010 and LIS60020 and LIS 60030 and LIS 60040 and LIS 60050; and 24 credit hours completed in the MLIS program;
special approval; and graduate standing. 
",None,"Under the advisement of a faculty member, students complete a professional-level internship that serves as a
culminating experience for the M.L.I.S. degree. A minimum GPA of 3.000 is required for registration in this
course."
LIS 60098 ,"MASTER'S PROJECT IN LIBRARY AND INFORMATION SCIENCE
",LIS,"LIS 60050; and LIS 60000 and 60001 and 60002 and 60003 and 60600 and 60610 or LIS60010 and LIS 60020 and LIS 60030 and LIS 60040; and 24 credit hours completed in the MLIS program;
special approval; and graduate standing. 
",None,"Under the advisement of a faculty member, students will complete a master's research project that serves as a
culminating experience for the M.L.I.S. degree. A minimum GPA of 3.000 is required for registration in this
course."
LIS 60198 ,"MASTER'S PAPER IN LIBRARY AND INFORMATION SCIENCE
",LIS,"LIS 60000 and 60001 and 60002 and 60003 and 60600 and 60610; or LIS 60010 and LIS 60020and LIS 60030 and LIS 60040 and LIS 60050; and 24 credit hours completed in the MLIS program; special
approval; and graduate standing. 
",None,"Under the advisement of a faculty member, students will complete a research paper that serves as a culminating
experience for the M.L.I.S. degree. A minimum GPA of 3.000 is required for registration in this course."
LIS 60199 ,"THESIS I
",LIS,"LIS 60001; LIS 60002, LIS 60003, LIS 60600, LIS 60610, and LIS 60604; or LIS60010 and LIS 60020 and LIS 60030 and LIS 60040 and LIS 60050; and 24 hours of LIS coursework; special
approval; and graduate standing. 
",None,"Thesis students must register for a total of 6 hours, 2 to 6 hours in a single semester, distributed over several
semesters if desired. Students must have a minimum cumulative GPA of 3.000 to be eliigible for this course. In
order to qualify for graduation, graduate students must have a 3.000 cumulative GPA in all graduate courses
attempted."
LIS 60280 ,"MASTER'S PORTFOLIO IN LIBRARY AND INFORMATION SCIENCE
",LIS,"LIS 60000 and LIS60001 and LIS 60002 and LIS 60003 and LIS 60600 and LIS 60610; or LIS 60010 and LIS 60020 and LIS 60030
and LIS 60040 and LIS 60050; and 24 credit hours completed in the MLIS program; and graduate standing; and
special approval. 
",None,"Completed in a student’s last semester. It will include the creation of an electronic portfolio to represent and
self-evaluate the student’s experience throughout the MLIS program, considering program learning outcomes
and preparation for a career in the field of library and information science."
LIS 60299 ,"THESIS II
",LIS,LIS 60199 and graduate standing.,None,Thesis students must continue registration each semester until all degree requirements are met.
LIS 60510 ,"DIGITAL TECHNOLOGIES I: DATA FUNDAMENTALS
",LIS,"Graduate standing. Pre or co-requisite: LIS 60000 or LIS 60010. 
",None,"The first of three one-credit courses in digital technologies, this course presents foundational knowledge on the
principles that underlie digital resources and services in modern information society, with specific emphasis on
data representation, encoding, formatting, and data modeling."
LIS 60511 ,"DIGITAL TECHNOLOGIES II: INTERNET FUNDAMENTALS
",LIS,"LIS 60510; and graduatestanding. 
",None,"The second of three one-credit courses in digital technologies, this course presents foundational knowledge on
the principles that underlie digital resources and services in modern information society, with specific emphasis
on online information systems, the Internet, and data security."
LIS 60512 ,"DIGITAL TECHNOLOGIES III: INFORMATION SYSTEMS FUNDAMENTALS
",LIS,LIS 60511; and graduate standing.,None,"The third of three one-credit courses in digital technologies, this course presents foundational knowledge on the
principles that underlie digital resources and services in modern information society, with specific emphasis on
Web-based information applications, programming logic, Linked Data, and the interpretation of data."
LIS 60600 ,"FOUNDATIONS OF LIBRARY AND INFORMATION SCIENCE
",LIS,"Graduate standing. This course isnot open to students in non-degree programs. 
",None,"Explores the social, philosophical and historical foundations of libraries, librarianship and other information
institutions and LIS-related professions. Topics include the impact of technology on society, policy-making and
the economy; an overview of types of libraries and services, locally and globally; the nature of information
infrastructures; and access to and organization of information."
LIS 60601 ,"INFORMATION SOURCES AND REFERENCE SERVICES
",LIS,LIS 60001 or LIS 60030 or LIS 80001; and graduate standing.,None,"Introduction to use and evaluation of basic sources of reference information, computerized and
noncomputerized; reference interview and question-negotiation techniques; administration of reference and
information services."
LIS 60602 ,"CATALOGING AND CLASSIFICATION I
",LIS,"LIS 60002 or LIS 60020; andgraduate standing. 
",None,"Principles of cataloging with emphasis on Dewey Decimal and Library of Congress Classification systems, Library
of Congress subject headings, online cataloging and administration."
LIS 60607 ,"SCHOOL LIBRARY MANAGEMENT
",LIS,"Graduate standing. Pre- or co-requisite: LIS 60000 or LIS 60010. 
",None,(Cross-listed with LIS 80607) Management of school libraries.
LIS 60608 ,"THE PUBLIC LIBRARY
",LIS,LIS 60040 or LIS 60600; and graduate standing.,None,"Analysis of the historical, sociopolitical, technological, fiscal and organizational factors affecting American public
librarianship. Includes evaluation, planning, networking, funding, automation, buildings and censorship."
LIS 60609 ,"MARKETING THE LIBRARY
",LIS,"Graduate standing. Pre- or co-requisite: LIS 60000 or LIS 60010. 
",None,"(Slashed with LIS 80809) Introduction to the theory and practice of marketing the library. Topics include the
evaluation of customer needs, the marketing mix, merchandising, public relations, relationship marketing, and
the design and development of a marketing plan for libraries."
LIS 60610 ,"MANAGEMENT OF LIBRARIES AND INFORMATION CENTERS
",LIS,"Graduate standing. This course is not open to students in non-degreeprograms. 
",None,"(Slashed with LIS 80610) Identifies and discusses management functions of libraries and related organizations;
includes planning and decision-making, human resource management, measurement and evaluation, fiscal and
project management."
LIS 60611 ,"GOVERNMENT INFORMATION SOURCES AND SERVICES
",LIS,"LIS60001 or LIS 60030; and graduate standing. 
",None,"(Slashed with LIS 80611) Library treatment of U.S. government publications with brief attention to municipal
and state publications, and major documents of Great Britain, Canada and the United Nations."
LIS 60612 ,"LIBRARY MATERIALS AND SERVICES FOR ADULTS
",LIS,"Graduatestanding. Pre- or co-requisite: LIS 60000 or LIS 60010. 
",None,"Recent investigations of group and individual reading habits; advisory services in various types of libraries;
library programs for adult education; projection of library materials toward community."
LIS 60613 ,"INFORMATION NEEDS, SEEKING AND USE
",LIS,LIS 60030 and graduate standing.,None,"Surveys theories related to people's interactions with information. The theories covered include information
context and situation, information needs, information seeking, exploration of information sources,
communication and collaboration in the information search process, information use, and other interactions
among people, information, and information systems."
LIS 60614 ,"SELECTION AND ACQUISITION OF LIBRARY MATERIALS
",LIS,Graduate standing. Pre- or co-requisite: LIS 60000 or LIS 60010.,None,"(Slashed with LIS 80614) Factors affecting selection in public, academic, school and special libraries (reading
habits, censorship, publishing trends) community analysis, selection policies and process; selection sources;
acquisitions."
LIS 60615 ,"THE ACADEMIC LIBRARY
",LIS,LIS 60600 or LIS 60040; and LIS 60050; and graduate standing.,None,"Governance, administration and services of libraries in institutions of postsecondary education."
LIS 60616 ,"THE SPECIAL LIBRARY
",LIS,LIS 60600 or LIS 60040; and graduate standing.,None,"The formation of special libraries. Libraries in special subject fields and in organizations: corporations,
government agencies, hospitals, etc. Internal organization and administration collection development and
services."
LIS 60618 ,"INFORMATION LITERACY INITIATIVES AND INSTRUCTION
",LIS,LIS 60001 or LIS 60030; and LIS 60600; and graduate standing.,None,"(Slashed with LIS 80618) Invites information professionals from any library point-of-view (school, public,
academic, archives, special, etc.). Topics include definitions and history of information literacy standards and
objectives, developing an information literacy agenda, library pedagogy and learning styles, information literacy
needs assessment, program development and delivery, and experiential learning in library communities."
LIS 60619 ,"LEGAL INFORMATION SOURCES AND SERVICES
",LIS,"LIS 60030 or pre- or co-requisite: LIS 60000; and graduatestanding. 
",None,"(Cross-listed with AS 43001 and AS 53001 and AS 73001 and LIS 80619) Fundamentals of legal research
methods and major sources of American legal literature in print and electronic formats as used in other
disciplines. Students learn how to formulate a research plan based on legal analysis of issues using relevant,
authoritative legal resources."
LIS 60620 ,"HEALTH INFORMATION RESOURCES
",LIS,"Graduate standing. Pre- or co-requisite: LIS 60000 or LIS 60010. 
",None,"(Cross-listed with LIS 80620) Identifies print and electronic sources of health information with emphasis on
electronic sources. Medical patient and consumer health information is presented. This course is designed for the
health educator, librarian, nurse or other health care professional."
LIS 60621 ,"SOCIAL SCIENCES INFORMATION SOURCES AND SERVICES
",LIS,LIS 60001 or LIS 60030; and graduate standing.,None,"Content, bibliographic structure and communication patterns in the social sciences with emphasis on information
sources and services in sociology, history, education, political science, anthropology, related disciplines."
LIS 60622 ,"SCIENCE/TECHNOLOGY INFORMATION SOURCES AND SERVICES
",LIS,LIS 60001 or LIS 60030; and graduate standing.,None,"Content, bibliographic structure and communication patterns in the sciences with emphasis on pure and applied
fields, e.g., mathematics, biology, physics."
LIS 60623 ,"BUSINESS/FINANCE INFORMATION SOURCES AND SERVICES
",LIS,"LIS60001 or LIS 60030; and graduate standing. 
",None,"Historical development;applications to current business, labor, governmental, educational and sociological
information needs; interpretation to executives and others; printed sources and databases."
LIS 60624 ,"CATALOGING FOR SCHOOL LIBRARIES
",LIS,"Graduate standing. Pre- or co-requisite: LIS 60000 or LIS60010. 
",None,"(Cross-listed with LIS 80624) Organization and administration of print and non-print materials in school libraries.
Application of appropriate descriptive cataloging rules, subject headings and classification policies for children's,
teen and educational materials K-12."
LIS 60625 ,"LIBRARY MATERIALS AND SERVICES FOR YOUNG CHILDREN
",LIS,Graduate standing. Pre- or co-requisite: LIS 60000 or LIS 60010.,None,"(Cross-listed with LIS 80625) Selection and utilization of materials in relation to needs, abilities and interests of
the young child."
LIS 60626 ,"LIBRARY MATERIALS AND SERVICES TO TEENS
",LIS,Graduate standing. Pre- or co-requisite: LIS 60000 or LIS 60010.,None,"(Cross-listed with LIS 80626) Selection and utilization of books and materials in relation to needs, abilities and
interests of teens."
LIS 60627 ,"ART AND STORY: THE STUDY OF CHILDREN'S PICTUREBOOKS
",LIS,"graduate standing. Pre- or co-requisite:LIS 60000 or LIS 60010. 
",None,"(Cross-listed with LIS 80627) Engages students in the study and application of art and story in children’s
picturebooks through the lenses of book history, publishing studies, children’s book illustration and storytelling,
visual literacy and visual storytelling. Readers of picturebooks are studied as well, from professional readers, like
librarians and book reviewers, to picturebook consumers."
LIS 60628 ,"HUMANITIES INFORMATION SOURCES AND SERVICES
",LIS,LIS 60001 or LIS 60030; and graduate standing.,None,"Philosophy, literature, fine and performing arts."
LIS 60629 ,"LIBRARY MATERIALS AND SERVICES FOR SCHOOL-AGE CHILDREN
",LIS,Graduate standing. Pre- or co-requisite: LIS 60000 or LIS 60010.,None,"(Slashed with LIS 80629) Selection and utilization of materials in relation to needs, abilities and interests of
school age children."
LIS 60630 ,"REFERENCE SOURCES AND SERVICES FOR YOUTH
",LIS,"graduate standing. Pre-or co-requisite: LIS 60000 or LIS 60010. 
",None,"Organization and administration of information sources and information services for children and young adults
(K-12). Evaluation selection and utilization of print and electronic sources."
LIS 60631 ,"INTRODUCTION TO DIGITAL PRESERVATION
",LIS,LIS 60002 or LIS 60020; and graduate standing.,None,"Approaches and standards for preserving and maintaining access to digitized and born-digital text, images, data,
audiovisual information, and web resources. Topics include longevity of digital media, selection for preservation;
formats and strategies for preservation; preservation metadata; integrity and authenticity of digital materials;
establishment and certification of trustworthy digital repositories; risk management; and policy development."
LIS 60633 ,"DIGITAL CURATION
",LIS,"LIS 60631 or 60638; and graduatestanding. 
",None,"Management and preservation of digital objects and records throughout their lifecycle. Essential technologies
and standards for building and maintaining robust, trusted digital repositories. Emphasizes the use and reuse of
scholarly data, business and government records, cultural heritage materials, and other digital objects to create
resources supporting communities of practice in their work."
LIS 60636 ,"KNOWLEDGE ORGANIZATION STRUCTURES, SYSTEMS AND SERVICES
",LIS,Graduate standing.,None,"(Slashed with LIS 80636, Cross-listed with IAKM 60002 and IAKM 80002) Introduction to various types of
knowledge organization systems, services, and structures (KOS) used in the networked environment.
Understanding of the functional philosophical, logical, and linguistic fundamentals of KOS. Explanation of design
options, features of KOS, and procedures to be used in the thesaurus, taxonomy and ontology construction."
LIS 60637 ,"METADATA ARCHITECTURE AND IMPLEMENTATION
",LIS,"LIS 60002or LIS 60020 or IAKM 60002; and graduate standing. 
",None,"(Slashed with LIS 80637) Principles and theories of metadata development in the digital environment. Main
focus is given to the design and applications of metadata schemas for distinct domains and information
communities, issues in metadat interoperability, vocabulary control, quality control and evaluation. examination
of international standards, activities and projects with the use of case study approach."
LIS 60638 ,"DIGITAL LIBRARIES
",LIS,"LIS 60003 and graduate standing. Pre- or co-requisite: LIS 60000or LIS 60010. 
",None,"Issues related to the development and maintenance of digital libraries, including technology, collection
development and management, project management, digital preservation, user-centered design, public services,
rights management and funding."
LIS 60639 ,"IMPLEMENTATION OF DIGITAL LIBRARIES
",LIS,"LIS 60003 andgraduate standing. Pre- or co-requisite: LIS 60000 or LIS 60010. 
",None,"Explores issues related to implementation of digital libraries and provides hands-on experience for student to
build digital library prototypes (small-scale) with open sourc software. Emphasis is on design and
implementation of key digital library functions, including building digital collections, defining and creating
metadata, indexing, browsing and retrieval, customizing interface, implementing services, encoding and
transforming for data exchange, and testing the usability and effectiveness."
LIS 60640 ,"LIBRARY AUTOMATION
",LIS,LIS 60002 or LIS 60020; and graduate standing.,None,"Analysis, design and selection of automated library systems. Considers system analysis and requirements,
networking technologies, database management systems, multimedia and hypermedia, and client-server
computing. Also, proposals to vendors, contract negotiation, implementation, staffing, training, system
maintenance and evaluation."
LIS 60641 ,"INFORMATION STORAGE AND RETRIEVAL SYSTEMS
",LIS,"LIS 60003 and graduate standing. Pre- or co-requisite: LIS 60000 or LIS 60010. 
",None,"Fundamentals of information retrieval models and methods, including information storage structures, full-text
indexing, structured indexes, search engines and web retrieval, human-computer interaction, and the user’s
experience, system performance and evaluation."
LIS 60643 ,"ONLINE INFORMATION SYSTEMS
",LIS,"LIS 60001 or LIS 60030; and graduatestanding. 
",None,"Use of information technologies to search for and retrieve electronic information, primarily through the Internet.
Analysis of database structures and electronic records; search principles and heuristics; database system
producers; system interfaces; and evaluation of results."
LIS 60644 ,"INFORMATION SCIENCE
",LIS,"Graduate standing. Pre- or co-requisite: LIS 60000 or LIS 60010. 
",None,"(Slashed with LIS 80644) Focal areas of information science: information retrieval systems, bibliometrics,
citation analysis, systems analysis and evaluation, information technologies, information theory, information
architecture, knowledge management and user experience."
LIS 60645 ,"DATABASE SYSTEMS
",LIS,"LIS 60003 and graduate standing. Pre- or co-requisite: LIS 60000 or LIS 60010. 
",None,"Characteristics and concepts of database systems; different types of database models; conceptual database
design and implementation; the relational database model and its application in practice: key issues, principles,
and techniques; current database technologies."
LIS 60647 ,"NETWORK AND SOFTWARE RESOURCES FOR INFORMATION SYSTEMS
",LIS,Graduate standing. Pre- or co-requisite: LIS 60000 or LIS 60010.,None,"(Slashed with LIS 80647) Study, use and evaluation of current and emerging information technologies; network
and software resources for libraries and information centers, including network analysis and management,
standards and protocols, and client-server technologies; and techniques for accessing and evaluating such
technologies and resources."
LIS 60648 ,"WEB SITE DEVELOPMENT, DESIGN AND MANAGEMENT
",LIS,LIS 60003 and graduate standing. Pre- or co-requisite: LIS 60000 or LIS 60010.,None,"Students significantly advance both their theoretical knowledge and practical skills by developing and
implementing a comprehensive web contentstrategy. Focus is on developing and maintaining website content,
organizing and presenting content, and acquiring skill in the use of web technologies needed by content
managers to publish, manage, and disseminate content on the web and in the mobile environment."
LIS 60649 ,"INDEXING AND ABSTRACTING
",LIS,LIS 60002 or LIS 60020; and graduate standing.,None,"Principles and methods of manual and computerized indexing and abstracting applied to i&a databases,back of
book indexes website indexes and sitemaps. Techniques of constructing indexing languages using international
standards. Theory and practice of index design for specific formats and subjects. Automation and i&a services in
networked environments."
LIS 60650 ,"INFORMATION POLICY
",LIS,LIS 60600 or LIS 60040; and graduate standing.,None,"Political, economic, cultural and legal issues regarding the production, distribution and use of information (print,
electronic and Web). Policy-making process, standards and protocols, intellectual property, information
economy, impact of computers on access and policy, privacy rights, transnational flow of information and the
Internet and the World Wide Web."
LIS 60651 ,"DIGITAL IMAGE PROCESSING AND COLLECTION MANAGEMENT
",LIS,"LIS 60002 or LIS 60020;and graduate standing. 
",None,"This course is designed to introduce students to the fundamental concepts, terminology, techniques and
applications of digital imaging as they relate to the development of digital image collections depicting works
found in museum collections, archives and special collections in libraries. The students will acquire knowledge
and skills necessary to design, create, and manage digital images of text, graphics, slides and reporductions of
3-D objects. They will also be introduced to the principles and issues that pertain to the creation and distribution
of digital image archives via image databases and the Web environment."
LIS 60652 ,"FOUNDATIONS AND ADMINISTRATION OF ARCHIVES
",LIS,"graduatestanding. Pre- or co-requisite: LIS 60000 or LIS 60010. 
",None,"Introduction to the knowledge domains (functions) of modern archival work, including acquisition, appraisal
(selection), arrangement, description and access, preservation, reference, records management and outreach.
Coverage also includes special media, such as the administration of electronic records, sound recordings and
visual materials. A discussion of the role and work of archivists, historical foundations of archives, contemporary
issues and conditions and professional needs and opportunities are also included."
LIS 60653 ,"INFORMATION SOURCES AND SERVICES IN LOCAL HISTORY AND GENEALOGY
",LIS,LIS 60001 or LIS 60030; and graduate standing.,None,"Introduces primary and secondary resources and materials to promote and perform reference services in
genealogy and local history through lectures, readings, discussion, and practical exercises. The course will use
primary and secondary materials available to librarians and archivists in libraries, archives, historical societies
and on the Internet."
LIS 60654 ,"PRESERVATION AND CONSERVATION OF HERITAGE MATERIALS
",LIS,Graduate standing. Pre- or co-requisite: LIS 60000 or LIS 60010.,None,"Types and causes of deterioration of various kinds of library, archival, and museum collections; storage and
preventive care, preservation through photographic reproduction and digital conversion, and conservation of
rare materials."
LIS 60655 ,"COPYRIGHT: UNDERSTANDING USER RIGHTS AND RESPONSIBILITIES
",LIS,"Graduate standing. Pre-or co-requisite: LIS 60000 or LIS 60010. 
",None,"(Slashed with LIS 80655) Exploration of advanced copyright topics such as mass digitization, creative arts and
other issues in fair use, library, archive and educational uses including the TEACH Act, digital first sale rights,
Digital Millennium Copyright Act, and an introduction to copyright reform."
LIS 60656 ,"LICENSING OF INFORMATION PRODUCTS AND SERVICES
",LIS,"Graduate standing. Pre- or co-requisite: LIS 60000 orLIS 60010. 
",None,"(Slashed with LIS 80656) Topics related to licensing of information products and services including online
contract formation, software licenses (End User License Agreements), database and website terms of service,
detailed understanding of common terms and conditions in license agreements and an introduction to music
licensing and Creative Commons licensing."
LIS 60661 ,"TECHNICAL SERVICES
",LIS,LIS 60002 or 60020; and graduate standing.,None,"Principles, problems and current issues of acquiring, processing and preserving/conserving materials in libraries
and information centers."
LIS 60665 ,"RARE BOOK LIBRARIANSHIP
",LIS,"Graduate standing. Pre- or co-requisite: LIS 60000 or LIS60010. 
",None,"(Slashed with LIS 80665) Study of the theory and practice of rare book librarianship through lectures, readings,
discussion and practical exercises."
LIS 60666 ,"ETHICAL CONCERNS OF LIBRARY AND INFORMATION PROFESSIONALS
",LIS,LIS 60040 or LIS 60600; and graduate standing.,None,"Analysis of ethical concerns of information professionals: codes of ethics, intellectual freedom, free access,
privacy, confidentiality, computer issues and relations with management, clients and colleagues."
LIS 60668 ,"INTERNATIONAL AND COMPARATIVE LIBRARIANSHIP
",LIS,"graduate standing. Pre- orco-requisite: LIS 60000 or LIS 60010. 
",None,Provides an introduction to international and comparative librarianship.
LIS 60675 ,"YOUTH LITERATURE IN THE DIGITAL REALM
",LIS,"Graduate standing. Pre or co-requisite: LIS 60000 orLIS 60010. 
",None,"From apps, to eBooks, to multi-platform books, to books with augmented reality, new digital formats extend
books across media platforms, and provide readers with new, interactive ways of engaging with texts. However,
the proliferation of new media formats means there are just as many questions related to their selection,
evaluation, and use. This course aims to answer those questions and to critically examine digital formats and
related implications for stakeholders in the field of literary production for young people, including librarians,
publishers, authors, illustrators, and readers."
LIS 60691 ,"SEMINAR IN LIBRARY SCIENCE
",LIS,Graduate standing.,None,"(Repeatable for credit) (Slashed with LIS 80691) Advanced research by small groups of students who are
qualified to examine problems of certain special areas."
LIS 60692 ,"PRACTICUM-LIBRARIES AND INFORMATION CENTERS
",LIS,"Graduate standing andspecial approval. 
2.000 OR ",None,"(Repeatable for credit)Supervised library or information center work experience of a professional nature of not
less than 100 clock hours, directed readings and preparation of a paper."
LIS 60693 ,"VARIABLE TITLE WORKSHOP-LIBRARY AND INFORMATION SCIENCE
",LIS,"Graduatestanding. 
",None,"(Repeatable for credit)Intensive examination of special topics of interest to practicing librarians. May be
repeated. Maximum workshop credit accepted for MLIS degree is 4 semester hours."
LIS 60695 ,"SPECIAL PROBLEMS IN LIBRARY SCIENCE
",LIS,Graduate standing and special approval.,None,"(Repeatable for credit) (Slashed with 80695) Individual research at high levels of specialization. Intended for
persons in sixth year program."
LIS 60700 ,"FOUNDATIONS OF MUSEUM STUDIES
",LIS,"graduate standing.Pre- or co-requisite: LIS 60000 or LIS 60010. 
",None,"Intended for those interested in learning more about museums or specializing in museum studies. The goalis to
introduce students to various aspects of all types of museums as dynamic networked systems positioned around
objects, people and ideas. Covers history and types of museums, the roles of objects and ideas, structure,
function, museum workers and users, and the purpose and future of museums."
LIS 60701 ,"MUSEUM COLLECTIONS
",LIS,"LIS 60700;and graduate standing. 
",None,"This course introduces students to the organization, care and meaning of objects held in museum collections.
Through both theoretical and practical concepts, basic collection management and registration skills are
introduced. In conjunction, students explore the meanings made of museum objects."
LIS 60702 ,"MUSEUM COMMUNICATION
",LIS,"LIS 60700; and graduatestanding. 
",None,"Museums communicate to the public in a multitude of ways: interpretation, exhibition, publication, educational
programming and using a web presence. This course introduces important concepts, theories, applications,
processes and technology used in museum interpretation and communication. Students are provided with a
balance of practical techniques with thoughtful conceptual exploration."
LIS 60703 ,"MUSEUM USERS
",LIS,"LIS 60700; andgraduate standing. 
",None,"Families, individuals and students visit museums and community institutions for a variety of purposes including
leisure, education and curiosity. Introduction to the research and theory on museum user experience. Inquiry
involves examining notions of learning, engagement, and transformative experiences of users, characteristics of
users and the social dynamics of the museum experience. In addition, reviews several programmatic techniques
and methods used in museums to increase engagement and learning for patrons."
LIS 60704 ,"THE MUSEUM SYSTEM
",LIS,"LIS 60700;and graduate standing. 
",None,"Museums are by their very nature complex and dynamic systems composed of people, objects and activities.
Comprised of an “outer” subsystem and an “inner” subsystem, the museum as a whole functions as an organic
body, with all of its parts working together to function successfully. This system exists within a larger landscape,
one filled increasingly with new types of interactions, unlimited access and constant feedback. This course
explores this holistic system from both practical and conceptual viewpoints, examining the role of administration
throughout the system as well as considering current issues such as sustainability, advocacy and relationships
with community and users add to an overall understanding of the museum system."
LIS 60792 ,"CULMINATING EXPERIENCE PRACTICUM IN K-12 LIBRARIES
",LIS,"cumulative minimum GPA of 3.000; 24 hourscompleted in the MLIS degree program; LIS 60000 and 60001 and 60002 and 60600 and 60607 and 60624; and
School Library Media concentration; and graduate standing; and special approval. 
",None,"Under the advisement of a faculty member, students complete a professional-level practicum that serves as a
culminating experience for the M.L.I.S. degree."
