Course Number,Course Name,Department,Prerequisites,Corequesites,Description
ECON 62010 ,"SURVEY OF ECONOMICS
",ECON,Graduate standing.,None,"Survey of basic economic concepts and methods of analysis of both micro- and macroeconomics. Emphasis is
placed on the use and relevance of economic concepts and tools in business decision-making."
ECON 62015 ,"ECONOMICS OF INFORMATION
",ECON,Graduate standing.,None,"Introduction to microeconomic theory and decision-making and its applications to the information economy.
Overview of the economics of information. Consumer behavior and production theory; the demand for
information; information as a factor of production; information costs and pricing. Case studies in the information
industry."
ECON 62021 ,"GLOBAL CONDITIONS AND MACROECONOMICS POLICY
",ECON,graduate standing and special approval.,None,"(Slashed with BAD 72021) Analysis of forces determining economic growth, employment, inflation and global
economic environment with emphasis on understanding the business cycle and government stabilization policies."
ECON 62022 ,"MANAGERIAL ECONOMICS
",ECON,graduate standing; and special approval.,None,"(Slashed with BAD 72022) Uses economic theory and quantitative methodologies to develop decision-making
skills which enable managers of local, national and multinational companies to evaluate problems and allocate
resources efficiently."
ECON 62050 ,"MICROECONOMIC THEORY I
",ECON,"ECON 62022. (It would be useful ifthe student had some facility in integral and differential calculus.) Graduate standing. 
",None,"(Cross-listed with BAD 72050) Comprehensive analysis of methodology of economics, consumer behavior
production and costs the firm, markets and welfare economics."
ECON 62051 ,"MACROECONOMIC THEORY I
",ECON,ECON 62021; ECON 62022; graduate standing.,None,"(Cross-listed with BAD 72051) Analysis of the determination of the level of income, employment inflation
economic growth consumption investment money demand and supply the international sector and economic
policy are discussed."
ECON 62054 ,"ECONOMETRICS I
",ECON,Graduate standing.,None,"(Cross-listed with BAD 72054) Introduction to problems and methods of the empirical estimation of economic
relationships."
ECON 62055 ,"ECONOMETRICS II
",ECON,"ECON62054 and graduate standing. 
",None,"(Cross-listed with BAD 72055) Covers generalized linear regression, mixed estimation, simultaneous equation
systems, their identification and estimation by single equation and systems estimation."
ECON 62056 ,"TIME SERIES ANALYSIS
",ECON,"Special approval of instructor and graduatestanding. 
",None,"Covers various linear and non-linear time series models, market risk and value at risk (VAR). Students will gain
hands on-experience with all models learned in the course. This course uses advanced analytical software and
hardware on the financial engineering trading floor."
ECON 62061 ,"MONETARY THEORY AND POLICY
",ECON,"ECON62021; graduate standing. 
",None,"(Cross-listed with BAD 72061) A study of the nature and definition of money, its relationship to prices, output,
employment, and interest rates and problems related to the conduct of monetary policy."
ECON 62072 ,"ECONOMICS OF LABOR MARKETS
",ECON,"ECON 32040 or ECON 62022; and ECON 62054 orMIS 84023; and graduate standing. 
",None,"The economic analysis of the decisions of workers and firms in determination of wages and employment. Topics
include labor supply decisions, marginal productivity theory, discrimination, demand for education, effects of
trade unions, immigration and wage inequality."
ECON 62075 ,"INTERNATIONAL TRADE
",ECON,ECON 62021and ECON 62022; graduate standing.,None,"(Cross-listed with BAD 72075) Study of modern international trade theory and policy, including free trade areas,
international trade organizations, current issues in international trade and the effect of international trade on
domestic policy."
ECON 62076 ,"INTERNATIONAL FINANCE
",ECON,ECON 62021; graduate standing.,None,"(Cross-listed with BAD 72076) Study of the international monetary relations between nations, including the
determination of exchange rates, managed exchange rate policies, balance of payments crises, optimum
currency areas, and international capital flows."
ECON 62077 ,"ECONOMIC PROBLEMS OF DEVELOPING AREAS
",ECON,"ECON 52076. Graduatestanding. 
",None,In-depth analysis of selected topics and issues in development economics.
ECON 62092 ,"INTERNSHIP IN ECONOMICS
",ECON,"Admitted tothe Master of Arts in Economics program; special approval. 
",None,"(Repeatable for credit) Supervised practical experience in economics. Students must have a minimum 3.000 GPA
in the economics major within the MAE degree and completed 4 courses from the MAE."
ECON 62095 ,"SPECIAL TOPICS IN ECONOMICS
",ECON,special approval and graduate standing.,None,"(Repeatable 3 times for credit) Various special topics will be announced in the Schedule of Classes under this
course number."
ECON 62096 ,"INDEPENDENT STUDY
",ECON,Special approval and graduate standing.,None,"(Repeatable for credit)Independent study on a particular project or sequence of subjects. Maximum of 6
semester hours of work may be earned in independent study although no more than 3 hours in any one
semester."
ECON 62098 ,"RESEARCH
",ECON,Graduate standing.,None,"(Repeatable for credit)Research for master's students. May apply toward degree requirements if approved in
advance by department."
ECON 62180 ,"REGIONAL ECONOMICS
",ECON,Graduate standing.,None,"Examines techniques of regional economic analysis with the object of promoting understanding of interregional
disparities in developed nations and policies for alleviating problems arising from disparities."
ECON 62199 ,"THESIS I
",ECON,Special approval of adviser and graduate standing.,None,"Thesis students must register for total of 6 hours, 2 to 6 hours in a single semester, distributed over several
semesters if desired."
ECON 62299 ,"THESIS II
",ECON,ECON 62199 and graduate standing.,None,Thesis students must continue registration each semester until all degree requirements are met.
ECON 64004 ,"QUANTITATIVE METHODS IN BUSINESS ADMINISTRATION I
",ECON,"Graduatestanding. 
",None,"(Cross-listed with BAD 74004) Introduction to fundamentals of matrix algebra, differential calculus and linear
programming. Both algebraic and transcendental functions are included in discussion."
ECON 82024 ,"SEMINAR IN APPLIED ECONOMIC ANALYSIS
",ECON,doctoral standing.,None,"Discussion and analysis of selected current economic problems confronting the economy and the business
sector. Emphasis will be on applied analysis."
ECON 82072 ,"ECONOMICS OF LABOR MARKETS
",ECON,"ECON 32040 or ECON 62022; and ECON 62054 orBAD 84023; and doctoral standing. 
",None,"The economic analysis of the decisions of workers and firms in determination of wages and employment. Topics
include labor supply decisions, marginal productivity theory, discrimination, demand for education, effects of
trade unions, immigration and wage inequality."
