Course Number,Course Name,Department,Prerequisites,Corequesites,Description
FDM 35270 ,"COMPUTER APPLICATIONS IN RETAILING
",FDM,"FDM 20263; and MATH 10041 or MATH 11009 or MATH 11010 or MATH 11012; and fashion merchandising (FM)major. 
",None,"The application and use of the microcomputer to solve problems in assortment planning, merchandise
management, trading area and site analysis, store planning, planogramming and media planning."
FDM 35280 ,"FASHION ENTREPRENEURSHIP
",FDM,junior or senior standing.,None,"In-depth study of entrepreneurship concepts as applied to manufacturers and retailers of apparel including
product development,accounting and control merchandising and buying operation and management advertising
and promotion."
FDM 35900 ,"FLORENCE FASHION STUDY ORIENTATION
",FDM,"2.5 cumulative GPA; and specialapproval. 
",None,"Overview of Florence fashion program, the city of Florence, living and traveling in Europe as a study abroad
student. Includes assistance for obtaining required documents. Students must enroll in Florence fashion program
to receive credit. Satisfactory/unsatisfactory (S/U) graded."
FDM 35901 ,"ITALIAN FASHION AND CULTURE
",FDM,FDM 35900.,None,"Evolution of the fashion industry in post World War II Italy. Study of the creators, design and production
processes creating one of the most successful unions of commercial product and cultural expression world-wide."
FDM 35902 ,"EUROPEAN FASHION MARKETING
",FDM,None,FDM 35903.,"Building on the information acquired in the European Fashion Marketing Seminar lectures and visits, student
complete a series of assignments designed to simulate the type of work that a merchandising professional may
be asked to complete."
FDM 35903 ,"EUROPEAN FASHION MARKETING SEMINAR
",FDM,None,FDM 35902.,"Taken concurrently with European Fashion Marketing and uses a European city as an extended classroom,
combining various field trips to directional shopping districts, fashion houses and fashion magazines. Only taught
in European settings."
FDM 35904 ,"EUROPEAN FASHION DESIGN
",FDM,None,FDM 35905.,"Taken concurrently with European Fashion Design Seminar and is designed to introduce couture techniques and
enhance techniques of those who possess a basic to advance knowledge of sewing. Only taught in European
settings."
FDM 35905 ,"EUROPEAN FASHION DESIGN SEMINAR
",FDM,None,FDM 35904.,"Taken concurrently with European Fashion Design and uses a European city as an extended classroom,
combining various field trips to directional shopping districts, fashion houses and fashion magazines."
FDM 40050 ,"FASHION TECHNOLOGY:TECHSTYLELAB
",FDM,"FDM 10050 or FDM 10053 andFDM 10054. 
",None,"Explores the historical and contemporary links between fashion and technology. Garments, artists, designers,
institutions and projects relevant to technological explorations within the fashion context is discussed. Research
and experiments conducted with the Fashion School's TechStyleLAB. Students acquire fundamental research
skills for fashion technology and develop their own web presence."
FDM 40099 ,"SENIOR FASHION DESIGN THESIS I
",FDM,"BFA fashion design (FD) majors; andFDM 30162 or FDM 30172 or FDM 30182. 
",None,"Senior fashion design thesis collection is created focused on the specialties of each student. This collection is
finalized, analyzed and presented in Senior Thesis II. Students engage in a formalized critical development and
review process with established external fashion designers."
FDM 40121 ,"FASHION PORTFOLIO I
",FDM,"FDM 30161 or FDM30171 or FDM 30181; and FDM 30162 or FDM 30172 or FDM 30182. 
",None,"Students in the course develop a professional design portfolio that will emphasize in-depth individual
investigation of specific apparel markets, target customers and seasons, displaying various illustrative
techniques. Croquis books, technical packets and line plans will be used."
FDM 40122 ,"FASHION PORTFOLIO II
",FDM,FDM 40121.,None,"A continuation of FDM 40121. Students continue development of design portfolio that emphasizes their strengths
in design and presentation. In addition, there is continued progress in croquis books and development of
seasonal line plans."
FDM 40141 ,"FASHION STUDIO III
",FDM,"FDM 30161 and FDM 30162; or FDM 30171 and FDM 30172; or FDM 30181 and FDM30182. 
",None,"Development of pattern work, specification sheets and muslins for original line. Faculty and external professional
critiques."
FDM 40199 ,"SENIOR FASHION DESIGN THESIS II
",FDM,FDM 40099.,None,"Continuation of Senior Fashion Design Thesis I. Finalize senior thesis project; critical review and reflection on
outcome in a short analysis. The final thesis submission will be displayed through a juried venue."
FDM 40270 ,"FASHION MARKETING
",FDM,FDM 35011; and MATH 10041; and MKTG 25010.,None,"Examination of fashion producers' and retailers' roles in fashion marketing research. Analysis of consumer
motivation through research to develop sales strategies in relationship to marketing strategies."
FDM 40291 ,"SEMINAR IN FASHION MERCHANDISING
",FDM,FDM 30260 and FDM 30262 and FDM 35011 and FDM 35270.,None,"(Repeatable for credit) Captsone course in Fashion Merchandising. Builds and expands on all merchandising-
related coursework with the goal of integrating content and applying it to real-life scenarios through critical
thinking and analysis. A coherent portfolio demonstrating student efficacy with overall program content is
completed."
FDM 45012 ,"TEXTILES AND APPAREL IN THE GLOBAL ECONOMY
",FDM,FDM 30262 and 35270.,None,"Global perspective on the production and marketing of textiles and apparel;historical geographic and economic
factors that influence the world trade in soft goods."
FDM 45035 ,"HISTORIC TEXTILES
",FDM,fashion design (FD) or fashion merchandising (FM) major.,None,"(Slashed with FDM 55035) Identification and analysis of textile fabrics as the reflection of culture from ancient
times to present."
FDM 45045 ,"COLLABORATIVE FASHION PRODUCTION
",FDM,"Fashion Design(FD) or Fashion Merchandising (FM) major. 
",None,"Exploration of product production process from concept to a marketable product. Utilizes introductory pattern
making, sewing skills, and project management to create fashion apparel products."
FDM 45093 ,"VARIABLE TITLE WORKSHOP-FASHION DESIGN AND MARKETING
",FDM,special approval.,None,(Repeatable for a total of 6 hours) Special fee actual cost basis.
FDM 45095 ,"SPECIAL TOPICS
",FDM,Permission.,None,(Repeatable for credit)Variable content relevant to the field of fashion.
FDM 45096 ,"INDIVIDUAL INVESTIGATION
",FDM,Permission.,None,"(Repeatable for credit) (Slashed with FMD 45096) Individual investigation of topic above the level available
through coursework. Requires submission of and approval of project proposal prior to registration."
FDM 45192 ,"INTERNSHIP IN FASHION MERCHANDISING
",FDM,"FDM 30083 and 30262; fashionmerchandising (FM) major; and special approval for internship site. 
",None,"Supervised practical experience in the fashion industry. Eligibility requirements available from the School of
Fashion Design and Merchandising field studies coordinator."
FDM 45212 ,"FASHION SHOW PRODUCTIONS
",FDM,None.,None,"Analyses of fashion show formats are considered for promotion purposes. Production planning, organization and
physical requirements are studied. Class produces a fashion show."
FDM 45292 ,"INTERNSHIP IN FASHION DESIGN
",FDM,"FDM 20122, FDM 20153 and FDM20154; fashion design (FD) major; and special approval for internship site. 
",None,"Supervised practical experience in the fashion industry. Eligibility requirements available from the School of
Fashion Design and Merchandising field studies coordinator."
FDM 45392 ,"FIELD EXPERIENCE: FASHION STUDY TOUR
",FDM,"special approvaland fashion design (FD) or fashion merchandising (FM) major. 
",None,"(Repeatable for credit)Visit to domestic or foreign fashion markets, including design and fabric houses or
showrooms, retail stores, buying offices and other areas of the fashion industry."
FDM 45492 ,"FIELD EXPERIENCE STUDY TOUR FOR NYC STUDIO STUDENTS
",FDM,"Special approval and fashiondesign or fashion merchandising major. 
",None,"(Repeatable for credit)Visit to the New York fashion market including design and fabric houses or showrooms,
retail stores, buying offices and other areas of the fashion industry."
FDM 45592 ,"FIELD EXPERIENCE EUROPEAN FASHION STUDY TOUR FOR FLORENCE STUDENTS
",FDM,"Special approval and fashion designor fashion merchandising major. 
",None,"(Repeatable for credit)Visit to European fashion markets including design and fabric houses or showrooms, retail
stores, buying offices and other areas of the fashion industry."
FDM 50050 ,"TECHSTYLELAB: DIGITAL DESIGN AND NEW MEDIA IN FASHION
",FDM,graduate standing or by permission of department.,None,"Exploration of the intersection of New Media and Fashion. Includes research into analog design methods and
digital systems of production and the supply chain management. Topics include various research and design
topics such as mass-customization, co-creation, material ecology, digital craft and future craft practices."
FDM 50092 ,"FASHION INDUSTRY PRACTICUM
",FDM,"FDM 60030; and graduate standing; and special approvalfrom graduate supervisory committee. 
",None,"(Course is repeatable for a maximum of 6 credit hours) Practicum is an off-campus progressive process involving
a number of specific guided experiences with a fashion agency or company. This course is intended to bridge the
gap between the theoretical and abstract learning gained in the classroom with real-world concrete applications.
Students will be required to produce a substantial report on an innovation. One credit hour is awarded for a
minimum of seven clock hours per week."
FDM 50093 ,"WORKSHOPS IN FASHION
",FDM,graduate standing.,None,"(Course is repeatable) MFASH students will be encouraged to take advantage of courses that focus on
professional renewal or mastery and application of knowledge and skills that address a range of problems or
issues related to fashion practice. The workshops will be offered at our NYC, Florence, and Kent campuses."
FDM 50161 ,"ADVANCED FASHION DESIGN STUDIO
",FDM,"FDM 60030; and graduate standing and specialapproval from graduate supervisory committee. 
",None,"(Course is repeatable for a maximum of 6 credit hours) Studio investigation of complex formal and spatial
constructs in apparel design, resulting in a body of work examined by exhibition. Examinable material includes
written and visual documentation, which is then retained as the archival record of the research. Students will
research and explore new techniques in the development of design concepts. These designs will go through
stages of review from testing to final project."
FDM 50300 ,"ADVANCED FASHION INDUSTRY PRACTICE
",FDM,"graduate standing and special approval bydepartment. 
",None,"This course is centered in empirical research as both a practice and a process. Students will engage in research
methodologies employed in case studies and reflect on how findings are produced and interpreted. Informed by
this analysis, students will pursue their own fashion case-studies in which they research and interpret fashion
practices. Students will engage in research such as observation, interviews, and onsite visits, and position their
own findings in relation to suitable scholarly discourse. The aim of the course is to challenge students to advance
their research and analytical skills, to cross disciplinary boundaries, and to develop new and original
perspectives from which to form their own thesis topic."
FDM 53010 ,"FASHION EXHIBITION DESIGN AND CURATORIAL PERSPECTIVES
",FDM,graduate standing; and special approval of department.,None,"Practical introduction to the study and exhibition of textile and fashion artifacts. Survey of material culture
studies, significant theoretical models, different approaches to exhibition practice, influential exhibitions and the
viewer experience particular to fashion design and textiles. Students will select objects and apply knowledge of
research methods and interpretations. They will design their own fashion or textiles focused exhibition by
creating label copy, a catalogue, and a floor plan. Final projects will include consideration to budgets,
conservation requirements, loan procedures, and public programming. Interdisciplinary approaches are
encouraged."
FDM 55010 ,"CONCEPTS OF SUSTAINABLE FASHION
",FDM,graduate standing.,None,"This course will discuss and examine the most current approaches to sustainability in fashion. The different
facets, benefits or shortcomings of each approach will be analyzed with an eye to researching viable solutions to
future practices in manufacturing, material selection, design and business. Course embeds practice-based
approaches to sustainable development."
FDM 55035 ,"HISTORIC TEXTILES
",FDM,graduate standing. Prerequsite: graduate standing.,None,"(Slashed with FDM 45035) Identification and analysis of textile fabrics as the reflection of culture from ancient
times to present."
FDM 55095 ,"SPECIAL TOPICS
",FDM,graduate standing and special approval.,None,(Repeatable for a maximum of 6 credit hours) Variable content relevant to the field of fashion.
FDM 55096 ,"INDIVIDUAL INVESTIGATION
",FDM,graduate standing.,None,"(Repeatable for a maximum of 3 credit hours) (Slashed with FDM 45096) Individual investigation of topic above
the level available through coursework. Requires submission of and approval of project proposal prior to
registration."
FDM 60010 ,"THEORIES IN FASHION
",FDM,"graduatestanding. 
",None,"Focuses on the meaning, context and intent of fashion design to contemporary society. Examination of seminal
theories and constructs that inform our understanding of the phenomenon of fashion."
FDM 60020 ,"FASHION DESIGN MANAGEMENT
",FDM,graduate standing.,None,"In-depth study of the relationship between creativity and efficiency in fashion design. Provides insight into how
project managers can nurture innovation in an organizational context."
FDM 60030 ,"FORMS OF INQUIRY IN FASHION
",FDM,"graduate standing and special approval by Fashion Desingand Merchandising graduate committee. 
",None,"Research proposals, their development and importance. Functions and purposes of research proposals;
components of proposals and their relevance; ethical implications of human subjects and research
implementation and dissemination; implementation of quality writing and selected styles and formats; planning
and documenting the research process."
FDM 60040 ,"FASHION: A UNIFYING LENS
",FDM,"FDM 60010; and graduatestanding. 
",None,"Capstone graduate seminar designed to make connections, synthesize, and develop mastery of field. Students
will gain insight and overall understanding of fashion to include: “a unifying lens focused on creating, and
investigating the individual and collective phenomena of products and services that are related to the
appearance, style, identity and behavior of consumers within a visual culture.” Students will participate in
informed critical discussion, written, and visual work, guided by interaction with multiple faculty and concluded
with a final paper and presentation that expands knowledge in the field."
FDM 60098 ,"RESEARCH PROJECT IN FASHION DESIGN AND MERCHANDISING
",FDM,"FDM 60010 and FDM 60030; andgraduate standing. 
",None,"(Repeatable for credit) Research experience with an individual faculty member designed to strengthen student's
ability to synthesize different phases and methods of research. Students work closely with faculty to determine
the specific nature, scope and design of the research experience."
FDM 60199 ,"MASTER OF FASHION THESIS I
",FDM,"graduate standing and special approvalfrom graduate supervisory committee. 
",None,"(Repeatable for credit) Thesis students must register for a maximum of 6 credits, 2 to 6 credits in a single
semester, distributed over several semesters if desired."
FDM 60299 ,"MASTER OF FASHION THESIS II
",FDM,"FDM 60199; graduatestanding and special approval. 
",None,"(Course is repeatable) Continuing registration required of master's students who have completed the initial 6
hours of thesis and continuing until all degree requirements are met."
