Course Number,Course Name,Department,Prerequisites,Corequesites,Description
ARTE 51004 ,"PRE-KINDERGARTEN-12 DESIGN EDUCATION
",ARTE,graduate standing.,None,"(Slashed with ARTE 41004) The focus of this course is to develop lessons that address environment design,
 communication design, product design, and interactive design, as well as research methods and the use of
materials that are appropriate for students in elementary and secondary schools. The design process and design
 thinking, adapted specifically for the context of PreK-12 education, will be taught. The assignments are created
 around design issues that integrate with other subject areas, have relevance to young students’ lives, and
 connect to the National and Ohio Content Standards."
ARTE 51092 ,"FIELD EXPERIENCE:TRAVEL STUDY IN ART EDUCATION
",ARTE,"Graduate standing in art education orspecial approval by instructor.
",None,"(Repeatable for credit) (Cross-listed with ARTE 41092) Travel-based study/field experience in art education to
 and at a site or sites away from Kent State University."
ARTE 51525 ,"ART EDUCATION:INQUIRY INTO PROFESSIONAL PRACTICE
",ARTE,Graduate standing and special approval.,None,"Concepts and practices related to teaching art. Inquiry into art teaching as a professional practice. Emphasis is
 on teacher as critical disciplined investigator. Twenty six field and/or clinical hours are associated with this
 course."
ARTE 61095 ,"SPECIAL TOPICS:ART EDUCATION
",ARTE,ARTE 61198 and instructor's special approval; graduate standing.,None,(Repeatable for credit) A course whose topic changes to reflect the interests and specializations of faculty.
ARTE 61096 ,"INDIVIDUAL STUDY-ART EDUCATION
",ARTE,"ART 61001, 61003,61198 and special approval. Graduate standing.
",None,(Repeatable for credit)Specialized study leading to the thesis in art education.
ARTE 61101 ,"RESEARCH SEMINAR IN ART EDUCATION
",ARTE,graduate standing and special approval.,None,Specialized research seminar exploring methods and methodologies pertinent to research in art education.
ARTE 61191 ,"SEMINAR IN ART EDUCATION I
",ARTE,"Art Education (ARTE) majors;and graduate standing.
",None,"(Repeatable for credit)Emphasizes the study of some prevailing themes in Pre K-12 Art and Design education.
 The curriculum focuses on the ideas of leading scholars and practicing teachers who have shaped practice in the
 field of art education within the context of the social, political, and educational values and beliefs of the time.
 Seminar II is a continuation of the topics addressed in Seminar I."
ARTE 61209 ,"CANDIDACY REVIEW EXAMINATION:ART EDUCATION
",ARTE,ARTE 61198 and instructor's special permission; graduate standing.,None,"This comprehensive review is a formal assessment of students' knowledge and understanding of concepts in art,
 education and art education."
ARTE 61291 ,"SEMINAR IN ART EDUCATION II
",ARTE,ARTE 61191; and graduate standing.,None,"(Repeatable for credit)Following ARTE 61191, this course continues the study of some prevailing themes in Pre
 K-12 art and design education. The curriculum will focus on the ideas of leading scholars and practicing
 teachers who have shaped practice in the field of art education within the context of the social, political, and
 educational values and beliefs of the time."
ARTE 61380 ,"MASTER'S RESEARCH SEMINAR
",ARTE,"graduate standing and special approval.2014 Kent State University Catalog - Spring 2015 Course Descriptions Page 129
",None,"(Repeatable twice for credit) A course for guiding the design of the proposal of the terminal project in the non-
thesis track of the MA in Art Education."
ARTE 61398 ,"MASTER'S PROJECT RESEARCH
",ARTE,ARTE 61191 and ARTE 61291; and special approval.,None,"(Repeatable for credit) Non-thesis option students undertake their Project research and defend it before a
 committee."
