Course Number,Course Name,Department,Prerequisites,Corequesites,Description
US 20009 ,"CAREER AND LIFE PLANNING: CHANGE, CHANCE AND CHOICE
",US,US 20008.,None,"Navigating a career and life planning are highly complex. Designed to equip students with knowledge and skills
 useful in decision making about how to use opportunities to build meaningful futures and how to maintain
 flexibility and adaptability in the complex work environment. Designed for students in the following majors:
 AEDG, EHSG, CCIG, PREP, CAG, PFDM, PGA, and EXPL. Also appropriate for any student contemplating or
 engaged in life and career exploration or change."
US 20010 ,"CAREER NAVIGATION: CONSTRUCTING POSSIBILITIES
",US,none.,None,"Navigating a career and life planning are highly complex. The course is designed to equip students with self-
awareness, knowledge, and skills useful in decision making about how to use opportunities to build meaningful
 futures and how to maintain flexibility and adaptability in complex work environment. Students learn how to
 balance planning with uncertainty and navigate a lifetime of meaningful occupational realities. Through
 experiential activities, discussions, and reflective exercises students gain self-understanding and connect
 academic opportunities to careers and narrow down specializations in career fields in order to select a major or
 evaluate career changes. Designed for students in: AEDG, EHSG, CCIG, PREP, CAG, PFDM, PGA, and EXPL
majors. Also appropriate for students interested in finding personal meaning and mattering in occupational and
 life decisions or contemplating or engaged in life and career exploration or change."
US 20095 ,"SPECIAL TOPICS IN UNDERGRADUATE STUDIES
",US,None.,None,"(Repeatable for credit)This program,administered by the dean is intended to encourage interdisciplinary study
 to cover areas not treated adequately in traditional coursework and to make available promptly the new and
 significant experience of the faculty."
US 20193 ,"VARIABLE TITLE WORKSHOP IN UNDERGRADUATE STUDIES
",US,None.,None,(Repeatable for credit)Workshop focused on variable topics.
US 20201 ,"DESTINATION KENT STATE STUDENT LEADER TRAINING
",US,US 10097.,None,"Prepares students to develop a solid foundation in Destination Kent State programs, KSU knowledge, leadership
 and communication skills in order to support the DKS programs. May include Saturday sessions."
US 20203 ,"THEORY AND PRACTICE OF PEER TUTORING
",US,None.,None,"Preparation for tutoring in several academic areas. Emphasis on the student as learner. Introduction to current
 learning theories. Opportunities provided to adapt learning strategy to particular disciplines. Field experience
 included."
US 20277 ,"EXPERIENTIAL LEARNING PLUS-1 CREDIT
",US,special approval.,None,"(Repeatable 1 time) The Plus - 1 Credit permits students to add experiential learning to any undergraduate
 course for one (1) additional credit. The course involves applying the knowledge and skills developed in a
 course to support local initiative through civic engagement. Students consider the knowledge base of the
 “primary” course and or discipline and how it is applied in real practice. Reflective activities are used to
 challenge students to consider larger questions and the interdisciplinary nature of complex problems and
 solutions.NOTE: The Plus-1 Credit is not a stand alone course. It must be appended to a primary course."
US 30202 ,"DESTINATION KENT STATE STUDENT SUCCESS LEADER SEMINAR
",US,US 20201.,None,"(Repeatable a maximum of 2 times) Required of all Student Success Leaders who have previously taken and
 passed US 20201 and who are paired with a faculty member in assisting with DKS: First Year Experience
course. Students need to meet the minimum requirements for the college or department in which they serve as
 a Student Success Leader for the DKS: FYE course (US 10097)."
US 30377 ,"EXPERIENTIAL LEARNING PLUS-1 CREDIT
",US,special approval.,None,"The Plus - 1 Credit permits students to add experiential learning to any undergraduate course for one (1)
 additional credit. The course involves applying the knowledge and skills developed in a course to support local
 initiative through civic engagement. Students consider the knowledge base of the “primary” course and-or
 discipline and how it is applied in real practice. Reflective activities are used to challenge students to consider
 larger questions and the interdisciplinary nature of complex problems and solutions. NOTE: The Plus-1 Credit is
 not a stand-alone course. It must be appended to a primary course."
US 40201 ,"DESTINATION KENT STATE STUDENT LEADER TRAINING
",US,US 30202.,None,"Experienced Destination Kent State student leaders selected to be trainers are required to take this course. It
 provides training and skill development for assisting with training future Destination Kent State student
 leaders."
US 40202 ,"DESTINATION KENT STATE INTERN SEMINAR
",US,US 30202.,None,"Experienced student success leaders selected to be student interns are required to take this course. This course
 extends training and skill development for students who assume responsibility for assisting Student Success
 Leaders."
US 40477 ,"EXPERIENTIAL LEARNING PLUS-1 CREDIT
",US,special approval.,None,"The Plus - 1 Credit permits students to add experiential learning to any undergraduate course for one (1)
 additional credit. The course involves applying the knowledge and skills developed in a course to support local
 initiative through civic engagement. Students consider the knowledge base of the “primary” course and-or
 discipline and how it is applied in real practice. Reflective activities are used to challenge students to consider
 larger questions and the interdisciplinary nature of complex problems and solutions. NOTE: The Plus-1 Credit is
 not a stand-alone course. It must be appended to a primary course."
