Course Number,Course Name,Department,Prerequisites,Corequesites,Description
RPTM 45031 ,"SPORT TOURISM
",RPTM,junior or senior standing.,None,"Incorporates both theoretical learning of travel for sports as a global phenomenon and application of such
 knowledge in hosting a sporting event with travel as the focus. The experiential, cultural, and economic aspects
 of sport tourism are examined. Students demonstrate their ability to prepare a sport tourism plan upon the
2014 Kent State University Catalog - Spring 2015 Course DescriptionsPage 1667
completion of the course."
RPTM 46000 ,"TOURISM DEVELOPMENT AND RECREATIONAL TRAVEL
",RPTM,none.,None,"(Cross-listed with GEOG 42040) Investigation of travel and tourism development using an interdisciplinary
 social science approach."
RPTM 46001 ,"PRINCIPLES AND METHODS OF COMMUNITY INCLUSION
",RPTM,RPTM 26001.,None,"Interdisciplinary approach to the principles and methods of designing an inclusive environment. Focus is on
 characteristics of disability groups and societal considerations to making adaptations and accommodations.
Students complete a service learning component that focuses on inclusion of people with disabilities in
 community life."
RPTM 46030 ,"DYNAMICS OF LEISURE BEHAVIOR
",RPTM,RPTM 36040 and 36075.,None,"(Cross-listed with SRM 56030) Analysis of leisure behavior through an examination of social-psychological
 theories and research."
RPTM 46060 ,"ADMINISTRATION OF LEISURE SERVICES
",RPTM,RPTM 36040 and 36075 and 36192.,None,"(Repeatable for a maximum of 9 credit hours) Administrative practices of private and public leisure service
 agencies. Organization, philosophy, personnel and fiscal management, public relations and legal concerns are
 examined."
RPTM 46070 ,"PARK PLANNING
",RPTM,RPTM 26081 and 36040.,None,"(Cross-listed with SRM 56070) Understanding the relationship between recreation places and the people who
 use them. This includes the planning, design and functioning of public and commercial recreation places."
RPTM 46091 ,"SEMINAR FOR INTERNSHIP PREPARATION
",RPTM,"junior standing; and recreation, park and tourism management (RPTM) major; and RPTM 36092 or RPTM36192; and special approval.
",None,"(Repeatable for credit)Planning and preparation for the internship experience in leisure service settings.
 Students should register for this course two semesters before enrolling in the internship course."
RPTM 46092 ,"INTERNSHIP IN RECREATION
",RPTM,senior standing and RPTM 46091 and special approval.,None,Supervised full-time experience providing knowledge of overall agency operation in approved leisure setting.
RPTM 46095 ,"SELECTED TOPICS IN RECREATION
",RPTM,None.,None,(Repeatable for a maximum of 6 credit hours)Selected topics dependent upon interest.
RPTM 46096 ,"INDIVIDUAL INVESTIGATION IN RECREATION
",RPTM,Junior standing and special approval.,None,"(Repeatable for a maximum of 6 credit hours)Independent study completed under the supervision of a faculty
 member. Written approval of the supervising faculty member and school director required prior to registration."
