Course Number,Course Name,Department,Prerequisites,Corequesites,Description
EDAD 76492 ,"INTERNSHIP IN EDUCATIONAL ADMINISTRATION
",EDAD,Doctoral standing.,None,"(Repeatable for a maximum of 6 credit hours) (Cross-listed with EDAD 76492) A field-based internship utilizing
 an inquiry-based learning model, requiring projects as designated by the program area faculty. Specific topics
 are outlined and shared at meetings prior to beginning internship. Students are required to complete Bureau of
 Criminal Investigation and Identification (BCII) and Federal Bureau of Investigation (FBI) background checks
 and submit the results to authorized personnel at their assigned school-agency before the first day of the
 semester in which student teaching internship will take place."
EDAD 76515 ,"FACILITIES PLANNING AND ADMINISTRATION
",EDAD,"Doctoralstanding.
",None,"(Cross-listed with EDAD 66515) Overview of facilities planning and administration, including architectural/
 construction management, the educational program, restoration and maintenance."
EDAD 76517 ,"ADMINISTRATION AND SUPERVISION OF SPECIAL EDUCATION
",EDAD,Doctoral standing.,None,"(Cross-listed with EDAD 66517) Administration of educational programs for exceptional children: improvement
 of teacher competencies; function of special education supervisors; and special education operations at a local,
 state, and national level."
EDAD 76518 ,"LAW AND SPECIAL EDUCATION
",EDAD,"Doctoralstanding.
",None,"(Cross-listed with EDAD 66518) Constitutional, statutory and case law involving handicapped infants and
 students, special education teachers and administrators, and parents are studied."
EDAD 76520 ,"SCHOOL LAW FOR TEACHERS AND PRINCIPALS
",EDAD,Doctoral standing.,None,"(Cross-listed with EDAD 66520) Selected principles of constitutional, statutory, case and common law affecting
 the administration of schools generally and Ohio schools specifically."
EDAD 76522 ,"PUBLIC SCHOOL FINANCE AND ECONOMICS
",EDAD,EDAD 76526 and doctoral standing.,None,"(Cross-listed with EDAD 66522) Analysis of national, state and local problems of collection custody and
 expenditure of public school funds."
EDAD 76525 ,"THE EDUCATIONAL PRINCIPALSHIP
",EDAD,EDAD 6/76526; 16 hrs of EDAD; doctoral standing.,None,"(Cross-listed with EDAD 66525) Organizing and administering elementary, middle level and secondary schools."
EDAD 76526 ,"FUNDAMENTALS OF EDUCATIONAL ADMINISTRATION
",EDAD,Doctoral standing.,None,"(Cross-listed with EDAD 66526) Examines theory and practice essential for administration. Skills and
 understanding are developed in theory goal setting staff development."
EDAD 76527 ,"SCHOOL FINANCE FOR BUILDING ADMINISTRATORS
",EDAD,"major in Educational Administration - K-12 (EAKL), Higher Education andStudent Personnel (EAHE) or Educational Administration-Higher Education (EDHE) and doctoral standing.
",None,"(Cross-listed with EDAD 66527) Identification of the responsibilities of the school building administrator related
 to all financial operations in the school building; included are the budget process and development, student
 accounts, the purchase order process, and fund raising and school groups. This course is a requirement for the
 principal license."
EDAD 76529 ,"LEADING FOR SOCIAL JUSTICE
",EDAD,doctoral standing.,None,"(Cross-listed with EDAD 66529) Centers on investigating a broad research agenda on leading for social justice
 within educational leadership. Provides a context for candidates to establish strong connections between what it
 means to lead and the primary concerns for learning and equity, which are associated with increased
 performance and effectiveness for American education. Candidates engage in concepts such as equity audits,
 border culture, hegemony, moral transformation and other concepts aligned with leading 21st century schools.
 Such concepts encourage school leaders to reconsider the influence of wider social, political, cultural and
 economic contexts in creating transformative and revolutionary schools."
EDAD 76531 ,"INSTRUCTIONAL LEADERSHIP
",EDAD,doctoral standing.,None,"(Cross-listed with EDAD 66531) Focuses on the administrative role pertaining to the leadership, management,
 and evaluation of quality and effective school classroom instruction. Building administrators are responsible for
 providing the resource for effective instruction, which result in student learning. The key to effective instruction
 at any level requires a solid grounding in curriculum theory and design. Designed to provide the tools that
 administrators need to oversee the development, production, monitoring and evaluation of instructional
methods and strategies."
EDAD 76533 ,"CENTRAL OFFICE ADMINISTRATION
",EDAD,doctoral standing.,None,"(Cross-listed with EDAD 66533) Analyzes roles and responsibilities of central office personnel with an emphasis
2014 Kent State University Catalog - Spring 2015 Course Descriptions Page 598
on curriculum, pupil, and support services as impacted by current educational policy, and practice and focused
 on impacting the achievement of all students."
EDAD 76534 ,"THE SUPERINTENDENCY
",EDAD,EDAD 6/76526. Doctoral standing.,None,(Cross-listed with EDAD 66534) Focuses on major responsibilities of board of education and superintendent.
EDAD 76536 ,"THE ADMINISTRATOR'S ROLE IN CURRICULUM DEVELOPMENT
",EDAD,Admission to an EDAD degree program or special approval from the instructor; doctoral standing.,None,"(Cross-listed with EDAD 66536) Focusing on the administrative role pertaining to the development,
 management and evaluation of a quality and effective district/school/classroom curriculum."
EDAD 76538 ,"ADMINISTRATION OF SCHOOL CULTURE, POLITICS AND REFORM
",EDAD,doctoral standing.,None,"Focuses on administrative roles in assessing, leading, developing and reforming school culture. Centers on
 building and district administrators, who are responsible for providing the cultural frameworks and context of
 school culture through politics and reform efforts. The key to effective school reform requires a solid
understanding of micropolitics as well as policy and practice at a state and national level. Designed to provide
 educational leaders with tools to assess school and district-wide cultural practices and norms as well as the skill
 sets to disrupt and change them."
EDAD 76540 ,"WOMEN IN LEADERSHIP
",EDAD,"Doctoral2014 Kent State University Catalog - Spring 2015 Course Descriptions Page 599
standing.
",None,"(Cross-listed with EDAD 66540) An interactive study of women's development and its effect on their dispositions
 toward leadership. Provides theoretical contract to traditional management theory."
EDAD 76542 ,"PRINCIPLES AND TECHNIQUES OF SUPERVISION
",EDAD,Doctoral standing.,None,"(Cross-listed with EDAD 66542) Principles and techniques needed by administrative specialists and supervisors
 are given. Research findings include changing human relations, group processes, communications, observations
 and conferencing skills."
EDAD 76544 ,"COMMUNITY RELATIONS AND COMMUNICATION SKILLS
",EDAD,doctoral standing.,None,"(Cross-listed with EDAD 66544) Centers on encouraging school leaders to consider the way in which children's
 learning is influenced by behaviors and perspectives of family members, school personnel and members of the
 larger community. Educators and school leaders have much to gain by deepening their understanding of how
 students learn from their family and cultural backgrounds, which fosters more inclusive school practices.
 Candidates investigate the influence of such collaborations and their role in upholding the ethical responsibility
 to promote children's welfare."
EDAD 76595 ,"SPECIAL TOPICS IN EDUCATIONAL ADMINISTRATION
",EDAD,Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with EDAD 66595) Specialized offerings in response to emerging or
 selected program needs."
EDAD 76596 ,"INDIVIDUAL INVESTIGATION IN EDUCATIONAL ADMINISTRATION
",EDAD,"Doctoral standingand special approval.
",None,(Repeatable for credit) (Cross-listed with EDAD 66596) Projects as assigned.
EDAD 76602 ,"TECHNOLOGY LEADERSHIP IN EDUCATION
",EDAD,doctoral standing.,None,"(Cross-listed with EDAD 66602) Prepares educational administrators to be leaders in the advancement of the
 appropriate integration of technology. Current and prospective administrators increase their understanding of
 how technology can be used as a tools for teaching, learning, assessment, management, planning and
 communications. The development and implementations of vision for educational technology is addressed, as
 well as social and ethical issues."
EDAD 76747 ,"PERSONNEL
",EDAD,Doctoral standing.,None,"(Cross-listed with EDAD 66747) Administration of education staff at building and central office levels; scope and
 depth of supervisory responsibilities and development of evaluation techniques."
EDAD 80080 ,"DISSERTATION PREPARATION SEMINAR
",EDAD,Doctoral standing and special approval.,None,Gain an in-depth understanding of the dissertation-writing process. Complete a dissertation proposal.
EDAD 80199 ,"DISSERTATION I
",EDAD,Doctoral standing.,None,"(Repeatable for credit)Doctoral dissertation for which registration in at least two semesters is required,first of
 which will be semester in which dissertation work is begun and continuing until the completion of 30 hours."
EDAD 80299 ,"DISSERTATION II
",EDAD,"EDAD 80199. Doctoralstanding.
",None,"(Repeatable for credit)Continuing registration required of doctoral students who have completed the initial 30
 hours of dissertation and continuing until all degree requirements are met."
EDAD 86591 ,"SEMINAR IN EDUCATIONAL ADMINISTRATION
",EDAD,Doctoral standing and permission.,None,(Repeatable for credit)Seminar in EDAD.
EDAD 86598 ,"RESEARCH IN EDUCATIONAL ADMINISTRATION
",EDAD,Doctoral standing and special approval.,None,(Repeatable for credit)Projects as assigned.
