Course Number,Course Name,Department,Prerequisites,Corequesites,Description
ACCT 43013,ADVANCED MANAGEMENT ACCOUNTING,ACCT,cumulative 2.500 GPA; and senior standing; and accounting (ACCT) major; and ACCT 33010 and ACCT 33012 both with a minimum grade of C (2.000),,"
(Slashed with ACCT 53013) Advanced contemporary topics relating to the use of accounting information in managerial decision-making. Topical coverage varies from budgeting, cost behavior, corporate governance, executive compensation, tax strategies to sticky costs. Accounting research, verbal and written communication, ethical decision-making, and analytical skills are emphasized. "
ACCT 43014,ADVANCED ACCOUNTING SYSTEMS,ACCT,cumulative 2.500 GPA; and senior standing; and accounting (ACCT) major; and ACCT 33001 and ACCT 33004 and ACCT 33010 and ACCT 33012 all with a minimum grade of C (2.000),,"
(Slashed ACCT 53014) Analysis, design and implementation of accounting information systems with a focus on creating effective business processes and internal controls. Students work with enterprise resource planning, ERP, software to deepen their understanding of key concepts. Introduction to retrieving and analyzing data via Structured Query Language, SQL. Enhanced statistical analysis and written and verbal communications skills are emphasized. 
"
ACCT 43020,CORPORATE ACCOUNTING III,ACCT,cumulative 2.500 GPA; and senior standing; and Accounting (ACCT) major; and ACCT 33001 and ACCT 33004 and ACCT 33010 and ACCT 33012 all with a minimum grade of C (2.000),,"
(Slashed with ACCT 53020)  Conceptual and practical issues surrounding: (1) financial reporting for investment activities of businesses when one firm possesses significant influence or control over another, (2) accounting for international business transactions, including the use of derivatives for hedging foreign exchange risk, and (3) translating foreign currency financial statements of foreign operations. Professional accounting research and written communication skills are emphasized. "
ACCT 43031,INCOME TAXATION,ACCT,cumulative 2.500 GPA; and senior standing; and Accounting (ACCT) major; and ACCT 33001 and ACCT 33004 and ACCT 33010 and ACCT 33012 all with a minimum grade of C (2.000),,"
Introduction to Federal income tax for individual and corporate taxpayers. Detailed analysis of income recognition and deduction rules for individuals. Overview of tax rules related to corporate formations and distributions. Professional research skills are emphasized. 
"
ACCT 43033,INCOME TAXATION II,ACCT,cumulative 2.500 GPA; and senior standing; and Accounting (ACCT) major; and ACCT 43031,,"
(Slashed ACCT 53033) Advanced individual tax topics; income taxation of partnerships, S corporations and trusts; estate and gift taxation; tax administration and practice. Professional accounting research and written communication skills are emphasized. 
"
ACCT 43034,NONPROFIT ACCOUNTING AND AUDITING,ACCT,cumulative 2.500 GPA; and senior standing; and accounting (ACCT) major; and ACCT 33001 and ACCT 33004 and ACCT 33010 and ACCT 33012 all with a minimum grade of C (2.000),,"
(Slashed with ACCT 53034) Accounting, financial reporting, and auditing issues and techniques that are unique to government and nonprofit entities. Professional accounting research, written communication and ethical decision making skills are emphasized. "
ACCT 43087,INTERNATIONAL ACCOUNTING EXPERIENCE,ACCT,junior standing; and accounting (ACCT) major; and special approval,,"
(Slashed with ACCT 53087) Firsthand exposure to international businesses and organizations generally relating to business and specifically relating to accounting and finance. Includes pre-trip orientation sessions, visits to international businesses and organizations, and opportunities for cultural activities. "
ACCT 43092,ACCOUNTING INTERNSHIP (ELR),ACCT,minimum C (2.000) grade in ACCT 33001 or ACCT 33004; and junior standing; and accounting (ACCT) major; and cumulative 3.000 GPA and special approval (students must have a cumulative 3.000 GPA in all attempts of ACCT courses),,"
Study of activities related to concurrent on-the-job experience with cooperating industrial and public accounting firms. "
ACCT 43093,VARIABLE TITLE WORKSHOP IN ACCOUNTING,ACCT,Senior standing and accounting (ACCT) major and special approval,,"
(Repeatable for credit)To be determined when a specific course is proposed for a particular term. "
ACCT 43095,SPECIAL TOPICS: ACCOUNTING,ACCT,Senior standing and accounting (ACCT) major and special approval,,"
(Repeatable for credit) (Cross-listed with ACCT 53095) Special topics course that will be offered periodically with different topics and different faculty involved each time the course is offered. "
ACCT 43096,INDIVIDUAL INVESTIGATION IN ACCOUNTING,ACCT,senior standing; and accounting (ACCT) major; and special approval,,"
(Repeatable for credit) Individual research into a current accounting topic. "
