Course Number,Course Name,Department,Prerequisites,Description
36080,Principles of Therapeutic Recreation,RPTM,none,"Introduction to the empirical basis of therapeutic recreation practice. Includes information on assessment, activity analysis and the systematic documentation of individualized treatment plans from within the context of therapeutic recreation programs. Prerequisites: RPTM 26080 and 36040.36081 Adventure Education (3)Introduction to adventure education, the history and philosophy, initiatives, ropes courses, adventure curricula and the basics of outdoor leadership and process facilitation. Prerequisites: RPTM 26030 and 26081. Special fee: $10 flat fee—subject to change.36085 Leisure and Culture (3)Leisure behaviors and beliefs of people from diverse cultures, factors perpetuating inequality in the United States and strategies for leisure programming in a pluralistic society."
26080,and 36040.36081 Adventure Education,RPTM,none,"Introduction to adventure education, the history and philosophy, initiatives, ropes courses, adventure curricula and the basics of outdoor leadership and process facilitation. Prerequisites: RPTM 26030 and 26081. Special fee: $10 flat fee—subject to change.36085 Leisure and Culture (3)Leisure behaviors and beliefs of people from diverse cultures, factors perpetuating inequality in the United States and strategies for leisure programming in a pluralistic society."
26030,and 26081. Special fee: $10 flat fee—subject to change.36085 Leisure and Culture,RPTM,none,"Leisure behaviors and beliefs of people from diverse cultures, factors perpetuating inequality in the United States and strategies for leisure programming in a pluralistic society."
36092,Practicum in Therapeutic Recreation,RPTM,none,"(Repeatable for total 3 credit hours) A 60-hour field experience in a therapeutic recreation setting. Must be approved by instructor prior to registration. S/U grading. IP grade permissible. Prerequisites: RPTM 16000 and recreation, park and tourism management (RPTM) major and special approval.36192 Practicum in Leisure Services Management (1)(Repeatable for total 3 credit hours) A 60-hour field experience in a leisure services setting. Must be approved by the instructor prior to registration. S/U grading. IP grade permissible. Prerequisites: RPTM 16000 and recreation, park and tourism management (RPTM) major and special approval.46000 Tourism Development and Recreational Travel (3)(Cross-listed with GEOG 42040) Investigation of travel and tourism development using an interdisciplinary social science approach."
16000,"and recreation, park and tourism management (RPTM) major and special approval.36192 Practicum in Leisure Services Management",RPTM,none,"(Repeatable for total 3 credit hours) A 60-hour field experience in a leisure services setting. Must be approved by the instructor prior to registration. S/U grading. IP grade permissible. Prerequisites: RPTM 16000 and recreation, park and tourism management (RPTM) major and special approval.46000 Tourism Development and Recreational Travel (3)(Cross-listed with GEOG 42040) Investigation of travel and tourism development using an interdisciplinary social science approach."
16000,"and recreation, park and tourism management (RPTM) major and special approval.46000 Tourism Development and Recreational Travel",RPTM,none,(Cross-listed with GEOG 42040) Investigation of travel and tourism development using an interdisciplinary social science approach.
46001,Principles and Methods of Community Inclusion,RPTM,none,Interdisciplinary approach to the principles and methods of designing an inclusive environment. Focus is on characteristics of disability groups and societal consideration to making adaptations and accommodations. Students complete a service learning component that focuses on inclusion of people with disabilities in community life.
46030,Dynamics of Leisure Behavior,RPTM,none,Analysis of leisure behavior through an examination of social-psychological theories and research. Prerequisites: RPTM 36040 and 36075 and PEP 25068 or PSYC 21621. This course may be used to satisfy the writing-intensive requirement with approval of major department.46040 Therapeutic Recreation Program Techniques (3)(Cross-listed with ELS 56040) Intervention/facilitation techniques employed in therapeutic recreation practice. Integration of theory into program plans used in therapeutic recreation for treatment and leisure education services for people with illnesses or disabilities.
36040,and 36075 and PEP 25068 or PSYC 21621. This course may be used to satisfy the writing-intensive requirement with approval of major department.46040 Therapeutic Recreation Program Techniques,RPTM,none,(Cross-listed with ELS 56040) Intervention/facilitation techniques employed in therapeutic recreation practice. Integration of theory into program plans used in therapeutic recreation for treatment and leisure education services for people with illnesses or disabilities.
46041,Advanced Therapeutic Recreation Program Techniques,RPTM,none,Advanced intervention/facilitation techniques employed in therapeutic recreation practice. Professional issues related to therapeutic recreation practice.
46060,Administration of Leisure Services,RPTM,none,"Administrative practices of private and public leisure service agencies. Organization, philosophy, personnel and fiscal management, public relations and legal concerns are examined. Prerequisites: RPTM  36040 and 36075 and 36192.46070 Park Planning (3)(Cross-listed with ELS 56070) Understanding the relationship between recreation resources (e.g., land and facilities) and the people who use them. This includes the planning, design and functioning of public and commercial recreation places. Prerequisites: RPTM 26081 and 36040.46080 Legal Issues in Sport and Recreation (3)(Cross-listed with ELS 56080) Designed to alert potential recreation and sport professionals to the litigious environment prevalent in the United States, increase awareness of their legal responsibility and risk management."
36040,and 36075 and 36192.46070 Park Planning,RPTM,none,"(Cross-listed with ELS 56070) Understanding the relationship between recreation resources (e.g., land and facilities) and the people who use them. This includes the planning, design and functioning of public and commercial recreation places. Prerequisites: RPTM 26081 and 36040.46080 Legal Issues in Sport and Recreation (3)(Cross-listed with ELS 56080) Designed to alert potential recreation and sport professionals to the litigious environment prevalent in the United States, increase awareness of their legal responsibility and risk management."
26081,and 36040.46080 Legal Issues in Sport and Recreation,RPTM,none,"(Cross-listed with ELS 56080) Designed to alert potential recreation and sport professionals to the litigious environment prevalent in the United States, increase awareness of their legal responsibility and risk management."
46091,Seminar for Internship Preparation,RPTM,none,"Planning and preparation for the internship experience in leisure service settings. Students should register for this course two semesters before enrolling in the internship course. S/U grading. IP grade permissible. Prerequisites: junior standing and recreation, park and tourism management (RPTM) major and RPTM 36092 or 36192; and special approval.46092 Internship in Recreation (6-12)Supervised full-time experience providing knowledge of overall agency operation in approved leisure setting. Fifty contact hours per credit hour. S/U grading; IP grade permissible. Prerequisites: senior standing and RPTM 46090 and special approval.46095 Selected Topics in Recreation (1-3)(Repeatable for total 6 credit hours) Selected topics dependent upon interest."
