Course Number,Course Name,Department,Prerequisites,Description
32082,Introduction to Managerial Economics,ECON,senior standing and economics (ECON) major,"Combines economic theory and quantitative analysis to develop resource-allocation decision-making skills which enable managers to evaluate problems, identify possible solutions and finally implement and monitor the best alternative to accomplish their stated objectives. Covers such topics as supply and demand, consumer theory, production, costs, contracts, game theory and principal-agent problems, as well as the basic economic models of perfect competition, oligopoly, monopolistic competition and monopoly."
32083,The Economics of Poverty,ECON,senior standing and economics (ECON) major,Nature and causes of poverty in United States. Analysis of impact of poverty upon economy and study of measures both real and potential for alleviating it.
32084,Economics of the Environment,ECON,senior standing and economics (ECON) major,Examines economic theory of environmental and resource economics in a fashion that is understandable by students with varied backgrounds in economics. Emphasis on microeconomic theory and its application to environmental issues. Topics covered include: “market failure” and its impact on the environment; cost-benefit analysis; and input-output analysis. Designed for those interested in the environment or who may be planning careers in environmental or natural sciences.
32086,Economics of Education,ECON,senior standing and economics (ECON) major,"Economic aspects of primary, secondary and higher education. Returns examined with respect to individuals and society. Covers educational finance and efficient production of education."
42040,Introduction to Econometrics,ECON,senior standing and economics (ECON) major,"Application of economic models, probability distributions, estimation, estimators and regression and correlation as tools in economic analysis. Prerequisites: MATH 11012 and ECON 32040 and 32041.42045 Mathematical Economics (3)Systematic exposition of mathematical techniques and their application to economic analysis. Among topics that may be covered: sets; relations/functions; matrix algebra; differentiable and integral calculus; and optimization techniques. Prerequisites: ECON 32040 and 32041.42065 Problems of Monetary and Fiscal Policy (3)Analysis of objectives, techniques and economic effects of monetary and fiscal policies. Prerequisites: ECON 32025 and 32041. 42068 Industrial Organization and Public Policy (3)Theoretical, empirical and critical examination of structure; operation and performance of industrial markets in American economy."
11012,and ECON 32040 and 32041.42045 Mathematical Economics,ECON,senior standing and economics (ECON) major,"Systematic exposition of mathematical techniques and their application to economic analysis. Among topics that may be covered: sets; relations/functions; matrix algebra; differentiable and integral calculus; and optimization techniques. Prerequisites: ECON 32040 and 32041.42065 Problems of Monetary and Fiscal Policy (3)Analysis of objectives, techniques and economic effects of monetary and fiscal policies. Prerequisites: ECON 32025 and 32041. 42068 Industrial Organization and Public Policy (3)Theoretical, empirical and critical examination of structure; operation and performance of industrial markets in American economy."
32040,and 32041.42065 Problems of Monetary and Fiscal Policy,ECON,senior standing and economics (ECON) major,"Analysis of objectives, techniques and economic effects of monetary and fiscal policies. Prerequisites: ECON 32025 and 32041. 42068 Industrial Organization and Public Policy (3)Theoretical, empirical and critical examination of structure; operation and performance of industrial markets in American economy."
32025,and 32041. 42068 Industrial Organization and Public Policy,ECON,senior standing and economics (ECON) major,"Theoretical, empirical and critical examination of structure; operation and performance of industrial markets in American economy."
42072,Economics of Labor Markets,ECON,senior standing and economics (ECON) major,"The economic analysis of the decisions of workers and firms in determination of wages and employment. Topics include labor supply decisions, marginal productivity theory, discrimination, demand for education, effects of trade unions."
42075,International Economic Relations,ECON,senior standing and economics (ECON) major,"Principles, problems and policies of international economic relations, with extensive references to the United States, Western Europe, Latin America and former communist countries. Covers international aspects of interdependency, cooperation and multinational institutions. Prerequisites: ECON 22060 and 22061.42076 Economic Development (3)Analysis of nature of significance of barriers to and future potential for economic development of a nation. Special emphasis on theories and strategic factors pertaining to economic growth. Prerequisites: ECON 22060 and 22061.42078 Economic History of Technological and Industrial Development (3)Historical survey of major economic and technological developments in Western countries from the middle ages to the 20th century. Prerequisites: ECON 22060 and 22061 or special approval of instructor.42080 Regional Economics (3)Examines techniques of regional economic analysis to promote understanding of interregional disparities in developed nations and suggests policy alternatives for alleviating problems arising from disparities. Prerequisites: ECON 22060 and 22061.42081 Urban Economics (3)Application of economic principles to urban spatial patterns, economic development and public policy in housing, transportation, pollution, welfare, etc. Prerequisites: ECON 22060 and 22061.42083 History of Economic Thought (3)Economic thought from Mercantilist Period to early 20th century, especially emphasizing theories of Classical School, Marginalists, Marx and neoclassicists."
22060,and 22061.42076 Economic Development,ECON,senior standing and economics (ECON) major,"Analysis of nature of significance of barriers to and future potential for economic development of a nation. Special emphasis on theories and strategic factors pertaining to economic growth. Prerequisites: ECON 22060 and 22061.42078 Economic History of Technological and Industrial Development (3)Historical survey of major economic and technological developments in Western countries from the middle ages to the 20th century. Prerequisites: ECON 22060 and 22061 or special approval of instructor.42080 Regional Economics (3)Examines techniques of regional economic analysis to promote understanding of interregional disparities in developed nations and suggests policy alternatives for alleviating problems arising from disparities. Prerequisites: ECON 22060 and 22061.42081 Urban Economics (3)Application of economic principles to urban spatial patterns, economic development and public policy in housing, transportation, pollution, welfare, etc. Prerequisites: ECON 22060 and 22061.42083 History of Economic Thought (3)Economic thought from Mercantilist Period to early 20th century, especially emphasizing theories of Classical School, Marginalists, Marx and neoclassicists."
22060,and 22061.42078 Economic History of Technological and Industrial Development,ECON,senior standing and economics (ECON) major,"Historical survey of major economic and technological developments in Western countries from the middle ages to the 20th century. Prerequisites: ECON 22060 and 22061 or special approval of instructor.42080 Regional Economics (3)Examines techniques of regional economic analysis to promote understanding of interregional disparities in developed nations and suggests policy alternatives for alleviating problems arising from disparities. Prerequisites: ECON 22060 and 22061.42081 Urban Economics (3)Application of economic principles to urban spatial patterns, economic development and public policy in housing, transportation, pollution, welfare, etc. Prerequisites: ECON 22060 and 22061.42083 History of Economic Thought (3)Economic thought from Mercantilist Period to early 20th century, especially emphasizing theories of Classical School, Marginalists, Marx and neoclassicists."
22060,and 22061 or special approval of instructor.42080 Regional Economics,ECON,senior standing and economics (ECON) major,"Examines techniques of regional economic analysis to promote understanding of interregional disparities in developed nations and suggests policy alternatives for alleviating problems arising from disparities. Prerequisites: ECON 22060 and 22061.42081 Urban Economics (3)Application of economic principles to urban spatial patterns, economic development and public policy in housing, transportation, pollution, welfare, etc. Prerequisites: ECON 22060 and 22061.42083 History of Economic Thought (3)Economic thought from Mercantilist Period to early 20th century, especially emphasizing theories of Classical School, Marginalists, Marx and neoclassicists."
22060,and 22061.42081 Urban Economics,ECON,senior standing and economics (ECON) major,"Application of economic principles to urban spatial patterns, economic development and public policy in housing, transportation, pollution, welfare, etc. Prerequisites: ECON 22060 and 22061.42083 History of Economic Thought (3)Economic thought from Mercantilist Period to early 20th century, especially emphasizing theories of Classical School, Marginalists, Marx and neoclassicists."
22060,and 22061.42083 History of Economic Thought,ECON,senior standing and economics (ECON) major,"Economic thought from Mercantilist Period to early 20th century, especially emphasizing theories of Classical School, Marginalists, Marx and neoclassicists."
42085,Public Finance,ECON,senior standing and economics (ECON) major,"Examination of public expenditure and taxation policies including the theory of public goods, collective decision making, cost-benefit analysis, equity and efficiency aspects of taxation and current government policy issues."
42086,Economics of Health Care,ECON,senior standing and economics (ECON) major,"Overall objective is to use economic analysis to understand and evaluate what has happened and is happening to the health care profession as well as current health care policies under consideration. Topics include issues such as Medicare, health care reform, HMOs and increasing costs in health care."
42087,Law and Economics,ECON,senior standing and economics (ECON) major,A study of the economic foundations of the legal system and the impact of legal systems on market behavior. Prerequisites: ECON 22060 and 22061 or special approval of instructor.42191 Senior Seminar in Economics (3)Advanced investigation of selected topics in economic analysis and issues in economic policy. Prerequisites: ECON 32050 or MATH 40012; and ECON 32040 and 32041. This course may be used to satisfy the writing-intensive requirement with approval of major department.42291 Variable Content Seminar in Economics (1-4)(Repeated registration permissible when topic varies; repeatable for a total of 12 credit hours) Various special seminars will be announced in the Schedule of Classes under this course number.
22060,and 22061 or special approval of instructor.42191 Senior Seminar in Economics,ECON,senior standing and economics (ECON) major,Advanced investigation of selected topics in economic analysis and issues in economic policy. Prerequisites: ECON 32050 or MATH 40012; and ECON 32040 and 32041. This course may be used to satisfy the writing-intensive requirement with approval of major department.42291 Variable Content Seminar in Economics (1-4)(Repeated registration permissible when topic varies; repeatable for a total of 12 credit hours) Various special seminars will be announced in the Schedule of Classes under this course number.
32050,or MATH 40012; and ECON 32040 and 32041. This course may be used to satisfy the writing-intensive requirement with approval of major department.42291 Variable Content Seminar in Economics (1-4)(Repeated registration permissible when topic varies; repeatable for a total of 12 credit hours) Various special seminars will be announced in the Schedule of Classes under this course number. Prerequisite: special approval.42292 Internship in Economics,ECON,senior standing and economics (ECON) major,Supervised practical experience in economics. Eligibility requirements available from the internship coordinator. Does not count toward economics major. May count as business elective. S/U grading; IP grade permissible. Prerequisites: economics (ECON) major and junior standing and special approval.42293 Variable Topic Workshop in Economics (1-6)(Repeated registration permissible when topic varies; repeatable for a total of 18 credit hours)Various special workshops will be announced in the Schedule of Classes under this course number.S/U grading.
42293,Variable Topic Workshop in Economics (1-6)(Repeated registration permissible when topic varies; repeatable for a total of 18 credit hours)Various special workshops will be announced in the Schedule of Classes under this course number.S/U grading. Prerequisite: special approval.42295 Special Topics in Economics,ECON,senior standing and economics (ECON) major,(Repeated registration permissible when topic varies; repeatable for a total of 9 credit hours) Various special topics will be announced in the Schedule of Classes under this course number.
