Course Number,Course Name,Department,Prerequisites,Description
13002,or PHY 13012. Corequisite: PHY 13002 or 13012. This course may be used to satisfy the Liberal Education Requirements (LER).20095 Special Topics (1-3)*Topic announced when scheduled. Prerequisite: none.21040 Physics in Entertainment and the Arts,PHY,PHY 35611,"Descriptive introduction to physics underlying selected forms of art and entertainment. Examples are drawn from music, visual arts and communications media. Not counted toward requirements for major in physics."
21041,Physics in Entertainment and the Arts Laboratory,PHY,PHY 35611,"Laboratory component of PHY 21040. Two-hour laboratory weekly. Pre/corequisite: PHY 21040. Special fee: $20 flat fee—subject to change. This course may be used to satisfy the Liberal Education Requirements (LER) and the science laboratory component of the Ohio Transfer Module.21430 Frontiers in Astronomy (3)Modern description of astrophysical observations, the results of these observations and the physical principles based on them. Not counted toward requirements for major in physics."
21430,Frontiers in Astronomy,PHY,PHY 35611,"Modern description of astrophysical observations, the results of these observations and the physical principles based on them. Not counted toward requirements for major in physics."
22564,Introduction to Materials Physics,PHY,PHY 35611,"Survey of mechanical and electronic properties of materials with application in science and technology. Metals, semiconductors, ceramics, polymers and liquid crystals and other special materials will be addressed."
22811,Forensic Physics,PHY,PHY 35611,"Fundamental physical concepts are related to various forensic activities including evidence analysis, ballistics, auto collision analysis and radioactive materials accidents. Three-hour lecture and two-hour laboratory weekly."
23101,General University Physics I,PHY,PHY 35611,"Principles of mechanics, heat and sound at calculus level. Four-hour lecture/recitation and three-hour laboratory weekly. Pre/corequisite: MATH 12002.23102 General University Physics II (5)Principles of electricity, magnetism, light and modern physics at calculus level. Four-hour lecture/recitation and three-hour laboratory weekly. Prerequisites: PHY 13001 or 23101. Pre/corequisite: MATH 12003.24001 Astronomy (3)Astronomical measurements and their instruments, the solar system of planets, the sun and stars, spectra, radiation, evolution of stars, galaxies, concepts of cosmology. Not counted toward physics major."
23102,General University Physics II,PHY,PHY 35611,"Principles of electricity, magnetism, light and modern physics at calculus level. Four-hour lecture/recitation and three-hour laboratory weekly. Prerequisites: PHY 13001 or 23101. Pre/corequisite: MATH 12003.24001 Astronomy (3)Astronomical measurements and their instruments, the solar system of planets, the sun and stars, spectra, radiation, evolution of stars, galaxies, concepts of cosmology. Not counted toward physics major."
13001,or 23101. Pre/corequisite: MATH 12003.24001 Astronomy,PHY,PHY 35611,"Astronomical measurements and their instruments, the solar system of planets, the sun and stars, spectra, radiation, evolution of stars, galaxies, concepts of cosmology. Not counted toward physics major."
30020,Intermediate Physics Laboratory,PHY,PHY 35611,(Repeated registration permissible) Experiments in classical and modern physics are selected to accompany and to supplement junior-level physics courses.
30095,Special Topics (1-3)Topic announced when scheduled. Prerequisite: special approval.32511 Electronics,PHY,PHY 35611,"“Hands-on” course to give the student a working knowledge of analog electronics and of AC and DC circuits typically used by the scientist. Prerequisites: PHY 13002 or 23102; and MATH 12002.32562 Aerodynamics (3)Multispeed aerodynamics including topics in fluid mechanics, airfoil and wing theory, stability and control, performance and aerodynamic loads."
13002,or 23102; and MATH 12002.32562 Aerodynamics,PHY,PHY 35611,"Multispeed aerodynamics including topics in fluid mechanics, airfoil and wing theory, stability and control, performance and aerodynamic loads."
13002,or 23102.34000 Cosmology,PHY,PHY 35611,"This course will provide a quantitative introduction to modern cosmology, from the big bang to the formation of the first stars. Subjects include the evolution of the geometry and temperature of the universe, its composition and select aspects of general relativity."
35101,Classical Mechanics,PHY,PHY 35611,"Modern description of mechanics including both Lagrangian and Hamilton formulations, with applications to central-force motion, coupled oscillations, rigid body motion and motion in non-inertial reference frames. Prerequisites: PHY 23102 and MATH 32052.35402 Scientific Computing (2)Solution of scientific problems with a PC using QBASIC or C language. Includes applications to integral and differential equations of physical sciences. IP grade permissible. Prerequisites: 10 credit hours of physics (PHY) courses. Pre-/corequisite: MATH 32051.35611 Microprocessor-Based Design I (3)Microprocessors as the basis for intelligent controllers and instruments. Signal analysis, input/output, interrupt handling and data connectors. IP grade permissible. Prerequisites: PHY 12411 and CS 10061.36001 Introductory Modern Physics (3)Special theory of relativity, Rutherford-Bohr model of atom, quantization of light, matter waves, Schroedinger equation, hydrogen atom, electron spin, multi-electron atoms. Prerequisites: MATH 12003 and PHY 23102.36002 Applications of Modern Physics (3)Survey of applications of twentieth century physics. Topics include molecular bonding, conducting and insulating solids, degenerate matter, quantum condensates, subatomic and subnuclear particle physics, cosmology."
23102,and MATH 32052.35402 Scientific Computing,PHY,PHY 35611,"Solution of scientific problems with a PC using QBASIC or C language. Includes applications to integral and differential equations of physical sciences. IP grade permissible. Prerequisites: 10 credit hours of physics (PHY) courses. Pre-/corequisite: MATH 32051.35611 Microprocessor-Based Design I (3)Microprocessors as the basis for intelligent controllers and instruments. Signal analysis, input/output, interrupt handling and data connectors. IP grade permissible. Prerequisites: PHY 12411 and CS 10061.36001 Introductory Modern Physics (3)Special theory of relativity, Rutherford-Bohr model of atom, quantization of light, matter waves, Schroedinger equation, hydrogen atom, electron spin, multi-electron atoms. Prerequisites: MATH 12003 and PHY 23102.36002 Applications of Modern Physics (3)Survey of applications of twentieth century physics. Topics include molecular bonding, conducting and insulating solids, degenerate matter, quantum condensates, subatomic and subnuclear particle physics, cosmology."
35611,Microprocessor-Based Design I,PHY,PHY 35611,"Microprocessors as the basis for intelligent controllers and instruments. Signal analysis, input/output, interrupt handling and data connectors. IP grade permissible. Prerequisites: PHY 12411 and CS 10061.36001 Introductory Modern Physics (3)Special theory of relativity, Rutherford-Bohr model of atom, quantization of light, matter waves, Schroedinger equation, hydrogen atom, electron spin, multi-electron atoms. Prerequisites: MATH 12003 and PHY 23102.36002 Applications of Modern Physics (3)Survey of applications of twentieth century physics. Topics include molecular bonding, conducting and insulating solids, degenerate matter, quantum condensates, subatomic and subnuclear particle physics, cosmology."
12411,and CS 10061.36001 Introductory Modern Physics,PHY,PHY 35611,"Special theory of relativity, Rutherford-Bohr model of atom, quantization of light, matter waves, Schroedinger equation, hydrogen atom, electron spin, multi-electron atoms. Prerequisites: MATH 12003 and PHY 23102.36002 Applications of Modern Physics (3)Survey of applications of twentieth century physics. Topics include molecular bonding, conducting and insulating solids, degenerate matter, quantum condensates, subatomic and subnuclear particle physics, cosmology."
12003,and PHY 23102.36002 Applications of Modern Physics,PHY,PHY 35611,"Survey of applications of twentieth century physics. Topics include molecular bonding, conducting and insulating solids, degenerate matter, quantum condensates, subatomic and subnuclear particle physics, cosmology."
40020,Advanced Physics Laboratory,PHY,PHY 35611,(Repeated registration permissible) Advanced experiments in classical and modern physics are selected to accompany and to supplement senior-level physics courses.
40060,"Physical Literature (1-3)Study of current or topical literature. Prerequisite: special approval.40092 Internship in Physics (1-3)(Repeated registration permissible) Supervised capstone experience in physics at a national laboratory, a research university, in industry or at a local research site. No more than 3 credit hours may be applied toward the major electives for physics majors. S/U grading. Prerequisite: special approval.40093 Variable Title Workshop in Physics (1-6)Workshop individually designed to provide instruction and training in specific areas of physics. S/U grading. Prerequisite: special approval.40095 Special Topics (1-3)Topic announced when scheduled. Prerequisite: special approval.40096 Individual Investigation (1-6)Individual projects for physics majors. IP grade permissible. Prerequisite: 20 credit hours of physics (PHY) courses and special approval of department chairperson.40099 Senior Honors Thesis (1-10)Thesis for departmental, general or university honors must be 1-10 hours with continuous registration throughout the senior year beginning in the summer prior to the senior year. Students taking this course must consult with their department and the Honors College and receive approval prior to the first semester of the senior year. IP grade permissible. Prerequisites: Honors senior standing and special approval.40195 Special Topics (1-3)Topic announced when scheduled. Prerequisite: special approval.42500 Physics of Laboratory Devices and Techniques",PHY,PHY 35611,"Physics of semiconducting devices such as diodes, transistors; laboratory techniques using temperature control, vacuum pumps; X-ray, neutron, light, and electron scattering."
42512,General Electronic Instrumentation,PHY,PHY 35611,"Laboratory-based course in digital and analog electronics, computer interfacing and computer-based technique all within context of applications in measurements, signal-to-noise enhancement and control instrumentation. Lecture two hours, laboratory four hours weekly."
42513,Computer Systems Design,PHY,PHY 35611,"Hands-on experience in selecting and using a microcomputer-based data acquisition and control system in the science laboratory. One hour lecture, four hours laboratory weekly. IP grade permissible."
44600,Introduction to Biological Physics,PHY,PHY 35611,Introduces ideas essential to physical understanding of biological systems. Topics include: introduction to molecular components of the cell; statistical mechanics and transport in biological systems; selected topics in biophysics.
44802,Astrophysics,PHY,PHY 35611,"Galactic structure, stellar formation and evolution, origin of the elements (or nucleosynthesis), nonoptical astronomies, and description of various cosmological theories. Prerequisites: MATH 12003.45201 Electromagnetic Theory (4)Properties of electric and magnetic fields developed by vector methods. Treatment of static fields in vacuum and matter. Theory of classical electromagnetic fields with emphasis on dynamic fields."
45201,Electromagnetic Theory,PHY,PHY 35611,Properties of electric and magnetic fields developed by vector methods. Treatment of static fields in vacuum and matter. Theory of classical electromagnetic fields with emphasis on dynamic fields.
32052,and 16 hours of physics (PHY) courses.45301 Thermal Physics,PHY,PHY 35611,"An introduction to thermodynamics and statistical mechanics, with applications in material science and engineering. Prerequisites: PHY 36001.45401 Mathematical Methods in Physics (4)Consolidation of vector analysis, curvilinear coordinate systems, tensors, matrix algebra, vector spaces, common groups in physics, calculus of residues, contour integration, methods for differential equations in physics; additional topics important for physics selected from special functions, integral equations, calculus of variations."
45401,Mathematical Methods in Physics,PHY,PHY 35611,"Consolidation of vector analysis, curvilinear coordinate systems, tensors, matrix algebra, vector spaces, common groups in physics, calculus of residues, contour integration, methods for differential equations in physics; additional topics important for physics selected from special functions, integral equations, calculus of variations."
32052,and senior standing.45403 Data Analysis and Computational Physics Techniques,PHY,PHY 35611,Study of uncertainties in physical measurements. Data reduction and error analysis techniques. Monte Carlo simulation method. Least-squares fits to data. Basic computational physics techniques. Prerequisites: MATH 12003 and PHY 23102.45501 Electromagnetic Waves and Modern Optics (3)Interactions between light and matter from both a macroscopic and microscopic perspective; producing and controlling light; devices and spectroscopic techniques based on modern optics.
12003,and PHY 23102.45501 Electromagnetic Waves and Modern Optics,PHY,PHY 35611,Interactions between light and matter from both a macroscopic and microscopic perspective; producing and controlling light; devices and spectroscopic techniques based on modern optics.
45612,Microprocessor-Based Design II,PHY,PHY 35611,"Design, construction, programming and interfacing of microcontrollers based on a 16-bit microprocessor. IP grade permissible."
46101,Quantum and Atomic Physics,PHY,None,"Bohr theory, wave mechanics, wave packets. Applications to barriers, oscillators, hydrogen atom, multi-electron atoms, X-rays, molecular spectra. At level of Eisberg-Resnick’s Quantum Physics. Prerequisites: PHY 36001. Pre-/corequisite: MATH 32052.46301 Introduction to Nuclear Physics (3)Introduction to the concepts of nuclear physics including basic properties of the atomic nucleus, experimental techniques, nuclear models and reactions, nuclear fission and fusion, and elementary particles. Prerequisites: PHY 36001. Pre-/corequisite: MATH 32052.46401 Introduction to Solid State Physics (3)Fundamental unifying concepts and experimental techniques needed to understand thermal, electrical and optical properties of ions and electrons in solids. Special topics of current research. Prerequisites: PHY 36002. *Course ineligible to be repeated for GPA recalculation.**Courses offered only at Regional Campuses. This page was last modified onAugust 20, 2009"
46301,Introduction to Nuclear Physics,PHY,None,"Introduction to the concepts of nuclear physics including basic properties of the atomic nucleus, experimental techniques, nuclear models and reactions, nuclear fission and fusion, and elementary particles. Prerequisites: PHY 36001. Pre-/corequisite: MATH 32052.46401 Introduction to Solid State Physics (3)Fundamental unifying concepts and experimental techniques needed to understand thermal, electrical and optical properties of ions and electrons in solids. Special topics of current research. Prerequisites: PHY 36002. *Course ineligible to be repeated for GPA recalculation.**Courses offered only at Regional Campuses. This page was last modified onAugust 20, 2009"
46401,Introduction to Solid State Physics,PHY,None,"Fundamental unifying concepts and experimental techniques needed to understand thermal, electrical and optical properties of ions and electrons in solids. Special topics of current research. Prerequisites: PHY 36002. *Course ineligible to be repeated for GPA recalculation.**Courses offered only at Regional Campuses. This page was last modified onAugust 20, 2009"
