Course Number,Course Name,Department,Prerequisites,Description
41199,Senior Project: Music Theory,MUS,music (MUS) major,Preparation and presentation of a senior thesis in the student’s area of expertise.
41211,Composition (2-4)(Repeated registration permissible) Study of the materials and techniques of musical composition culminating in original works based upon observable principles of unity and variety. Prerequisite: composition (COMP) or music (MUS) or music education (MUED) major.41221 Audio Recording V,MUS,music (MUS) major,"A detailed study in digital audio production techniques and procedures, including project management, final product editing and assembly, and digital audio mastering."
41222,Audio Recording VI,MUS,music (MUS) major,"A comprehensive project experience in digital audio from pre-production through the recording, mixing, mastering, assembly and post-production of a complete audio project."
41230,Introduction to Electronic Music,MUS,music (MUS) major,"General introductory survey of electronic music, including its technology, history and aesthetics. Use of electronic media in art, music, jazz and popular music."
41231,Techniques of Electronic Music,MUS,music (MUS) major,"Techniques of the composition of electronic music, including tape techniques and synthesizer techniques. Study oriented toward the facilities of the Kent State University Electronic Music Studio."
41299,Senior Project: Music Composition,MUS,music (MUS) major,The final composition experience prior to graduation. A recital of individually composed works must be presented.
41321,Orchestration,MUS,music (MUS) major,"Ranges, tonal possibilities, technical limitations and transpositions for all orchestral instruments. Scoring techniques and analysis of representative instrumental ensemble repertoire."
41341,Jazz Improvisation,MUS,music (MUS) major,The development of the art of jazz improvisation through performance and analysis.
41342,Jazz Arranging,MUS,music (MUS) major,Arranging for the large and small jazz ensemble.
42111,African Music and Cultures,MUS,music (MUS) major,"African music as related to social sciences and humanities. Oral traditions. Use of music recordings, tapes, musical instruments, participation in performance and group work involvement."
42131,America’s Music,MUS,music (MUS) major,Historical survey of music in America from New England psalmody to present-day compositional trends.
42141,Folk and Traditional Music of Western Continents,MUS,music (MUS) major,"Study of selected music cultures of Eastern and Western Europe, and South, Central and North America."
42151,Asian Musics,MUS,music (MUS) major,"Survey of Asian musics. Emphasis on art, folk and popular musics and relationships of these musics to their respective cultures."
42161,History of Jazz,MUS,music (MUS) major,The evolution of jazz from its origin to present.
42221,Symphonic Literature,MUS,music (MUS) major,Historical and stylistic survey of music for large instrumental ensemble.
42222,Chamber Music Literature,MUS,music (MUS) major,Historical and stylistic survey of chamber music literature.
42241,Piano Literature,MUS,music (MUS) major,"Survey of keyboard and piano literature from the 16th century to the present; study of related forms and styles. Emphasis on performing, listening and analysis."
42251,Song Literature,MUS,music (MUS) major,"A study of vocal literature from the 16th century to the present. Emphasis upon the style, interpretation and presentation of solo materials for all voice classifications."
42261,Opera Literature,MUS,music (MUS) major,The historical development of opera from the 17th century to the present. Detailed analysis of representative works.
42271,Choral Literature,MUS,music (MUS) major,Study of choral literature from all historical periods and styles.
42357,Student Teaching and Seminar,MUS,music (MUS) major,The course provides a 15-week student teaching experience. Off-campus arrangements are handled by the School of Music. S/U grading; IP grade permissible.
43211,Secondary Instrumental Methods,MUS,music (MUS) major,"Secondary instrumental instruction; program organization, planning, repair, methods, choosing music, materials and teaching techniques. Sixty field/clinical hours required. Prerequisites: MUS 23241 and special approval. Corequisite: MUS 33213.43231 Elementary and Middle School Instrumental Method (3)Elementary and middle school instrumental instruction, program organization, rehearsal/teaching techniques, lesson plans, literature, budget/scheduling, recruiting. Sixty field/clinical hours required. Prerequisites: MUS 23241 and special approval.43241 Marching Band Techniques and Literature (2)Organization, administration and techniques of marching bands in the schools. Topics covered include musical styles, literature and show design. Ten field/clinical hours are required."
23241,and special approval. Corequisite: MUS 33213.43231 Elementary and Middle School Instrumental Method,MUS,music (MUS) major,"Elementary and middle school instrumental instruction, program organization, rehearsal/teaching techniques, lesson plans, literature, budget/scheduling, recruiting. Sixty field/clinical hours required. Prerequisites: MUS 23241 and special approval.43241 Marching Band Techniques and Literature (2)Organization, administration and techniques of marching bands in the schools. Topics covered include musical styles, literature and show design. Ten field/clinical hours are required."
23241,and special approval.43241 Marching Band Techniques and Literature,MUS,music (MUS) major,"Organization, administration and techniques of marching bands in the schools. Topics covered include musical styles, literature and show design. Ten field/clinical hours are required."
43242,Jazz Ensemble Techniques and Literature,MUS,music (MUS) major,"Study of the curriculum for the jazz ensemble, including organizational and administrative procedures. Emphasis on music interpretation, jazz styles and rehearsal techniques taught through laboratory experience."
43243,Vocal Jazz and Musical Theatre in the Schools,MUS,music (MUS) major,"History, vocal technique, style characteristics and repertoire necessary for teaching vocal jazz and African-American spirituals. Repertoire, organization and publicity for school productions of American musical theatre. Prerequisites: music (MUS) major and junior standing.43244 Student Teaching Preparation (2)Individualized instruction to prepare music education students to student teach. Emphasis is placed on removing deficiencies or enhancing strengths prior to student teaching."
43244,Student Teaching Preparation,MUS,music (MUS) major,Individualized instruction to prepare music education students to student teach. Emphasis is placed on removing deficiencies or enhancing strengths prior to student teaching.
44111,Choral Conducting and Arranging,MUS,music (MUS) major,"Continued development of conducting technique, score reading analysis, styles, interpretation, rehearsal procedure, language pronunciation, and arranging for voices and instruments. Six field/clinical hours are required."
44121,Instrumental Conducting and Arranging,MUS,music (MUS) major,"Continued development of conducting technique, score reading, analysis, styles, interpretation, rehearsal procedure and arranging for instrumental organizations. Twelve field/clinical hours are required."
45111,University Choir,MUS,music (MUS) major,"(Repeated registration permissible) Study and performance of choral music from Renaissance through contemporary styles, large and small forms with appropriate accompaniment."
45121,Kent Chorus,MUS,music (MUS) major,"(Repeated registration permissible) Study and performance of choral music from Renaissance through contemporary styles, large and small forms with appropriate accompaniment."
45131,Opera: Singer-Actor Techniques,MUS,music (MUS) major,"(Repeated registration permissible) Training in methods and skills necessary to the art of the singer-actor. Opera performed and prepared via study, observation and rehearsal."
45141,Kent State University Chorale,MUS,music (MUS) major,(Repeated registration permissible) Study and performance of literature for vocal chamber ensemble from Medieval through contemporary styles with appropriate accompaniment sung in the original language. An audition is required before registering for this course.
45142,Men’s Chorus,MUS,music (MUS) major,"A chorus of male voices. Emphasis on music literacy, vocal production, instruction, study and performance of music written for male voices. All Western music periods are represented. Experience with mixed-voice choirs also occurs."
45143,Women’s Chorus,MUS,music (MUS) major,"A chorus of women’s voices. Emphasis on music literacy, vocal production, instruction, study and performance of music written for women’s voices. All Western music periods are represented. Experience with mixed-voice choirs also occurs."
45151,Kent State University Gospel Choir,MUS,music (MUS) major,"(Repeated registration permitted) Study and performance of choral music in the gospel tradition, including works by contemporary artists. One weekly rehearsal and a minimum of one concert per semester. Off-campus concerts are possible."
45212,Orchestra,MUS,music (MUS) major,"(Repeated registration permissible) A select group of instrumentalists for the purpose of studying and performing music written specifically for chamber orchestra including works of the 17th, 18th and 20th centuries. An audition is required before registering for this course."
45221,Concert Band,MUS,music (MUS) major,(Repeated registration permissible) Study and performance of music literature for wind band.
45222,Marching Band,MUS,music (MUS) major,(Repeated registration permissible) Study and performance of literature and maneuvers for marching band.
45223,Wind Ensemble,MUS,music (MUS) major,(Repeated registration permissible) A select concert ensemble that performs the finest in wind instrument literature with emphasis on major original works. An audition is required before registering for this course.
45224,Basketball Band,MUS,music (MUS) major,(Repeated registration permissible) Study and performance of music for the basketball band.
45225,University Band,MUS,music (MUS) major,"(Repeated registration permissible) Study and performance of music literature for wind band appropriate for nonmusic majors, and for music education majors performing on secondary instruments."
45231,Jazz Ensemble,MUS,music (MUS) major,(Repeated registration permissible) Study and performance of music literature in the jazz idiom.
45241,Trombone Ensemble,MUS,music (MUS) major,(Repeated registration permissible) A thorough study of trombone performance in various-sized ensembles. Emphasis on original literature from over four centuries.
45251,Percussion Ensemble,MUS,music (MUS) major,(Repeated registration permissible) A comprehensive study of percussion performance in various-sized ensembles. Use of keyboard percussion instruments along with drums and accessories. Study of percussion ensemble literature.
45261,Bassoon Ensemble,MUS,music (MUS) major,"(Repeated registration permissible) Study and performance of music for multiple bassoons; emphasis upon refined ensemble playing, interpretation, leadership skills and arranging techniques."
45271,New Music Ensemble,MUS,music (MUS) major,(Repeated registration permissible) Study and performance of 20th-century chamber music with an emphasis on works by contemporary composers.
45281,Flute Ensemble,MUS,music (MUS) major,(Repeated registration permissible) Study and performance of music for multiple flutes; emphasis upon all aspects of ensemble playing and style considerations will be addressed in both chamber and conducted formats.
45311,Chamber Music (1 or 2)(Repeated registration permissible) The study and performance of music for small ensembles. Prerequisite: special approval.45321 Accompanying (1 or 2)(Repeated registration permissible) Accompanying instrumental and vocal soloists; piano ensemble works. Credit counted toward ensemble requirements. One-hour credit for two hours of assigned accompanying weekly. Prerequisite: special approval.47014 Folk Guitar for the Music Educator,MUS,music (MUS) major,Development of basic folk guitar performance skills for music education majors. Prerequisites: music education (MUED) major and MUS 23111. Special fee: $35—subject to change.47811 Instrument Class for the Choral/General Music Educator (1)Class instruction in the basic playing skills of band and orchestral instruments intended to provide familiarity with the common school instruments for the choral/general music major.
47811,Instrument Class for the Choral/General Music Educator,MUS,music (MUS) major,Class instruction in the basic playing skills of band and orchestral instruments intended to provide familiarity with the common school instruments for the choral/general music major.
48111,Eurhythmics,MUS,music (MUS) major,"Applied study of rhythm through kinesthetic, intellectual and emotional involvement. Movement experiences to strengthen concentration and communication between ear, brain and muscles that execute rhythm."
48112,Eurhythmics,MUS,music (MUS) major,See MUS 48111.
48211,Introduction to Piano Pedagogy,MUS,music (MUS) major,"Observation and teaching of individual and class lessons, children and adults. Study and performance of preparatory materials, elementary through intermediate piano literature."
48221,Elements of Accompanying I,MUS,music (MUS) major,"Techniques of accompanying; selected overview of art song literature including Italian, German, French and English songs; development of playing-at-sight skills."
48222,Elements of Accompanying II,MUS,music (MUS) major,"Continuation of accompanying techniques including opera accompanying, orchestral reductions and selected overview of literature for solo instrument and piano; continuation of playing-at-sight skills."
48241,Voice Pedagogy,MUS,music (MUS) major,"Survey of techniques, practices and materials of teaching voice."
48251,Pedagogy of Music Theory,MUS,music (MUS) major,The principles and techniques of teaching music theory.
48257,Pedagogy—Instrumental,MUS,music (MUS) major,"Principles and techniques of instruction. Literature survey. Analysis of instrumental problems and performance practice. Offered as needed for strings, woodwinds, brass, percussion, organ or guitar."
48393,Variable Title Workshop in Music (1-4)Offered for specific professional needs. Emphasis on performance and pedagogical skills. S/U grading. Prerequisite: special approval.48512 Improvisation,MUS,music (MUS) major,The development of musical improvisation skills not tied to any particular music style. Students will perform on their own applied instrument(s).
48598,Music Research (2-3)(Repeated registration permissible) Research or individual investigation for undergraduate students. IP grade permissible. Prerequisite: special approval.49525 Inquiry into Professional Practice,MUS,music (MUS) major,"Instruction in band, choral, general and orchestral music methods for music education majors. Focus on teacher leadership experiences and action research projects. Sixty-two field/clinical hours required. Prerequisites: music education (MUED) major and admission to student teachingApplied Music Students who plan to register for applied music for the first time must audition for the appropriate faculty member(s) prior to registering for the course.Private applied music instruction: Privately instructed performance courses are offered each semester. Performance majors register for 4 credit hours, receive a one-hour lesson weekly and attend the weekly studio class of their major performing medium. Non-performance majors register for 2 hours of credit, receive one half-hour lesson weekly and attend the weekly studio class of their major performing medium. Students must be a music (MUS) or music education (MUED) major. Applied music study for non-majors and non-minors is subject to faculty and studio availability and may be elected only with the special approval of the School of Music.The following courses are either 2 or 4 credit hours. Students electing 2  credits pay $100 per semester; students electing 4 credits pay $200 per semester.36111, 46111—Piano36311, 46311—Voice36411, 46411—Violin36412, 46412—Viola36413, 46413—Cello36414, 46414—Double Bass36511, 46511—Flute36512, 46512—Oboe36513, 46513—Clarinet36514, 46514—Bassoon36515, 46515—Saxophone36611, 46611—Trumpet36612, 46612—Horn36613, 46613—Trombone36614, 46614—Euphonium36615, 46615—Tuba36711, 46711—Percussion36912, 46912—GuitarClass Instruction: Classes in piano, voice, strings, woodwinds, brasses and percussion are available. The prerequisite for each course is cited in the Catalog description. The instruction fee ranges from a $20 to $120 flat fee.17011, 17012 Piano Class for Non-music Students (2 each)Development of basic skills required in playing piano, including familiarity with the keyboard and music notation."
17012,"Piano Class for Non-music Students (2 each)Development of basic skills required in playing piano, including familiarity with the keyboard and music notation. Prerequisite: MUS 17011—none;  17012—MUS 17011 or audition. Special fee: $45 flat fee—subject to change.17111 Piano Class (1 )Preparatory piano. Credit not acceptable on music major sequences. Piano literature and functional elements of sight-reading, transposition, harmonization and improvisation. Prerequisite: special approval. Special fee: $35 flat fee—subject to change.17112 Piano Class",MUS,music (MUS) major,"Prepartory piano. Credit not acceptable on music major sequences. Piano literature and functional elements of sight-reading, transposition, harmonization and improvisation."
17111,with a grade of C- (1.7) or better. Special fee: $35 flat fee —subject to change.27111 Piano Class,MUS,music (MUS) major,Continuation of piano classes. Credit acceptable on music major and minor sequences.
17111,with a grade of C (2.0) or better. Special fee: $45 flat fee—subject to change.27112 Piano Class,MUS,music (MUS) major,Continuation of piano classes. Credit acceptable on music major and minor sequences.
36111,"Applied Music—Piano (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual study. Prerequisite: music (MUS) or music education (MUED) major.36311 Applied Music—Voice (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual instruction. Prerequisite: music (MUS) or music education (MUED) major.36411 Applied Music—Violin (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual instruction. Prerequisite: music (MUS) or music education (MUED) major.36412 Applied Music—Viola (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual instruction. Prerequisite: music (MUS) or music education (MUED) major.36413 Applied Music—Cello (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual instruction. Prerequisite: music (MUS) or music education (MUED) major.36414 Applied Music—Double Bass (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual instruction. Prerequisite: music (MUS) or music education (MUED) major.36511 Applied Music—Flute (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual instruction. Prerequisite: music (MUS) or music education (MUED) major.36512 Applied Music—Oboe (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual instruction. Prerequisite: music (MUS) or music education (MUED) major.36513 Applied Music—Clarinet (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual instruction. Prerequisite: music (MUS) or music education (MUED) major.36514 Applied Music—Bassoon (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual instruction. Prerequisite: music (MUS) or music education (MUED) major.36515 Applied Music—Saxophone (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual instruction. Prerequisite: music (MUS) or music education (MUED) major.36611 Applied Music—Trumpet (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual instruction. Prerequisite: music (MUS) or music education (MUED) major.36612 Applied Music—Horn (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual instruction. Prerequisite: music (MUS) or music education (MUED) major.36613 Applied Music—Trombone (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual instruction. Prerequisite: music (MUS) or music education (MUED) major.36614 Applied Music—Euphonium (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual instruction. Prerequisite: music (MUS) or music education (MUED) major.36615 Applied Music—Tuba (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual instruction. Prerequisite: music (MUS) or music education (MUED) major.36711 Applied Music—Percussion (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual instruction. Prerequisite: music (MUS) or music education (MUED) major.36912 Applied Music—Guitar (2 or 4)A comprehensive study of performance, technique and repertoire appropriate to music majors and minors. Individual instruction. Prerequisite: music (MUS) or music education (MUED) major.37111 Functional Piano",MUS,music (MUS) major,Development of keyboard facility for practical purposes in classroom. Credit-By-Exam with departmental approval.
40296,Independent Study: Music (1-3)(Repeated registration permissible) Individual investigation in music topics not offered as either regular coursework or beyond the scope of existing music major courses. Prerequisite: music (MUS) major and special approval.47012 Folk Guitar Class I,MUS,music (MUS) major,Development of basic folk guitar performance skills.
47013,Folk Guitar Class II,MUS,music (MUS) major,"Continued development of acoustic guitar performance skills, study of performance-related theory and related topics such as open tuning and slide guitar."
47311,Voice Class,MUS,music (MUS) major,"Class instruction in the fundamentals of correct breathing, tone production and diction."
47411,String Class,MUS,music (MUS) major,"(Repeatable for a total of 3 credit hours) Class lessons in basic playing skills, methodology, teaching materials and maintenance of string instruments to enable the student to teach string classes in public schools."
