Course Number,Course Name,Department,Prerequisites,Description
25033,and 25025 and 15013-15017 and special approval.45053 Elementary School Physical Education Content,PEP,special approval and admission to advanced study,"Physical education content for the elementary school child with emphasis on developmentally appropriate learning in three domains. Prerequisites: PEP 25033 and 25025 and 15013-15017 and special approval.45058 Secondary School Physical Education Methods (3)Approaches to teaching in secondary school physical education. Focus on sequential curriculum development and on learning outcomes in three domains. Prerequisites: PEP 25033 and 25025 and 15013-15017 and special approval.45059 Secondary School Physical Education Content (3)Introduction and development of content, management and organizational skills related to sports and activities utilized in secondary school physical education. Prerequisites: PEP 25033 and 25025 and 15013-15017 and special approval.45065 Exercise Testing (3)Lecture and laboratory experiences dealing with the administration and interpretation of exercise tests. Prerequisites: PEP 35075 and 45080.45070 Electrocardiography for the Exercise Physiologist (3)Designed to provide students with the knowledge base in electrocardiography. Students work on interpreting the 12-lead electrocardiogram with clinical case studies to enhance the knowledge base of the exercise specialist. Prerequisites: PEP 25057 and special approval. Corequisite: PEP 25058.45080 Physiology of Exercise (3)Response of the human to acute and chronic exercise with emphasis on the underlying physiological mechanisms. Prerequisites: PEP 25057 and 25058 and special approval. Corequisite: BSCI 30030.45091 Senior Seminar (1)Investigation and study of current problems, topics and/or issues in physical education, exercise or sport. S/U grading; IP grade permissible."
25033,and 25025 and 15013-15017 and special approval.45058 Secondary School Physical Education Methods,PEP,special approval and admission to advanced study,"Approaches to teaching in secondary school physical education. Focus on sequential curriculum development and on learning outcomes in three domains. Prerequisites: PEP 25033 and 25025 and 15013-15017 and special approval.45059 Secondary School Physical Education Content (3)Introduction and development of content, management and organizational skills related to sports and activities utilized in secondary school physical education. Prerequisites: PEP 25033 and 25025 and 15013-15017 and special approval.45065 Exercise Testing (3)Lecture and laboratory experiences dealing with the administration and interpretation of exercise tests. Prerequisites: PEP 35075 and 45080.45070 Electrocardiography for the Exercise Physiologist (3)Designed to provide students with the knowledge base in electrocardiography. Students work on interpreting the 12-lead electrocardiogram with clinical case studies to enhance the knowledge base of the exercise specialist. Prerequisites: PEP 25057 and special approval. Corequisite: PEP 25058.45080 Physiology of Exercise (3)Response of the human to acute and chronic exercise with emphasis on the underlying physiological mechanisms. Prerequisites: PEP 25057 and 25058 and special approval. Corequisite: BSCI 30030.45091 Senior Seminar (1)Investigation and study of current problems, topics and/or issues in physical education, exercise or sport. S/U grading; IP grade permissible."
25033,and 25025 and 15013-15017 and special approval.45059 Secondary School Physical Education Content,PEP,special approval and admission to advanced study,"Introduction and development of content, management and organizational skills related to sports and activities utilized in secondary school physical education. Prerequisites: PEP 25033 and 25025 and 15013-15017 and special approval.45065 Exercise Testing (3)Lecture and laboratory experiences dealing with the administration and interpretation of exercise tests. Prerequisites: PEP 35075 and 45080.45070 Electrocardiography for the Exercise Physiologist (3)Designed to provide students with the knowledge base in electrocardiography. Students work on interpreting the 12-lead electrocardiogram with clinical case studies to enhance the knowledge base of the exercise specialist. Prerequisites: PEP 25057 and special approval. Corequisite: PEP 25058.45080 Physiology of Exercise (3)Response of the human to acute and chronic exercise with emphasis on the underlying physiological mechanisms. Prerequisites: PEP 25057 and 25058 and special approval. Corequisite: BSCI 30030.45091 Senior Seminar (1)Investigation and study of current problems, topics and/or issues in physical education, exercise or sport. S/U grading; IP grade permissible."
25033,and 25025 and 15013-15017 and special approval.45065 Exercise Testing,PEP,special approval and admission to advanced study,"Lecture and laboratory experiences dealing with the administration and interpretation of exercise tests. Prerequisites: PEP 35075 and 45080.45070 Electrocardiography for the Exercise Physiologist (3)Designed to provide students with the knowledge base in electrocardiography. Students work on interpreting the 12-lead electrocardiogram with clinical case studies to enhance the knowledge base of the exercise specialist. Prerequisites: PEP 25057 and special approval. Corequisite: PEP 25058.45080 Physiology of Exercise (3)Response of the human to acute and chronic exercise with emphasis on the underlying physiological mechanisms. Prerequisites: PEP 25057 and 25058 and special approval. Corequisite: BSCI 30030.45091 Senior Seminar (1)Investigation and study of current problems, topics and/or issues in physical education, exercise or sport. S/U grading; IP grade permissible."
35075,and 45080.45070 Electrocardiography for the Exercise Physiologist,PEP,special approval and admission to advanced study,"Designed to provide students with the knowledge base in electrocardiography. Students work on interpreting the 12-lead electrocardiogram with clinical case studies to enhance the knowledge base of the exercise specialist. Prerequisites: PEP 25057 and special approval. Corequisite: PEP 25058.45080 Physiology of Exercise (3)Response of the human to acute and chronic exercise with emphasis on the underlying physiological mechanisms. Prerequisites: PEP 25057 and 25058 and special approval. Corequisite: BSCI 30030.45091 Senior Seminar (1)Investigation and study of current problems, topics and/or issues in physical education, exercise or sport. S/U grading; IP grade permissible."
25057,and special approval. Corequisite: PEP 25058.45080 Physiology of Exercise,PEP,special approval and admission to advanced study,"Response of the human to acute and chronic exercise with emphasis on the underlying physiological mechanisms. Prerequisites: PEP 25057 and 25058 and special approval. Corequisite: BSCI 30030.45091 Senior Seminar (1)Investigation and study of current problems, topics and/or issues in physical education, exercise or sport. S/U grading; IP grade permissible."
25057,and 25058 and special approval. Corequisite: BSCI 30030.45091 Senior Seminar,PEP,special approval and admission to advanced study,"Investigation and study of current problems, topics and/or issues in physical education, exercise or sport. S/U grading; IP grade permissible."
45092,"Internship in Physical Education (2-8)(Repeatable for a total of 8 credit hours) Supervised full-time experience providing knowledge of overall operations for an agency or sports program in an approved setting. Fifty work hours per credit hour. S/U grading; IP grade permissible. Prerequisites: senior standing and special approval.45096 Individual Investigation in Physical Education (1-3)(Repeatable for a total of 6 credit hours) Independent study completed under the supervision of a faculty member. Written approval of supervising faculty member and school director required prior to registration. IP grade permissible. Prerequisite: junior standing and special approval.45392 Internship in Mainstreamed Physical Activity (1-12)Supervised experience with School of Exercise, Leisure and Sport Motor Development Center participants of all ages and abilities in a mainstreamed situation; assessment, program planning, instruction, report preparation. S/U grading; IP grade permissible. Prerequisite: none.45490 Internship Seminar",PEP,special approval and admission to advanced study,(Repeatable for a total of 3 credit hours) Discussion of procedures and expectations for internships in exercise programming. S/U grading.
35075,"and physical education professional (PEP) major.45492 Internship in Physical Fitness/Cardiac Rehabilitation (2-8)(Repeatable for a total of 8 hours) Supervised experience providing practical experience in administration and operation of programs in physical fitness, health enhancement and/or cardiac rehabilitation. S/U grading; IP grade permissible. Sixty clock hours per credit hour. Prerequisites: PEP 45490 and senior standing and special approval.45692 Internship in Athletic Coaching (2-4)(Repeated registration permissible) Supervised experience in organized sport focused upon the duties of a coach; can be at one or more levels (youth, school, college, professional) and sports. S/U grading; IP grade permissible. Sixty contact hours per credit. Prerequisite: PEP 45020 and special approval.46095 Special Topics in Physical Education (1-3)Selected topics in physical education dependent upon interest. Prerequisite: none.49525 Inquiry into Professional Practice in Physical Education",PEP,special approval and admission to advanced study,"Seminar focused on development of those skills and knowledge which enable future teachers to engage in effective reflective, collaborative and ethical professional practice."
49526,Student Teaching in Physical Education,PEP,special approval and admission to advanced study,"This experience provides for a full semester of student teaching in a school setting that is corequisite with PEP 49525, Inquiry into Professional Practice in Physical Education. S/U grading; IP grade permissible. Criminal Investigation and Identification (BCII) and Federal Bureau of Investigation (FBI) background checks and submit the results to authorized personnel at their assigned ""school/agency"" before the first day of the semester in which student teaching/internship will take place."
