Course Number,Course Name,Department,Prerequisites,Description
43060,and admission to advanced study.43063 Curriculum Methods II: Moderate/Intensive Intervention,SPED,special approval,"Meeting academic, socialization, health, motor skills, communication needs in inclusive setting. Working with paraprofessionals to provide community-based instruction, assessment, observation, record-keeping, IEPS and ITPS, lesson plans. Prerequisites: SPED 43020 and 43030 and 43061. Corequisites: SPED 44192 and 43040 and admission to advanced study.43070 Planning and Programming for Transitions (3)Addresses life span community participation and the planning, support development, and services available to accomplish it. Introduction to community agencies and adult services. Ten-hours of clinical and 15-hours of field work. Prerequisites: SPED 43050 or 43051 and admission to advanced study.43080 Assistive Technology for Students with Disabilities (3)Examines application of high and low technology assistive devices for students with intensive intervention needs. Analysis of technology needs; selection/development of technology; training/evaluation of technology use by students. Includes 20 hours of clinical work. Prerequisites: SPED 43050 and 43051 and admission to advanced study.43092 Deaf Residential School Experience (1-3)(Cross-listed with ASL 49092) Week-long practicum at a residential school for the deaf; 24-hour interaction with deaf students and adults. Students stay on campus. Conduct, interaction, sign language skills, maturity, responsibility and performance is evaluated by staff at the school. S/U grading. Prerequisites: ASL 29202 or SPED 29202 with a minimum grade of B- (2.7); and SPED 43309 with a minimum grade of B- (2.7); and admission to advanced study.43100 Survey of the Interpreting Profession(3)Issues and concerns facing educational interpreters; legal mandates and constraints; ethical guidelines and their application to educational environments; roles/responsibilities, including sign interpreting/ transliterating, team membership, classroom and building roles and negotiating the educational environment."
43020,and 43030 and 43061. Corequisites: SPED 44192 and 43040 and admission to advanced study.43070 Planning and Programming for Transitions,SPED,special approval,"Addresses life span community participation and the planning, support development, and services available to accomplish it. Introduction to community agencies and adult services. Ten-hours of clinical and 15-hours of field work. Prerequisites: SPED 43050 or 43051 and admission to advanced study.43080 Assistive Technology for Students with Disabilities (3)Examines application of high and low technology assistive devices for students with intensive intervention needs. Analysis of technology needs; selection/development of technology; training/evaluation of technology use by students. Includes 20 hours of clinical work. Prerequisites: SPED 43050 and 43051 and admission to advanced study.43092 Deaf Residential School Experience (1-3)(Cross-listed with ASL 49092) Week-long practicum at a residential school for the deaf; 24-hour interaction with deaf students and adults. Students stay on campus. Conduct, interaction, sign language skills, maturity, responsibility and performance is evaluated by staff at the school. S/U grading. Prerequisites: ASL 29202 or SPED 29202 with a minimum grade of B- (2.7); and SPED 43309 with a minimum grade of B- (2.7); and admission to advanced study.43100 Survey of the Interpreting Profession(3)Issues and concerns facing educational interpreters; legal mandates and constraints; ethical guidelines and their application to educational environments; roles/responsibilities, including sign interpreting/ transliterating, team membership, classroom and building roles and negotiating the educational environment."
43050,or 43051 and admission to advanced study.43080 Assistive Technology for Students with Disabilities,SPED,special approval,"Examines application of high and low technology assistive devices for students with intensive intervention needs. Analysis of technology needs; selection/development of technology; training/evaluation of technology use by students. Includes 20 hours of clinical work. Prerequisites: SPED 43050 and 43051 and admission to advanced study.43092 Deaf Residential School Experience (1-3)(Cross-listed with ASL 49092) Week-long practicum at a residential school for the deaf; 24-hour interaction with deaf students and adults. Students stay on campus. Conduct, interaction, sign language skills, maturity, responsibility and performance is evaluated by staff at the school. S/U grading. Prerequisites: ASL 29202 or SPED 29202 with a minimum grade of B- (2.7); and SPED 43309 with a minimum grade of B- (2.7); and admission to advanced study.43100 Survey of the Interpreting Profession(3)Issues and concerns facing educational interpreters; legal mandates and constraints; ethical guidelines and their application to educational environments; roles/responsibilities, including sign interpreting/ transliterating, team membership, classroom and building roles and negotiating the educational environment."
43050,"and 43051 and admission to advanced study.43092 Deaf Residential School Experience (1-3)(Cross-listed with ASL 49092) Week-long practicum at a residential school for the deaf; 24-hour interaction with deaf students and adults. Students stay on campus. Conduct, interaction, sign language skills, maturity, responsibility and performance is evaluated by staff at the school. S/U grading. Prerequisites: ASL 29202 or SPED 29202 with a minimum grade of B- (2.7); and SPED 43309 with a minimum grade of B- (2.7); and admission to advanced study.43100 Survey of the Interpreting Profession(3)Issues and concerns facing educational interpreters; legal mandates and constraints; ethical guidelines and their application to educational environments; roles/responsibilities, including sign interpreting/ transliterating, team membership, classroom and building roles and negotiating the educational environment. Prerequisite: none.43101 Deaf Culture and Community",SPED,special approval,(Cross-listed with ASL 49101) Exploration of historical events and figures from deaf community perspective. Life experiences of “typical” deaf individuals as minority culture representatives interacting with majority culture institutions and processes as depicted in narrative storytelling and folklore.
43102,Interpreting Processes Deaf/Hard-of-Hearing I,SPED,special approval,"Beginning-level interpreting course addressing voice-to-sign and sign-to-voice processes using simultaneous and consecutive strategies: ASL, SEE, signed English, total communication signing. Preschool, primary, elementary students developmentally delayed through gifted academic levels. Prerequisites: ASL 29202 or SPED 29202; and admission to advanced study.43103 Interpreting Processes Deaf/Hard-of-Hearing II (3)Intermediate/advanced level interpreting course voice-to-sign and sign-to-voice processes using simultaneous and consecutive strategies: ASL, SEE, signed English, total communication signing. Focus on middle school/high school/postsecondary students developmentally delayed through gifted academic levels. Requires 30 hours of field experience. Prerequisites: ASL 39201 or SPED 39201; and SPED 43102 and 43105 and admission to advanced study.43104 Advanced Voice-to-Sign Interpreting (3)Continued advanced-level skill development in voice-to-sign processes using simultaneous and consecutive strategies: Advanced ASL, SEE, signed English, total communication. Dialect, idiom, idiosyncratic language usage and patterns, regional/local variations; age, gender, register variations. Requires 30 hours field experience. Prerequisites: ASL 39202 or SPED 39202; and SPED 43103 and admission to advanced study.43105 Signed English and Other Systems (3)(Cross-listed with ASL 49105) Receptive and expressive use of English-based sign language systems; ASL root words, prefix/suffix use, simultaneous speaking and signing. Explanation and demonstration of Cued speed; exploration of the research related to individuals who use Cued speech. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43106 Classroom Setting Interpreting (3)Issues and challenges of classroom-based educational interpreting. Mainstreaming, inclusion, resource room, and self-contained academic and nonacademic class preparation and interpreting environments. Off-campus practicum four hours each week to observe and assist with classroom interpreting. Prerequisites: ASL 19202 or SPED 19202; and SPED 43100.43107 Nonclassroom Setting Interpreting (3)Issues and challenges of nonclassroom-based educational interpreting. Student participation with IEP-designated related services; professional consultations; assessment interpreting; miscellaneous interpreting. Off-campus practicum four hours a week to observe and assist with classroom interpreting. Prerequisites: ASL 29201 or SPED 29201; and SPED 43100.43108 American Sign Language Linguistics and Usage (3)(Cross-listed with ASL 49108) Analytical study of American Sign Language syntactic, semantic, morphology, and pragmatics; comparison of spoken languages and ASL using the Stokoe system; impact of educational setting characteristics on linguistic processes. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43109 Cued Speech and Oral Interpreting (3)Introduction to Cued speech using hand shapes and hand positions to differentiate between homophonous sounds; theoretical background and development history; oral interpreting homophonous sounds, synonym selection processes; positioning, lighting, and related concerns and issues. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43110 Discourse Analysis for Interpreters (3)Spoken English and ASL usage  is studied as they appear in conversational, situational and interpreted contexts. Analysis of discourse and self-analysis of classroom discourse are targeted. Prerequisites: SPED 43100 and 43102 and 43106 and 43107. Corequisite: SPED 43101.43111 The Professional Interpreter (3)Covers current trends in the field regarding situational and ethical issues. Demand/control schema and ethics are the focus to prepare students for the national certification test. Prerequisites: SPED 43100 and 43106 and 53100 and 53106.43192 Practicum in Educational Interpreting (1-3)(Repeated registration permissible) Field-based practicum experience provides preservice educational interpreters with opportunity to participate with currently practicing master educational interpreters. Students placed in education-based settings. University supervisor and teacher mentor observe and assess student skill. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43309 Introduction to Deaf Studies (3)Introductory survey course provides informational base and understanding of experiences of deaf people as a cultural minority. Includes etiology and prevalence data, service delivery systems, diagnosis and assessment of issues, and communication systems. Includes 20 hours of field work."
29202,or SPED 29202; and admission to advanced study.43103 Interpreting Processes Deaf/Hard-of-Hearing II,SPED,special approval,"Intermediate/advanced level interpreting course voice-to-sign and sign-to-voice processes using simultaneous and consecutive strategies: ASL, SEE, signed English, total communication signing. Focus on middle school/high school/postsecondary students developmentally delayed through gifted academic levels. Requires 30 hours of field experience. Prerequisites: ASL 39201 or SPED 39201; and SPED 43102 and 43105 and admission to advanced study.43104 Advanced Voice-to-Sign Interpreting (3)Continued advanced-level skill development in voice-to-sign processes using simultaneous and consecutive strategies: Advanced ASL, SEE, signed English, total communication. Dialect, idiom, idiosyncratic language usage and patterns, regional/local variations; age, gender, register variations. Requires 30 hours field experience. Prerequisites: ASL 39202 or SPED 39202; and SPED 43103 and admission to advanced study.43105 Signed English and Other Systems (3)(Cross-listed with ASL 49105) Receptive and expressive use of English-based sign language systems; ASL root words, prefix/suffix use, simultaneous speaking and signing. Explanation and demonstration of Cued speed; exploration of the research related to individuals who use Cued speech. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43106 Classroom Setting Interpreting (3)Issues and challenges of classroom-based educational interpreting. Mainstreaming, inclusion, resource room, and self-contained academic and nonacademic class preparation and interpreting environments. Off-campus practicum four hours each week to observe and assist with classroom interpreting. Prerequisites: ASL 19202 or SPED 19202; and SPED 43100.43107 Nonclassroom Setting Interpreting (3)Issues and challenges of nonclassroom-based educational interpreting. Student participation with IEP-designated related services; professional consultations; assessment interpreting; miscellaneous interpreting. Off-campus practicum four hours a week to observe and assist with classroom interpreting. Prerequisites: ASL 29201 or SPED 29201; and SPED 43100.43108 American Sign Language Linguistics and Usage (3)(Cross-listed with ASL 49108) Analytical study of American Sign Language syntactic, semantic, morphology, and pragmatics; comparison of spoken languages and ASL using the Stokoe system; impact of educational setting characteristics on linguistic processes. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43109 Cued Speech and Oral Interpreting (3)Introduction to Cued speech using hand shapes and hand positions to differentiate between homophonous sounds; theoretical background and development history; oral interpreting homophonous sounds, synonym selection processes; positioning, lighting, and related concerns and issues. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43110 Discourse Analysis for Interpreters (3)Spoken English and ASL usage  is studied as they appear in conversational, situational and interpreted contexts. Analysis of discourse and self-analysis of classroom discourse are targeted. Prerequisites: SPED 43100 and 43102 and 43106 and 43107. Corequisite: SPED 43101.43111 The Professional Interpreter (3)Covers current trends in the field regarding situational and ethical issues. Demand/control schema and ethics are the focus to prepare students for the national certification test. Prerequisites: SPED 43100 and 43106 and 53100 and 53106.43192 Practicum in Educational Interpreting (1-3)(Repeated registration permissible) Field-based practicum experience provides preservice educational interpreters with opportunity to participate with currently practicing master educational interpreters. Students placed in education-based settings. University supervisor and teacher mentor observe and assess student skill. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43309 Introduction to Deaf Studies (3)Introductory survey course provides informational base and understanding of experiences of deaf people as a cultural minority. Includes etiology and prevalence data, service delivery systems, diagnosis and assessment of issues, and communication systems. Includes 20 hours of field work."
39201,or SPED 39201; and SPED 43102 and 43105 and admission to advanced study.43104 Advanced Voice-to-Sign Interpreting,SPED,special approval,"Continued advanced-level skill development in voice-to-sign processes using simultaneous and consecutive strategies: Advanced ASL, SEE, signed English, total communication. Dialect, idiom, idiosyncratic language usage and patterns, regional/local variations; age, gender, register variations. Requires 30 hours field experience. Prerequisites: ASL 39202 or SPED 39202; and SPED 43103 and admission to advanced study.43105 Signed English and Other Systems (3)(Cross-listed with ASL 49105) Receptive and expressive use of English-based sign language systems; ASL root words, prefix/suffix use, simultaneous speaking and signing. Explanation and demonstration of Cued speed; exploration of the research related to individuals who use Cued speech. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43106 Classroom Setting Interpreting (3)Issues and challenges of classroom-based educational interpreting. Mainstreaming, inclusion, resource room, and self-contained academic and nonacademic class preparation and interpreting environments. Off-campus practicum four hours each week to observe and assist with classroom interpreting. Prerequisites: ASL 19202 or SPED 19202; and SPED 43100.43107 Nonclassroom Setting Interpreting (3)Issues and challenges of nonclassroom-based educational interpreting. Student participation with IEP-designated related services; professional consultations; assessment interpreting; miscellaneous interpreting. Off-campus practicum four hours a week to observe and assist with classroom interpreting. Prerequisites: ASL 29201 or SPED 29201; and SPED 43100.43108 American Sign Language Linguistics and Usage (3)(Cross-listed with ASL 49108) Analytical study of American Sign Language syntactic, semantic, morphology, and pragmatics; comparison of spoken languages and ASL using the Stokoe system; impact of educational setting characteristics on linguistic processes. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43109 Cued Speech and Oral Interpreting (3)Introduction to Cued speech using hand shapes and hand positions to differentiate between homophonous sounds; theoretical background and development history; oral interpreting homophonous sounds, synonym selection processes; positioning, lighting, and related concerns and issues. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43110 Discourse Analysis for Interpreters (3)Spoken English and ASL usage  is studied as they appear in conversational, situational and interpreted contexts. Analysis of discourse and self-analysis of classroom discourse are targeted. Prerequisites: SPED 43100 and 43102 and 43106 and 43107. Corequisite: SPED 43101.43111 The Professional Interpreter (3)Covers current trends in the field regarding situational and ethical issues. Demand/control schema and ethics are the focus to prepare students for the national certification test. Prerequisites: SPED 43100 and 43106 and 53100 and 53106.43192 Practicum in Educational Interpreting (1-3)(Repeated registration permissible) Field-based practicum experience provides preservice educational interpreters with opportunity to participate with currently practicing master educational interpreters. Students placed in education-based settings. University supervisor and teacher mentor observe and assess student skill. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43309 Introduction to Deaf Studies (3)Introductory survey course provides informational base and understanding of experiences of deaf people as a cultural minority. Includes etiology and prevalence data, service delivery systems, diagnosis and assessment of issues, and communication systems. Includes 20 hours of field work."
39202,or SPED 39202; and SPED 43103 and admission to advanced study.43105 Signed English and Other Systems,SPED,special approval,"(Cross-listed with ASL 49105) Receptive and expressive use of English-based sign language systems; ASL root words, prefix/suffix use, simultaneous speaking and signing. Explanation and demonstration of Cued speed; exploration of the research related to individuals who use Cued speech. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43106 Classroom Setting Interpreting (3)Issues and challenges of classroom-based educational interpreting. Mainstreaming, inclusion, resource room, and self-contained academic and nonacademic class preparation and interpreting environments. Off-campus practicum four hours each week to observe and assist with classroom interpreting. Prerequisites: ASL 19202 or SPED 19202; and SPED 43100.43107 Nonclassroom Setting Interpreting (3)Issues and challenges of nonclassroom-based educational interpreting. Student participation with IEP-designated related services; professional consultations; assessment interpreting; miscellaneous interpreting. Off-campus practicum four hours a week to observe and assist with classroom interpreting. Prerequisites: ASL 29201 or SPED 29201; and SPED 43100.43108 American Sign Language Linguistics and Usage (3)(Cross-listed with ASL 49108) Analytical study of American Sign Language syntactic, semantic, morphology, and pragmatics; comparison of spoken languages and ASL using the Stokoe system; impact of educational setting characteristics on linguistic processes. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43109 Cued Speech and Oral Interpreting (3)Introduction to Cued speech using hand shapes and hand positions to differentiate between homophonous sounds; theoretical background and development history; oral interpreting homophonous sounds, synonym selection processes; positioning, lighting, and related concerns and issues. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43110 Discourse Analysis for Interpreters (3)Spoken English and ASL usage  is studied as they appear in conversational, situational and interpreted contexts. Analysis of discourse and self-analysis of classroom discourse are targeted. Prerequisites: SPED 43100 and 43102 and 43106 and 43107. Corequisite: SPED 43101.43111 The Professional Interpreter (3)Covers current trends in the field regarding situational and ethical issues. Demand/control schema and ethics are the focus to prepare students for the national certification test. Prerequisites: SPED 43100 and 43106 and 53100 and 53106.43192 Practicum in Educational Interpreting (1-3)(Repeated registration permissible) Field-based practicum experience provides preservice educational interpreters with opportunity to participate with currently practicing master educational interpreters. Students placed in education-based settings. University supervisor and teacher mentor observe and assess student skill. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43309 Introduction to Deaf Studies (3)Introductory survey course provides informational base and understanding of experiences of deaf people as a cultural minority. Includes etiology and prevalence data, service delivery systems, diagnosis and assessment of issues, and communication systems. Includes 20 hours of field work."
29202,or SPED 29202; and SPED 43100 and admission to advanced study.43106 Classroom Setting Interpreting,SPED,special approval,"Issues and challenges of classroom-based educational interpreting. Mainstreaming, inclusion, resource room, and self-contained academic and nonacademic class preparation and interpreting environments. Off-campus practicum four hours each week to observe and assist with classroom interpreting. Prerequisites: ASL 19202 or SPED 19202; and SPED 43100.43107 Nonclassroom Setting Interpreting (3)Issues and challenges of nonclassroom-based educational interpreting. Student participation with IEP-designated related services; professional consultations; assessment interpreting; miscellaneous interpreting. Off-campus practicum four hours a week to observe and assist with classroom interpreting. Prerequisites: ASL 29201 or SPED 29201; and SPED 43100.43108 American Sign Language Linguistics and Usage (3)(Cross-listed with ASL 49108) Analytical study of American Sign Language syntactic, semantic, morphology, and pragmatics; comparison of spoken languages and ASL using the Stokoe system; impact of educational setting characteristics on linguistic processes. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43109 Cued Speech and Oral Interpreting (3)Introduction to Cued speech using hand shapes and hand positions to differentiate between homophonous sounds; theoretical background and development history; oral interpreting homophonous sounds, synonym selection processes; positioning, lighting, and related concerns and issues. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43110 Discourse Analysis for Interpreters (3)Spoken English and ASL usage  is studied as they appear in conversational, situational and interpreted contexts. Analysis of discourse and self-analysis of classroom discourse are targeted. Prerequisites: SPED 43100 and 43102 and 43106 and 43107. Corequisite: SPED 43101.43111 The Professional Interpreter (3)Covers current trends in the field regarding situational and ethical issues. Demand/control schema and ethics are the focus to prepare students for the national certification test. Prerequisites: SPED 43100 and 43106 and 53100 and 53106.43192 Practicum in Educational Interpreting (1-3)(Repeated registration permissible) Field-based practicum experience provides preservice educational interpreters with opportunity to participate with currently practicing master educational interpreters. Students placed in education-based settings. University supervisor and teacher mentor observe and assess student skill. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43309 Introduction to Deaf Studies (3)Introductory survey course provides informational base and understanding of experiences of deaf people as a cultural minority. Includes etiology and prevalence data, service delivery systems, diagnosis and assessment of issues, and communication systems. Includes 20 hours of field work."
19202,or SPED 19202; and SPED 43100.43107 Nonclassroom Setting Interpreting,SPED,special approval,"Issues and challenges of nonclassroom-based educational interpreting. Student participation with IEP-designated related services; professional consultations; assessment interpreting; miscellaneous interpreting. Off-campus practicum four hours a week to observe and assist with classroom interpreting. Prerequisites: ASL 29201 or SPED 29201; and SPED 43100.43108 American Sign Language Linguistics and Usage (3)(Cross-listed with ASL 49108) Analytical study of American Sign Language syntactic, semantic, morphology, and pragmatics; comparison of spoken languages and ASL using the Stokoe system; impact of educational setting characteristics on linguistic processes. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43109 Cued Speech and Oral Interpreting (3)Introduction to Cued speech using hand shapes and hand positions to differentiate between homophonous sounds; theoretical background and development history; oral interpreting homophonous sounds, synonym selection processes; positioning, lighting, and related concerns and issues. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43110 Discourse Analysis for Interpreters (3)Spoken English and ASL usage  is studied as they appear in conversational, situational and interpreted contexts. Analysis of discourse and self-analysis of classroom discourse are targeted. Prerequisites: SPED 43100 and 43102 and 43106 and 43107. Corequisite: SPED 43101.43111 The Professional Interpreter (3)Covers current trends in the field regarding situational and ethical issues. Demand/control schema and ethics are the focus to prepare students for the national certification test. Prerequisites: SPED 43100 and 43106 and 53100 and 53106.43192 Practicum in Educational Interpreting (1-3)(Repeated registration permissible) Field-based practicum experience provides preservice educational interpreters with opportunity to participate with currently practicing master educational interpreters. Students placed in education-based settings. University supervisor and teacher mentor observe and assess student skill. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43309 Introduction to Deaf Studies (3)Introductory survey course provides informational base and understanding of experiences of deaf people as a cultural minority. Includes etiology and prevalence data, service delivery systems, diagnosis and assessment of issues, and communication systems. Includes 20 hours of field work."
29201,or SPED 29201; and SPED 43100.43108 American Sign Language Linguistics and Usage,SPED,special approval,"(Cross-listed with ASL 49108) Analytical study of American Sign Language syntactic, semantic, morphology, and pragmatics; comparison of spoken languages and ASL using the Stokoe system; impact of educational setting characteristics on linguistic processes. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43109 Cued Speech and Oral Interpreting (3)Introduction to Cued speech using hand shapes and hand positions to differentiate between homophonous sounds; theoretical background and development history; oral interpreting homophonous sounds, synonym selection processes; positioning, lighting, and related concerns and issues. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43110 Discourse Analysis for Interpreters (3)Spoken English and ASL usage  is studied as they appear in conversational, situational and interpreted contexts. Analysis of discourse and self-analysis of classroom discourse are targeted. Prerequisites: SPED 43100 and 43102 and 43106 and 43107. Corequisite: SPED 43101.43111 The Professional Interpreter (3)Covers current trends in the field regarding situational and ethical issues. Demand/control schema and ethics are the focus to prepare students for the national certification test. Prerequisites: SPED 43100 and 43106 and 53100 and 53106.43192 Practicum in Educational Interpreting (1-3)(Repeated registration permissible) Field-based practicum experience provides preservice educational interpreters with opportunity to participate with currently practicing master educational interpreters. Students placed in education-based settings. University supervisor and teacher mentor observe and assess student skill. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43309 Introduction to Deaf Studies (3)Introductory survey course provides informational base and understanding of experiences of deaf people as a cultural minority. Includes etiology and prevalence data, service delivery systems, diagnosis and assessment of issues, and communication systems. Includes 20 hours of field work."
29202,or SPED 29202; and SPED 43100 and admission to advanced study.43109 Cued Speech and Oral Interpreting,SPED,special approval,"Introduction to Cued speech using hand shapes and hand positions to differentiate between homophonous sounds; theoretical background and development history; oral interpreting homophonous sounds, synonym selection processes; positioning, lighting, and related concerns and issues. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43110 Discourse Analysis for Interpreters (3)Spoken English and ASL usage  is studied as they appear in conversational, situational and interpreted contexts. Analysis of discourse and self-analysis of classroom discourse are targeted. Prerequisites: SPED 43100 and 43102 and 43106 and 43107. Corequisite: SPED 43101.43111 The Professional Interpreter (3)Covers current trends in the field regarding situational and ethical issues. Demand/control schema and ethics are the focus to prepare students for the national certification test. Prerequisites: SPED 43100 and 43106 and 53100 and 53106.43192 Practicum in Educational Interpreting (1-3)(Repeated registration permissible) Field-based practicum experience provides preservice educational interpreters with opportunity to participate with currently practicing master educational interpreters. Students placed in education-based settings. University supervisor and teacher mentor observe and assess student skill. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43309 Introduction to Deaf Studies (3)Introductory survey course provides informational base and understanding of experiences of deaf people as a cultural minority. Includes etiology and prevalence data, service delivery systems, diagnosis and assessment of issues, and communication systems. Includes 20 hours of field work."
29202,or SPED 29202; and SPED 43100 and admission to advanced study.43110 Discourse Analysis for Interpreters,SPED,special approval,"Spoken English and ASL usage  is studied as they appear in conversational, situational and interpreted contexts. Analysis of discourse and self-analysis of classroom discourse are targeted. Prerequisites: SPED 43100 and 43102 and 43106 and 43107. Corequisite: SPED 43101.43111 The Professional Interpreter (3)Covers current trends in the field regarding situational and ethical issues. Demand/control schema and ethics are the focus to prepare students for the national certification test. Prerequisites: SPED 43100 and 43106 and 53100 and 53106.43192 Practicum in Educational Interpreting (1-3)(Repeated registration permissible) Field-based practicum experience provides preservice educational interpreters with opportunity to participate with currently practicing master educational interpreters. Students placed in education-based settings. University supervisor and teacher mentor observe and assess student skill. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43309 Introduction to Deaf Studies (3)Introductory survey course provides informational base and understanding of experiences of deaf people as a cultural minority. Includes etiology and prevalence data, service delivery systems, diagnosis and assessment of issues, and communication systems. Includes 20 hours of field work."
43100,and 43102 and 43106 and 43107. Corequisite: SPED 43101.43111 The Professional Interpreter,SPED,special approval,"Covers current trends in the field regarding situational and ethical issues. Demand/control schema and ethics are the focus to prepare students for the national certification test. Prerequisites: SPED 43100 and 43106 and 53100 and 53106.43192 Practicum in Educational Interpreting (1-3)(Repeated registration permissible) Field-based practicum experience provides preservice educational interpreters with opportunity to participate with currently practicing master educational interpreters. Students placed in education-based settings. University supervisor and teacher mentor observe and assess student skill. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43309 Introduction to Deaf Studies (3)Introductory survey course provides informational base and understanding of experiences of deaf people as a cultural minority. Includes etiology and prevalence data, service delivery systems, diagnosis and assessment of issues, and communication systems. Includes 20 hours of field work."
43100,and 43106 and 53100 and 53106.43192 Practicum in Educational Interpreting (1-3)(Repeated registration permissible) Field-based practicum experience provides preservice educational interpreters with opportunity to participate with currently practicing master educational interpreters. Students placed in education-based settings. University supervisor and teacher mentor observe and assess student skill. Prerequisites: ASL 29202 or SPED 29202; and SPED 43100 and admission to advanced study.43309 Introduction to Deaf Studies,SPED,special approval,"Introductory survey course provides informational base and understanding of experiences of deaf people as a cultural minority. Includes etiology and prevalence data, service delivery systems, diagnosis and assessment of issues, and communication systems. Includes 20 hours of field work."
43310,Language Development for Deaf and Hard-of-Hearing Students,SPED,special approval,"Reviews research, theories and theorists in the field of language development for hearing and deaf children; develops awareness of language differences commonly demonstrated by deaf and hard-of-hearing children; demonstrates ways to assess linguistic differences and facilitate instruction. Six topic areas include theories of language development (review), language and cognition, normal language acquisition in signed and spoken languages, child-caregiver interaction, language learning in a bilingual setting and language assessment. Students gain foundational understanding of language development and awareness of classroom applications for this knowledge. Includes 20 hours of field work. Course may be repeated up to 3 times."
43309,with a minimum grade of B- (2.7); and SPED 29202 or ASL 29202 with a minimum grade of B- (2.7); and Spa 34104; and admission to advanced study. Corequisite: SPED 43392.43311 Instruction of Deaf/Hard-of-Hearing Students with Special Needs,SPED,special approval,"IEP and transition planning strategies and program content for deaf/hard-of-hearing students w/ADHD, BD, DD, VI, DB, LD, CMI, TBI, chronically health impaired/medically fragile, gifted. Curriculum and lesson development and adaptation for impacted areas."
43313,with a minimum grade of B (3.0); and admission to advanced study. Corequisite:2 credit hours of SPED 43392. 43313 Literacy Assessment and Intervention for Deaf/Hard-of-Hearing Students,SPED,special approval,"Theoretical overview integrated linguistics curriculum. Reading theories; difficulties for students with significant hearing loss and auditory processing difficulties; instructional planning; materials design; ongoing assessment strategies. Course includes a practicum placement. Prerequisites: SPED 43310 with minimum grade of B- (2.7); SPED 19202 or ASL 19202 with minimum grade of B- (2.7); and CI 47504 or ECED 40126; and admission to advanced study. Corequisite: 2 credit hour of SPED 43992. Special fee: $25 flat fee—subject to change.43316 Preschool Education of the Hearing Impaired (3)Developing home/clinic training programs for parents and hearing impaired infants (0-3 years). Teaching speech, language, speech reading, use of residual hearing at preschool level."
43310,with minimum grade of B- (2.7); SPED 19202 or ASL 19202 with minimum grade of B- (2.7); and CI 47504 or ECED 40126; and admission to advanced study. Corequisite: 2 credit hour of SPED 43992. Special fee: $25 flat fee—subject to change.43316 Preschool Education of the Hearing Impaired,SPED,special approval,"Developing home/clinic training programs for parents and hearing impaired infants (0-3 years). Teaching speech, language, speech reading, use of residual hearing at preschool level."
