Course Number,Course Name,Department,Prerequisites,Description
44001,and 44002 and 44005 and 44006 and radiologic and imaging science (RIS) major.44012 Nuclear Medicine Procedures II,RIS,radiologic and imaging sciences (RIS) major,"Emphasis on the biological, anatomical and physiological aspects of nuclear medicine procedures involving the endocrine and central nervous systems, as well as inflammatory, tumor, miscellaneous and pediatric studies. Prerequisites: RIS 44001 and 44002 and 44005 and 44006 and 44010. Corequisites: RIS 44011 and 44014 and 44015 and 44017.44013 Radiation Therapy Principles/Practice II (3)Examines the multidisciplinary treatment approaches. Consists of advanced topics in therapy, chemotherapy, immunotherapy and surgical interventions for combined modalities, for benign conditions and for managing side effects and emergencies. IP grade permissible."
44001,and 44002 and 44005 and 44006 and 44010. Corequisites: RIS 44011 and 44014 and 44015 and 44017.44013 Radiation Therapy Principles/Practice II,RIS,radiologic and imaging sciences (RIS) major,"Examines the multidisciplinary treatment approaches. Consists of advanced topics in therapy, chemotherapy, immunotherapy and surgical interventions for combined modalities, for benign conditions and for managing side effects and emergencies. IP grade permissible."
44014,Nuclear Medicine Physics and Instrumentation II,RIS,radiologic and imaging sciences (RIS) major,"Explores the use and quality control of all nuclear medicine instrumentation. The student will understand the function of radiation detection devices to include counting and imaging equipment, SPECT and PET instrumentation. Computer applications as related to nuclear medicine is addressed. Prerequisites: RIS 44001 and 44002 and 44006 and 44011 and radiologic and imaging science (RIS) major. Corequisites: RIS 44010 and 440123 and 44015 and 44017.44015 Nuclear Medicine Clinical Education III (2)Continuation of RIS 44010 with emphasis on clinical procedures covered in RIS 44012 and equipment in RIS 44014. Competency testing continues. IP grade permissible. Prerequisites: RIS 44001 and 44002 and 44005 and 44006 and 44010. Corequisites: RIS 44011 and 44012 and 44014 and 44017.44016 Nuclear Medicine Procedures III (3)Emphasis on in vitro procedures, immunology, radionuclide therapy, SPECT and PET scanning. Also includes a review of all nuclear medicine procedures. Prerequisites: RIS 44011 and 44012 and 44014 and 44015 and 44017. Corequisite: RIS 44020.44017 Nuclear Medicine Radiation Safety (3)Presents the units of radiation measurement, dose limits, safety and monitoring devices, safe handling of radioactive materials, licensing requirements, therapeutic doses and the effects of radiation on the body. Prerequisites: RIS 44001 and 44002 and 44005 and 44006 and 44010. Corequisites: RIS 44011 and 44012 and 44014 and 44015.44018 Radiation Therapy Physics II (3)Continuation of the principles of radiation therapy physics and the study of photon beam dosimetry, electron beam dosimetry and treatment planning. IP grade permissible."
44001,and 44002 and 44006 and 44011 and radiologic and imaging science (RIS) major. Corequisites: RIS 44010 and 440123 and 44015 and 44017.44015 Nuclear Medicine Clinical Education III,RIS,radiologic and imaging sciences (RIS) major,"Continuation of RIS 44010 with emphasis on clinical procedures covered in RIS 44012 and equipment in RIS 44014. Competency testing continues. IP grade permissible. Prerequisites: RIS 44001 and 44002 and 44005 and 44006 and 44010. Corequisites: RIS 44011 and 44012 and 44014 and 44017.44016 Nuclear Medicine Procedures III (3)Emphasis on in vitro procedures, immunology, radionuclide therapy, SPECT and PET scanning. Also includes a review of all nuclear medicine procedures. Prerequisites: RIS 44011 and 44012 and 44014 and 44015 and 44017. Corequisite: RIS 44020.44017 Nuclear Medicine Radiation Safety (3)Presents the units of radiation measurement, dose limits, safety and monitoring devices, safe handling of radioactive materials, licensing requirements, therapeutic doses and the effects of radiation on the body. Prerequisites: RIS 44001 and 44002 and 44005 and 44006 and 44010. Corequisites: RIS 44011 and 44012 and 44014 and 44015.44018 Radiation Therapy Physics II (3)Continuation of the principles of radiation therapy physics and the study of photon beam dosimetry, electron beam dosimetry and treatment planning. IP grade permissible."
44010,with emphasis on clinical procedures covered in RIS 44012 and equipment in RIS 44014. Competency testing continues. IP grade permissible. Prerequisites: RIS 44001 and 44002 and 44005 and 44006 and 44010. Corequisites: RIS 44011 and 44012 and 44014 and 44017.44016 Nuclear Medicine Procedures III,RIS,radiologic and imaging sciences (RIS) major,"Emphasis on in vitro procedures, immunology, radionuclide therapy, SPECT and PET scanning. Also includes a review of all nuclear medicine procedures. Prerequisites: RIS 44011 and 44012 and 44014 and 44015 and 44017. Corequisite: RIS 44020.44017 Nuclear Medicine Radiation Safety (3)Presents the units of radiation measurement, dose limits, safety and monitoring devices, safe handling of radioactive materials, licensing requirements, therapeutic doses and the effects of radiation on the body. Prerequisites: RIS 44001 and 44002 and 44005 and 44006 and 44010. Corequisites: RIS 44011 and 44012 and 44014 and 44015.44018 Radiation Therapy Physics II (3)Continuation of the principles of radiation therapy physics and the study of photon beam dosimetry, electron beam dosimetry and treatment planning. IP grade permissible."
44011,and 44012 and 44014 and 44015 and 44017. Corequisite: RIS 44020.44017 Nuclear Medicine Radiation Safety,RIS,radiologic and imaging sciences (RIS) major,"Presents the units of radiation measurement, dose limits, safety and monitoring devices, safe handling of radioactive materials, licensing requirements, therapeutic doses and the effects of radiation on the body. Prerequisites: RIS 44001 and 44002 and 44005 and 44006 and 44010. Corequisites: RIS 44011 and 44012 and 44014 and 44015.44018 Radiation Therapy Physics II (3)Continuation of the principles of radiation therapy physics and the study of photon beam dosimetry, electron beam dosimetry and treatment planning. IP grade permissible."
44001,and 44002 and 44005 and 44006 and 44010. Corequisites: RIS 44011 and 44012 and 44014 and 44015.44018 Radiation Therapy Physics II,RIS,radiologic and imaging sciences (RIS) major,"Continuation of the principles of radiation therapy physics and the study of photon beam dosimetry, electron beam dosimetry and treatment planning. IP grade permissible."
44020,Nuclear Medicine Clinical Education IV,RIS,radiologic and imaging sciences (RIS) major,"Continuation of RIS 44015 with emphasis on advanced procedures, SPECT and PET scanning, advanced and emerging technologies, teleradiology and PACS and critical thinking skills for the clinical site. IP grade permissible."
44015,"with emphasis on advanced procedures, SPECT and PET scanning, advanced and emerging technologies, teleradiology and PACS and critical thinking skills for the clinical site. IP grade permissible. Prerequisite: RIS 44015. Corequisite: RIS 44016. 44021 Patient Management in Computed Tomography (CT)",RIS,radiologic and imaging sciences (RIS) major,"Provides knowledge about care-giving skills for patients undergoing CT exams. Information includes effective communication, problem-solving techniques, patient safety/comfort, patient preparation, monitoring, contrast agents and venipuncture."
44022,Computed Tomography (CT) Imaging Procedures,RIS,radiologic and imaging sciences (RIS) major,"Presentation of information about CT scanning techniques related to each part of the body as well as special studies. Positioning criteria, protocols and variations from routine exams will be included. Image quality evaluation criteria will be discussed."
44024,Physical Principles of Computed Tomography (CT),RIS,radiologic and imaging sciences (RIS) major,"Information presented about data acquisition and processing. The components in the image acquisition system are outlined. The software and technical parameters used in the acquisition of images is discussed. Problem-solving methodologies discussed. Prerequisites: radiologic and imaging sciences (RIS) major and RADT 14004 and COMT 11000.44025 Computed Tomography (CT) Clinical Education I (3)Provides clinical education at a clinical site so students can observe and become familiar with CT equipment and procedures, and apply knowledge of physics and patient care. Students begin to perform some CT procedures under direct supervision of technologists. Competency exams required. IP grade permissible."
14004,and COMT 11000.44025 Computed Tomography (CT) Clinical Education I,RIS,radiologic and imaging sciences (RIS) major,"Provides clinical education at a clinical site so students can observe and become familiar with CT equipment and procedures, and apply knowledge of physics and patient care. Students begin to perform some CT procedures under direct supervision of technologists. Competency exams required. IP grade permissible."
44027,Computed Tomography (CT) Clinical Education II,RIS,radiologic and imaging sciences (RIS) major,"Continuation of RIS 44025. Students apply knowledge of physics, patient care, sectional anatomy and pathology in the performance of CT clinical competency exams. Students act more independently using critical thinking skills. IP grade permissible."
44028,Radiation Therapy Radiobiology,RIS,radiologic and imaging sciences (RIS) major,Establishes a foundation in radiation biology for radiation therapy. Cell biology and its response to radiation are reviewed as well as the effect of radiation on pathology and body systems. IP grade permissible.
44029,Radiation Therapy Pathology I,RIS,radiologic and imaging sciences (RIS) major,"General overview of various disease processes with emphasis on cancer types. Includes epidemiology, etiology, symptoms, metastases, histology, tumor grading, staging, detection, screening and diagnosis, treatment, side effects and prognosis of malignancies of the head and neck, central nervous, respiratory and digestive systems. Prerequisites: RIS 34003 and 34004 and 34030 and radiologic and imaging science (RIS) major. Corequisites: RIS 44013 and 44040.44031 Patient Management in MRI (3)Provides information on the role of the MRI technologist in maintaining patient safety and comfort as well as personal and coworker safety. MR contrast agents and venipuncture will be studied. Includes problem solving with diverse patient types."
34003,and 34004 and 34030 and radiologic and imaging science (RIS) major. Corequisites: RIS 44013 and 44040.44031 Patient Management in MRI,RIS,radiologic and imaging sciences (RIS) major,Provides information on the role of the MRI technologist in maintaining patient safety and comfort as well as personal and coworker safety. MR contrast agents and venipuncture will be studied. Includes problem solving with diverse patient types.
44035,MRI Clinical Education I,RIS,radiologic and imaging sciences (RIS) major,"Students observe and become familiar with MRI equipment and procedures and apply knowledge of physics, MRI safety and patient care. Students begin to perform some procedures under direct supervision of technologists. IP grade permissible."
44036,MRI Clinical Education II,RIS,radiologic and imaging sciences (RIS) major,"Continuation of RIS 44035. Students apply knowledge of physics, patient care, anatomy and pathology when performing clinical competency exams as well as quality assurance procedures. Some applications to special procedure exams. IP grade permissible."
44037,MRI Clinical Education III,RIS,radiologic and imaging sciences (RIS) major,Continuation of RIS 44036. Students use critical thinking skills in performing MRI exams in the clinical setting and solve problems in a more independent manner. Students complete all required clinical competency exams. IP grade permissible.
44038,Radiation Therapy Physics III,RIS,radiologic and imaging sciences (RIS) major,"Includes determination of radiation intensity, use of high-energy beams, linear accelerators, other high energy machines, geometry of photon beams, clinical application in treatment planning and safety. IP grade permissible."
44040,Radiation Therapy Clinical Education II,RIS,radiologic and imaging sciences (RIS) major,Continuation of RIS 34030 with emphasis on clinical practice of treatment techniques and planning. Students are assigned to clinical education site for approximately 24 hours per week. IP grade permissible.
34030,with emphasis on clinical practice of treatment techniques and planning. Students are assigned to clinical education site for approximately 24 hours per week. IP grade permissible. Prerequisite: RIS 34030. 44041 Radiation Therapy Quality Management,RIS,radiologic and imaging sciences (RIS) major,"Provides overview of quality management programs and continuing quality improvement in radiation therapy. Topics include validity of quality assurance checks, chart checks, image checks, testing on simulators, linear accelerators and brachytherapy sources. IP grade permissible."
44042,Radiation Therapy Pathology II,RIS,radiologic and imaging sciences (RIS) major,"Continuation of RTH Pathology I to include epidemiology, etiology, symptoms, metastases, histology, tumor grading, staging, detection, screening and diagnosis, treatment, side effects and prognosis of malignancies of the reproductive, urinary, endocrine, circulatory, lymphatic, integumentary and musculoskeletal systems as well as pediatric solid malignancies. Prerequisites: RIS 34083 and 44029 and 44040 and radiologic and imaging science (RIS) major. Corequisites: RIS 44028 and 44050.44043 Radiation Therapy Principles/Practice III (2)Content examines the health care market with emphasis on current trends in radiation therapy. Focuses on operational issues such as human resource regulations, accreditation agencies, billing and reimbursement and Medicare. IP grade permissible."
34083,and 44029 and 44040 and radiologic and imaging science (RIS) major. Corequisites: RIS 44028 and 44050.44043 Radiation Therapy Principles/Practice III,RIS,radiologic and imaging sciences (RIS) major,"Content examines the health care market with emphasis on current trends in radiation therapy. Focuses on operational issues such as human resource regulations, accreditation agencies, billing and reimbursement and Medicare. IP grade permissible."
44044,Magnetic Resonance Imaging Procedures I,RIS,radiologic and imaging sciences (RIS) major,"Provides the imaging techniques related to the body, special clinical application, coil selection, scan sequences, protocols, positioning criteria, normal and abnormal anatomical and pathologic structures and signal characteristics for all areas of the body except extremities and vascular areas. Corequisites: RIS 44036 and radiologic and imaging science (RIS) major.44045 Magnetic Resonance Imaging Procedures II (2)Provides the imaging techniques related to the body, special clinical applications, coil selection, scan sequences, protocols, positioning criteria, normal and abnormal anatomical and pathologic structures and signal characteristics for the extremities and vascular areas. Prerequisites: RIS 44044 and radiologic and imaging science (RIS) major. Corequisites: RIS 44036.44050 Radiation Therapy Clinical Education III (1)Continuation of RIS 44040 with added emphasis on critical thinking, problem solving and clinical competency. Students are assigned to clinical education site for approximately 24 hours per week. IP grade permissible."
44036,and radiologic and imaging science (RIS) major.44045 Magnetic Resonance Imaging Procedures II,RIS,radiologic and imaging sciences (RIS) major,"Provides the imaging techniques related to the body, special clinical applications, coil selection, scan sequences, protocols, positioning criteria, normal and abnormal anatomical and pathologic structures and signal characteristics for the extremities and vascular areas. Prerequisites: RIS 44044 and radiologic and imaging science (RIS) major. Corequisites: RIS 44036.44050 Radiation Therapy Clinical Education III (1)Continuation of RIS 44040 with added emphasis on critical thinking, problem solving and clinical competency. Students are assigned to clinical education site for approximately 24 hours per week. IP grade permissible."
44044,and radiologic and imaging science (RIS) major. Corequisites: RIS 44036.44050 Radiation Therapy Clinical Education III,RIS,radiologic and imaging sciences (RIS) major,"Continuation of RIS 44040 with added emphasis on critical thinking, problem solving and clinical competency. Students are assigned to clinical education site for approximately 24 hours per week. IP grade permissible."
44040,"with added emphasis on critical thinking, problem solving and clinical competency. Students are assigned to clinical education site for approximately 24 hours per week. IP grade permissible. Prerequisite: RIS 44040.44051 Magnetic Resonance Equipment and Image Acquisition I",RIS,radiologic and imaging sciences (RIS) major,"Develops an understanding of the physics of MR image acquisition and the hardware used. Provides information in the use and manipulation of the instrumentation and technical parameters used in the generation of images. Establishes safety procedures. Corequisites: RIS 44036 and radiologic and imaging science (RIS) major.44052 Magnetic Resonance Equipment and Image Acquisition II (2)Develops an understanding of MR image acquisition and the hardware used. Provides information in the use and manipulation of the hardware and technical parameters used in the generation of images. Reviews safety special applications such as advanced imaging techniques. Enables the students to maximize MR image quality. Prerequisites: RIS 44051 and radiologic and imaging science (RIS) major. Corequisite: RIS 44036.44060 Radiation Therapy Clinical Education IV (1)Continuation of RIS 44050 with added emphasis on critical thinking, problem solving and clinical competency. Students are assigned to clinical education site for approximately 24 hours per week. IP grade permissible."
44036,and radiologic and imaging science (RIS) major.44052 Magnetic Resonance Equipment and Image Acquisition II,RIS,radiologic and imaging sciences (RIS) major,"Develops an understanding of MR image acquisition and the hardware used. Provides information in the use and manipulation of the hardware and technical parameters used in the generation of images. Reviews safety special applications such as advanced imaging techniques. Enables the students to maximize MR image quality. Prerequisites: RIS 44051 and radiologic and imaging science (RIS) major. Corequisite: RIS 44036.44060 Radiation Therapy Clinical Education IV (1)Continuation of RIS 44050 with added emphasis on critical thinking, problem solving and clinical competency. Students are assigned to clinical education site for approximately 24 hours per week. IP grade permissible."
44051,and radiologic and imaging science (RIS) major. Corequisite: RIS 44036.44060 Radiation Therapy Clinical Education IV,RIS,radiologic and imaging sciences (RIS) major,"Continuation of RIS 44050 with added emphasis on critical thinking, problem solving and clinical competency. Students are assigned to clinical education site for approximately 24 hours per week. IP grade permissible."
44050,"with added emphasis on critical thinking, problem solving and clinical competency. Students are assigned to clinical education site for approximately 24 hours per week. IP grade permissible. Prerequisite: RIS 44050.44070 Radiation Therapy Clinical Education V",RIS,radiologic and imaging sciences (RIS) major,"Continuation of RIS 44060 with added emphasis on clinical practice, treatment procedures, simulation and treatment planning. Students are assigned to clinical education site for approximately 24 hours per week. IP grade permissible."
44060,"with added emphasis on clinical practice, treatment procedures, simulation and treatment planning. Students are assigned to clinical education site for approximately 24 hours per week. IP grade permissible. Prerequisite: RIS 44060.44072 Obstetrics and Gynecology Sonography II",RIS,radiologic and imaging sciences (RIS) major,"Embryonic and fetal development throughout gestation; fetal measurements, normal fetal anatomy and physiology; and abnormal sonographic appearances of the fetus will be covered as well as invasive obstetric procedures and antepartum testing."
44074,Vascular Sonography,RIS,radiologic and imaging sciences (RIS) major,"Anatomy, physiology and hemodynamics of the cerebrovascular abdominal and peripheral vascular systems; normal and abnormal sonographic vascular appearances; Doppler instrumentation and scanning techniques are covered. Prerequisites: RIS 44075 and radiologic and imaging sciences (RIS) major.44075 Ultrasound Clinical Education IV (3)Provides clinical education and experiences at clinical sites to allow students the opportunity to practice skills necessary to obtain high quality sonographic images, to alter protocols based on patients and to evaluate image quality. IP grade permissible."
44075,and radiologic and imaging sciences (RIS) major.44075 Ultrasound Clinical Education IV,RIS,radiologic and imaging sciences (RIS) major,"Provides clinical education and experiences at clinical sites to allow students the opportunity to practice skills necessary to obtain high quality sonographic images, to alter protocols based on patients and to evaluate image quality. IP grade permissible."
34065,and radiologic and imaging science (RIS) major.44078 Sonographic Techniques,RIS,radiologic and imaging sciences (RIS) major,Course integrates diagnostic medical sonography concepts in preparation for certification exams.
44083,Pathophysiology for Medical Imaging,RIS,radiologic and imaging sciences (RIS) major,"Provides students with basic information on the causes of diseases and the body’s response to disease, as well as the medical imaging modalities that will demonstrate them."
44084,Ultrasound Image Evaluation,RIS,radiologic and imaging sciences (RIS) major,"Presentation of sonographic findings in specific disease processes, with evaluation of image quality and emphasis on diagnostic features of pathologic entities. Prerequisites: 34065 and radiologic and imaging sciences (RIS) major.44085 Ultrasound Clinical Education V (3)Provides clinical education and experience at clinical sites to allow students the opportunity to demonstrate proficiency in obtaining high quality sonographic images, to alter protocols based on patients and to evaluate image quality. IP grade permissible."
34065,and radiologic and imaging sciences (RIS) major.44085 Ultrasound Clinical Education V,RIS,radiologic and imaging sciences (RIS) major,"Provides clinical education and experience at clinical sites to allow students the opportunity to demonstrate proficiency in obtaining high quality sonographic images, to alter protocols based on patients and to evaluate image quality. IP grade permissible."
44075,and radiologic and imaging sciences (RIS) major.44096 Individual Investigation in Medical Imaging Directed Readings,RIS,radiologic and imaging sciences (RIS) major,"Student selects prescribed number of medical imaging journal articles, completes questions, paper and presentation."
44098,Research in Medical Imaging,RIS,None,"Fundamental concepts and procedures for systematic collection, analysis, critique and application of qualitative and quantitative data in medical imaging. Prerequisites: radiologic and imaging sciences (RIS) major and senior standing. This course may be used to satisfy the writing-intensive requirement with approval of major department. **Courses offered only at Regional Campuses.  This page was last modified onAugust 20, 2009"
