Course Number,Course Name,Department,Prerequisites,Description
30147,and MATH 14001 and 14002 and admission to advanced study. Corequisites: ECED 40105 and 40142 and 40151 and EDPF 29535.40114 Teaching Science in the Early Years,ECED,special approval and admission to advanced study,"This course investigates engaging young children in inquiry-based processes of science. Emphasis is given to creating developmentally appropriate experiences in accordance to NAEYC guidelines. National and state science standards, as well as the college and graduate school of education conceptual framework. Attention is focused on the use of science materials, safety, planning, assessment and incorporating science across the curriculum."
30147,and admission to advanced study. Corequisites: ECED 30144 and 40126 and 40127 and 40128 and 40147. Special fee: $15 flat fee—subject to change.40125 Inquiry into Professional Practice,ECED,special approval and admission to advanced study,Interdisciplinary inquiry into teaching as a professional practice in ECED; emphasis on teacher as researcher. Utilization of teaching/learning technologies.
40126,Developmental Reading and Writing: Early Years,ECED,special approval and admission to advanced study,This course builds on work begun in ECED 40105. It explores how teachers support primary children’s literacy development through small group strategic instruction based on formative assessments. Pre-service teachers will also learn how to implement a process approach to writing instruction.
40105,and admission to advanced study.  Corequisites: ECED 40127 and 30144 and 40114 and 40147. Course may be used to satisfy the writing-intensive requirement with approval of major department.40127 Developing a Balanced Literacy Program,ECED,special approval and admission to advanced study,"This course expands on the previous three literacy courses to explore how research-based instruction requires a balance of literacy learning formats, an integration with learning in the content areas and is based on assessment of individual children’s reading and writing abilities."
40105,and admission to advanced study. Corequisites: ECED 40126 and 30144 and 40114 and 40128.40128 Integrated Field Experiences,ECED,special approval and admission to advanced study,"Participation in experiences offering opportunity to plan and teach reading, language arts, integrated content units and observe students in early childhood classrooms. Criminal Investigation and Identification (BCII) and Federal Bureau of Investigation (FBI) background checks and submit the results to authorized personnel at their assigned ""school/agency"" before the first day of the semester in which student teaching/internship will take place. Corequisites: ECED 30144 and 40114 and 40126 and 40127 and 40147 and admission to advanced study.40142 Home-School-Community-Partnerships in Diverse Contexts (3)Approaches to parent and community involvement in the education and welfare of children are examined, applied and discussed. Focuses are theories, policies, practices, skills and knowledge of partnership building in educational settings. An emphasis on differentiation of practices for diverse communities is applied to teaching and learning in the primary grades. Prerequisites: advanced study and special approval.40145 Music and Rhythms in Pre-primary Education (3)Music and rhythms for pre-primary children. Optional course intended for majors in early childhood education or other persons desiring additional work with pre-primary children. Corequisites: ECED 30123 and 30142 and 40165 and 40192 and admission to advanced study.40146 Teaching with Microcomputers: Early Years (3)Developing competency in teaching with microcomputers in pre-kindergarten through grade three. Includes lab experience in computerized lessons and programming in Logo."
30144,and 40114 and 40126 and 40127 and 40147 and admission to advanced study.40142 Home-School-Community-Partnerships in Diverse Contexts,ECED,special approval and admission to advanced study,"Approaches to parent and community involvement in the education and welfare of children are examined, applied and discussed. Focuses are theories, policies, practices, skills and knowledge of partnership building in educational settings. An emphasis on differentiation of practices for diverse communities is applied to teaching and learning in the primary grades. Prerequisites: advanced study and special approval.40145 Music and Rhythms in Pre-primary Education (3)Music and rhythms for pre-primary children. Optional course intended for majors in early childhood education or other persons desiring additional work with pre-primary children. Corequisites: ECED 30123 and 30142 and 40165 and 40192 and admission to advanced study.40146 Teaching with Microcomputers: Early Years (3)Developing competency in teaching with microcomputers in pre-kindergarten through grade three. Includes lab experience in computerized lessons and programming in Logo."
40145,Music and Rhythms in Pre-primary Education,ECED,special approval and admission to advanced study,Music and rhythms for pre-primary children. Optional course intended for majors in early childhood education or other persons desiring additional work with pre-primary children. Corequisites: ECED 30123 and 30142 and 40165 and 40192 and admission to advanced study.40146 Teaching with Microcomputers: Early Years (3)Developing competency in teaching with microcomputers in pre-kindergarten through grade three. Includes lab experience in computerized lessons and programming in Logo.
30123,and 30142 and 40165 and 40192 and admission to advanced study.40146 Teaching with Microcomputers: Early Years,ECED,special approval and admission to advanced study,Developing competency in teaching with microcomputers in pre-kindergarten through grade three. Includes lab experience in computerized lessons and programming in Logo.
40147,Teaching Mathematics: Early Years II,ECED,special approval and admission to advanced study,"Instructional psychology and materials for effective teaching of mathematics in grades K-3 with a theoretical emphasis on cognitive development. Prerequisites: C (2.0) or better in MATH 14001 and 14002 and admission to advanced study. Corequisites: ECED 30144 and 40114 and 40126 and 40127 and 40128. Special fee: $10 flat fee—subject to change.40151 Guidance of Young Children (3)Principles and practices of appropriate guidance for young children, intervention strategies, resources and materials for guidance. Corequisites: ECED 40105 and 40107 and 40142 and EDPF 29535 and admission to advanced study.40165 Integrated Application of Preschool Curriculum (3)Internship in preschool. Advanced integrated preschool curriculum utilizing principles of developmentally appropriate practice focusing on infant, toddler and preschool-age children. Criminal Investigation and Identification (BCII) and Federal Bureau of Investigation (FBI) background checks and submit the results to authorized personnel at their assigned ""school/agency"" before the first day of the semester in which student teaching/internship will take place. Prerequisites: ECED 30164 and admission to advanced study. Corequisites: ECED 30123 and 30142 and 40145 and 40192.40192 Internship in Preschool (6-12)Internship in preschool settings, full day for 16 weeks.  S/U grading."
14001,and 14002 and admission to advanced study. Corequisites: ECED 30144 and 40114 and 40126 and 40127 and 40128. Special fee: $10 flat fee—subject to change.40151 Guidance of Young Children,ECED,special approval and admission to advanced study,"Principles and practices of appropriate guidance for young children, intervention strategies, resources and materials for guidance. Corequisites: ECED 40105 and 40107 and 40142 and EDPF 29535 and admission to advanced study.40165 Integrated Application of Preschool Curriculum (3)Internship in preschool. Advanced integrated preschool curriculum utilizing principles of developmentally appropriate practice focusing on infant, toddler and preschool-age children. Criminal Investigation and Identification (BCII) and Federal Bureau of Investigation (FBI) background checks and submit the results to authorized personnel at their assigned ""school/agency"" before the first day of the semester in which student teaching/internship will take place. Prerequisites: ECED 30164 and admission to advanced study. Corequisites: ECED 30123 and 30142 and 40145 and 40192.40192 Internship in Preschool (6-12)Internship in preschool settings, full day for 16 weeks.  S/U grading."
40105,and 40107 and 40142 and EDPF 29535 and admission to advanced study.40165 Integrated Application of Preschool Curriculum,ECED,special approval and admission to advanced study,"Internship in preschool. Advanced integrated preschool curriculum utilizing principles of developmentally appropriate practice focusing on infant, toddler and preschool-age children. Criminal Investigation and Identification (BCII) and Federal Bureau of Investigation (FBI) background checks and submit the results to authorized personnel at their assigned ""school/agency"" before the first day of the semester in which student teaching/internship will take place. Prerequisites: ECED 30164 and admission to advanced study. Corequisites: ECED 30123 and 30142 and 40145 and 40192.40192 Internship in Preschool (6-12)Internship in preschool settings, full day for 16 weeks.  S/U grading."
