Course Number,Course Name,Department,Prerequisites,Description
31092,"Practicum in African Theatre Arts (3-6)(Repeatable for a maximum of 12 hours) Exposes students to fundamental techniques of stage through auditory, visual and physical participation. Students are evaluated in performance and related theatre activities. Prerequisite: special approval. Special fee: $25/credit hour—subject to change.32001 African-American Literature to 1900",PAS,junior or senior standing,"(Cross-listed with ENG 33010) Study of African-American literature from its beginning to 1900, including such writers as Wheatley, J. Hammon, Terry, B. Hammon, Jones, Marrant, Allen, Hall, Walker, Truth, Garnet, Douglass, Delany, Harper, Stewart, Turner, Jacobs, Keckley, Brown, Wilson, Griggs, Chesnutt and Dunbar."
21011,or HONR 10297.32002 Modern African-American Literature,PAS,junior or senior standing,"(Cross-listed with ENG 33012) Study of African-American literature from the early twentieth century to the present. The authors include Toomer, Hughes, Larsen, Wright, Baldwin, Hansberry, Jones, Lorde, Walker, Morrison, Mosley, Youngblood and Carter."
21011,or HONR 10297. 32010 The Pan-African Essay,PAS,junior or senior standing,Analyzes expository writing by historic and contemporary Pan-African essayists and incorporates various approaches and techniques into student writing.
33100,African-American Family in Historical Perspectives,PAS,junior or senior standing,"Examines social, political, cultural and historical factors which have influenced the development of African-American family organization from African shores through the American experience."
33101,African American History: Slavery to Freedom,PAS,junior or senior standing,"(Cross-listed with HIST 31080). Survey of African American history from the colonial period to 1877. Course provides a general knowledge of the social, political and cultural history of African Americans from colonial times to the end of the reconstruction."
33102,African American History: Reconstruction to the Present,PAS,junior or senior standing,"(Cross-listed with HIST 31081). Survey of African American history from 1877 to the present. Course provides a general knowledge of the social, political and cultural history of African Americans from the end of the Reconstruction to the present."
1877,"to the present. Course provides a general knowledge of the social, political and cultural history of African Americans from the end of the Reconstruction to the present. Prerequisite: PAS 33101 or HIST 31080.33110 The Black Woman: Historical Perspectives",PAS,junior or senior standing,"This course surveys the experiences of African-American women throughout various periods of history and their roles in shaping the social, economic, political and cultural development of societies."
33120,The African-American Man in Contemporary Society,PAS,junior or senior standing,Focuses on various roles of the African-American man within the context of the African experience and the African diaspora.
33171,The African-American Community,PAS,junior or senior standing,"Explores problems of African-American communities: public administration, transportation, health, public finance, crime and justice, geography/Black demography and education."
33200,Ancient African Cultures,PAS,junior or senior standing,This course will be an introduction to the ancient cultures of Africa and their contributions to world civilization.
33203,Kiswahili Conversation,PAS,junior or senior standing,A conversation course specifically designed to enhance oral proficiency through further practice in conversation and written Kiswahili as well as discussion of culture based-texts.
33310,"Latinos, the African Diaspora and American Society",PAS,junior or senior standing,"Introduction to Latino minorities. Focus on Mexican-Americans, Puerto Ricans and Cubans, and African influences on Latino culture."
33508,Caribbean Social and Political Directions,PAS,junior or senior standing,"Twentieth-century West Indian social and political development. Emphasis on federation, independence and nationalism in the Caribbean community as a sector of the total Pan-African community."
34000,Introduction to African World View,PAS,junior or senior standing,Investigates traditional African cosmological world views and aesthetics in global Africa.
23001,"and 23002. This course may be used to satisfy the diversity requirement.35100 African-American Social, Political, and Economic Systems",PAS,junior or senior standing,"An Afrocentric approach to the interrelated social, political and economic systems of people of African descent."
35200,"African Social, Political, and Economic Systems",PAS,junior or senior standing,"An African-centered focus on traditional African institutions as these interact with the Jihad Movements, Western European incursion, the slave trade, colonialism, independence movements and contemporary issues."
36210,African Traditional Architectural Settings,PAS,junior or senior standing,"An African exploration of the interplay among African worldviews, oratures and the artistry and aesthetics of traditional African communal structures."
37000,Oral and Written Discourses in Pan-African Studies,PAS,junior or senior standing,Examines the spoken and written English of African-Americans with some emphasis on mastering consensus English writing skills required in upper-division PAS courses.
37100,Pan-African Women's Literature,PAS,junior or senior standing,(Cross-listed with ENG 33013) Introduces students to literary works by African and Caribbean women.
11011,or HONR 10197. 37010 Research Methods in Pan-African Studies,PAS,junior or senior standing,This course will expose students to the basic components of research methods in Pan-African studies utilizing multidisciplinary approaches.
37020,Pan-Africanism and the Model African Union,PAS,junior or senior standing,"Critical examination of Pan-Africanism in the development of the Organization of African Unity (OAU), now African Union (AU). Students prepare to participate as mock delegates in the annual Model OAU/AU Summit."
13001,or 23002. Special fee: $150 flat fee—subject to change. 37143 The African-Brazilian Experience in Culture and Literature,PAS,junior or senior standing,"(Cross-listed with HIST 31143 and MCLS 37143) Interdisciplinary approach to the study of the African-Brazilian experience, from the colonial period to the present, as reflected in selected literary, sociocultural and historical texts. Course taught in English."
31143,"and MCLS 37143) Interdisciplinary approach to the study of the African-Brazilian experience, from the colonial period to the present, as reflected in selected literary, sociocultural and historical texts. Course taught in English. Prerequisite: junior standing. This course may be used to satisfy the diversity requirement.37200 African-American Women's Literature",PAS,junior or senior standing,(Cross-listed with ENG 33014) Introduces students to literary works by African-American women.
11011,or HONR 10197. 40080 Pedagogy for Pan-African Studies,PAS,junior or senior standing,"This course introduces both the data and methodology for understanding and presenting Africa, its geography, history, peoples, cultures and ideologies to elementary and secondary students."
40120,Contemporary Issues in African-American Education,PAS,junior or senior standing,This course examines the interrelationship of contemporary issues and the education of people of African descent.
13002,"or 23002.41192 Practicum in African-American Affairs   (1-12)(Repeatable for a total of 12 hours) Guided involvements in urban areas with large African-American populations to provide experience with community service, government agencies, public and private schools, self-help organizations, etc. IP grade permissible. Prerequisite: junior or senior standing.42095 Special Topics in the Literature of Pan-Africa",PAS,junior or senior standing,"Selected topics in orature, drama, poetry, prose, novel, and criticism in various African world experiences and settings. This course may be repeated up to 12 hours when topics varies. Prerequisites: none.42500 Black Education in America (3)(Repeatable for a maximum of 6 hours) Analyzes the historical, social and political perspectives of educating people of African descent in America."
42500,Black Education in America,PAS,junior or senior standing,"(Repeatable for a maximum of 6 hours) Analyzes the historical, social and political perspectives of educating people of African descent in America."
13002,"or 23002.43095 Special Topics in Pan-African Literature, Arts and Cultures",PAS,junior or senior standing,"Broadens upper-division offerings in holistic study and performance in Pan-African literatures, arts and cultures. Prerequisites: none.43300 Afro-Latin America (3)(Cross-listed with HIST 42142). Focuses on the social, cultural and political life of the African population of Latin America, from 19th century slaves to shantytown dwellers of megacities such as Rio de Janiero. Topics include black resistance to racism, race mixture in multiculutral societies, and how employment, political participation and family organization empowered the lives of Afro-Latin women."
43300,Afro-Latin America,PAS,junior or senior standing,"(Cross-listed with HIST 42142). Focuses on the social, cultural and political life of the African population of Latin America, from 19th century slaves to shantytown dwellers of megacities such as Rio de Janiero. Topics include black resistance to racism, race mixture in multiculutral societies, and how employment, political participation and family organization empowered the lives of Afro-Latin women."
43320,Politics of Culture,PAS,junior or senior standing,This course will address the way in which culture has been politicized. It will look at issues such as cultural relativism and objectivity in anthropological studies with reference to specific peoples and geographic areas.
43395,Special Topics in African Diaspora Studies,PAS,junior or senior standing,"Study of selected topics related to people of African descent outside of the African continent including, but not limited to, the Americas and Europe. This course may be repeated up to 12 hours when the topic varies. Prerequisites: none.45095 Special Topics in Pedagogy in Pan-African Studies (3-12)Study of selected topics in issues, approaches and styles in the education of people of African descent in African and Western settings. This course may be repeated when the topic varies."
45095,"Special Topics in Pedagogy in Pan-African Studies (3-12)Study of selected topics in issues, approaches and styles in the education of people of African descent in African and Western settings. This course may be repeated when the topic varies. Prerequisite: none.47010 Theoretical Approaches to Pan-African Studies",PAS,junior or senior standing,A critical analysis of the diverse approaches and underlying principles of Pan-African Studies.
47091,Senior Seminar in Pan-African Studies,PAS,junior or senior standing,"Students develop individual topical PAS research papers for presentation before departmental faculty, students and general public. IP grade permissible."
47095,Special Topics in Theoretical and Applied Research,PAS,junior or senior standing,"Selected topics in the intellectual, cultural, political and historical development of Pan-Africanism, its diverse theoretical approaches and multiple applications including the Organization of African Unity. This course may be repeated up to 12 hours when topic varies. Prerequisites: none.47150 The Underground Railroad (3)This course examines the Underground Railroad and its impact as an American phenomenon. Related to the Underground Railroad research project under the Institute of African American Affairs."
47150,The Underground Railroad,PAS,junior or senior standing,This course examines the Underground Railroad and its impact as an American phenomenon. Related to the Underground Railroad research project under the Institute of African American Affairs.
