Course Number,Course Name,Department,Prerequisites,Description
15740,and cumulative GPA of 2.50. Corequisite: TECH 35101.15743 Private Pilot Helicopter Flight Add-On,TECH,junior standing,Flight course designed to fulfill Federal Aviation Administration (FAA) requirements for the private pilot helicopter certificate. Prerequisites: TECH 15742 and cumulative GPA of 2.0. Corequisite: TECH 35101.20001 Energy/Power (3)Study of basic thermodynamic laws and how they apply to the conversion and transfer of heat energy into useful power.
15742,and cumulative GPA of 2.0. Corequisite: TECH 35101.20001 Energy/Power,TECH,junior standing,Study of basic thermodynamic laws and how they apply to the conversion and transfer of heat energy into useful power.
20002,Materials and Processes,TECH,junior standing,Study and practice addressing the nature of basic manufacturing materials and the processes by which they are converted into manufactured products. Includes laboratory experience.
20004,Fundamentals of Electronic Circuits,TECH,junior standing,"Introduction to electronic circuits consisting of resistors, capacitors and inductors. Calculation of voltages and currents in the circuits for he case of constant and time varying currents."
11010,and MATH 11022. Corequisite: MATH 12002. Special fee: $25 flat fee—subject to change.21021 Survey of Electricity and Electronics,TECH,junior standing,"Survey of DC and AC circuits, electronic devices, amplifiers, sensors and transducers, digital circuits, motors, generators and controls. Includes laboratory. Not intended for industrial technology majors."
12001,or corequisite MATH 11022. Special fee: $25 flat fee—subject to change.21046 Graphic Communications Technology I,TECH,junior standing,"An orientation to layout, composition and press operations as applied to the graphic communications processes of lithography, screen and relief printing."
21071,"Construction Materials, Methods and Techniques",TECH,junior standing,Covers current construction materials and their applications in commercial and residential construction buildings.
22200,Construction Document Reading,TECH,junior standing,"An introductory course to construction document reading. Provides a basic working knowledge of construction mathematics, specifications, material submittal process, building codes and material take-off."
22095,"Special Topics in Technology (1-4)*(Repeated registration permissible) Various special topics to be announced in the Schedule of Classes, offering current topics in technology-based areas of study. IP grade permissible. Prerequisite: special approval.22100 Training Topics in Technology (1-4)*(Repeated registration permissible) Specialized instruction oriented primarily to the theoretical base and application of current technology developed by experts in the specific technology. This course is repeatable as the specific topics will vary. Prerequisite: special approval. 23200 Electronic Circuit Fabrication  Laboratory",TECH,junior standing,"Covers the common methods and items used in electronics to fabricate, repair and test electronic component connections and circuits. Topics include electrical safety, printed circuit board design and fabrication, soldering, wiring characteristics, cabling, wire connectors, splices, wire wrapping, crimping, network cable fabrication, fabrication and repair of fiber optic cables and connectors, and integrated circuit fabrication."
20004,or 21021. Special fee: $50 flat fee—subject to change.23224 Electrical Circuits II,TECH,junior standing,"Intermediate electric circuit analysis. Reactance, impedance, network theorems and analysis. Resonance in series and parallel circuits. Applications. Includes laboratory."
23581,Computer-Aided Engineering Graphics,TECH,junior standing,"Study of working drawings, descriptive geometry, geometrical tolerancing, structural/weldments, cams, gears, piping, and considerable time with the Hewlett Packard 900 CAD system. Prerequisites: TECH 10001 and 13580. Special fee: $30 flat fee—subject to change.25250 Elements of Aviation Weather (3)Aviation weather provides an up-to-date and expanded course for professional pilots and others whose interest in weather is primarily in its application to flight."
10001,and 13580. Special fee: $30 flat fee—subject to change.25250 Elements of Aviation Weather,TECH,junior standing,Aviation weather provides an up-to-date and expanded course for professional pilots and others whose interest in weather is primarily in its application to flight.
25350,Fundamentals of Air Traffic Control,TECH,junior standing,"Introduction to the National Airspace System (NASA) and the orders, manuals and procedures associated with the purposes and directives of the air traffic control environment to include purposes and responsibilities of the ATC system."
25351,Fundamentals of Air Traffic Control  Laboratory,TECH,junior standing,"Introductory laboratory course on air traffic management and the National Airspace System, the orders, manuals and procedures associated with the purposes and directives of the air traffic control environment. To include purposes and responsibilities of the ATC system."
25743,Commercial Pilot Flight I,TECH,junior standing,"Advanced flight course providing flight instruction for the commercial pilot. Primary emphasis is on cockpit resource management, advanced navigational practices and basic instrument instruction. Prerequisites: TECH 15740 and 15741. Special fee: $7,500 flat fee—subject to change.31000 Cultural Dynamics of Technology (3)Study of technology and the forces it exerts upon society."
15740,"and 15741. Special fee: $7,500 flat fee—subject to change.31000 Cultural Dynamics of Technology",TECH,junior standing,Study of technology and the forces it exerts upon society.
31010,Engineering and Professional Ethics,TECH,junior standing,Applications of codes of ethics in the engineering and technology professions reflective of social and moral responsibilities to the public and account-ability in engineering practice.
31015,Construction Technology,TECH,junior standing,"Laboratory, lecture and field experience which relate to the construction industry and its relationship to our society."
13580,or 11083. Special fee: $100 flat fee—subject to change.31016 Manufacturing Technology,TECH,junior standing,"Classroom, laboratory and field experiences involving the major aspects of a manufacturing enterprise, including product design, production, financing and marketing. Prerequisites: TECH 10001 and 13580 and 20002.31020 Automated Manufacturing (3)Theory and operation of computer controlled machine tools, robots and processes."
10001,and 13580 and 20002.31020 Automated Manufacturing,TECH,junior standing,"Theory and operation of computer controlled machine tools, robots and processes."
31023,Construction Surveying,TECH,junior standing,"Covers the study of surveying including field work with equipment such as transit, level and tape."
31032,Power Technology,TECH,junior standing,"Principles of energy conversion and power application. Overview of basic heat engines, machines and transmission devices. Alternative energy systems and conservation techniques. Prerequisites: TECH 20004 and 20001.31043 Principles of Concrete Construction (3)An introductory course on the use of concrete in the construction industry. Students will gain a basic understanding of the strength and behavior of reinforced concrete members and simple reinforced concrete structural systems."
20004,and 20001.31043 Principles of Concrete Construction,TECH,junior standing,An introductory course on the use of concrete in the construction industry. Students will gain a basic understanding of the strength and behavior of reinforced concrete members and simple reinforced concrete structural systems.
31044,Construction Occupational Safety and Health,TECH,junior standing,Focuses on making the theories and principles of construction safety and health practical and useful in a real world setting.
31047,Graphic Communications Technology II,TECH,junior standing,"Advanced course in graphic communications processes with emphasis on procedures involved in special effect lithographic techniques, multiple imposition, pin registration and production operations."
31055,Plastics Technology I,TECH,junior standing,"Design and development of ideas in plastics; study of the plastic industry, occupations, materials, products and processes."
31065,Cast Metals,TECH,junior standing,Principles and processes of metal casting with a focus on current industrial practices. Includes laboratory experience with nonferrous metals and industrial tours.
31067,Machining Technology I,TECH,junior standing,Lecture and laboratory experiences in basic machine tool principles and processes.
31071,Woods Technology II,TECH,junior standing,"Emphasis on basic woodworking machinery processes, fundamental construction and materials. Project design and development."
31087,Design for Technology,TECH,junior standing,"Design as creative process. Individual and group experiences in problem solving. Relevance to art, industry and education."
23581,and 31016. Special fee: $20 flat fee—subject to change.32002 Materials and Processes II,TECH,junior standing,Advanced study and practice in materials and processes. Emphasis will be upon developing skills and knowledge in producing a product and conducting problem-solving activities.
32100,Fundamentals of Radiation Technology,TECH,junior standing,"Study of the generation and application of radiation to everyday and industrial applications. Includes sound, RF and microwaves, light and ionizing radiation."
11022,or 12001 or 19002.32101 Polymers I,TECH,junior standing,"Description of various plastics, outline of polymer chemistry, identification tests, polymerization, molecular growth and molecular weight, extrusion, injection molding, thermoforming, compression molding and related topics."
32102,Polymers II,TECH,junior standing,Comprehensive review of resin systems and fiber reinforcement for use in production of FRP products; fabrication procedures; comparative properties.
32105,Construction Jobsite Management,TECH,junior standing,Course concentrates on the procedures and methods that are used by the construction contractor during the construction and post-construction phases of a project.
33010,Computer Hardware,TECH,junior standing,"Introduction to the hardware, architecture and operation of the personal computer and associated devices. Topics include personal computer architecture and operation fundamentals, basic hardware, data busses and ports, hardware component packaging, auxiliary hardware components, computer assembly, basic hardware installation, configuration and troubleshooting."
33016,PC/Network Engineering and Troubleshooting,TECH,junior standing,"A course covering the service, maintenance, upgrade and optimization of personal computers. Specification, installation and maintenance of local area networks will be covered. Students will learn communication protocols and network architecture. Two lectures and two labs."
22014,or TECH 33010.33031 Programmable Logic Controllers,TECH,junior standing,"An introduction to programmable logic controllers (PLCS) covering hardware, ladder logic programming, networking and communications. Programming timers, counters and sequencers and an introduction to human machine interfaces (HMIs). Prerequisites: TECH 10001 and 21021.33033 Hydraulics/Pneumatics (3)Fluid properties, hydraulic design, viscosity, hydraulic components, pumps, systems and circuits, maintenance and safety, pneumatics, air systems control and design. Prerequisites: MATH 11022 or 12001; and PHY 13001 or 23101. Special fee: $40 flat fee—subject to change.33056 Cooperative Education-Professional Development (1 or 2)(Repeatable for a total of 4 credit hours) Supervised work-study experience in approved business or industrial environment relevant to the student’s major. 1 credit hour part-time (20-30 hrs/wk); 2 credit hours full-time work (more than 30 hrs/wk) for the duration of the semester. IP grade permissible. Prerequisites: sophomore standing and 2.25 GPA and special approval. This course may be used to satisfy the writing-intensive requirement with approval of major department. 33095 Special Topics: Applied Science and Technology (1-3)(Repeated registration permitted) Special topics of immediate interest in applied science and technology."
10001,and 21021.33033 Hydraulics/Pneumatics,TECH,junior standing,"Fluid properties, hydraulic design, viscosity, hydraulic components, pumps, systems and circuits, maintenance and safety, pneumatics, air systems control and design. Prerequisites: MATH 11022 or 12001; and PHY 13001 or 23101. Special fee: $40 flat fee—subject to change.33056 Cooperative Education-Professional Development (1 or 2)(Repeatable for a total of 4 credit hours) Supervised work-study experience in approved business or industrial environment relevant to the student’s major. 1 credit hour part-time (20-30 hrs/wk); 2 credit hours full-time work (more than 30 hrs/wk) for the duration of the semester. IP grade permissible. Prerequisites: sophomore standing and 2.25 GPA and special approval. This course may be used to satisfy the writing-intensive requirement with approval of major department. 33095 Special Topics: Applied Science and Technology (1-3)(Repeated registration permitted) Special topics of immediate interest in applied science and technology."
11022,or 12001; and PHY 13001 or 23101. Special fee: $40 flat fee—subject to change.33056 Cooperative Education-Professional Development (1 or 2)(Repeatable for a total of 4 credit hours) Supervised work-study experience in approved business or industrial environment relevant to the student’s major. 1 credit hour part-time (20-30 hrs/wk); 2 credit hours full-time work (more than 30 hrs/wk) for the duration of the semester. IP grade permissible. Prerequisites: sophomore standing and 2.25 GPA and special approval. This course may be used to satisfy the writing-intensive requirement with approval of major department. 33095 Special Topics: Applied Science and Technology (1-3)(Repeated registration permitted) Special topics of immediate interest in applied science and technology. Prerequisite: junior standing and special approval.33111 Strength of Materials,TECH,junior standing,An analytical study of the relaxation between the external forces applied to elastic materials and the resulting deformations and stresses.
33220,Electronic Devices,TECH,junior standing,"Introduction to electronic non-linear devices including diodes, transistors, opotoelectronic devices and operational amplifiers. Use and application of these devices in different types of applications like rectifiers, amplifiers and linear integrated circuits."
33222,Digital Design and Applications,TECH,junior standing,"Introduction to digital electronics systems and applications. Topics include number systems, logic gates, switching algebra, combinational and sequential logic circuit analysis and minimization techniques. Includes laboratory."
20004,or 21021. Special fee: $30 flat fee—subject to change.33223 Electronic Communication,TECH,junior standing,Electronic circuits and systems with emphasis on their application in communications systems.
33225,Industrial Control Systems,TECH,junior standing,The application of electronics to the control of industrial machines and processes. Includes laboratory.
33363,Metallurgy and Materials Science,TECH,junior standing,"Scientific study of modern manufacturing materials (metals, plastics and ceramics) and the laboratory test methods used to determine their manufacturing specifications and properties."
33580,Engineering Graphics for Electronics,TECH,junior standing,"Use of CAD techniques in the generation of electronic circuit schematics and related drawings. Includes the design and implementation of printed circuit boards. Includes laboratory. Prerequisites: TECH 13580 and 33220. 33700 Quality Techniques (4)Process variability, process monitoring, statistical methods using control charts for variables and attributes, acceptance sampling plans, process capability, process adjustment, design of experiments and process improvement."
13580,and 33220. 33700 Quality Techniques,TECH,junior standing,"Process variability, process monitoring, statistical methods using control charts for variables and attributes, acceptance sampling plans, process capability, process adjustment, design of experiments and process improvement."
33870,Facility design and Material Handling,TECH,junior standing,Provides students with a fundamental understanding of how layout affects the flow through a system. Both qualitative and quantitative tools are presented for a complete approach to facility design and material handling.
34000,Computer Animation II,TECH,junior standing,Continuation of the study and technology applications of computer animation with emphasis on camera usage and the production of a comprehensive animation project involving the Animation Thought Process (ATP).
34001,Computer Animation III,TECH,junior standing,"Continued study of practical technology applications of computer animation with emphasis on scripting code writing, systems line variables and fluent realism factors within the ATP."
34002,Advanced CAD II,TECH,junior standing,"Continuation of CADT 22000 with an emphasis on the use of a Parametric-based CAD software (PRO-ENGINEER) for the design and modeling of industrial products. Prerequisites: MERT 12001 and CADT 22000; or TECH 23581. Special fee: $40 flat fee—subject to change.34003 Animation Theory (3)A comprehensive course on the history and current status and future of animation featuring the masters of animation, their landmark achievements and the processes they unveiled. Claymation, Stop-Motion, Anime, Commercial and Forensic animations will be covered."
22000,with an emphasis on the use of a Parametric-based CAD software (PRO-ENGINEER) for the design and modeling of industrial products. Prerequisites: MERT 12001 and CADT 22000; or TECH 23581. Special fee: $40 flat fee—subject to change.34003 Animation Theory,TECH,junior standing,"A comprehensive course on the history and current status and future of animation featuring the masters of animation, their landmark achievements and the processes they unveiled. Claymation, Stop-Motion, Anime, Commercial and Forensic animations will be covered."
34004,"Technology of Light, Color, Design and Layout",TECH,junior standing,"A course dealing with the study of the technical principles and applications of light, color, design and layout to the production of computer animation for engineering materials and products."
35001,Aircraft Fabrication,TECH,junior standing,"The study and laboratory practice of government-approved procedures used in the fabrication, repair and testing of certificated aircraft. Prerequisites: TECH 15000 and MATH 12001 and PHY 13001.35020 Aircraft Propulsion Systems (3)A study of reciprocating engines, aircraft propellers and turbine engines. Course investigates basic theory, component function, performance characteristics and propulsion-related systems. Prerequisites: TECH 15000 and MATH 12001; and PHY 13001 and 13002 or PHY 23101 and 23102.35040 Aircraft Systems I (3)Introduction to various aircraft systems including electrical, mechanical and hydraulic systems and their performance as applied to aircraft. Prerequisites: TECH 15000 and MATH 12001; and PHY 13001 and 13002 or PHY 23101 and 23102.35095 Special Topics in Aeronautics (1-3)Specialized offerings of interest in response to emerging or needed curricular needs in aeronautics. Topics will be announced in the Schedule of Classes. Repeat registration permitted."
15000,and MATH 12001 and PHY 13001.35020 Aircraft Propulsion Systems,TECH,junior standing,"A study of reciprocating engines, aircraft propellers and turbine engines. Course investigates basic theory, component function, performance characteristics and propulsion-related systems. Prerequisites: TECH 15000 and MATH 12001; and PHY 13001 and 13002 or PHY 23101 and 23102.35040 Aircraft Systems I (3)Introduction to various aircraft systems including electrical, mechanical and hydraulic systems and their performance as applied to aircraft. Prerequisites: TECH 15000 and MATH 12001; and PHY 13001 and 13002 or PHY 23101 and 23102.35095 Special Topics in Aeronautics (1-3)Specialized offerings of interest in response to emerging or needed curricular needs in aeronautics. Topics will be announced in the Schedule of Classes. Repeat registration permitted."
15000,and MATH 12001; and PHY 13001 and 13002 or PHY 23101 and 23102.35040 Aircraft Systems I,TECH,junior standing,"Introduction to various aircraft systems including electrical, mechanical and hydraulic systems and their performance as applied to aircraft. Prerequisites: TECH 15000 and MATH 12001; and PHY 13001 and 13002 or PHY 23101 and 23102.35095 Special Topics in Aeronautics (1-3)Specialized offerings of interest in response to emerging or needed curricular needs in aeronautics. Topics will be announced in the Schedule of Classes. Repeat registration permitted."
15000,and MATH 12001; and PHY 13001 and 13002 or PHY 23101 and 23102.35095 Special Topics in Aeronautics (1-3)Specialized offerings of interest in response to emerging or needed curricular needs in aeronautics. Topics will be announced in the Schedule of Classes. Repeat registration permitted. Prerequisite: aeronautics (AERN) major and sophomore standing.35101 Helicopter Theory and Operation,TECH,junior standing,"Study of the helicopter flight and operations that includes rotor system dynamics, control functions, major components, operation and performance."
15000,and 25250. Special fee: $240 flat fee—subject to change.35150 Aircraft Structures,TECH,junior standing,"Aircraft structural design investigations dealing with theory and applications in aviation. Prerequisites: TECH 15000 and MATH 12001 and PHY 13001 and 13002. Special fee: $50 flat fee—subject to change.35340 Airport Management (3)Introduction to the many functions that are involved in the operation and management of an airport. Includes an analysis of the development of the airport - airway system, airport legislation, airport planning and airport operations."
15000,and MATH 12001 and PHY 13001 and 13002. Special fee: $50 flat fee—subject to change.35340 Airport Management,TECH,junior standing,"Introduction to the many functions that are involved in the operation and management of an airport. Includes an analysis of the development of the airport - airway system, airport legislation, airport planning and airport operations."
35341,Air Transportation Systems,TECH,junior standing,Descriptive course in airline operations as seen from the air carrier’s business perspective. Emphasis is on business practices and techniques unique to aviation.
35342,Air Traffic Control,TECH,junior standing,"Study of the fundamental concepts of air traffic control and airspace management in the National Airspace System (NASA), with an emphasis on the interaction between terminal and en route traffic control functions. Prerequisites: TECH 15000 and 15740 and 25250. Special fee: $450 flat fee—subject to change.35343 En Route Air Traffic Control (2)Introduction to en route operations of air traffic control. To include an understanding of en route charts, radio procedures and use of weather forecasting products. Prerequisites: TECH 25250 and 25350 and 35342.35344 En Route Air Traffic Control Laboratory (1)Laboratory course with real-world, scenario-based introduction to en route operations of air traffic control. To include an understanding of en route charts, radio procedures and the use of weather forecasting products. Prerequisites: TECH 25250 and 25350 and 35342. Corequisite: TECH 35343.Special fee: $450 flat fee—subject to change.35644 Instrument Flight Theory (3)Comprehensive instruction presenting theoretical and practical aspects of instrument and weather flying. Prerequisites: TECH 15740 and 25250. Corequisite: TECH 35645. Special fee: $5 flat fee —subject to change.35645 Instrument Pilot Flight (2)Comprehensive flight course for the professional pilot candidate to meet the requirements of the FAA instrument rating. Prerequisites: TECH 25250 and 25743. Corequisite: TECH 35644. Special fee: $8,500 flat fee—subject to change.35646 Instrument Helicopter Flight (2)Flight course designed to fulfill FAA requirements for the Instrument Helicopter Rating. Prerequisites: TECH 15742 or 15743; special approval; and minimum cumulative 2.00 GPA. IP grade permissible. Corequisite: TECH 35644. Special fee: $10,500 flat fee—subject to change. 35647 Commercial Pilot Flight II (2)Comprehensive flight course for the professional pilot candidate with emphasis on commercial flight maneuvers and instrument flight review. IP grade permissible. Prerequisites: TECH 35644 and 35645. Special fee: $6,000 flat fee, Fixed Wing—subject to change.35648 Instrument Helicopter Flight Add-On (1)Flight course designed to fulfill FAA requirements for the Instrument Helicopter Rating. IP grade permissible. Prerequisites: TECH 35645 and minimum cumulative 2.00 GPA. Corequisite: TECH 35101. Special fee: $4,000 flat fee—subject to change. 35746 Commercial Pilot Theory (2)Comprehensive instruction covering all areas necessary to exercise the privileges of a commercial pilot."
15000,and 15740 and 25250. Special fee: $450 flat fee—subject to change.35343 En Route Air Traffic Control,TECH,junior standing,"Introduction to en route operations of air traffic control. To include an understanding of en route charts, radio procedures and use of weather forecasting products. Prerequisites: TECH 25250 and 25350 and 35342.35344 En Route Air Traffic Control Laboratory (1)Laboratory course with real-world, scenario-based introduction to en route operations of air traffic control. To include an understanding of en route charts, radio procedures and the use of weather forecasting products. Prerequisites: TECH 25250 and 25350 and 35342. Corequisite: TECH 35343.Special fee: $450 flat fee—subject to change.35644 Instrument Flight Theory (3)Comprehensive instruction presenting theoretical and practical aspects of instrument and weather flying. Prerequisites: TECH 15740 and 25250. Corequisite: TECH 35645. Special fee: $5 flat fee —subject to change.35645 Instrument Pilot Flight (2)Comprehensive flight course for the professional pilot candidate to meet the requirements of the FAA instrument rating. Prerequisites: TECH 25250 and 25743. Corequisite: TECH 35644. Special fee: $8,500 flat fee—subject to change.35646 Instrument Helicopter Flight (2)Flight course designed to fulfill FAA requirements for the Instrument Helicopter Rating. Prerequisites: TECH 15742 or 15743; special approval; and minimum cumulative 2.00 GPA. IP grade permissible. Corequisite: TECH 35644. Special fee: $10,500 flat fee—subject to change. 35647 Commercial Pilot Flight II (2)Comprehensive flight course for the professional pilot candidate with emphasis on commercial flight maneuvers and instrument flight review. IP grade permissible. Prerequisites: TECH 35644 and 35645. Special fee: $6,000 flat fee, Fixed Wing—subject to change.35648 Instrument Helicopter Flight Add-On (1)Flight course designed to fulfill FAA requirements for the Instrument Helicopter Rating. IP grade permissible. Prerequisites: TECH 35645 and minimum cumulative 2.00 GPA. Corequisite: TECH 35101. Special fee: $4,000 flat fee—subject to change. 35746 Commercial Pilot Theory (2)Comprehensive instruction covering all areas necessary to exercise the privileges of a commercial pilot."
25250,and 25350 and 35342.35344 En Route Air Traffic Control Laboratory,TECH,junior standing,"Laboratory course with real-world, scenario-based introduction to en route operations of air traffic control. To include an understanding of en route charts, radio procedures and the use of weather forecasting products. Prerequisites: TECH 25250 and 25350 and 35342. Corequisite: TECH 35343.Special fee: $450 flat fee—subject to change.35644 Instrument Flight Theory (3)Comprehensive instruction presenting theoretical and practical aspects of instrument and weather flying. Prerequisites: TECH 15740 and 25250. Corequisite: TECH 35645. Special fee: $5 flat fee —subject to change.35645 Instrument Pilot Flight (2)Comprehensive flight course for the professional pilot candidate to meet the requirements of the FAA instrument rating. Prerequisites: TECH 25250 and 25743. Corequisite: TECH 35644. Special fee: $8,500 flat fee—subject to change.35646 Instrument Helicopter Flight (2)Flight course designed to fulfill FAA requirements for the Instrument Helicopter Rating. Prerequisites: TECH 15742 or 15743; special approval; and minimum cumulative 2.00 GPA. IP grade permissible. Corequisite: TECH 35644. Special fee: $10,500 flat fee—subject to change. 35647 Commercial Pilot Flight II (2)Comprehensive flight course for the professional pilot candidate with emphasis on commercial flight maneuvers and instrument flight review. IP grade permissible. Prerequisites: TECH 35644 and 35645. Special fee: $6,000 flat fee, Fixed Wing—subject to change.35648 Instrument Helicopter Flight Add-On (1)Flight course designed to fulfill FAA requirements for the Instrument Helicopter Rating. IP grade permissible. Prerequisites: TECH 35645 and minimum cumulative 2.00 GPA. Corequisite: TECH 35101. Special fee: $4,000 flat fee—subject to change. 35746 Commercial Pilot Theory (2)Comprehensive instruction covering all areas necessary to exercise the privileges of a commercial pilot."
25250,and 25350 and 35342. Corequisite: TECH 35343.Special fee: $450 flat fee—subject to change.35644 Instrument Flight Theory,TECH,junior standing,"Comprehensive instruction presenting theoretical and practical aspects of instrument and weather flying. Prerequisites: TECH 15740 and 25250. Corequisite: TECH 35645. Special fee: $5 flat fee —subject to change.35645 Instrument Pilot Flight (2)Comprehensive flight course for the professional pilot candidate to meet the requirements of the FAA instrument rating. Prerequisites: TECH 25250 and 25743. Corequisite: TECH 35644. Special fee: $8,500 flat fee—subject to change.35646 Instrument Helicopter Flight (2)Flight course designed to fulfill FAA requirements for the Instrument Helicopter Rating. Prerequisites: TECH 15742 or 15743; special approval; and minimum cumulative 2.00 GPA. IP grade permissible. Corequisite: TECH 35644. Special fee: $10,500 flat fee—subject to change. 35647 Commercial Pilot Flight II (2)Comprehensive flight course for the professional pilot candidate with emphasis on commercial flight maneuvers and instrument flight review. IP grade permissible. Prerequisites: TECH 35644 and 35645. Special fee: $6,000 flat fee, Fixed Wing—subject to change.35648 Instrument Helicopter Flight Add-On (1)Flight course designed to fulfill FAA requirements for the Instrument Helicopter Rating. IP grade permissible. Prerequisites: TECH 35645 and minimum cumulative 2.00 GPA. Corequisite: TECH 35101. Special fee: $4,000 flat fee—subject to change. 35746 Commercial Pilot Theory (2)Comprehensive instruction covering all areas necessary to exercise the privileges of a commercial pilot."
15740,and 25250. Corequisite: TECH 35645. Special fee: $5 flat fee —subject to change.35645 Instrument Pilot Flight,TECH,junior standing,"Comprehensive flight course for the professional pilot candidate to meet the requirements of the FAA instrument rating. Prerequisites: TECH 25250 and 25743. Corequisite: TECH 35644. Special fee: $8,500 flat fee—subject to change.35646 Instrument Helicopter Flight (2)Flight course designed to fulfill FAA requirements for the Instrument Helicopter Rating. Prerequisites: TECH 15742 or 15743; special approval; and minimum cumulative 2.00 GPA. IP grade permissible. Corequisite: TECH 35644. Special fee: $10,500 flat fee—subject to change. 35647 Commercial Pilot Flight II (2)Comprehensive flight course for the professional pilot candidate with emphasis on commercial flight maneuvers and instrument flight review. IP grade permissible. Prerequisites: TECH 35644 and 35645. Special fee: $6,000 flat fee, Fixed Wing—subject to change.35648 Instrument Helicopter Flight Add-On (1)Flight course designed to fulfill FAA requirements for the Instrument Helicopter Rating. IP grade permissible. Prerequisites: TECH 35645 and minimum cumulative 2.00 GPA. Corequisite: TECH 35101. Special fee: $4,000 flat fee—subject to change. 35746 Commercial Pilot Theory (2)Comprehensive instruction covering all areas necessary to exercise the privileges of a commercial pilot."
