Course Number,Course Name,Department,Prerequisites,Description
16001,and HORT 16001.26031 Cooperative Work Experience in Turf Grass Management,HORT,junior or senior standing,"Cooperative work program through which the skills necessary to perform professionally in this occupation will be acquired. This course offered only at the Salem Campus. Requires a minimum of 30 hours per week of work experience. Not more than 9credit hours in this or a combination of other work experience classes will be allowed. S/U grading; IP grade permissible. Pre/corequisite: HORT 26030.26032 Golf Course Management (3)The golf course environment as it relates to turf grass maintenance and pest/disease management. The construction and management of greens, tees, water and bunker management practices, turf aerification issues, topdressing and administrative concerns. Prerequisites: HORT 16001 and 26031 and BSCI 16001.26046 Landscape Design I (3)An introduction to landscape appreciation and history, the landscape industry and elements of the landscape design process. Students will assess proper plant placement and uses, develop graphic communication skills and present a project. Field trips and project site work as required. Prerequisites: HORT 16001 and BSCI 16001 and 26003.36014 Plant Propagation and Greenhouse Production (3)Asexual/vegetative propagation including anatomical and physical concepts. Techniques covered include cuttings, budding, grafting, layering, dividing and micropropagation. Plant propagation by seeding and plugs shall be promoted along with crop production. Students provide an annual production schedule. Lecture two hours weekly; lab three hours weekly. Prerequisites: HORT 16001 and BSCI 16001. Special fee: $24 flat fee—subject to change. 36018 Landscape Construction II (3)Advanced landscape construction techniques involved in landscape contracting with an emphasis on the overall layout and planning of a landscape project. Students master and research product documentation, layout plans, written specifications and detailed construction drawings as they pertain to built landscape environments. Specific field site work with real work applications. Lecture two hours weekly; lab three hours weekly. Prerequisites: 26018; and junior or senior standing.36025 Professional Practice in Horticulture (3)Investigation into owning and operating a green industry company including customer relations, wholesale and retail marketing, project bidding, potential profit and loss margins, communication requirements, and overall services to public and private clientele. Prerequisites: HORT 26001 and 26016 and 26018. This course may be used to satisfy the writing-intensive requirement with approval of major department.36034 Sports Turf Management (3)Identification of grass plant species; culture and morphology; turf ecology with practical information on turf establishment and cultural practices. Covers issues of design, renovation, and maintenance of sports grounds and facilities. Class requires a 20 hour service learning component. Prerequisites: HORT 26030; and junior or senior standing.36046 Landscape Design II (3)Advanced landscape design looking at overall landscape planning, including site and planting design, site amenities, irrigation design and client needs. Special attention to communication formats such as color rendering and graphics, as well as to overall presentation. Some design modeling and graphic sketching are included. Prerequisites: HORT 26046 or 26012 or 26032; and junior or senior standing. 36092 Internship in Horticulture (4)Internship experience in an advanced field of study within the horticulture/green industry, building on the student’s understanding of science-based fundamentals. Internship requires a minimum of 210 working hours with an approved public organization or private green industry firm, and 2 hours per week consultation on independent research as approved and supervised by the academic program director. Work includes supporting documentation and written reports as deemed appropriate given the subject matter studied. Prerequisites: 6 hours from HORT 26011 and 26021 and 26031 and special approval.41096 Individual Investigation in Horticulture (1-3)Research under the direction of a HORT faculty/program director/mentor. Investigation of specific horticulture topics that build upon previous concentration areas of study."
26032,Golf Course Management,HORT,junior or senior standing,"The golf course environment as it relates to turf grass maintenance and pest/disease management. The construction and management of greens, tees, water and bunker management practices, turf aerification issues, topdressing and administrative concerns. Prerequisites: HORT 16001 and 26031 and BSCI 16001.26046 Landscape Design I (3)An introduction to landscape appreciation and history, the landscape industry and elements of the landscape design process. Students will assess proper plant placement and uses, develop graphic communication skills and present a project. Field trips and project site work as required. Prerequisites: HORT 16001 and BSCI 16001 and 26003.36014 Plant Propagation and Greenhouse Production (3)Asexual/vegetative propagation including anatomical and physical concepts. Techniques covered include cuttings, budding, grafting, layering, dividing and micropropagation. Plant propagation by seeding and plugs shall be promoted along with crop production. Students provide an annual production schedule. Lecture two hours weekly; lab three hours weekly. Prerequisites: HORT 16001 and BSCI 16001. Special fee: $24 flat fee—subject to change. 36018 Landscape Construction II (3)Advanced landscape construction techniques involved in landscape contracting with an emphasis on the overall layout and planning of a landscape project. Students master and research product documentation, layout plans, written specifications and detailed construction drawings as they pertain to built landscape environments. Specific field site work with real work applications. Lecture two hours weekly; lab three hours weekly. Prerequisites: 26018; and junior or senior standing.36025 Professional Practice in Horticulture (3)Investigation into owning and operating a green industry company including customer relations, wholesale and retail marketing, project bidding, potential profit and loss margins, communication requirements, and overall services to public and private clientele. Prerequisites: HORT 26001 and 26016 and 26018. This course may be used to satisfy the writing-intensive requirement with approval of major department.36034 Sports Turf Management (3)Identification of grass plant species; culture and morphology; turf ecology with practical information on turf establishment and cultural practices. Covers issues of design, renovation, and maintenance of sports grounds and facilities. Class requires a 20 hour service learning component. Prerequisites: HORT 26030; and junior or senior standing.36046 Landscape Design II (3)Advanced landscape design looking at overall landscape planning, including site and planting design, site amenities, irrigation design and client needs. Special attention to communication formats such as color rendering and graphics, as well as to overall presentation. Some design modeling and graphic sketching are included. Prerequisites: HORT 26046 or 26012 or 26032; and junior or senior standing. 36092 Internship in Horticulture (4)Internship experience in an advanced field of study within the horticulture/green industry, building on the student’s understanding of science-based fundamentals. Internship requires a minimum of 210 working hours with an approved public organization or private green industry firm, and 2 hours per week consultation on independent research as approved and supervised by the academic program director. Work includes supporting documentation and written reports as deemed appropriate given the subject matter studied. Prerequisites: 6 hours from HORT 26011 and 26021 and 26031 and special approval.41096 Individual Investigation in Horticulture (1-3)Research under the direction of a HORT faculty/program director/mentor. Investigation of specific horticulture topics that build upon previous concentration areas of study."
16001,and 26031 and BSCI 16001.26046 Landscape Design I,HORT,junior or senior standing,"An introduction to landscape appreciation and history, the landscape industry and elements of the landscape design process. Students will assess proper plant placement and uses, develop graphic communication skills and present a project. Field trips and project site work as required. Prerequisites: HORT 16001 and BSCI 16001 and 26003.36014 Plant Propagation and Greenhouse Production (3)Asexual/vegetative propagation including anatomical and physical concepts. Techniques covered include cuttings, budding, grafting, layering, dividing and micropropagation. Plant propagation by seeding and plugs shall be promoted along with crop production. Students provide an annual production schedule. Lecture two hours weekly; lab three hours weekly. Prerequisites: HORT 16001 and BSCI 16001. Special fee: $24 flat fee—subject to change. 36018 Landscape Construction II (3)Advanced landscape construction techniques involved in landscape contracting with an emphasis on the overall layout and planning of a landscape project. Students master and research product documentation, layout plans, written specifications and detailed construction drawings as they pertain to built landscape environments. Specific field site work with real work applications. Lecture two hours weekly; lab three hours weekly. Prerequisites: 26018; and junior or senior standing.36025 Professional Practice in Horticulture (3)Investigation into owning and operating a green industry company including customer relations, wholesale and retail marketing, project bidding, potential profit and loss margins, communication requirements, and overall services to public and private clientele. Prerequisites: HORT 26001 and 26016 and 26018. This course may be used to satisfy the writing-intensive requirement with approval of major department.36034 Sports Turf Management (3)Identification of grass plant species; culture and morphology; turf ecology with practical information on turf establishment and cultural practices. Covers issues of design, renovation, and maintenance of sports grounds and facilities. Class requires a 20 hour service learning component. Prerequisites: HORT 26030; and junior or senior standing.36046 Landscape Design II (3)Advanced landscape design looking at overall landscape planning, including site and planting design, site amenities, irrigation design and client needs. Special attention to communication formats such as color rendering and graphics, as well as to overall presentation. Some design modeling and graphic sketching are included. Prerequisites: HORT 26046 or 26012 or 26032; and junior or senior standing. 36092 Internship in Horticulture (4)Internship experience in an advanced field of study within the horticulture/green industry, building on the student’s understanding of science-based fundamentals. Internship requires a minimum of 210 working hours with an approved public organization or private green industry firm, and 2 hours per week consultation on independent research as approved and supervised by the academic program director. Work includes supporting documentation and written reports as deemed appropriate given the subject matter studied. Prerequisites: 6 hours from HORT 26011 and 26021 and 26031 and special approval.41096 Individual Investigation in Horticulture (1-3)Research under the direction of a HORT faculty/program director/mentor. Investigation of specific horticulture topics that build upon previous concentration areas of study."
16001,and BSCI 16001 and 26003.36014 Plant Propagation and Greenhouse Production,HORT,junior or senior standing,"Asexual/vegetative propagation including anatomical and physical concepts. Techniques covered include cuttings, budding, grafting, layering, dividing and micropropagation. Plant propagation by seeding and plugs shall be promoted along with crop production. Students provide an annual production schedule. Lecture two hours weekly; lab three hours weekly. Prerequisites: HORT 16001 and BSCI 16001. Special fee: $24 flat fee—subject to change. 36018 Landscape Construction II (3)Advanced landscape construction techniques involved in landscape contracting with an emphasis on the overall layout and planning of a landscape project. Students master and research product documentation, layout plans, written specifications and detailed construction drawings as they pertain to built landscape environments. Specific field site work with real work applications. Lecture two hours weekly; lab three hours weekly. Prerequisites: 26018; and junior or senior standing.36025 Professional Practice in Horticulture (3)Investigation into owning and operating a green industry company including customer relations, wholesale and retail marketing, project bidding, potential profit and loss margins, communication requirements, and overall services to public and private clientele. Prerequisites: HORT 26001 and 26016 and 26018. This course may be used to satisfy the writing-intensive requirement with approval of major department.36034 Sports Turf Management (3)Identification of grass plant species; culture and morphology; turf ecology with practical information on turf establishment and cultural practices. Covers issues of design, renovation, and maintenance of sports grounds and facilities. Class requires a 20 hour service learning component. Prerequisites: HORT 26030; and junior or senior standing.36046 Landscape Design II (3)Advanced landscape design looking at overall landscape planning, including site and planting design, site amenities, irrigation design and client needs. Special attention to communication formats such as color rendering and graphics, as well as to overall presentation. Some design modeling and graphic sketching are included. Prerequisites: HORT 26046 or 26012 or 26032; and junior or senior standing. 36092 Internship in Horticulture (4)Internship experience in an advanced field of study within the horticulture/green industry, building on the student’s understanding of science-based fundamentals. Internship requires a minimum of 210 working hours with an approved public organization or private green industry firm, and 2 hours per week consultation on independent research as approved and supervised by the academic program director. Work includes supporting documentation and written reports as deemed appropriate given the subject matter studied. Prerequisites: 6 hours from HORT 26011 and 26021 and 26031 and special approval.41096 Individual Investigation in Horticulture (1-3)Research under the direction of a HORT faculty/program director/mentor. Investigation of specific horticulture topics that build upon previous concentration areas of study."
16001,and BSCI 16001. Special fee: $24 flat fee—subject to change. 36018 Landscape Construction II,HORT,junior or senior standing,"Advanced landscape construction techniques involved in landscape contracting with an emphasis on the overall layout and planning of a landscape project. Students master and research product documentation, layout plans, written specifications and detailed construction drawings as they pertain to built landscape environments. Specific field site work with real work applications. Lecture two hours weekly; lab three hours weekly. Prerequisites: 26018; and junior or senior standing.36025 Professional Practice in Horticulture (3)Investigation into owning and operating a green industry company including customer relations, wholesale and retail marketing, project bidding, potential profit and loss margins, communication requirements, and overall services to public and private clientele. Prerequisites: HORT 26001 and 26016 and 26018. This course may be used to satisfy the writing-intensive requirement with approval of major department.36034 Sports Turf Management (3)Identification of grass plant species; culture and morphology; turf ecology with practical information on turf establishment and cultural practices. Covers issues of design, renovation, and maintenance of sports grounds and facilities. Class requires a 20 hour service learning component. Prerequisites: HORT 26030; and junior or senior standing.36046 Landscape Design II (3)Advanced landscape design looking at overall landscape planning, including site and planting design, site amenities, irrigation design and client needs. Special attention to communication formats such as color rendering and graphics, as well as to overall presentation. Some design modeling and graphic sketching are included. Prerequisites: HORT 26046 or 26012 or 26032; and junior or senior standing. 36092 Internship in Horticulture (4)Internship experience in an advanced field of study within the horticulture/green industry, building on the student’s understanding of science-based fundamentals. Internship requires a minimum of 210 working hours with an approved public organization or private green industry firm, and 2 hours per week consultation on independent research as approved and supervised by the academic program director. Work includes supporting documentation and written reports as deemed appropriate given the subject matter studied. Prerequisites: 6 hours from HORT 26011 and 26021 and 26031 and special approval.41096 Individual Investigation in Horticulture (1-3)Research under the direction of a HORT faculty/program director/mentor. Investigation of specific horticulture topics that build upon previous concentration areas of study."
36025,Professional Practice in Horticulture,HORT,junior or senior standing,"Investigation into owning and operating a green industry company including customer relations, wholesale and retail marketing, project bidding, potential profit and loss margins, communication requirements, and overall services to public and private clientele. Prerequisites: HORT 26001 and 26016 and 26018. This course may be used to satisfy the writing-intensive requirement with approval of major department.36034 Sports Turf Management (3)Identification of grass plant species; culture and morphology; turf ecology with practical information on turf establishment and cultural practices. Covers issues of design, renovation, and maintenance of sports grounds and facilities. Class requires a 20 hour service learning component. Prerequisites: HORT 26030; and junior or senior standing.36046 Landscape Design II (3)Advanced landscape design looking at overall landscape planning, including site and planting design, site amenities, irrigation design and client needs. Special attention to communication formats such as color rendering and graphics, as well as to overall presentation. Some design modeling and graphic sketching are included. Prerequisites: HORT 26046 or 26012 or 26032; and junior or senior standing. 36092 Internship in Horticulture (4)Internship experience in an advanced field of study within the horticulture/green industry, building on the student’s understanding of science-based fundamentals. Internship requires a minimum of 210 working hours with an approved public organization or private green industry firm, and 2 hours per week consultation on independent research as approved and supervised by the academic program director. Work includes supporting documentation and written reports as deemed appropriate given the subject matter studied. Prerequisites: 6 hours from HORT 26011 and 26021 and 26031 and special approval.41096 Individual Investigation in Horticulture (1-3)Research under the direction of a HORT faculty/program director/mentor. Investigation of specific horticulture topics that build upon previous concentration areas of study."
26001,and 26016 and 26018. This course may be used to satisfy the writing-intensive requirement with approval of major department.36034 Sports Turf Management,HORT,junior or senior standing,"Identification of grass plant species; culture and morphology; turf ecology with practical information on turf establishment and cultural practices. Covers issues of design, renovation, and maintenance of sports grounds and facilities. Class requires a 20 hour service learning component. Prerequisites: HORT 26030; and junior or senior standing.36046 Landscape Design II (3)Advanced landscape design looking at overall landscape planning, including site and planting design, site amenities, irrigation design and client needs. Special attention to communication formats such as color rendering and graphics, as well as to overall presentation. Some design modeling and graphic sketching are included. Prerequisites: HORT 26046 or 26012 or 26032; and junior or senior standing. 36092 Internship in Horticulture (4)Internship experience in an advanced field of study within the horticulture/green industry, building on the student’s understanding of science-based fundamentals. Internship requires a minimum of 210 working hours with an approved public organization or private green industry firm, and 2 hours per week consultation on independent research as approved and supervised by the academic program director. Work includes supporting documentation and written reports as deemed appropriate given the subject matter studied. Prerequisites: 6 hours from HORT 26011 and 26021 and 26031 and special approval.41096 Individual Investigation in Horticulture (1-3)Research under the direction of a HORT faculty/program director/mentor. Investigation of specific horticulture topics that build upon previous concentration areas of study."
36046,Landscape Design II,HORT,junior or senior standing,"Advanced landscape design looking at overall landscape planning, including site and planting design, site amenities, irrigation design and client needs. Special attention to communication formats such as color rendering and graphics, as well as to overall presentation. Some design modeling and graphic sketching are included. Prerequisites: HORT 26046 or 26012 or 26032; and junior or senior standing. 36092 Internship in Horticulture (4)Internship experience in an advanced field of study within the horticulture/green industry, building on the student’s understanding of science-based fundamentals. Internship requires a minimum of 210 working hours with an approved public organization or private green industry firm, and 2 hours per week consultation on independent research as approved and supervised by the academic program director. Work includes supporting documentation and written reports as deemed appropriate given the subject matter studied. Prerequisites: 6 hours from HORT 26011 and 26021 and 26031 and special approval.41096 Individual Investigation in Horticulture (1-3)Research under the direction of a HORT faculty/program director/mentor. Investigation of specific horticulture topics that build upon previous concentration areas of study."
26046,or 26012 or 26032; and junior or senior standing. 36092 Internship in Horticulture,HORT,junior or senior standing,"Internship experience in an advanced field of study within the horticulture/green industry, building on the student’s understanding of science-based fundamentals. Internship requires a minimum of 210 working hours with an approved public organization or private green industry firm, and 2 hours per week consultation on independent research as approved and supervised by the academic program director. Work includes supporting documentation and written reports as deemed appropriate given the subject matter studied. Prerequisites: 6 hours from HORT 26011 and 26021 and 26031 and special approval.41096 Individual Investigation in Horticulture (1-3)Research under the direction of a HORT faculty/program director/mentor. Investigation of specific horticulture topics that build upon previous concentration areas of study."
26011,and 26021 and 26031 and special approval.41096 Individual Investigation in Horticulture (1-3)Research under the direction of a HORT faculty/program director/mentor. Investigation of specific horticulture topics that build upon previous concentration areas of study. Prerequisite: junior or senior standing.46014 Garden Center and Nursery Production Management,HORT,None,"Survey of plant production of container, bare-root, balled-in-burlap plant materials in a nursery setting. Exploration of physiological principles involved, including planting, maturity dates for harvest, shipping, garden center activities and wholesale and retail marketing of stock. Prerequisites: BSCI 26002 and BMRT 11000; and junior or senior standing. Special fee: $38 flat fee—subject to change. 46092 Practicum in Horticulture (3)An in-depth individual project, combining field experiences with original research within a green industry niche. Area of interest supports the student’s educational goals given their intended concentration of past class work. Prerequisites: HORT 36092 and junior or senior standing. *Course ineligible to be repeated for GPA recalculation.**Courses offered only at Regional Campuses. This page was last modified onAugust 20, 2009"
26002,and BMRT 11000; and junior or senior standing. Special fee: $38 flat fee—subject to change. 46092 Practicum in Horticulture,HORT,None,"An in-depth individual project, combining field experiences with original research within a green industry niche. Area of interest supports the student’s educational goals given their intended concentration of past class work. Prerequisites: HORT 36092 and junior or senior standing. *Course ineligible to be repeated for GPA recalculation.**Courses offered only at Regional Campuses. This page was last modified onAugust 20, 2009"
