Course Number,Course Name,Department,Prerequisites,Description
20601,"Computer Applications in  Architecture I (1-3)Course provides a basic understanding of two-dimensional CAD operations, parametric building design and building information modeling (BMI). Prerequisite: architecture (ARCH) or architectural studies (ARCS) or interior design (ID) major.20602 Computer Applications in  Architecture II (1-3)Principles and practices of 3D digital modeling and rendering, including: production of geometric surfaces and forms using polygon construction, texturing, lighting and rendering. Prerequisites: ARCH 20601 and architecture (ARCH) or architectural studies (ARCS) or interior design (ID) major.20693 Workshop: Computer Applications",ARCH,special approval; prior written agreement with faculty is required,"*(Repeated registration permissible) Computer workshops are intended to provide an exposure to various fundamental computer topics and their application to architectural studies. Topics include file management, network applications, spreadsheets, raster image manipulations, two- and three- dimensional CAD and computer-aided visualization. S/U grading."
30001,Site Design,ARCH,special approval; prior written agreement with faculty is required,"Research component addressing technical, cultural and contextual concerns, influences and directions in site design."
30101,and architecture (ARCH) major with approved admission to advanced study (third year). This course may be used to satisfy the writing-intensive requirement with approval of major department.30002 Urban Design,ARCH,special approval; prior written agreement with faculty is required,"Lecture/seminar/research component conducted concurrently with ARCH 30102 addressing design of form and space in cities through study of precedents, traditions, current directions in urban form making. Corequisite: ARCH 30102. Prerequisites: ARCH 30001 and 30101.30012 Urban Design, Florence, Italy (1)Lecture/seminar/research component addressing design of form and space in cities through study of precedents, traditions, current directions in urban form making. Corequisite: ARCH 30112."
30102,"addressing design of form and space in cities through study of precedents, traditions, current directions in urban form making. Corequisite: ARCH 30102. Prerequisites: ARCH 30001 and 30101.30012 Urban Design, Florence, Italy",ARCH,special approval; prior written agreement with faculty is required,"Lecture/seminar/research component addressing design of form and space in cities through study of precedents, traditions, current directions in urban form making. Corequisite: ARCH 30112."
30022,Urban Design Discourse,ARCH,special approval; prior written agreement with faculty is required,"Starting in the 1960s, a series of theorists attempted to understand the city as a form of writing, producing some of the most influential design books of the last generation. This course investigates this literature, using a range of writing exercises in which students interpret both urban space and the writing it inspires."
30101,Third Year Design Studio I,ARCH,special approval; prior written agreement with faculty is required,"Studio investigation of the simultaneous concerns of program, site, context and materials of construction. Specific emphasis on the understanding of the goals, objectives, intentions and parameters of site/context in design, including cultural influences.    Prerequisites: ARCH 30001 and architecture (ARCH) major with approved admission to advanced study (third year). Special fee: $20 flat fee—subject to change.30102 Third Year Design Studio II (5)Studio investigation with specific emphasis on the understanding of the goals, objectives, intentions and parameters of urban design. Corequisite: ARCH 30002."
30001,and architecture (ARCH) major with approved admission to advanced study (third year). Special fee: $20 flat fee—subject to change.30102 Third Year Design Studio II,ARCH,special approval; prior written agreement with faculty is required,"Studio investigation with specific emphasis on the understanding of the goals, objectives, intentions and parameters of urban design. Corequisite: ARCH 30002."
30112,"Third Year Design Studio II—Florence, Italy",ARCH,special approval; prior written agreement with faculty is required,"Studio investigation with specific emphasis on understanding of the goals, objectives, intentions and parameters of urban design. Corequisite: ARCH 30012."
30301,Structural Systems I,ARCH,special approval; prior written agreement with faculty is required,"A continuation of building structures, statics, strength of materials and systems analysis. Emphasis is on elastic materials, allowable stresses and design for wood and steel structural members and systems. Prerequisites: ARCH 20301 and architecture (ARCH) major with approved admission to advanced study (third year).30321 Structural Typology (3)Course provides a noncomputational introduction to structural principles, materials and building technologies. Historical and contemporary examples are used as case studies. The goal of the course is to give students an understanding of the role structural engineering and materials science play in design thinking and how they can drive design innovation."
20301,and architecture (ARCH) major with approved admission to advanced study (third year).30321 Structural Typology,ARCH,special approval; prior written agreement with faculty is required,"Course provides a noncomputational introduction to structural principles, materials and building technologies. Historical and contemporary examples are used as case studies. The goal of the course is to give students an understanding of the role structural engineering and materials science play in design thinking and how they can drive design innovation."
20102,or 20122.30401 Methods and Materials I,ARCH,special approval; prior written agreement with faculty is required,"Introduction to the origins, extraction, properties and processing of the basic materials of construction. Primary focus on wood and masonry—appropriate use and scale including code requirements, methods of construction and design consequences. Prerequisites: architecture (ARCH) major with approved admission to advanced study (third year).30421 The Environmental Imperative (3)Course begins with a historical introduction to the transformative role played by environmental technologies in modern architecture. This discussion is then brought into the present through an introduction to a wide range of contemporary thinking about sustainability in architecture and urbanism."
30421,The Environmental Imperative,ARCH,special approval; prior written agreement with faculty is required,Course begins with a historical introduction to the transformative role played by environmental technologies in modern architecture. This discussion is then brought into the present through an introduction to a wide range of contemporary thinking about sustainability in architecture and urbanism.
20102,or 20122.30501 Environmental Technology I,ARCH,special approval; prior written agreement with faculty is required,"Basic principles of ecological design and architecture environmental systems including lighting, sonic and thermal systems. Interior design (ID) majors by special approval."
13012,and architecture (ARCH) major admitted to advanced study.40001 Sustainable Design,ARCH,special approval; prior written agreement with faculty is required,"Research component addressing precedents, traditions, current directions in conservation of natural environment. Principles and methods of ecological design in architecture and urban design. Corequisite: ARCH 40101. Prerequisites: ARCH 30102 and 30112. This course may be used to satisfy the writing-intensive requirement with approval of major department.40002 Systems Design (1)Lecture and research component addressing comprehensive integration of mechanical, electrical, communications, structural, life safety systems and sustainable design concerns. Corequisite: ARCH 40102."
30102,and 30112. This course may be used to satisfy the writing-intensive requirement with approval of major department.40002 Systems Design,ARCH,special approval; prior written agreement with faculty is required,"Lecture and research component addressing comprehensive integration of mechanical, electrical, communications, structural, life safety systems and sustainable design concerns. Corequisite: ARCH 40102."
40101,Fourth Year Design Studio I,ARCH,special approval; prior written agreement with faculty is required,Studio investigation of complex formal and spatial constructs addressing the comprehensive concerns of architecture. Special emphasis on understanding the conservation of the natural environment. CAD is required. Corequisite: ARCH 40001.
30102,or 30112. Special fee: $20 flat fee—subject to change.40102 Fourth Year Design Studio II,ARCH,special approval; prior written agreement with faculty is required,Studio investigation of the comprehensive concerns and understanding of building systems integration. CAD is required. Corequisite: ARCH 40002.
40302,Structural Systems II,ARCH,special approval; prior written agreement with faculty is required,"A continuation of building structures, statics, strength of materials and systems analysis. Emphasis is on inelastic materials, allowable stress and design for masonry and concrete structural members and systems."
40402,Methods and Materials II,ARCH,special approval; prior written agreement with faculty is required,"Continued investigation of the origins, extraction, properties and processing of the basic materials of construction. Primary focus on concrete and steel—appropriate use and scale including allied systems and building materials, including glazing and interiors. Introduction to construction contract documents."
40502,Environmental Technology II,ARCH,special approval; prior written agreement with faculty is required,"Ecological design of large buildings. The investigation and analysis of lighting, thermal, water, electrical and waste systems in urban settings."
44611,Portfolio,ARCH,special approval; prior written agreement with faculty is required,Architectural drawings and other allied work of the student reproduced and assembled in a professional portfolio suitable for job and graduate application.
45001,Professional Practice: Real Estate and Development,ARCH,special approval; prior written agreement with faculty is required,"Introduction to the economic, social, ethical, legal impact on/of development in both the public and private sectors. Computer applications and case study analysis is required."
45002,Professional Practice: Contract and Planning Law,ARCH,special approval; prior written agreement with faculty is required,"The course surveys laws relating to the practice of architecture and dispute resolution with emphasis on contract laws contrasted with laws of negligence and the standard of care in the profession. Planning law surveys land use control mechanisms as seen through zoning, variances and practical applications."
45003,Professional Practice: Leadership and Ethics,ARCH,special approval; prior written agreement with faculty is required,"This course discusses leadership on several professional scales including architectural and urban, with emphasis on problem identification and problem solving within an ethical framework."
45004,Professional Practice: Office and Financial Management,ARCH,special approval; prior written agreement with faculty is required,"The course examines various architectural office structures and management approaches, laws pertaining to professional registration and practice, the use of consulting engineers, and financial management of the architect’s office in the context of the profession as a business."
45093,Workshop: Professional Practice (1-3)(Repeatable for a total of 3 credit hours) Variable topic workshop related to architectural professional practice. S/U grading. Prerequisite: admission to Bachelor of Architecture professional program.45101 Fifth Year Design Studio I,ARCH,special approval; prior written agreement with faculty is required,"The studio intends to investigate a new scale of environmental issues which integrate both architectural and urban planning. Included are site visits, data collection, design of a master plan and an architectural form response to a segment of the total conceptual plan."
45102,Fifth Year Design Studio II (3-6)(Repeatable for a total of 6 credit hours) Advanced design studio emphasizing comprehensive and independent investigation—exploring and manifesting ideas through architecture using competitions and hypothetical or real projects as vehicles of expression. Prerequisite: faculty special approval required. Special fee: $2.50/credit hour—subject to change.45204 Beyond Western Traditions,ARCH,special approval; prior written agreement with faculty is required,"An introduction to the architectural traditions of Asia, Africa, pre-colonial America and Islam."
45210,Renaissance Architecture,ARCH,special approval; prior written agreement with faculty is required,"History and theory of Renaissance architecture from 1400 until 1600. Prerequisites: ARCH 10011 and 10012; or ARCH 10111 and 20112; or ARTH 22006 and 22007.45211 Baroque Architecture (3)History and theory of architecture in Europe from 1600 through 1750. Prerequisites: ARCH 10011 and 10012; or ARCH 10111 and 20112; or ARTH 22006 and 22007.45220 American Architecture: Colonial to 1900 (3)History of American architecture for Spanish, French, Dutch and English colonization through the 19th century."
1400,until 1600. Prerequisites: ARCH 10011 and 10012; or ARCH 10111 and 20112; or ARTH 22006 and 22007.45211 Baroque Architecture,ARCH,special approval; prior written agreement with faculty is required,"History and theory of architecture in Europe from 1600 through 1750. Prerequisites: ARCH 10011 and 10012; or ARCH 10111 and 20112; or ARTH 22006 and 22007.45220 American Architecture: Colonial to 1900 (3)History of American architecture for Spanish, French, Dutch and English colonization through the 19th century."
1600,through 1750. Prerequisites: ARCH 10011 and 10012; or ARCH 10111 and 20112; or ARTH 22006 and 22007.45220 American Architecture: Colonial to 1900,ARCH,special approval; prior written agreement with faculty is required,"History of American architecture for Spanish, French, Dutch and English colonization through the 19th century."
10011,and 10012; or ARCH 10111 and 20112; or ARTH 22006 and 22007.45230 Frank Lloyd Wright,ARCH,special approval; prior written agreement with faculty is required,"Examination of the life, buildings and literary works of Frank Lloyd Wright with emphasis on his contributions to American art and architecture and his place in American intellectual history."
22007,"or ARCH 20112. 45291 Seminar: Variable Topics in Architectural History (1-3)(Repeatable for a total of 3 credit hours) Content varies. Prerequisite: special approval.45391 Seminar: Structures III (1-3)(Repeatable for a total of 3 credit hours) A continuation of building structures, statics, strength of materials and systems analysis. Emphasis is on complex systems, including horizontal long span and high-rise structures. Computer analysis is required. Prerequisite: ARCH 40302.45491 Seminar: Methods and Materials III (1-3)(Repeatable for a total of 3 credit hours) Advanced topics in methods and complex materials systems. Computer modeling and field experiences are required. Prerequisite: ARCH 40402.45591 Seminar: Environmental Technology III (1-3)(Repeatable for a total of 3 credit hours) Variable topics in environmental technology—environmental design and energy conservation, advanced lighting techniques, etc. Prerequisite: ARCH 40502.45601 Advanced Computer Applications (1-3)(Repeatable for a total of 3 credit hours) This course discusses advanced visualization techniques such as raytracing, radiosity and animation, and presents a variety of presentation issues and options. Prerequisite: special approval; admission to third year.45610 (Re)constructing Architecture",ARCH,special approval; prior written agreement with faculty is required,"The representation of race, gender and nationalistic ideologies within architectural practice and form."
45611,"Design Theory and Criticism: Twentieth Century (1-3)(Repeatable for a total of 3 credit hours) Design theory and criticism of architecture in the 20th century. Prerequisite: none.45620 Introduction to Preservation (1-3)(Repeatable for a total of 3 credit hours) An overview of preservation including building analysis, conservation, adaptive reuse, economic benefits of preservation planning as a revitalizing strategy. Prerequisite: special approval.45621 Current Issues in Historic Preservation (1-3)(Repeatable for a total of 3 credit hours) Course in which practicing professionals including architects, planners, developers and government officials present preservation-related work. Prerequisite: special approval.45630 Introduction to Landscape Architecture (1-3)(Repeatable for a total of 3 credit hours) Introduction to landscape design with emphasis upon the relationship between landscape and buildings. Prerequisite: none.45631 Site Analysis and Design (1-3)(Repeatable for a total of 3 credit hours) Analysis of environmental factors as a basis for site selection and site planning. Prerequisite: none.45632 Urban Ecology (1-3)(Repeatable for a total of 3 credit hours) Understanding the built environment as an integral component of an overall ecological system. Emphasis is on the need for a collaborative multidisciplined and community-based ecological design process, sustainable ethic and cultivating an awareness of nature in the city. Prerequisite: none.45640 Developing Environments for Older Adults (1-3)(Repeatable for a total of 3 credit hours) Research of existing built environments and an investigation of the planning design process for the elderly. Prerequisite: none.45701 Urban Design Studio I (3-6)(Repeatable for a total of 6 credit hours) Introduction to urban design and its relationship to other design disciplines through analysis of neighborhoods and definition of comprehensive area improvement programs. Prerequisite: special approval.45702 Urban Design Studio II (3-6)(Repeatable for a total of 6 credit hours) Urban design exploration of the formal relationships between buildings, open spaces and streets in the development of high density, mixed-use projects. Prerequisite: special approval.45703 Theories and Principles of Urban Design I (1-3)(Repeatable for a total of 3 credit hours) Course on the nature and utility of theory in urban design, examining the relationship between design ideologies and the theories of the environment on which they are based. Prerequisite: none.45704 Theories and Principles of Urban Design II (1-3)(Repeatable for a total of 3 credit hours) Course on the relationship between design ideologies/theories and the realities of existing spacial relationships/precedents. Prerequisite: special approval.45706 Socio-Political Representation in Urban Design (1-3)(Repeatable for a total of 3 credit hours) This course explores representation of socio-political ideas/ideology through architectural and urban design. Prerequisite: special approval.45707 Representation in Design (1-3)(Repeatable for a total of 3 credit hours) Course on the nature of communication in design and the representational tools the designer uses to give form to abstract ideas and converse with clients and colleagues. Prerequisite: none.45793 Workshop: Urban Design and Planning (1-3)(Repeatable for a total of 3 credit hours) This course provides an introduction to the scope of planning and design in the making of quality urban neighborhoods, with a particular emphasis on the role of urban design, architecture and landscape design. S/U grading. Prerequisite: none.46263 Modern Architecture",ARCH,special approval; prior written agreement with faculty is required,History and theory of architecture from the Chicago School through World War II. Prerequisites: ARCH 10111 and 20112; or ARCH 10011 and 10012; or ARTH 22006 and 22007.46613 Urban Design Theory (3)Investigation of the visual form of cities.
10111,and 20112; or ARCH 10011 and 10012; or ARTH 22006 and 22007.46613 Urban Design Theory,ARCH,special approval; prior written agreement with faculty is required,Investigation of the visual form of cities.
